fecha_cartera,anio,mes,archivo,hoja,fila_excel_aprox,descriptor,tipo_identificacion,es_control_o_subtotal,meta_1,meta_2,meta_3,meta_4,meta_5,meta_6,meta_7,vector_fondo3,duplicado_vector_adyacente,meta_8,meta_9,meta_10,meta_11,afp,fondo,valor,participacion_reportada
2026-01-30,2026,1,CA-0001-en2026.XLS,3,702,Fondo Mutuo Alternativo Extranjero | 0 | 0 | 0,categoria_generica,True,Fondo Mutuo Alternativo Extranjero,0,,0,,0,,101.57213924|0.0|0.0|0.0,True,,,,,Habitat,3,101.5721392446,2.0370511767272467e-05
2026-01-30,2026,1,CA-0001-en2026.XLS,3,705,Vitruvian Luxcar General Partner S.à.r.l | 0 | 0 | 0,entidad_fondo_o_instrumento,False,Vitruvian Luxcar General Partner S.à.r.l,0,,0,,0,,8672.16934364|0.0|0.0|0.0,True,,,,,Habitat,3,8672.169343639,0.001739222280599644
2026-01-30,2026,1,CA-0001-en2026.XLS,3,706,Fondo Mutuo Alternativo Extranjero | 0 | 0 | 0,categoria_generica,True,Fondo Mutuo Alternativo Extranjero,0,,0,,0,,8672.16934364|0.0|0.0|0.0,True,,,,,Habitat,3,8672.169343639,0.001739222280599644
2026-01-30,2026,1,CA-0001-en2026.XLS,3,707,Vontobel Asset Management S.A. | 0 | 7270.6921355063005 | 0.004353986797971097 | 0.8889338546000001 | 6.776946161825538e-08,entidad_fondo_o_instrumento,False,Vontobel Asset Management S.A.,0,,7270.6921355063005,0.004353986797971097,0.8889338546000001,6.776946161825538e-08,0.0|16471.35771552|0.0|0.0,True,,,,,Integra,3,16471.35771552,0.00484787707400817
2026-01-30,2026,1,CA-0001-en2026.XLS,3,708,FONDOS MUTUOS DEL EXTRANJERO | 0 | 7270.6921355063005 | 0.004353986797971097 | 0.8889338546000001 | 6.776946161825538e-08,categoria_generica,True,FONDOS MUTUOS DEL EXTRANJERO,0,,7270.6921355063005,0.004353986797971097,0.8889338546000001,6.776946161825538e-08,0.0|16471.35771552|0.0|0.0,True,,,,,Integra,3,16471.35771552,0.00484787707400817
2026-01-30,2026,1,CA-0001-en2026.XLS,3,709,"Warburg Pincus Global Growth GP, L.P. | 0 | 0 | 71214.5393481744 | 0.005429167722709255",entidad_fondo_o_instrumento,False,"Warburg Pincus Global Growth GP, L.P.",0,,0,,71214.5393481744,0.005429167722709255,22488.79910137|0.0|0.0|0.0,True,,,,,Habitat,3,22488.7991013687,0.0045101772014771516
2026-01-30,2026,1,CA-0001-en2026.XLS,3,710,Fondo Mutuo Alternativo Extranjero | 0 | 0 | 71214.5393481744 | 0.005429167722709255,categoria_generica,True,Fondo Mutuo Alternativo Extranjero,0,,0,,71214.5393481744,0.005429167722709255,22488.79910137|0.0|0.0|0.0,True,,,,,Habitat,3,22488.7991013687,0.0045101772014771516
2026-01-30,2026,1,CA-0001-en2026.XLS,3,713,WisdomTree Asset Management Inc. | 0 | 2674.8783983999997 | 0.0016018262107312658 | 67863.56247840001 | 0.005173700010252714,entidad_fondo_o_instrumento,False,WisdomTree Asset Management Inc.,0,,2674.8783983999997,0.0016018262107312658,67863.56247840001,0.005173700010252714,60042.9607232|66665.545344|0.0|0.0,True,,,,,Habitat,3,60042.9607232,0.01204174537476673
2026-01-30,2026,1,CA-0001-en2026.XLS,3,713,WisdomTree Asset Management Inc. | 0 | 2674.8783983999997 | 0.0016018262107312658 | 67863.56247840001 | 0.005173700010252714,entidad_fondo_o_instrumento,False,WisdomTree Asset Management Inc.,0,,2674.8783983999997,0.0016018262107312658,67863.56247840001,0.005173700010252714,60042.9607232|66665.545344|0.0|0.0,True,,,,,Integra,3,66665.545344,0.019621112872493202
2026-01-30,2026,1,CA-0001-en2026.XLS,3,714,FONDOS MUTUOS DEL EXTRANJERO | 0 | 2674.8783983999997 | 0.0016018262107312658 | 67863.56247840001 | 0.005173700010252714,categoria_generica,True,FONDOS MUTUOS DEL EXTRANJERO,0,,2674.8783983999997,0.0016018262107312658,67863.56247840001,0.005173700010252714,60042.9607232|66665.545344|0.0|0.0,True,,,,,Habitat,3,60042.9607232,0.01204174537476673
2026-01-30,2026,1,CA-0001-en2026.XLS,3,714,FONDOS MUTUOS DEL EXTRANJERO | 0 | 2674.8783983999997 | 0.0016018262107312658 | 67863.56247840001 | 0.005173700010252714,categoria_generica,True,FONDOS MUTUOS DEL EXTRANJERO,0,,2674.8783983999997,0.0016018262107312658,67863.56247840001,0.005173700010252714,60042.9607232|66665.545344|0.0|0.0,True,,,,,Integra,3,66665.545344,0.019621112872493202
2026-01-30,2026,1,CA-0001-en2026.XLS,3,715,III. OPERACIONES EN TRÁNSITO | -805.34698 | -0.002990940920845758 | -101888.17738444002 | -0.06101479349328787 | -1196681.6411866639 | -0.09123116431217815,subtotal_geografico,True,III. OPERACIONES EN TRÁNSITO,-805.34698,-0.002990940920845758,-101888.17738444002,-0.06101479349328787,-1196681.6411866639,-0.09123116431217815,-154097.2385774|-21523.45363709|-21044.76986689|-93583.29472315,False,,,,,Habitat,3,-154097.238577395,-0.030904533813015098
2026-01-30,2026,1,CA-0001-en2026.XLS,3,715,III. OPERACIONES EN TRÁNSITO | -805.34698 | -0.002990940920845758 | -101888.17738444002 | -0.06101479349328787 | -1196681.6411866639 | -0.09123116431217815,subtotal_geografico,True,III. OPERACIONES EN TRÁNSITO,-805.34698,-0.002990940920845758,-101888.17738444002,-0.06101479349328787,-1196681.6411866639,-0.09123116431217815,-154097.2385774|-21523.45363709|-21044.76986689|-93583.29472315,False,,,,,Integra,3,-21523.453637090046,-0.006334818248917629
2026-01-30,2026,1,CA-0001-en2026.XLS,3,715,III. OPERACIONES EN TRÁNSITO | -805.34698 | -0.002990940920845758 | -101888.17738444002 | -0.06101479349328787 | -1196681.6411866639 | -0.09123116431217815,subtotal_geografico,True,III. OPERACIONES EN TRÁNSITO,-805.34698,-0.002990940920845758,-101888.17738444002,-0.06101479349328787,-1196681.6411866639,-0.09123116431217815,-154097.2385774|-21523.45363709|-21044.76986689|-93583.29472315,False,,,,,Prima,3,-21044.769866888993,-0.006985926864770151
2026-01-30,2026,1,CA-0001-en2026.XLS,3,715,III. OPERACIONES EN TRÁNSITO | -805.34698 | -0.002990940920845758 | -101888.17738444002 | -0.06101479349328787 | -1196681.6411866639 | -0.09123116431217815,subtotal_geografico,True,III. OPERACIONES EN TRÁNSITO,-805.34698,-0.002990940920845758,-101888.17738444002,-0.06101479349328787,-1196681.6411866639,-0.09123116431217815,-154097.2385774|-21523.45363709|-21044.76986689|-93583.29472315,False,,,,,Profuturo,3,-93583.29472315381,-0.026297837345694713
2026-01-30,2026,1,CA-0001-en2026.XLS,3,716,Total | 269262.08217187703 | 1 | 1669893.013661491 | 1 | 13117026.9524547 | 1,entidad_fondo_o_instrumento,False,Total,269262.08217187703,1,1669893.013661491,1,13117026.9524547,1,4986234.04286716|3397643.43527417|3012452.07318405|3558592.80339166,False,,,,,Habitat,3,4986234.042867157,1.0
2026-01-30,2026,1,CA-0001-en2026.XLS,3,716,Total | 269262.08217187703 | 1 | 1669893.013661491 | 1 | 13117026.9524547 | 1,entidad_fondo_o_instrumento,False,Total,269262.08217187703,1,1669893.013661491,1,13117026.9524547,1,4986234.04286716|3397643.43527417|3012452.07318405|3558592.80339166,False,,,,,Integra,3,3397643.435274168,1.0
2026-01-30,2026,1,CA-0001-en2026.XLS,3,716,Total | 269262.08217187703 | 1 | 1669893.013661491 | 1 | 13117026.9524547 | 1,entidad_fondo_o_instrumento,False,Total,269262.08217187703,1,1669893.013661491,1,13117026.9524547,1,4986234.04286716|3397643.43527417|3012452.07318405|3558592.80339166,False,,,,,Prima,3,3012452.073184049,1.0
2026-01-30,2026,1,CA-0001-en2026.XLS,3,716,Total | 269262.08217187703 | 1 | 1669893.013661491 | 1 | 13117026.9524547 | 1,entidad_fondo_o_instrumento,False,Total,269262.08217187703,1,1669893.013661491,1,13117026.9524547,1,4986234.04286716|3397643.43527417|3012452.07318405|3558592.80339166,False,,,,,Profuturo,3,3558592.803391663,1.0
2026-01-30,2026,1,CA-0001-en2026.XLS,6,78,Gobierno | 0 | 457333.92978509044 | 0.2738701976974664 | 3809696.3369520516 | 0.29043901112356196,entidad_fondo_o_instrumento,False,Gobierno,,,,,0,,495580.38234588|0.0|149988.1455045|137012.61863793,True,457333.92978509044,0.2738701976974664,3809696.3369520516,0.29043901112356196,Habitat,3,495580.3823458773,0.09938971538145278
2026-01-30,2026,1,CA-0001-en2026.XLS,6,78,Gobierno | 0 | 457333.92978509044 | 0.2738701976974664 | 3809696.3369520516 | 0.29043901112356196,entidad_fondo_o_instrumento,False,Gobierno,,,,,0,,495580.38234588|0.0|149988.1455045|137012.61863793,True,457333.92978509044,0.2738701976974664,3809696.3369520516,0.29043901112356196,Prima,3,149988.1455045,0.04978938813322535
2026-01-30,2026,1,CA-0001-en2026.XLS,6,78,Gobierno | 0 | 457333.92978509044 | 0.2738701976974664 | 3809696.3369520516 | 0.29043901112356196,entidad_fondo_o_instrumento,False,Gobierno,,,,,0,,495580.38234588|0.0|149988.1455045|137012.61863793,True,457333.92978509044,0.2738701976974664,3809696.3369520516,0.29043901112356196,Profuturo,3,137012.61863793002,0.03850190966141012
2026-01-30,2026,1,CA-0001-en2026.XLS,6,79,GOBIERNO CENTRAL | 0 | 457333.92978509044 | 0.2738701976974664 | 3790337.6417572354 | 0.2889631663864134,entidad_fondo_o_instrumento,False,GOBIERNO CENTRAL,,,,,0,,495580.38234588|0.0|149988.1455045|137012.61863793,True,457333.92978509044,0.2738701976974664,3790337.6417572354,0.2889631663864134,Habitat,3,495580.3823458773,0.09938971538145278
2026-01-30,2026,1,CA-0001-en2026.XLS,6,79,GOBIERNO CENTRAL | 0 | 457333.92978509044 | 0.2738701976974664 | 3790337.6417572354 | 0.2889631663864134,entidad_fondo_o_instrumento,False,GOBIERNO CENTRAL,,,,,0,,495580.38234588|0.0|149988.1455045|137012.61863793,True,457333.92978509044,0.2738701976974664,3790337.6417572354,0.2889631663864134,Prima,3,149988.1455045,0.04978938813322535
2026-01-30,2026,1,CA-0001-en2026.XLS,6,79,GOBIERNO CENTRAL | 0 | 457333.92978509044 | 0.2738701976974664 | 3790337.6417572354 | 0.2889631663864134,entidad_fondo_o_instrumento,False,GOBIERNO CENTRAL,,,,,0,,495580.38234588|0.0|149988.1455045|137012.61863793,True,457333.92978509044,0.2738701976974664,3790337.6417572354,0.2889631663864134,Profuturo,3,137012.61863793002,0.03850190966141012
2026-01-30,2026,1,CA-0001-en2026.XLS,6,80,PEP01000C2Z1 | PEN | 6.9 | 11.53972602739726 | PUBLICA | 0 | 0 | 27326.3466885318 | 0.0020832728931320823,entidad_fondo_o_instrumento,False,PEP01000C2Z1,PEN,6.9,11.53972602739726,PUBLICA,0,,0.0|0.0|0.0|38994.19056039,False,0,,27326.3466885318,0.0020832728931320823,Profuturo,3,38994.19056039,0.010957755695797785
2026-01-30,2026,1,CA-0001-en2026.XLS,6,81,PEP01000C4G7 | PEN | 6.95 | 5.534246575342466 | PUBLICA | 0 | 54832.5504083852 | 0.03283596611267725 | 588355.372778096 | 0.04485432369017067,entidad_fondo_o_instrumento,False,PEP01000C4G7,PEN,6.95,5.534246575342466,PUBLICA,0,,109662.78554631|0.0|0.0|0.0,False,54832.5504083852,0.03283596611267725,588355.372778096,0.04485432369017067,Habitat,3,109662.785546306,0.021993108346604666
2026-01-30,2026,1,CA-0001-en2026.XLS,6,87,PEP01000C5G4 | PEN | 5.4 | 8.536986301369863 | PUBLICA | 0 | 178758.543934646 | 0.10704790215433688 | 1322361.020332596 | 0.10081255646769344,entidad_fondo_o_instrumento,False,PEP01000C5G4,PEN,5.4,8.536986301369863,PUBLICA,0,,175139.46748472|0.0|15409.0680525|0.0,False,178758.543934646,0.10704790215433688,1322361.020332596,0.10081255646769344,Habitat,3,175139.46748471502,0.03512459823967815
2026-01-30,2026,1,CA-0001-en2026.XLS,6,87,PEP01000C5G4 | PEN | 5.4 | 8.536986301369863 | PUBLICA | 0 | 178758.543934646 | 0.10704790215433688 | 1322361.020332596 | 0.10081255646769344,entidad_fondo_o_instrumento,False,PEP01000C5G4,PEN,5.4,8.536986301369863,PUBLICA,0,,175139.46748472|0.0|15409.0680525|0.0,False,178758.543934646,0.10704790215433688,1322361.020332596,0.10081255646769344,Prima,3,15409.0680525,0.0051151247150674805
2026-01-30,2026,1,CA-0001-en2026.XLS,6,88,PEP01000C5H2 | PEN | 5.3500000000000005 | 14.542465753424658 | PUBLICA | 0 | 36553.486512381205 | 0.021889717612646454 | 464519.687008615 | 0.035413488795316195,entidad_fondo_o_instrumento,False,PEP01000C5H2,PEN,5.3500000000000005,14.542465753424658,PUBLICA,0,,33306.66273687|0.0|0.0|0.0,False,36553.486512381205,0.021889717612646454,464519.687008615,0.035413488795316195,Habitat,3,33306.66273687,0.006679723103755111
2026-01-30,2026,1,CA-0001-en2026.XLS,6,89,PEP01000C5I0 | PEN | 7.3 | 7.536986301369863 | PUBLICA | 0 | 53623.518995576 | 0.03211194882359463 | 384979.966216364 | 0.02934963598167491,entidad_fondo_o_instrumento,False,PEP01000C5I0,PEN,7.3,7.536986301369863,PUBLICA,0,,112533.69723046|0.0|0.0|0.0,False,53623.518995576,0.03211194882359463,384979.966216364,0.02934963598167491,Habitat,3,112533.69723046,0.022568875881676723
2026-01-30,2026,1,CA-0001-en2026.XLS,6,91,PEP01000C5K6 | PEN | 6.8500000000000005 | 9.536986301369863 | PUBLICA | 0 | 117729.77695500999 | 0.0705013890062752 | 691460.570994503 | 0.0527147328049901,entidad_fondo_o_instrumento,False,PEP01000C5K6,PEN,6.8500000000000005,9.536986301369863,PUBLICA,0,,64937.76934753|0.0|134579.077452|98018.42807754,False,117729.77695500999,0.0705013890062752,691460.570994503,0.0527147328049901,Habitat,3,64937.7693475263,0.01302340980973812
2026-01-30,2026,1,CA-0001-en2026.XLS,6,91,PEP01000C5K6 | PEN | 6.8500000000000005 | 9.536986301369863 | PUBLICA | 0 | 117729.77695500999 | 0.0705013890062752 | 691460.570994503 | 0.0527147328049901,entidad_fondo_o_instrumento,False,PEP01000C5K6,PEN,6.8500000000000005,9.536986301369863,PUBLICA,0,,64937.76934753|0.0|134579.077452|98018.42807754,False,117729.77695500999,0.0705013890062752,691460.570994503,0.0527147328049901,Prima,3,134579.077452,0.04467426341815787
2026-01-30,2026,1,CA-0001-en2026.XLS,6,91,PEP01000C5K6 | PEN | 6.8500000000000005 | 9.536986301369863 | PUBLICA | 0 | 117729.77695500999 | 0.0705013890062752 | 691460.570994503 | 0.0527147328049901,entidad_fondo_o_instrumento,False,PEP01000C5K6,PEN,6.8500000000000005,9.536986301369863,PUBLICA,0,,64937.76934753|0.0|134579.077452|98018.42807754,False,117729.77695500999,0.0705013890062752,691460.570994503,0.0527147328049901,Profuturo,3,98018.42807754,0.027544153965612335
2026-01-30,2026,1,CA-0001-en2026.XLS,6,113,Inmobiliaria y Construccion | 0 | 245.54763280000003 | 0.00014704393083338912 | 3041.936462 | 0.000231907464475457,entidad_fondo_o_instrumento,False,Inmobiliaria y Construccion,,,,,0,,245.5476328|0.0|52642.49511888|7688.80598984,False,245.54763280000003,0.00014704393083338912,3041.936462,0.000231907464475457,Habitat,3,245.54763280000003,4.924510776850871e-05
2026-01-30,2026,1,CA-0001-en2026.XLS,6,113,Inmobiliaria y Construccion | 0 | 245.54763280000003 | 0.00014704393083338912 | 3041.936462 | 0.000231907464475457,entidad_fondo_o_instrumento,False,Inmobiliaria y Construccion,,,,,0,,245.5476328|0.0|52642.49511888|7688.80598984,False,245.54763280000003,0.00014704393083338912,3041.936462,0.000231907464475457,Prima,3,52642.4951188803,0.01747496519114382
2026-01-30,2026,1,CA-0001-en2026.XLS,6,113,Inmobiliaria y Construccion | 0 | 245.54763280000003 | 0.00014704393083338912 | 3041.936462 | 0.000231907464475457,entidad_fondo_o_instrumento,False,Inmobiliaria y Construccion,,,,,0,,245.5476328|0.0|52642.49511888|7688.80598984,False,245.54763280000003,0.00014704393083338912,3041.936462,0.000231907464475457,Profuturo,3,7688.8059898434,0.0021606310175514513
2026-01-30,2026,1,CA-0001-en2026.XLS,6,116,Huascacocha Finance Limited | 0 | 0 | 0,entidad_fondo_o_instrumento,False,Huascacocha Finance Limited,,,,,0,,0.0|0.0|0.0|30.3997837,True,0,,0,,Profuturo,3,30.3997836996,8.54264181915566e-06
2026-01-30,2026,1,CA-0001-en2026.XLS,6,118,XS0511096355 | VAC | 5.2 | 2.16986301369863 | PUBLICA | 0 | 0 | 0,entidad_fondo_o_instrumento,False,XS0511096355,VAC,5.2,2.16986301369863,PUBLICA,0,,0.0|0.0|0.0|30.3997837,True,0,,0,,Profuturo,3,30.3997836996,8.54264181915566e-06
2026-01-30,2026,1,CA-0001-en2026.XLS,6,119,Línea Amarilla S.A.C. | 0 | 0 | 0,entidad_fondo_o_instrumento,False,Línea Amarilla S.A.C.,,,,,0,,0.0|0.0|40979.33390688|7658.40620614,True,0,,0,,Prima,3,40979.333906880296,0.013603314811766175
2026-01-30,2026,1,CA-0001-en2026.XLS,6,119,Línea Amarilla S.A.C. | 0 | 0 | 0,entidad_fondo_o_instrumento,False,Línea Amarilla S.A.C.,,,,,0,,0.0|0.0|40979.33390688|7658.40620614,True,0,,0,,Profuturo,3,7658.4062061438,0.0021520883757322955
2026-01-30,2026,1,CA-0001-en2026.XLS,6,120,XS0799645816 | VAC | 6.45 | 11.421917808219177 | PUBLICA | 0 | 0 | 0,entidad_fondo_o_instrumento,False,XS0799645816,VAC,6.45,11.421917808219177,PUBLICA,0,,0.0|0.0|40979.33390688|7658.40620614,True,0,,0,,Prima,3,40979.333906880296,0.013603314811766175
2026-01-30,2026,1,CA-0001-en2026.XLS,6,120,XS0799645816 | VAC | 6.45 | 11.421917808219177 | PUBLICA | 0 | 0 | 0,entidad_fondo_o_instrumento,False,XS0799645816,VAC,6.45,11.421917808219177,PUBLICA,0,,0.0|0.0|40979.33390688|7658.40620614,True,0,,0,,Profuturo,3,7658.4062061438,0.0021520883757322955
2026-01-30,2026,1,CA-0001-en2026.XLS,6,121,Norvial S.A. | 0 | 99.4706328 | 5.956706925906332e-05 | 1492.059492 | 0.00011374982283777183,entidad_fondo_o_instrumento,False,Norvial S.A.,,,,,0,,99.4706328|0.0|0.0|0.0,True,99.4706328,5.956706925906332e-05,1492.059492,0.00011374982283777183,Habitat,3,99.4706328,1.994905011374134e-05
2026-01-30,2026,1,CA-0001-en2026.XLS,6,122,PEP74850M025 | PEN | 8.375 | 0.9808219178082191 | PUBLICA | 0 | 99.4706328 | 5.956706925906332e-05 | 1492.059492 | 0.00011374982283777183,entidad_fondo_o_instrumento,False,PEP74850M025,PEN,8.375,0.9808219178082191,PUBLICA,0,,99.4706328|0.0|0.0|0.0,True,99.4706328,5.956706925906332e-05,1492.059492,0.00011374982283777183,Habitat,3,99.4706328,1.994905011374134e-05
2026-01-30,2026,1,CA-0001-en2026.XLS,6,123,Rutas de Lima S.A.C. | 0 | 146.077 | 8.747686157432581e-05 | 1549.87697 | 0.00011815764163768518,entidad_fondo_o_instrumento,False,Rutas de Lima S.A.C.,,,,,0,,146.077|0.0|11663.161212|0.0,False,146.077,8.747686157432581e-05,1549.87697,0.00011815764163768518,Habitat,3,146.077,2.9296057654767366e-05
2026-01-30,2026,1,CA-0001-en2026.XLS,6,123,Rutas de Lima S.A.C. | 0 | 146.077 | 8.747686157432581e-05 | 1549.87697 | 0.00011815764163768518,entidad_fondo_o_instrumento,False,Rutas de Lima S.A.C.,,,,,0,,146.077|0.0|11663.161212|0.0,False,146.077,8.747686157432581e-05,1549.87697,0.00011815764163768518,Prima,3,11663.161212,0.0038716503793776464
2026-01-30,2026,1,CA-0001-en2026.XLS,6,124,USP82169AA48 | PEN | 10.375 | 10.421917808219177 | PUBLICA | 0 | 146.077 | 8.747686157432581e-05 | 1549.87697 | 0.00011815764163768518,entidad_fondo_o_instrumento,False,USP82169AA48,PEN,10.375,10.421917808219177,PUBLICA,0,,146.077|0.0|5338.822196|0.0,False,146.077,8.747686157432581e-05,1549.87697,0.00011815764163768518,Habitat,3,146.077,2.9296057654767366e-05
2026-01-30,2026,1,CA-0001-en2026.XLS,6,124,USP82169AA48 | PEN | 10.375 | 10.421917808219177 | PUBLICA | 0 | 146.077 | 8.747686157432581e-05 | 1549.87697 | 0.00011815764163768518,entidad_fondo_o_instrumento,False,USP82169AA48,PEN,10.375,10.421917808219177,PUBLICA,0,,146.077|0.0|5338.822196|0.0,False,146.077,8.747686157432581e-05,1549.87697,0.00011815764163768518,Prima,3,5338.822196,0.0017722513309089978
2026-01-30,2026,1,CA-0001-en2026.XLS,6,125,XS1084504874 | VAC | 7.25 | 13.421917808219177 | PRIVADA | 0 | 0 | 0,entidad_fondo_o_instrumento,False,XS1084504874,VAC,7.25,13.421917808219177,PRIVADA,0,,0.0|0.0|6324.339016|0.0,False,0,,0,,Prima,3,6324.339016,0.0020993990484686484
2026-01-30,2026,1,CA-0001-en2026.XLS,6,159,Otros | 0 | 9460.074169085501 | 0.005665077997028605 | 105692.818200249 | 0.008057680950367326,entidad_fondo_o_instrumento,False,Otros,,,,,0,,3462.41702192|0.0|0.0|0.0,False,9460.074169085501,0.005665077997028605,105692.818200249,0.008057680950367326,Habitat,3,3462.417021916,0.000694395207314629
2026-01-30,2026,1,CA-0001-en2026.XLS,6,168,Intercorp Perú Ltd. | 0 | 9435.874302873 | 0.005650586130774587 | 88150.692919701 | 0.006720325668249438,entidad_fondo_o_instrumento,False,Intercorp Perú Ltd.,,,,,0,,2919.55100252|0.0|0.0|0.0,False,9435.874302873,0.005650586130774587,88150.692919701,0.006720325668249438,Habitat,3,2919.551002516,0.0005855222553567133
2026-01-30,2026,1,CA-0001-en2026.XLS,6,169,CVL52632A018 | PEN | 7.65625 | 4.032876712328767 | PRIVADA | 0 | 488.413320993 | 0.0002924818039223247 | 6132.300585801 | 0.0004675068983260274,entidad_fondo_o_instrumento,False,CVL52632A018,PEN,7.65625,4.032876712328767,PRIVADA,0,,434.14517422|0.0|0.0|0.0,False,488.413320993,0.0002924818039223247,6132.300585801,0.0004675068983260274,Habitat,3,434.145174216,8.70687517841341e-05
2026-01-30,2026,1,CA-0001-en2026.XLS,6,170,CVL52632A026 | PEN | 5.78125 | 3.484931506849315 | PUBLICA | 0 | 8947.46098188 | 0.005358104326852263 | 82018.3923339 | 0.00625281876992341,entidad_fondo_o_instrumento,False,CVL52632A026,PEN,5.78125,3.484931506849315,PUBLICA,0,,2485.4058283|0.0|0.0|0.0,False,8947.46098188,0.005358104326852263,82018.3923339,0.00625281876992341,Habitat,3,2485.4058283000004,0.0004984535035725792
2026-01-30,2026,1,CA-0001-en2026.XLS,6,173,Administradora Jockey Plaza Shopping Center S | 0 | 0 | 17542.125280548 | 0.0013373552821178882,entidad_fondo_o_instrumento,False,Administradora Jockey Plaza Shopping Center S,,,,,0,,542.8660194|0.0|0.0|0.0,True,0,,17542.125280548,0.0013373552821178882,Habitat,3,542.8660194,0.00010887295195791575
2026-01-30,2026,1,CA-0001-en2026.XLS,6,176,PEP71320M030 | PEN | 7.75 | 5.476712328767123 | PUBLICA | 0 | 0 | 13256.788193748 | 0.0010106549480915067,entidad_fondo_o_instrumento,False,PEP71320M030,PEN,7.75,5.476712328767123,PUBLICA,0,,542.8660194|0.0|0.0|0.0,True,0,,13256.788193748,0.0010106549480915067,Habitat,3,542.8660194,0.00010887295195791575
2026-01-30,2026,1,CA-0001-en2026.XLS,6,211,Sociedades Titulizadoras | 0 | 38490.839032728596 | 0.023049883266672073 | 205852.52453432922 | 0.01569353522566379,entidad_fondo_o_instrumento,False,Sociedades Titulizadoras,,,,,0,,375.27531487|0.0|0.0|104144.412742,False,38490.839032728596,0.023049883266672073,205852.52453432922,0.01569353522566379,Habitat,3,375.2753148686,7.526227442240381e-05
2026-01-30,2026,1,CA-0001-en2026.XLS,6,211,Sociedades Titulizadoras | 0 | 38490.839032728596 | 0.023049883266672073 | 205852.52453432922 | 0.01569353522566379,entidad_fondo_o_instrumento,False,Sociedades Titulizadoras,,,,,0,,375.27531487|0.0|0.0|104144.412742,False,38490.839032728596,0.023049883266672073,205852.52453432922,0.01569353522566379,Profuturo,3,104144.412742,0.029265616634401352
2026-01-30,2026,1,CA-0001-en2026.XLS,6,222,Grupo Coril Sociedad Titulizadora S.A. | 0 | 0 | 0,entidad_fondo_o_instrumento,False,Grupo Coril Sociedad Titulizadora S.A.,,,,,0,,0.0|0.0|0.0|104144.412742,True,0,,0,,Profuturo,3,104144.412742,0.029265616634401352
2026-01-30,2026,1,CA-0001-en2026.XLS,6,223,PEP729407101 | USD | 0 | PRIVADA | 0 | 0 | 0,entidad_fondo_o_instrumento,False,PEP729407101,USD,,0,PRIVADA,0,,0.0|0.0|0.0|104144.412742,True,0,,0,,Profuturo,3,104144.412742,0.029265616634401352
2026-01-30,2026,1,CA-0001-en2026.XLS,6,231,Red Dorsal Finance Limited | 0 | 375.2753148686 | 0.00022473015444609388 | 5253.8544081603995 | 0.00040053698351036793,entidad_fondo_o_instrumento,False,Red Dorsal Finance Limited,,,,,0,,375.27531487|0.0|0.0|0.0,True,375.2753148686,0.00022473015444609388,5253.8544081603995,0.00040053698351036793,Habitat,3,375.2753148686,7.526227442240381e-05
2026-01-30,2026,1,CA-0001-en2026.XLS,6,232,XS1198024827 | USD | 5.875 | 5.701369863013698 | PRIVADA | 0 | 375.2753148686 | 0.00022473015444609388 | 5253.8544081603995 | 0.00040053698351036793,entidad_fondo_o_instrumento,False,XS1198024827,USD,5.875,5.701369863013698,PRIVADA,0,,375.27531487|0.0|0.0|0.0,True,375.2753148686,0.00022473015444609388,5253.8544081603995,0.00040053698351036793,Habitat,3,375.2753148686,7.526227442240381e-05
2026-01-30,2026,1,CA-0001-en2026.XLS,6,237,Total general | 24748.722737945205 | 0.09191313733564405 | 785244.6617620203 | 0.47023650936789885 | 4787776.985818566 | 0.365004737977045,entidad_fondo_o_instrumento,False,Total general,,,,,24748.722737945205,0.09191313733564405,499663.62231546|0.0|202630.64062338|248845.83736977,False,785244.6617620203,0.47023650936789885,4787776.985818566,0.365004737977045,Habitat,3,499663.62231546186,0.10020861797095831
2026-01-30,2026,1,CA-0001-en2026.XLS,6,237,Total general | 24748.722737945205 | 0.09191313733564405 | 785244.6617620203 | 0.47023650936789885 | 4787776.985818566 | 0.365004737977045,entidad_fondo_o_instrumento,False,Total general,,,,,24748.722737945205,0.09191313733564405,499663.62231546|0.0|202630.64062338|248845.83736977,False,785244.6617620203,0.47023650936789885,4787776.985818566,0.365004737977045,Prima,3,202630.6406233803,0.06726435332436917
2026-01-30,2026,1,CA-0001-en2026.XLS,6,237,Total general | 24748.722737945205 | 0.09191313733564405 | 785244.6617620203 | 0.47023650936789885 | 4787776.985818566 | 0.365004737977045,entidad_fondo_o_instrumento,False,Total general,,,,,24748.722737945205,0.09191313733564405,499663.62231546|0.0|202630.64062338|248845.83736977,False,785244.6617620203,0.47023650936789885,4787776.985818566,0.365004737977045,Profuturo,3,248845.8373697734,0.06992815731336292
2026-01-30,2026,1,CA-0001-en2026.XLS,7,78,PEP01000C2Z1 | 25158,entidad_fondo_o_instrumento,False,PEP01000C2Z1,,,25158,,,,0.0|0.0|0.0|35900.0,False,,,,,Profuturo,3,35900.0,
2026-01-30,2026,1,CA-0001-en2026.XLS,7,79,PEP01000C4G7 | 47366 | 508239,entidad_fondo_o_instrumento,False,PEP01000C4G7,,47366,508239,,,,94730.0|0.0|0.0|0.0,False,,,,,Habitat,3,94730.0,
