fecha_cartera,archivo,hoja,fila_excel_aprox,afp,fondo,valor,tipo_valor,participacion_reportada,grupo,entidad_administradora,isin,moneda,seccion,estado_identificacion,total_canonico,participacion_calculada_pct
2026-01-30,CA-0001-en2026.XLS,10,267,Habitat,3,9983.1792496721,miles_soles,0.0020021481470475916,108,Invesco Fund Managers Limited,GB0033031153,GBP,,isin,2736482.735417546,0.3648179146340866
2026-01-30,CA-0001-en2026.XLS,10,269,Integra,3,0.0656167896,miles_soles,1.9312441358257227e-08,109,Eastspring Investments (Luxembourg) S.A.,LU1259265335,JPY,,isin,2462373.921423915,2.6647776371045967e-06
2026-01-30,CA-0001-en2026.XLS,10,272,Habitat,3,0.0668464473,miles_soles,1.3406199292956236e-08,110,PIMCO Global Advisors (Ireland) Limited,IE00B29K0P99,USD,,isin,2736482.735417546,2.4427871016624647e-06
2026-01-30,CA-0001-en2026.XLS,10,281,Habitat,3,2105.7220950978,miles_soles,0.0004223071113378743,112,Man Fund Management UK Limited,GB00B0119487,GBP,,isin,2736482.735417546,0.07694994994282317
2026-01-30,CA-0001-en2026.XLS,10,281,Integra,3,0.0663313375,miles_soles,1.952274827056639e-08,112,Man Fund Management UK Limited,GB00B0119487,GBP,,isin,2462373.921423915,2.6937962964472364e-06
2026-01-30,CA-0001-en2026.XLS,10,283,Integra,3,0.088806454,miles_soles,2.613766149738249e-08,113,Henderson Management SA,LU1136112601,EUR,,isin,2462373.921423915,3.6065381145949586e-06
2026-01-30,CA-0001-en2026.XLS,10,285,Habitat,3,11238.2253582278,miles_soles,0.0022538503531145237,114,ALLIANCE BERNSTEIN L.P,LU0206294794,USD,,isin,2736482.735417546,0.4106813908516407
2026-01-30,CA-0001-en2026.XLS,10,287,Prima,3,27766.49928,miles_soles,0.00921724183669812,115,Global Evolution Manco S.A.,LU1034966249,USD,,isin,1760997.744240957,1.5767481458057286
2026-01-30,CA-0001-en2026.XLS,10,289,Habitat,3,18941.527383596902,miles_soles,0.0037987642017511974,116,Veritas Asset Management LLP,IE00BD065N65,USD,,isin,2736482.735417546,0.6921851593814903
2026-01-30,CA-0001-en2026.XLS,10,289,Integra,3,3.0352224277,miles_soles,8.933316534008451e-07,116,Veritas Asset Management LLP,IE00BD065N65,USD,,isin,2462373.921423915,0.00012326407461076523
2026-01-30,CA-0001-en2026.XLS,10,297,Habitat,3,2327.6805278225,miles_soles,0.00046682135411438687,119,Jupiter Unit Trust Managers Limited,LU0260086037,EUR,,isin,2736482.735417546,0.08506103465210905
2026-01-30,CA-0001-en2026.XLS,10,299,Habitat,3,0.0147089985,miles_soles,2.9499213983028588e-09,119,Jupiter Unit Trust Managers Limited,GB00BZ2YND85,GBP,,isin,2736482.735417546,5.375147560635215e-07
2026-01-30,CA-0001-en2026.XLS,10,306,Prima,3,1.7047555694,miles_soles,5.659029680754845e-07,122,Baillie Gifford Overseas Growth Funds ICVC,GB0006014921,GBP,,isin,1760997.744240957,9.680623243130847e-05
2026-01-30,CA-0001-en2026.XLS,10,307,Integra,3,29844.0091805978,miles_soles,0.008783737831568422,122,Baillie Gifford Overseas Growth Funds ICVC,GB0006063233,GBP,,isin,2462373.921423915,1.2120015128872033
2026-01-30,CA-0001-en2026.XLS,10,314,Habitat,3,188616.32333840002,miles_soles,0.03782741077070319,125,"Krane Funds Advisors, LLC",US5007673065,USD,,isin,2736482.735417546,6.892655338080181
2026-01-30,CA-0001-en2026.XLS,10,314,Integra,3,9570.44170944,miles_soles,0.0028167881332338005,125,"Krane Funds Advisors, LLC",US5007673065,USD,,isin,2462373.921423915,0.388667278603475
2026-01-30,CA-0001-en2026.XLS,10,314,Prima,3,58986.742316480006,miles_soles,0.01958097286976361,125,"Krane Funds Advisors, LLC",US5007673065,USD,,isin,1760997.744240957,3.349620549451928
2026-01-30,CA-0001-en2026.XLS,10,314,Profuturo,3,38059.652896,miles_soles,0.01069514130971256,125,"Krane Funds Advisors, LLC",US5007673065,USD,,isin,2445016.2933374285,1.5566216470504115
2026-01-30,CA-0001-en2026.XLS,10,316,Habitat,3,0.0614374528,miles_soles,1.2321413770756852e-08,126,UTI International (Singapore) Private Limited,IE00BYPC7R45,USD,,isin,2736482.735417546,2.2451248094801364e-06
2026-01-30,CA-0001-en2026.XLS,10,318,Habitat,3,2.2668545951000003,miles_soles,4.5462258201512856e-07,127,Ashmore Investment Management (Ireland) Limit,LU0794787092,USD,,isin,2736482.735417546,8.283825677979703e-05
2026-01-30,CA-0001-en2026.XLS,10,323,Habitat,3,0.8380877312,miles_soles,1.6808030349054523e-07,129,Edmond de Rothschild Asset Management Luxembo,LU1564424452,USD,,isin,2736482.735417546,3.0626457837751375e-05
2026-01-30,CA-0001-en2026.XLS,10,325,Habitat,3,35214.7947564947,miles_soles,0.007062403098961974,130,LARRAINVIAL ASSET MANAGEMENT SICAV,LU0939496179,USD,,isin,2736482.735417546,1.286863399528134
2026-01-30,CA-0001-en2026.XLS,10,325,Prima,3,49334.007770719996,miles_soles,0.016376694656780315,130,LARRAINVIAL ASSET MANAGEMENT SICAV,LU0939496179,USD,,isin,1760997.744240957,2.801480463677961
2026-01-30,CA-0001-en2026.XLS,10,325,Profuturo,3,12958.0711287685,miles_soles,0.00364134697187559,130,LARRAINVIAL ASSET MANAGEMENT SICAV,LU0939496179,USD,,isin,2445016.2933374285,0.5299789275056663
2026-01-30,CA-0001-en2026.XLS,10,329,Habitat,3,0.7103384808,miles_soles,1.4245991557819957e-07,131,BlueBay Funds Management Company S.A.,LU1932874412,USD,,isin,2736482.735417546,2.5958083769588008e-05
2026-01-30,CA-0001-en2026.XLS,10,332,Habitat,3,0.6755508533,miles_soles,1.3548318179456102e-07,132,Schroder Investment Management (Europe) SA,LU1713307699,USD,,isin,2736482.735417546,2.4686830454164044e-05
2026-01-30,CA-0001-en2026.XLS,10,332,Integra,3,1.01332628,miles_soles,2.982438561620964e-07,132,Schroder Investment Management (Europe) SA,LU1713307699,USD,,isin,2462373.921423915,4.115241276653973e-05
2026-01-30,CA-0001-en2026.XLS,10,336,Habitat,3,0.540555809,miles_soles,1.0840963427564514e-07,133,"Joh. Berenberg, Gossier & Co. KG",LU1959967503,EUR,,isin,2736482.735417546,1.975367145583396e-05
2026-01-30,CA-0001-en2026.XLS,10,337,Habitat,3,1743.9505105377,miles_soles,0.00034975303917641684,133,"Joh. Berenberg, Gossier & Co. KG",LU196682546X,EUR,,isin,2736482.735417546,0.06372963687898435
2026-01-30,CA-0001-en2026.XLS,10,339,Integra,3,174887.25636000003,miles_soles,0.05147310472438899,134,Invesco Capital Management LLC,US46090E1038,USD,,isin,2462373.921423915,7.102384200806842
2026-01-30,CA-0001-en2026.XLS,10,340,Prima,3,7038.14328,miles_soles,0.002336350291727943,134,Invesco Capital Management LLC,US46138E8003,USD,,isin,1760997.744240957,0.39966793273966694
2026-01-30,CA-0001-en2026.XLS,10,341,Habitat,3,25406.043216,miles_soles,0.00509523680548921,134,Invesco Capital Management LLC,US46138E6288,USD,,isin,2736482.735417546,0.9284196420162476
2026-01-30,CA-0001-en2026.XLS,10,341,Integra,3,85383.58256,miles_soles,0.025130236349568593,134,Invesco Capital Management LLC,US46138E6288,USD,,isin,2462373.921423915,3.467531142086873
2026-01-30,CA-0001-en2026.XLS,10,343,Habitat,3,40182.3161995584,miles_soles,0.008058650246680555,135,BlackRock Luxembourg S.A.,LU2134542260,USD,,isin,2736482.735417546,1.4683928270216984
2026-01-30,CA-0001-en2026.XLS,10,345,Habitat,3,1795.7330646819,miles_soles,0.0003601381421818153,136,MSIM Fund Management (Ireland) Limited,LU1378878604,USD,,isin,2736482.735417546,0.06562194021691492
2026-01-30,CA-0001-en2026.XLS,10,349,Prima,3,34.38728,miles_soles,1.1415046335875456e-05,138,State Street Global Advisors Inc,US81369Y5069,USD,,isin,1760997.744240957,0.001952715732456656
2026-01-30,CA-0001-en2026.XLS,10,350,Integra,3,14634.552768,miles_soles,0.004307265623009404,138,State Street Global Advisors Inc,US81369Y8030,USD,,isin,2462373.921423915,0.5943269883047368
2026-01-30,CA-0001-en2026.XLS,10,350,Prima,3,74770.93453632,miles_soles,0.02482062211110629,138,State Street Global Advisors Inc,US81369Y8030,USD,,isin,1760997.744240957,4.245941528366268
2026-01-30,CA-0001-en2026.XLS,10,351,Integra,3,13954.728704,miles_soles,0.0041071786871814415,138,State Street Global Advisors Inc,US78464A7550,USD,,isin,2462373.921423915,0.5667185061775837
2026-01-30,CA-0001-en2026.XLS,10,351,Profuturo,3,78268.4346752,miles_soles,0.021994209228041784,138,State Street Global Advisors Inc,US78464A7550,USD,,isin,2445016.2933374285,3.201141640179591
2026-01-30,CA-0001-en2026.XLS,10,352,Integra,3,16677.25824,miles_soles,0.004908478054776884,138,State Street Global Advisors Inc,US81369Y2090,USD,,isin,2462373.921423915,0.6772837421197206
2026-01-30,CA-0001-en2026.XLS,10,356,Integra,3,0.9077121184,miles_soles,2.6715932253990435e-07,140,Universal-Investment-Luxembourg S.A.,LU1966825462,EUR,,isin,2462373.921423915,3.6863293202646416e-05
2026-01-30,CA-0001-en2026.XLS,10,358,Habitat,3,808.55892592,miles_soles,0.00016215823785420766,141,J.P. Morgan Investment Management Inc.,US46641Q2176,USD,,isin,2736482.735417546,0.02954737902984161
2026-01-30,CA-0001-en2026.XLS,10,360,Habitat,3,29448.8156356608,miles_soles,0.005906023540509002,142,Ninety One Global Natural Resources,LU0345781172,USD,,isin,2736482.735417546,1.0761557255418737
2026-01-30,CA-0001-en2026.XLS,10,362,Habitat,3,48834.697114123206,miles_soles,0.009793903915116376,143,Carne Global Fund Managers (Luxembourg) S.A.,LU2301227331,USD,,isin,2736482.735417546,1.784579032130154
2026-01-30,CA-0001-en2026.XLS,10,368,Integra,3,0.05776768,miles_soles,1.700227852053537e-08,146,Carne Global Fund Managers (Ireland) Limited,IE000NG9LZQ6,USD,,isin,2462373.921423915,2.346015749167565e-06
2026-01-30,CA-0001-en2026.XLS,10,370,Habitat,3,77748.3733752,miles_soles,0.015592604098963144,147,Global X Management Company LLC,US37954Y8306,USD,,isin,2736482.735417546,2.8411790203871603
2026-01-30,CA-0001-en2026.XLS,10,370,Integra,3,58384.832352,miles_soles,0.017183919815084634,147,Global X Management Company LLC,US37954Y8306,USD,,isin,2462373.921423915,2.3710790568411255
2026-01-30,CA-0001-en2026.XLS,10,370,Prima,3,145428.21957048,miles_soles,0.04827569569157255,147,Global X Management Company LLC,US37954Y8306,USD,,isin,1760997.744240957,8.258285397927294
2026-01-30,CA-0001-en2026.XLS,10,371,Habitat,3,99744.621732,miles_soles,0.020003999185454476,147,Global X Management Company LLC,US37954Y8488,USD,,isin,2736482.735417546,3.6449936424240033
2026-01-30,CA-0001-en2026.XLS,10,371,Integra,3,15816.59952,miles_soles,0.004655167565787757,147,Global X Management Company LLC,US37954Y8488,USD,,isin,2462373.921423915,0.6423313446583997
2026-01-30,CA-0001-en2026.XLS,10,373,Integra,3,16651.03836,miles_soles,0.004900760976602116,148,First Trust Portfolios LP,US33734X1928,USD,,isin,2462373.921423915,0.6762189209009823
2026-01-30,CA-0001-en2026.XLS,10,377,Habitat,3,0.0918453061,miles_soles,1.8419774384915878e-08,150,Janus Henderson Investors Europe S.A.,LU0113993397,EUR,,isin,2736482.735417546,3.3563268977096544e-06
2026-01-30,CA-0001-en2026.XLS,10,379,Habitat,3,18884.4929134614,miles_soles,0.00378732581565757,151,NS Partners Europe S.A.,IE00BN6Q7C39,USD,,isin,2736482.735417546,0.6901009339121561
2026-01-30,CA-0001-en2026.XLS,10,385,Integra,3,106969.023239232,miles_soles,0.031483298726607045,154,BlackRock Asset Management (Deutschland) AG,DE0006289309,EUR,,isin,2462373.921423915,4.344142143016814
2026-01-30,CA-0001-en2026.XLS,10,385,Prima,3,13540.450194656,miles_soles,0.004494826760959636,154,BlackRock Asset Management (Deutschland) AG,DE0006289309,EUR,,isin,1760997.744240957,0.7689078670848803
2026-01-30,CA-0001-en2026.XLS,10,386,Integra,3,44341.484832,miles_soles,0.01305065869233036,154,BlackRock Asset Management (Deutschland) AG,DE000A0Q4R85,USD,,isin,2462373.921423915,1.800761632756356
2026-01-30,CA-0001-en2026.XLS,10,394,Integra,3,0.0083876516,miles_soles,2.468667404271976e-09,157,Premier Portfolio Managers Ltd,GB00BMCC1W62,EUR,,isin,2462373.921423915,3.4063273360000824e-07
2026-01-30,CA-0001-en2026.XLS,10,398,Habitat,3,12411.6838192429,miles_soles,0.002489189980361612,159,LionTrust Fund Partners LLP,GB00BKPQVT86,GBP,,isin,2736482.735417546,0.45356338845489064
2026-01-30,CA-0001-en2026.XLS,10,398,Integra,3,0.0123532504,miles_soles,3.6358289606699627e-09,159,LionTrust Fund Partners LLP,GB00BKPQVT86,GBP,,isin,2462373.921423915,5.016805243314344e-07
2026-01-30,CA-0001-en2026.XLS,10,398,Prima,3,13.3067774804,miles_soles,4.417257820913723e-06,159,LionTrust Fund Partners LLP,GB00BKPQVT86,GBP,,isin,1760997.744240957,0.0007556385307089431
2026-01-30,CA-0001-en2026.XLS,10,410,Integra,3,0.016077861500000002,miles_soles,4.73206262113335e-09,165,Lazard Fund Managers Ireland Ltd.,IE00B8JGVH80,JPY,,isin,2462373.921423915,6.529415114461036e-07
2026-01-30,CA-0001-en2026.XLS,10,410,Prima,3,21840.1247822917,miles_soles,0.00724994929436587,165,Lazard Fund Managers Ireland Ltd.,IE00B8JGVH80,JPY,,isin,1760997.744240957,1.2402131038336708
2026-01-30,CA-0001-en2026.XLS,10,419,Profuturo,3,73458.71377599999,miles_soles,0.02064262977938559,169,ARK Investment Management LLC,US00214Q8078,USD,,isin,2445016.2933374285,3.0044263498845405
2026-01-30,CA-0001-en2026.XLS,10,421,Profuturo,3,11090.7802777004,miles_soles,0.0031166196557048833,170,Actis GP LLP,,,,entidad_sin_isin,2445016.2933374285,0.4536076224899741
2026-01-30,CA-0001-en2026.XLS,10,422,Profuturo,3,11090.7802777004,miles_soles,0.0031166196557048833,171,Actis Global 4 L.P.,,USD,,entidad_sin_isin,2445016.2933374285,0.4536076224899741
2026-01-30,CA-0001-en2026.XLS,10,423,Profuturo,3,51368.7284068592,miles_soles,0.014435124006854655,172,"Altamar Capital Privado, S.G.E.C.R.",,,,entidad_sin_isin,2445016.2933374285,2.100956486336591
2026-01-30,CA-0001-en2026.XLS,10,424,Profuturo,3,3341.7087327435997,miles_soles,0.000939053417282991,173,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado)",,EUR,,entidad_sin_isin,2445016.2933374285,0.13667429300367537
2026-01-30,CA-0001-en2026.XLS,10,425,Profuturo,3,48027.019674115596,miles_soles,0.013496070589571663,174,"Altamar Global Private Equity Program VIII, FCR",,EUR,,entidad_sin_isin,2445016.2933374285,1.9642821933329158
2026-01-30,CA-0001-en2026.XLS,10,426,Integra,3,775.0872204944,miles_soles,0.00022812494461528317,175,APAX VIII GP L.P. INC.,,,,entidad_sin_isin,2462373.921423915,0.03147723478350481
2026-01-30,CA-0001-en2026.XLS,10,426,Profuturo,3,775.0872204944,miles_soles,0.0002178072241802072,175,APAX VIII GP L.P. INC.,,,,entidad_sin_isin,2445016.2933374285,0.03170069756207685
2026-01-30,CA-0001-en2026.XLS,10,427,Integra,3,775.0872204944,miles_soles,0.00022812494461528317,176,APAX VIII-A L.P.,,EUR,,entidad_sin_isin,2462373.921423915,0.03147723478350481
2026-01-30,CA-0001-en2026.XLS,10,427,Profuturo,3,775.0872204944,miles_soles,0.0002178072241802072,176,APAX VIII-A L.P.,,EUR,,entidad_sin_isin,2445016.2933374285,0.03170069756207685
2026-01-30,CA-0001-en2026.XLS,10,428,Integra,3,16837.0967670206,miles_soles,0.004955521992749058,177,Arias Resource Capital GP II Ltd.,,,,entidad_sin_isin,2462373.921423915,0.6837749791178843
2026-01-30,CA-0001-en2026.XLS,10,428,Prima,3,16426.3354836587,miles_soles,0.005452812222269374,177,Arias Resource Capital GP II Ltd.,,,,entidad_sin_isin,1760997.744240957,0.9327857197647316
2026-01-30,CA-0001-en2026.XLS,10,428,Profuturo,3,9034.407413781799,miles_soles,0.002538758411800076,177,Arias Resource Capital GP II Ltd.,,,,entidad_sin_isin,2445016.2933374285,0.36950295335046224
2026-01-30,CA-0001-en2026.XLS,10,429,Integra,3,16837.0967670206,miles_soles,0.004955521992749058,178,Fondo Arias Resource Capital Fund II L.P.,,USD,,entidad_sin_isin,2462373.921423915,0.6837749791178843
2026-01-30,CA-0001-en2026.XLS,10,429,Prima,3,16426.3354836587,miles_soles,0.005452812222269374,178,Fondo Arias Resource Capital Fund II L.P.,,USD,,entidad_sin_isin,1760997.744240957,0.9327857197647316
2026-01-30,CA-0001-en2026.XLS,10,429,Profuturo,3,9034.407413781799,miles_soles,0.002538758411800076,178,Fondo Arias Resource Capital Fund II L.P.,,USD,,entidad_sin_isin,2445016.2933374285,0.36950295335046224
2026-01-30,CA-0001-en2026.XLS,10,430,Integra,3,203.4945599829,miles_soles,5.989285334365267e-05,179,"Coller International General Partner VI, L.P.",,,,entidad_sin_isin,2462373.921423915,0.008264161596758034
2026-01-30,CA-0001-en2026.XLS,10,430,Profuturo,3,203.4945599829,miles_soles,5.718399694085571e-05,179,"Coller International General Partner VI, L.P.",,,,entidad_sin_isin,2445016.2933374285,0.008322830426014524
2026-01-30,CA-0001-en2026.XLS,10,431,Integra,3,203.4945599829,miles_soles,5.989285334365267e-05,180,"Coller International Partners VI Parallel Fund (Latin America),L.P.",,USD,,entidad_sin_isin,2462373.921423915,0.008264161596758034
2026-01-30,CA-0001-en2026.XLS,10,431,Profuturo,3,203.4945599829,miles_soles,5.718399694085571e-05,180,"Coller International Partners VI Parallel Fund (Latin America),L.P.",,USD,,entidad_sin_isin,2445016.2933374285,0.008322830426014524
2026-01-30,CA-0001-en2026.XLS,10,432,Prima,3,97.7157839695,miles_soles,3.24372908167857e-05,181,Carlyle South America Buyout General Partner,,,,entidad_sin_isin,1760997.744240957,0.005548887514993293
2026-01-30,CA-0001-en2026.XLS,10,432,Profuturo,3,53.7431758002,miles_soles,1.5102367359642232e-05,181,Carlyle South America Buyout General Partner,,,,entidad_sin_isin,2445016.2933374285,0.0021980702519916943
2026-01-30,CA-0001-en2026.XLS,10,433,Prima,3,97.7157839695,miles_soles,3.24372908167857e-05,182,"Carlyle South America Buyout Fund, L.P.",,USD,,entidad_sin_isin,1760997.744240957,0.005548887514993293
2026-01-30,CA-0001-en2026.XLS,10,433,Profuturo,3,53.7431758002,miles_soles,1.5102367359642232e-05,182,"Carlyle South America Buyout Fund, L.P.",,USD,,entidad_sin_isin,2445016.2933374285,0.0021980702519916943
2026-01-30,CA-0001-en2026.XLS,10,434,Prima,3,44.73377584,miles_soles,1.484962241829729e-05,183,Dover VII Associates L.P.,,,,entidad_sin_isin,1760997.744240957,0.0025402517400317055
2026-01-30,CA-0001-en2026.XLS,10,435,Prima,3,44.73377584,miles_soles,1.484962241829729e-05,184,Dover Street VII Cayman Fund L.P.,,USD,,entidad_sin_isin,1760997.744240957,0.0025402517400317055
2026-01-30,CA-0001-en2026.XLS,10,436,Profuturo,3,2691.6751835928,miles_soles,0.0007563875195350781,185,HIPEP VI-Associates L.P.,,,,entidad_sin_isin,2445016.2933374285,0.1100882309425711
2026-01-30,CA-0001-en2026.XLS,10,437,Profuturo,3,2691.6751835928,miles_soles,0.0007563875195350781,186,"HIPEP VI- Cayman Fund, L.P",,EUR,,entidad_sin_isin,2445016.2933374285,0.1100882309425711
2026-01-30,CA-0001-en2026.XLS,10,438,Profuturo,3,1855.8758002418,miles_soles,0.0005215195732630553,187,HarbourVest IX-Buyout Associates LLC,,,,entidad_sin_isin,2445016.2933374285,0.07590443488245814
2026-01-30,CA-0001-en2026.XLS,10,439,Profuturo,3,1855.8758002418,miles_soles,0.0005215195732630553,188,Harvour vest Buyout,,USD,,entidad_sin_isin,2445016.2933374285,0.07590443488245814
2026-01-30,CA-0001-en2026.XLS,10,440,Integra,3,12805.705335476801,miles_soles,0.0037689962409029137,189,Larráin Vial S.A. SAF,,,,entidad_sin_isin,2462373.921423915,0.5200552695941345
2026-01-30,CA-0001-en2026.XLS,10,440,Prima,3,16745.908261464,miles_soles,0.005558896159886189,189,Larráin Vial S.A. SAF,,,,entidad_sin_isin,1760997.744240957,0.9509329762760138
2026-01-30,CA-0001-en2026.XLS,10,441,Integra,3,12805.705335476801,miles_soles,0.0037689962409029137,190,Fondo Energético Americano,,USD,,entidad_sin_isin,2462373.921423915,0.5200552695941345
2026-01-30,CA-0001-en2026.XLS,10,441,Prima,3,16745.908261464,miles_soles,0.005558896159886189,190,Fondo Energético Americano,,USD,,entidad_sin_isin,1760997.744240957,0.9509329762760138
2026-01-30,CA-0001-en2026.XLS,10,442,Profuturo,3,207.95042188469998,miles_soles,5.8436138488928625e-05,191,Lexington Partners GP Holdings VII LLC,,,,entidad_sin_isin,2445016.2933374285,0.008505073052124706
2026-01-30,CA-0001-en2026.XLS,10,443,Profuturo,3,207.95042188469998,miles_soles,5.8436138488928625e-05,192,"Lexington Capital Partners VII (Offshore), L.P.",,USD,,entidad_sin_isin,2445016.2933374285,0.008505073052124706
2026-01-30,CA-0001-en2026.XLS,10,445,Habitat,3,10087.8771461198,miles_soles,0.0020231455361688403,193,MORGAN STANLEY,PRIVFAENHIP3,USD,,isin,2736482.735417546,0.3686439170821424
2026-01-30,CA-0001-en2026.XLS,10,446,Profuturo,3,257.0868880375,miles_soles,7.224397458244528e-05,194,PARTNERS GROUP MANAGEMENT VI LIMITED,,,,entidad_sin_isin,2445016.2933374285,0.010514731077173248
2026-01-30,CA-0001-en2026.XLS,10,447,Profuturo,3,257.0868880375,miles_soles,7.224397458244528e-05,195,"Partners Group Direct Investments 2009, L.P.",,EUR,,entidad_sin_isin,2445016.2933374285,0.010514731077173248
2026-01-30,CA-0001-en2026.XLS,10,448,Integra,3,1382.3821180247999,miles_soles,0.00040686497696402644,196,PASIA VI GP LLC,,,,entidad_sin_isin,2462373.921423915,0.05614021924117077
2026-01-30,CA-0001-en2026.XLS,10,448,Profuturo,3,1382.3821180247999,miles_soles,0.0003884631354020791,196,PASIA VI GP LLC,,,,entidad_sin_isin,2445016.2933374285,0.05653876916042383
2026-01-30,CA-0001-en2026.XLS,10,449,Integra,3,1382.3821180247999,miles_soles,0.00040686497696402644,197,"Pantheon Asia Fund VI, L.P.",,USD,,entidad_sin_isin,2462373.921423915,0.05614021924117077
2026-01-30,CA-0001-en2026.XLS,10,449,Profuturo,3,1382.3821180247999,miles_soles,0.0003884631354020791,197,"Pantheon Asia Fund VI, L.P.",,USD,,entidad_sin_isin,2445016.2933374285,0.05653876916042383
2026-01-30,CA-0001-en2026.XLS,10,450,Integra,3,1394.9582307736,miles_soles,0.0004105663991374763,198,"Partners Group Secondary 2011 (USD), L.P. Inc",,,,entidad_sin_isin,2462373.921423915,0.05665095047656039
2026-01-30,CA-0001-en2026.XLS,10,450,Profuturo,3,389.6472815104,miles_soles,0.00010949476465501494,198,"Partners Group Secondary 2011 (USD), L.P. Inc",,,,entidad_sin_isin,2445016.2933374285,0.0159363879321448
2026-01-30,CA-0001-en2026.XLS,10,451,Integra,3,1394.9582307736,miles_soles,0.0004105663991374763,199,Partners Group Secondary 2011,,USD,,entidad_sin_isin,2462373.921423915,0.05665095047656039
2026-01-30,CA-0001-en2026.XLS,10,451,Profuturo,3,389.6472815104,miles_soles,0.00010949476465501494,199,Partners Group Secondary 2011,,USD,,entidad_sin_isin,2445016.2933374285,0.0159363879321448
2026-01-30,CA-0001-en2026.XLS,10,452,Profuturo,3,5914.6256173393995,miles_soles,0.0016620686726793307,200,Partners Group Management X Limited,,,,entidad_sin_isin,2445016.2933374285,0.24190536617103606
2026-01-30,CA-0001-en2026.XLS,10,453,Profuturo,3,5914.6256173393995,miles_soles,0.0016620686726793307,201,Partners Group Direct Investment 2012,,USD,,entidad_sin_isin,2445016.2933374285,0.24190536617103606
2026-01-30,CA-0001-en2026.XLS,10,454,Prima,3,9684.757518307099,miles_soles,0.0032149084144833125,202,TerranumCapital LatAmerica Real Estate FundGP,,,,entidad_sin_isin,1760997.744240957,0.5499585419674413
2026-01-30,CA-0001-en2026.XLS,10,455,Prima,3,9684.757518307099,miles_soles,0.0032149084144833125,203,"Terranum Capital Latin America Real Estate Fund I, L.P.",,USD,,entidad_sin_isin,1760997.744240957,0.5499585419674413
2026-01-30,CA-0001-en2026.XLS,10,456,Integra,3,14559.4227972407,miles_soles,0.0042851532465371395,204,TRG MANAGEMENT L.P.,,,,entidad_sin_isin,2462373.921423915,0.5912758688096176
2026-01-30,CA-0001-en2026.XLS,10,456,Profuturo,3,11162.228978359699,miles_soles,0.0031366974517907974,204,TRG MANAGEMENT L.P.,,,,entidad_sin_isin,2445016.2933374285,0.45652984026226434
2026-01-30,CA-0001-en2026.XLS,10,457,Integra,3,14559.4227972407,miles_soles,0.0042851532465371395,205,"TRG Latin America Private Equity Fund I, L.P. (LAPEF)",,USD,,entidad_sin_isin,2462373.921423915,0.5912758688096176
2026-01-30,CA-0001-en2026.XLS,10,457,Profuturo,3,11162.228978359699,miles_soles,0.0031366974517907974,205,"TRG Latin America Private Equity Fund I, L.P. (LAPEF)",,USD,,entidad_sin_isin,2445016.2933374285,0.45652984026226434
2026-01-30,CA-0001-en2026.XLS,10,458,Integra,3,72.8262637556,miles_soles,2.1434345640723005e-05,206,Apollo Credit Opportunity Advisors III LP,,,,entidad_sin_isin,2462373.921423915,0.0029575631516389196
2026-01-30,CA-0001-en2026.XLS,10,459,Integra,3,72.8262637556,miles_soles,2.1434345640723005e-05,207,Apollo Credit Opportunity Fund III LP,,USD,,entidad_sin_isin,2462373.921423915,0.0029575631516389196
2026-01-30,CA-0001-en2026.XLS,10,462,Profuturo,3,36463.372560353804,miles_soles,0.010246570646015156,210,PAI Europe VI General Partner S.A.R.L.,,,,entidad_sin_isin,2445016.2933374285,1.491334542829634
2026-01-30,CA-0001-en2026.XLS,10,463,Profuturo,3,5900.9831040654,miles_soles,0.0016582349906517052,211,PAI Europe VI -1 FPCI,,EUR,,entidad_sin_isin,2445016.2933374285,0.24134739388630427
2026-01-30,CA-0001-en2026.XLS,10,464,Profuturo,3,30562.3894562884,miles_soles,0.008588335655363452,212,PAI Europe VI -1 SCSP,,EUR,,entidad_sin_isin,2445016.2933374285,1.2499871489433296
2026-01-30,CA-0001-en2026.XLS,10,465,Integra,3,69333.15627083699,miles_soles,0.020406248504779387,213,Lexington Partners GP Holdings VIII LLC,,,,entidad_sin_isin,2462373.921423915,2.8157038079230374
2026-01-30,CA-0001-en2026.XLS,10,465,Profuturo,3,55420.9553011373,miles_soles,0.01557384010002945,213,Lexington Partners GP Holdings VIII LLC,,,,entidad_sin_isin,2445016.2933374285,2.2666906331936185
2026-01-30,CA-0001-en2026.XLS,10,466,Integra,3,69333.15627083699,miles_soles,0.020406248504779387,214,Lexington Capital Partners VIII-A feeder LP,,USD,,entidad_sin_isin,2462373.921423915,2.8157038079230374
2026-01-30,CA-0001-en2026.XLS,10,466,Profuturo,3,55420.9553011373,miles_soles,0.01557384010002945,214,Lexington Capital Partners VIII-A feeder LP,,USD,,entidad_sin_isin,2445016.2933374285,2.2666906331936185
2026-01-30,CA-0001-en2026.XLS,10,467,Integra,3,10692.4470238362,miles_soles,0.0031470185814166775,215,"ASSF Operating Manager IV, LP",,,,entidad_sin_isin,2462373.921423915,0.43423327914604815
2026-01-30,CA-0001-en2026.XLS,10,468,Integra,3,10692.4470238362,miles_soles,0.0031470185814166775,216,"Ares Special Situations IV, LP",,USD,,entidad_sin_isin,2462373.921423915,0.43423327914604815
