fecha_cartera,archivo,hoja,fila_excel_aprox,afp,fondo,valor,tipo_valor,participacion_reportada,identificador_especifico,categoria_instrumento,estado_pareja,moneda,total_canonico,participacion_calculada_pct,estado_refinado,fila_categoria_origen,total_refinado,participacion_hoja3_refinada_pct
2026-01-30,CA-0001-en2026.XLS,3,697,Prima,3,367408.08613408,miles_soles,0.1219631307680003,VAN ECK ASSOCIATES CORPORATION,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3344285.975979006,10.98614438995532,pareja_exacta_original,,3033496.843050938,12.111701615108968
2026-01-30,CA-0001-en2026.XLS,3,8,Profuturo,3,137012.61863793002,miles_soles,0.0385019096614101,GOBIERNO CENTRAL,BONOS GOBIERNO CENTRAL DE LA REPUBLICA,sin_categoria_adyacente,,4454524.3766899705,3.075808033623113,pareja_exacta_heuristica,9.0,3652176.098114818,3.7515337419970867
2026-01-30,CA-0001-en2026.XLS,3,15,Profuturo,3,77.162414,miles_soles,2.1683406408976377e-05,BANCO CITIBANK,CUENTAS CORRIENTES,pareja_exacta,,4454524.3766899705,0.0017322256536249,pareja_exacta_original,,3652176.098114818,0.002112779119271651
2026-01-30,CA-0001-en2026.XLS,3,17,Profuturo,3,777.5371170770999,miles_soles,0.0002184956695062,BANCO CONTINENTAL,,sin_categoria_adyacente,,4454524.3766899705,0.0174549974660788,pendiente_sin_categoria,,3652176.098114818,0.02128969403962885
2026-01-30,CA-0001-en2026.XLS,3,22,Profuturo,3,201.52309448,miles_soles,5.6629995510565336e-05,BANCO DE CREDITO DEL PERU,,sin_categoria_adyacente,,4454524.3766899705,0.004524009241807,pendiente_sin_categoria,,3652176.098114818,0.005517890952301623
2026-01-30,CA-0001-en2026.XLS,3,35,Profuturo,3,131.70636000000002,miles_soles,3.701079816563217e-05,BANCO INTERAMERICANO DE FINANZAS,,sin_categoria_adyacente,,4454524.3766899705,0.0029566873781004,pendiente_sin_categoria,,3652176.098114818,0.003606243413837144
2026-01-30,CA-0001-en2026.XLS,3,39,Profuturo,3,32550.91595008,miles_soles,0.0091471313939195,BANCO INTERNACIONAL DEL PERU,,sin_categoria_adyacente,,4454524.3766899705,0.7307383055397635,pendiente_sin_categoria,,3652176.098114818,0.891274546341896
2026-01-30,CA-0001-en2026.XLS,3,55,Profuturo,3,26908.50793384,miles_soles,0.0075615585768042,BANCO SCOTIABANK DEL PERU S.A.A,,sin_categoria_adyacente,,4454524.3766899705,0.6040714037765563,pendiente_sin_categoria,,3652176.098114818,0.7367801335683032
2026-01-30,CA-0001-en2026.XLS,3,63,Profuturo,3,207599.5262256,miles_soles,0.0583375333159047,CONSORCIO CREDICORP,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,4454524.3766899705,4.660419579516619,pareja_exacta_original,,3652176.098114818,5.684269341030922
2026-01-30,CA-0001-en2026.XLS,3,90,Profuturo,3,45047.6709152508,miles_soles,0.0126588439318812,AENZA S.A.A. (antes GRANA & MONTERO S.A.A.),ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,4454524.3766899705,1.0112790301694214,pareja_exacta_original,,3652176.098114818,1.2334473942399309
2026-01-30,CA-0001-en2026.XLS,3,98,Profuturo,3,18556.3312409808,miles_soles,0.0052145137885107,CEMENTOS PACASMAYO S.A.A.,,sin_categoria_adyacente,,4454524.3766899705,0.4165726724514969,pendiente_sin_categoria,,3652176.098114818,0.5080897180877783
2026-01-30,CA-0001-en2026.XLS,3,101,Profuturo,3,60215.75313408,miles_soles,0.016921226018523,CIA MINERA BUENAVENTURA,,sin_categoria_adyacente,,4454524.3766899705,1.3517886095580107,pendiente_sin_categoria,,3652176.098114818,1.648763682703093
2026-01-30,CA-0001-en2026.XLS,3,111,Profuturo,3,23221.4697942976,miles_soles,0.0065254641588004,Engie Energía Perú S.A.,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,4454524.3766899705,0.5213007681765749,pareja_exacta_original,,3652176.098114818,0.635825578243176
2026-01-30,CA-0001-en2026.XLS,3,114,Profuturo,3,59211.51408,miles_soles,0.016639024848127,Ferreycorp S.A.A.,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,4454524.3766899705,1.3292443608535909,pareja_exacta_original,,3652176.098114818,1.6212666774355111
2026-01-30,CA-0001-en2026.XLS,3,116,Profuturo,3,2.2220204123,miles_soles,6.244098538563367e-07,Fossal S.A.A.,,sin_categoria_adyacente,,4454524.3766899705,4.9882326919739965e-05,pendiente_sin_categoria,,3652176.098114818,6.0840998697925974e-05
2026-01-30,CA-0001-en2026.XLS,3,123,Profuturo,3,192279.29573941103,miles_soles,0.0540323960516503,HOCHSCHILD MINING PLC,ACCIONES DEL EXTRANJERO - LIMITE LOCAL,sin_categoria_adyacente,,4454524.3766899705,4.316494410617374,pareja_exacta_heuristica,124.0,3652176.098114818,5.264787090596805
2026-01-30,CA-0001-en2026.XLS,3,125,Profuturo,3,171089.35392768,miles_soles,0.0480778114777887,HudBay Minerals Inc.,ACCIONES DEL EXTRANJERO - LIMITE LOCAL,sin_categoria_adyacente,,4454524.3766899705,3.840799588458232,pareja_exacta_heuristica,126.0,3652176.098114818,4.684586650024706
2026-01-30,CA-0001-en2026.XLS,3,131,Profuturo,3,69226.256411447,miles_soles,0.0194532671300487,InRetail Peru Corp.,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,4454524.3766899705,1.5540661708733772,pareja_exacta_original,,3652176.098114818,1.8954796962605456
2026-01-30,CA-0001-en2026.XLS,3,137,Profuturo,3,22218.4801408104,miles_soles,0.0062436140824075,Inversiones Portuarias Chancay S.A.A,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,4454524.3766899705,0.4987845673732807,pareja_exacta_original,,3652176.098114818,0.6083627827332626
2026-01-30,CA-0001-en2026.XLS,3,141,Profuturo,3,7658.4062061438,miles_soles,0.0021520883757322,Línea Amarilla S.A.C.,BONO PARA NUEVOS PROYECTOS,sin_categoria_adyacente,,4454524.3766899705,0.1719242181324539,pareja_exacta_heuristica,142.0,3652176.098114818,0.20969433018569175
2026-01-30,CA-0001-en2026.XLS,3,148,Profuturo,3,179050.14472,miles_soles,0.0503148729321738,MINSUR,ACCIONES DEL TRABAJO,pareja_exacta,,4454524.3766899705,4.01951206411507,pareja_exacta_original,,3652176.098114818,4.90256055321161
2026-01-30,CA-0001-en2026.XLS,3,151,Profuturo,3,2098.0814606472,miles_soles,0.000589581774753,MMG Limited,ACCIONES DEL EXTRANJERO - LIMITE LOCAL,sin_categoria_adyacente,,4454524.3766899705,0.0471000107581906,pareja_exacta_heuristica,152.0,3652176.098114818,0.05744743419492255
2026-01-30,CA-0001-en2026.XLS,3,166,Profuturo,3,3769.6462443696,miles_soles,0.0010593081177415,Pluz Energía Perú S.A.A,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,4454524.3766899705,0.0846251120343114,pareja_exacta_original,,3652176.098114818,0.10321644255640954
2026-01-30,CA-0001-en2026.XLS,3,186,Profuturo,3,1820.1525272696,miles_soles,0.0005114809779682,AC CAPITALES SAFI S.A.,FONDO DE INVERSION ALTERNATIVO,pareja_exacta,,4454524.3766899705,0.0408607602821584,pareja_exacta_original,,3652176.098114818,0.04983747985780662
2026-01-30,CA-0001-en2026.XLS,3,190,Profuturo,3,277315.778352,miles_soles,0.0779284941192745,BlackRock Institutional Trust Company PE,FONDOS MUTUOS DEL EXT - ETF DEL MERCADO LOCAL,sin_categoria_adyacente,,4454524.3766899705,6.225485706244252,pareja_exacta_heuristica,191.0,3652176.098114818,7.593165578602439
2026-01-30,CA-0001-en2026.XLS,3,192,Profuturo,3,14894.7442513407,miles_soles,0.0041855713969703,"Carlyle Peru GP, L.P.",Fondo Mutuo Alternativo Extranj-Límite Local,sin_categoria_adyacente,,4454524.3766899705,0.334373391899778,pareja_exacta_heuristica,193.0,3652176.098114818,0.4078320390692299
2026-01-30,CA-0001-en2026.XLS,3,196,Profuturo,3,10632.246,miles_soles,0.002987766959419,Credicorp Capital S.A. Sociedad Admin. Fondos,FONDO DE INVERSION ALTERNATIVO,pareja_exacta,,4454524.3766899705,0.2386842028665811,pareja_exacta_original,,3652176.098114818,0.2911208472529065
2026-01-30,CA-0001-en2026.XLS,3,201,Profuturo,3,6298.16,miles_soles,0.0017698456519097,Enfoca SAFI S.A.,FONDO DE INVERSION ALTERNATIVO,pareja_exacta,,4454524.3766899705,0.141387934320386,pareja_exacta_original,,3652176.098114818,0.17244951587222168
2026-01-30,CA-0001-en2026.XLS,3,203,Profuturo,3,4529.986,miles_soles,0.0012729711574986,Faro Capital SAFI S.A.,FONDO DE INVERSION ALTERNATIVO,pareja_exacta,,4454524.3766899705,0.1016940444574714,pareja_exacta_original,,3652176.098114818,0.12403525674291255
2026-01-30,CA-0001-en2026.XLS,3,207,Profuturo,3,9220.7086810496,miles_soles,0.0025911109223458,Larráin Vial S.A. SAF - Perú,FONDO DE INVERSION ALTERNATIVO,pareja_exacta,,4454524.3766899705,0.2069964804615402,pareja_exacta_original,,3652176.098114818,0.25247163426235525
2026-01-30,CA-0001-en2026.XLS,3,210,Profuturo,3,9841.229812,miles_soles,0.0027654835368127,Macrocapitales SAFI S.A.,,sin_categoria_adyacente,,4454524.3766899705,0.2209266125806395,pendiente_sin_categoria,,3652176.098114818,0.2694620836350101
2026-01-30,CA-0001-en2026.XLS,3,213,Profuturo,3,14955.52168608,miles_soles,0.0042026504611109,SIGMA SAFI SA,,sin_categoria_adyacente,,4454524.3766899705,0.3357377897478926,pendiente_sin_categoria,,3652176.098114818,0.4094961821200174
2026-01-30,CA-0001-en2026.XLS,3,218,Profuturo,3,1331.50724928,miles_soles,0.0003741667908761,W Capital SAFI S.A.,FONDO DE INVERSION ALTERNATIVO,pareja_exacta,,4454524.3766899705,0.0298911205031816,pareja_exacta_original,,3652176.098114818,0.03645791477490086
2026-01-30,CA-0001-en2026.XLS,3,226,Profuturo,3,104144.412742,miles_soles,0.0292656166344013,Grupo Coril Sociedad Titulizadora S.A.,TITULOS CON DERECHO DE PARTICIPACION,pareja_exacta,,4454524.3766899705,2.337946858860535,pareja_exacta_original,,3652176.098114818,2.851571499954707
2026-01-30,CA-0001-en2026.XLS,3,228,Profuturo,3,30.3997836996,miles_soles,8.54264181915566e-06,Huascacocha Finance Limited,TITULOS CON DERECHO CREDITICIO,pareja_exacta,,4454524.3766899705,0.000682447353048,pareja_exacta_original,,3652176.098114818,0.0008323745318658586
2026-01-30,CA-0001-en2026.XLS,3,254,Profuturo,3,28502.1481276732,miles_soles,0.0080093873343721,REPUBLICA FEDERAL DE BRASIL,TIT. DEUDA EMITIDOS POR ESTADOS DEL EXTRANJER,pareja_exacta,,4454524.3766899705,0.6398471692471089,pareja_exacta_original,,3652176.098114818,0.7804154937212763
2026-01-30,CA-0001-en2026.XLS,3,285,Profuturo,3,74677.628093396,miles_soles,0.0209851568356518,STATE STREET BANK AND TRUST COMPANY,CUENTAS CORRIENTES DEL EXTERIOR,pareja_exacta,,4454524.3766899705,1.6764444815741877,pareja_exacta_original,,3652176.098114818,2.04474335539141
2026-01-30,CA-0001-en2026.XLS,3,300,Profuturo,3,79586.634848,miles_soles,0.0223646365979683,Hecla Mining Company,ACCIONES EN EL EXTRANJERO,pareja_exacta,,4454524.3766899705,1.7866471954776582,pareja_exacta_original,,3652176.098114818,2.1791565551584733
2026-01-30,CA-0001-en2026.XLS,3,307,Profuturo,3,11090.7802777004,miles_soles,0.0031166196557048,Actis GP LLP,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,4454524.3766899705,0.2489778782160721,pareja_exacta_original,,3652176.098114818,0.30367594496402417
2026-01-30,CA-0001-en2026.XLS,3,315,Profuturo,3,51368.7284068592,miles_soles,0.0144351240068546,"Altamar Capital Privado, S.G.E.C.R.",Fondo Mutuo Alternativo Extranjero,pareja_exacta,,4454524.3766899705,1.1531809922438865,pareja_exacta_original,,3652176.098114818,1.4065238648644225
2026-01-30,CA-0001-en2026.XLS,3,325,Profuturo,3,775.0872204944,miles_soles,0.0002178072241802,APAX VIII GP L.P. INC.,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,4454524.3766899705,0.0173999995274544,pareja_exacta_original,,3652176.098114818,0.02122261357809348
2026-01-30,CA-0001-en2026.XLS,3,331,Profuturo,3,13303.0589070998,miles_soles,0.0037382919715964,"Apollo EPF Adivosrs III, L.P",Fondo Mutuo Alternativo Extranjero,pareja_exacta,,4454524.3766899705,0.2986415110154795,pareja_exacta_original,,3652176.098114818,0.36425020452783147
2026-01-30,CA-0001-en2026.XLS,3,337,Profuturo,3,9034.4074137818,miles_soles,0.0025387584118,Arias Resource Capital GP II Ltd.,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,4454524.3766899705,0.2028141873250901,pareja_exacta_original,,3652176.098114818,0.24737053118674057
2026-01-30,CA-0001-en2026.XLS,3,339,Profuturo,3,73458.71377599999,miles_soles,0.0206426297793855,ARK Investment Management LLC,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,4454524.3766899705,1.6490809694611,pareja_exacta_original,,3652176.098114818,2.011368340478378
2026-01-30,CA-0001-en2026.XLS,3,369,Profuturo,3,632808.6330319999,miles_soles,0.1778255248616463,BlackRock Fund Advisors,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,4454524.3766899705,14.20597530778857,pareja_exacta_original,,3652176.098114818,17.326892680740215
2026-01-30,CA-0001-en2026.XLS,3,383,Profuturo,3,47985.7777259582,miles_soles,0.0134844811916169,Bridgepoint Advisers Limited,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,4454524.3766899705,1.0772368420983938,pareja_exacta_original,,3652176.098114818,1.3138955087824906
2026-01-30,CA-0001-en2026.XLS,3,395,Profuturo,3,53.7431758002,miles_soles,1.5102367359642232e-05,Carlyle South America Buyout General Partner,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,4454524.3766899705,0.0012064851655416,pareja_exacta_original,,3652176.098114818,0.0014715384569747659
2026-01-30,CA-0001-en2026.XLS,3,411,Profuturo,3,203.4945599829,miles_soles,5.718399694085571e-05,"Coller International General Partner VI, L.P.",Fondo Mutuo Alternativo Extranjero,pareja_exacta,,4454524.3766899705,0.0045682668400641,pareja_exacta_original,,3652176.098114818,0.0055718715230610024
2026-01-30,CA-0001-en2026.XLS,3,443,Profuturo,3,21108.9587607385,miles_soles,0.0059318275304271,DWS INVESTMENT SA,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,4454524.3766899705,0.4738768266978025,pareja_exacta_original,,3652176.098114818,0.5779830488358579
2026-01-30,CA-0001-en2026.XLS,3,491,Profuturo,3,19783.4634637639,miles_soles,0.0055593501579917,Harbourvest Co-Investment IV Associates LP,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,4454524.3766899705,0.4441206690278441,pareja_exacta_original,,3652176.098114818,0.541689746942261
2026-01-30,CA-0001-en2026.XLS,3,493,Profuturo,3,1855.8758002418,miles_soles,0.000521519573263,HarbourVest IX-Buyout Associates LLC,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,4454524.3766899705,0.0416627151027254,pareja_exacta_original,,3652176.098114818,0.050815616508737546
2026-01-30,CA-0001-en2026.XLS,3,501,Profuturo,3,2691.6751835928,miles_soles,0.000756387519535,HIPEP VI-Associates L.P.,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,4454524.3766899705,0.0604256471841985,pareja_exacta_original,,3652176.098114818,0.07370058593237577
2026-01-30,CA-0001-en2026.XLS,3,503,Profuturo,3,73669.3822430445,miles_soles,0.0207018297156198,HIPEP VII Associates LLC,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,4454524.3766899705,1.6538102839564233,pareja_exacta_original,,3652176.098114818,2.0171366402915565
2026-01-30,CA-0001-en2026.XLS,3,507,Profuturo,3,4481.1685289005,miles_soles,0.0012592529621904,ICG Europe Fund VI GP Limited,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,4454524.3766899705,0.1005981368594581,pareja_exacta_original,,3652176.098114818,0.1226985886910982
2026-01-30,CA-0001-en2026.XLS,3,537,Profuturo,3,18735.8037528,miles_soles,0.005264947350802,JP MORGAN ASSET MANAGMENT (EUROPE),FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,4454524.3766899705,0.4206016662708677,pareja_exacta_original,,3652176.098114818,0.5130038434475013
2026-01-30,CA-0001-en2026.XLS,3,549,Profuturo,3,38059.652896,miles_soles,0.0106951413097125,"Krane Funds Advisors, LLC",FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,4454524.3766899705,0.8544044139742937,pareja_exacta_original,,3652176.098114818,1.042108920094123
2026-01-30,CA-0001-en2026.XLS,3,553,Profuturo,3,12958.0711287685,miles_soles,0.0036413469718755,LARRAINVIAL ASSET MANAGEMENT SICAV,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,4454524.3766899705,0.2908968507743866,pareja_exacta_original,,3652176.098114818,0.3548041162488634
2026-01-30,CA-0001-en2026.XLS,3,561,Profuturo,3,207.9504218847,miles_soles,5.843613848892863e-05,Lexington Partners GP Holdings VII LLC,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,4454524.3766899705,0.00466829686628,pareja_exacta_original,,3652176.098114818,0.005693877192615109
2026-01-30,CA-0001-en2026.XLS,3,563,Profuturo,3,55420.9553011373,miles_soles,0.0155738401000294,Lexington Partners GP Holdings VIII LLC,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,4454524.3766899705,1.2441497815378222,pareja_exacta_original,,3652176.098114818,1.5174776301105666
2026-01-30,CA-0001-en2026.XLS,3,605,Profuturo,3,36463.37256035381,miles_soles,0.0102465706460151,PAI Europe VI General Partner S.A.R.L.,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,4454524.3766899705,0.8185693797336158,pareja_exacta_original,,3652176.098114818,0.9984012703871398
2026-01-30,CA-0001-en2026.XLS,3,607,Profuturo,3,20675.4105374014,miles_soles,0.0058099961641286,PAI Europe VII GP S.à r.l.,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,4454524.3766899705,0.4641440654269066,pareja_exacta_original,,3652176.098114818,0.5661120926801324
2026-01-30,CA-0001-en2026.XLS,3,609,Profuturo,3,10694.2091176176,miles_soles,0.0030051792122507,PAI Europe VII GP SAS,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,4454524.3766899705,0.2400752182113808,pareja_exacta_original,,3652176.098114818,0.2928174554107
2026-01-30,CA-0001-en2026.XLS,3,619,Profuturo,3,257.0868880375,miles_soles,7.224397458244528e-05,PARTNERS GROUP MANAGEMENT VI LIMITED,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,4454524.3766899705,0.0057713656116196,pareja_exacta_original,,3652176.098114818,0.007039279627567883
2026-01-30,CA-0001-en2026.XLS,3,621,Profuturo,3,27882.947843248698,miles_soles,0.0078353858909268,Partners Group Management VII Limited,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,4454524.3766899705,0.6259466889250187,pareja_exacta_original,,3652176.098114818,0.7634612103628117
2026-01-30,CA-0001-en2026.XLS,3,623,Profuturo,3,5914.6256173394,miles_soles,0.0016620686726793,Partners Group Management X Limited,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,4454524.3766899705,0.1327779380508046,pareja_exacta_original,,3652176.098114818,0.16194798548712958
2026-01-30,CA-0001-en2026.XLS,3,627,Profuturo,3,389.6472815104,miles_soles,0.000109494764655,"Partners Group Secondary 2011 (USD), L.P. Inc",Fondo Mutuo Alternativo Extranjero,pareja_exacta,,4454524.3766899705,0.0087472252604426,pareja_exacta_original,,3652176.098114818,0.010668907277267608
2026-01-30,CA-0001-en2026.XLS,3,629,Profuturo,3,1382.3821180248,miles_soles,0.000388463135402,PASIA VI GP LLC,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,4454524.3766899705,0.031033214797491,pareja_exacta_original,,3652176.098114818,0.0378509162999659
2026-01-30,CA-0001-en2026.XLS,3,659,Profuturo,3,22937.993770989106,miles_soles,0.0064458045745293,SCHRODER INVESTMENT MANAGEMENT,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,4454524.3766899705,0.5149369906026571,pareja_exacta_original,,3652176.098114818,0.6280637393916808
2026-01-30,CA-0001-en2026.XLS,3,667,Profuturo,3,29815.2469478597,miles_soles,0.0083783811734354,"Starwood XI Management GP, L.L.C.",Fondo Mutuo Alternativo Extranjero,pareja_exacta,,4454524.3766899705,0.6693250373458403,pareja_exacta_original,,3652176.098114818,0.8163693684773238
2026-01-30,CA-0001-en2026.XLS,3,669,Profuturo,3,78268.4346752,miles_soles,0.0219942092280417,State Street Global Advisors Inc,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,4454524.3766899705,1.7570548066763307,pareja_exacta_original,,3652176.098114818,2.1430630005930063
2026-01-30,CA-0001-en2026.XLS,3,681,Profuturo,3,154702.71448,miles_soles,0.0434730026803162,THE VANGUARD GROUP INC.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,4454524.3766899705,3.472934513267949,pareja_exacta_original,,3652176.098114818,4.2359051240671155
2026-01-30,CA-0001-en2026.XLS,3,685,Profuturo,3,11162.2289783597,miles_soles,0.0031366974517907,TRG MANAGEMENT L.P.,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,4454524.3766899705,0.2505818362285859,pareja_exacta_original,,3652176.098114818,0.30563227726399683
2026-01-30,CA-0001-en2026.XLS,3,697,Profuturo,3,265889.0334,miles_soles,0.0747174650458977,VAN ECK ASSOCIATES CORPORATION,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,4454524.3766899705,5.968965728223818,pareja_exacta_original,,3652176.098114818,7.280290606393453
