familia,parametros,val_mae,val_r2,val_mape_cuota_pct,val_p90_pct,estado,seleccionado,afp,tarea
DIRECTO_EXTRA_TREES,"{""max_depth"": 5, ""max_features"": 1.0, ""min_samples_leaf"": 5}",0.0076457813222103165,0.346135201309666,0.7664444480003815,1.6129257375913408,CORRECTO,False,Habitat,directo_acumulado
DIRECTO_EXTRA_TREES,"{""max_depth"": 5, ""max_features"": 0.7, ""min_samples_leaf"": 20}",0.0075365344103111775,0.3687475492574719,0.7551827020784387,1.5579757391376055,CORRECTO,False,Habitat,directo_acumulado
DIRECTO_EXTRA_TREES,"{""max_depth"": 5, ""max_features"": 1.0, ""min_samples_leaf"": 20}",0.007536960020714963,0.3698131991500474,0.7551905339390936,1.5713907843056159,CORRECTO,False,Habitat,directo_acumulado
DIRECTO_EXTRA_TREES,"{""max_depth"": null, ""max_features"": 0.7, ""min_samples_leaf"": 5}",0.007558530450439245,0.3714089167696647,0.7574903695441002,1.6201329635168984,CORRECTO,False,Habitat,directo_acumulado
DIRECTO_EXTRA_TREES,"{""max_depth"": null, ""max_features"": 1.0, ""min_samples_leaf"": 5}",0.007584310600300383,0.3669414300539906,0.7600117085911984,1.6438347831824007,CORRECTO,False,Habitat,directo_acumulado
DIRECTO_EXTRA_TREES,"{""max_depth"": null, ""max_features"": 0.7, ""min_samples_leaf"": 20}",0.007406481653700235,0.3905809395150658,0.7421253361303998,1.5665836862550058,CORRECTO,True,Habitat,directo_acumulado
DIRECTO_EXTRA_TREES,"{""max_depth"": null, ""max_features"": 1.0, ""min_samples_leaf"": 20}",0.007437489341699184,0.38502282250585274,0.7452545795714416,1.55663158951296,CORRECTO,False,Habitat,directo_acumulado
DIARIO_RIDGE,"{""alpha"": 0.001}",0.0033391195904048706,0.17813478568806962,0.6501577243836113,1.225752552296929,CORRECTO,True,Integra,diario_recursivo
DIARIO_RIDGE,"{""alpha"": 0.01}",0.0033391383752029405,0.17818593472241606,0.6501715074877585,1.2259419519512533,CORRECTO,False,Integra,diario_recursivo
DIARIO_RIDGE,"{""alpha"": 0.1}",0.003339290500211109,0.17866758774983182,0.6502966146951519,1.2257146749461352,CORRECTO,False,Integra,diario_recursivo
DIARIO_RIDGE,"{""alpha"": 1.0}",0.0033398722380677506,0.18175058503132202,0.6510282920820896,1.2159826406335306,CORRECTO,False,Integra,diario_recursivo
DIARIO_RIDGE,"{""alpha"": 10.0}",0.00334034978286821,0.18717643398953754,0.6531640102495629,1.218016621874676,CORRECTO,False,Integra,diario_recursivo
DIARIO_RIDGE,"{""alpha"": 100.0}",0.003317488642161975,0.19174165114440678,0.6556199399422105,1.2426152269460786,CORRECTO,False,Integra,diario_recursivo
DIARIO_POLY_RIDGE,"{""alpha"": 0.01, ""interaction_only"": true}",0.0033679989651559782,0.17117380402731186,0.6785297557836841,1.376316955802013,CORRECTO,False,Integra,diario_recursivo
