fecha,afp,modelo,retorno_real,retorno_estimado
2026-01-12,Habitat,ACWI_lineal,0.012256781636311,0.0002776347747130362
2026-01-13,Habitat,ACWI_lineal,0.003709989714453,0.0018781902734506298
2026-01-14,Habitat,ACWI_lineal,0.0037619960575618,4.9283427465588e-06
2026-01-15,Habitat,ACWI_lineal,0.0073892668093864,0.0003594333235648317
2026-01-16,Habitat,ACWI_lineal,0.0026136408269805,0.00017310669188822555
2026-01-19,Habitat,ACWI_lineal,0.0007129822603939,0.0002776347747130362
2026-01-20,Habitat,ACWI_lineal,0.0059356647801307,0.0002776347747130362
2026-01-21,Habitat,ACWI_lineal,0.0078989246901488,0.003691302105772184
2026-01-22,Habitat,ACWI_lineal,0.0035719500526858,0.0007799556936885047
2026-01-23,Habitat,ACWI_lineal,0.0070448469334429,0.0003718890043952254
2026-01-26,Habitat,ACWI_lineal,0.013323497173898,0.0002776347747130362
2026-01-27,Habitat,ACWI_lineal,0.0078492249336663,0.001836231664230838
2026-01-28,Habitat,ACWI_lineal,0.0079469858574174,0.0021427337742713198
2026-01-29,Habitat,ACWI_lineal,-0.0013232941313409,-0.0021327775177980264
2026-01-30,Habitat,ACWI_lineal,-0.0352183476852212,-0.0007441753202828876
2026-02-02,Habitat,ACWI_lineal,-0.0012354529524275,0.00164705281980671
2026-02-03,Habitat,ACWI_lineal,0.0148226758431477,0.0016504154306767427
2026-02-04,Habitat,ACWI_lineal,-0.0098746908882897,-0.002436721078282485
2026-02-05,Habitat,ACWI_lineal,-0.0132658902541906,-0.0013276537955505666
2026-02-06,Habitat,ACWI_lineal,0.0211791932285034,0.00498268274836799
2026-02-09,Habitat,ACWI_lineal,0.0177176268392293,0.0002776347747130362
2026-02-10,Habitat,ACWI_lineal,-0.0024815022706593,0.002415581186899719
2026-02-11,Habitat,ACWI_lineal,0.0068511465616614,0.00043711024635233897
2026-02-12,Habitat,ACWI_lineal,-0.0204948243242678,-0.0014146017165781503
2026-02-13,Habitat,ACWI_lineal,0.0056852799367381,0.0003579761157194073
2026-02-16,Habitat,ACWI_lineal,-0.002306173453859,0.0002776347747130362
2026-02-17,Habitat,ACWI_lineal,-0.0086250141066765,0.0002776347747130362
2026-02-18,Habitat,ACWI_lineal,0.0083450180162829,0.0002213956050126548
2026-02-19,Habitat,ACWI_lineal,0.0027015603034672,0.002534051732553072
2026-02-20,Habitat,ACWI_lineal,0.0108625793731222,0.001464851632347915
2026-02-23,Habitat,ACWI_lineal,0.0054151104950359,0.0002776347747130362
2026-02-24,Habitat,ACWI_lineal,0.0065104056604392,0.0009405937339365639
2026-02-25,Habitat,ACWI_lineal,0.0076870448278929,0.003676273015628175
2026-02-26,Habitat,ACWI_lineal,0.0004481116011387,-0.002847079868019878
2026-02-27,Habitat,ACWI_lineal,0.0054617412484503,0.002170053023905141
2026-03-02,Habitat,ACWI_lineal,0.0015887514253047,0.0002776347747130362
2026-03-03,Habitat,ACWI_lineal,-0.0348333125567918,0.0006432582448344464
2026-03-04,Habitat,ACWI_lineal,0.0057516640289991,0.0029802561861331537
2026-03-05,Habitat,ACWI_lineal,-0.018208143111649,-0.0016013325987971538
2026-03-06,Habitat,ACWI_lineal,-0.0057312143685999,-0.002935332352996354
2026-03-09,Habitat,ACWI_lineal,0.0046834588684565,0.0002776347747130362
2026-03-10,Habitat,ACWI_lineal,0.0035690406712123,0.0043931349249585585
2026-03-11,Habitat,ACWI_lineal,-0.0014008677122222,-0.0016326266424313502
2026-03-12,Habitat,ACWI_lineal,-0.0189507539916685,-0.0021989916183210645
2026-03-13,Habitat,ACWI_lineal,-0.0129189878918641,-0.0021991900421934867
2026-03-16,Habitat,ACWI_lineal,0.0085104256281265,0.0002776347747130362
2026-03-17,Habitat,ACWI_lineal,0.0025608863659756,0.002053760273432857
2026-03-18,Habitat,ACWI_lineal,-0.0164640017326342,-0.001842978357460734
2026-03-19,Habitat,ACWI_lineal,-0.015403102129137,0.0002341111294841117
2026-03-20,Habitat,ACWI_lineal,-0.0226110138690536,-0.0012094120138354562
2026-03-23,Habitat,ACWI_lineal,0.0221484539570595,0.0002776347747130362
2026-03-24,Habitat,ACWI_lineal,0.0016896626311693,0.002413017725850579
2026-03-25,Habitat,ACWI_lineal,0.0138877514103543,-0.001579762034334812
2026-03-26,Habitat,ACWI_lineal,-0.0161648338618465,0.0002718663674672743
2026-03-27,Habitat,ACWI_lineal,-0.0005368105707409,-0.0035453988838888622
2026-03-30,Habitat,ACWI_lineal,-0.0041071469427178,0.0002776347747130362
2026-03-31,Habitat,ACWI_lineal,0.0257029644226138,0.004351898804028781
2026-04-01,Habitat,ACWI_lineal,0.0173624386983857,0.0034124204270517423
2026-04-02,Habitat,ACWI_lineal,-0.0053615833644593,-0.0011301564725428913
2026-04-03,Habitat,ACWI_lineal,-0.0005255750085394,0.0002776347747130362
2026-04-06,Habitat,ACWI_lineal,-0.0001189614327623,0.0002776347747130362
2026-04-07,Habitat,ACWI_lineal,0.0001316704663849,0.0015009463400291246
2026-04-08,Habitat,ACWI_lineal,0.0301601812393765,0.0036993971306044865
2026-04-09,Habitat,ACWI_lineal,0.0053221166643424,-0.000910726814879877
2026-04-10,Habitat,ACWI_lineal,0.0038820860908608,-0.00015642189679249596
2026-04-13,Habitat,ACWI_lineal,0.0052284328628942,0.0002776347747130362
2026-04-14,Habitat,ACWI_lineal,0.0050486591298253,0.003743100342358613
2026-04-15,Habitat,ACWI_lineal,-0.008613874624034,0.0012193129327201027
2026-04-16,Habitat,ACWI_lineal,0.0131464025593057,0.0019247878691072426
2026-04-17,Habitat,ACWI_lineal,0.0058745329949734,-0.0005023492297723972
2026-04-20,Habitat,ACWI_lineal,-0.0028575808658602,0.0002776347747130362
2026-04-21,Habitat,ACWI_lineal,-0.0156223806261719,0.0005341058834086035
2026-04-22,Habitat,ACWI_lineal,0.0107361351167341,0.001255451775552998
2026-04-23,Habitat,ACWI_lineal,-0.0035888848594527,-0.000448767923392918
2026-04-24,Habitat,ACWI_lineal,0.014140812452591,0.001929615325572003
2026-04-27,Habitat,ACWI_lineal,0.0013725516535032,0.0002776347747130362
2026-04-28,Habitat,ACWI_lineal,-0.015065140977776,0.0005747176734637002
2026-04-29,Habitat,ACWI_lineal,-0.0039585415612782,0.002652994330573491
2026-04-30,Habitat,ACWI_lineal,0.0167009223384806,0.0021836581959523167
