fecha_cuota,afp,cuota_sbs,retorno_real,retorno_estimado
2024-09-26,Profuturo,53.017432,0.007352607090697072,0.005248261478208274
2024-09-27,Profuturo,52.9254985,-0.001734024009310664,-0.0028209684135895637
2024-09-30,Profuturo,52.2029142,-0.013652857705251487,0.00017862951095321553
2024-10-01,Profuturo,52.695982,0.009445215991409128,0.0009558126098426921
2024-10-02,Profuturo,52.7907743,0.0017988525197234484,0.000661679488548694
2024-10-03,Profuturo,52.7966755,0.00011178468355965698,-0.002234576516855516
2024-10-04,Profuturo,53.06861119999999,0.00515062165230451,0.00048116168455861273
2024-10-07,Profuturo,53.1154243,0.000882124083172009,0.00017862951095321553
2024-10-08,Profuturo,52.696093,-0.007894718069681339,-0.0016231067473909016
2024-10-09,Profuturo,52.7226211,0.0005034168282647133,0.00026212987930031707
2024-10-10,Profuturo,53.0184008,0.005610109926799556,0.0019148893246279939
2024-10-11,Profuturo,53.0384379,0.0003779272799189215,0.0018860384323411935
2024-10-14,Profuturo,53.118275700000005,0.001505281889156329,0.00017862951095321553
2024-10-15,Profuturo,52.7312307,-0.0072864752272071565,-0.0016917602809588394
2024-10-16,Profuturo,52.7159533,-0.0002897220451180127,0.0046761242775397414
2024-10-17,Profuturo,52.774839,0.0011170375628966056,-0.0004118725593566647
2024-10-18,Profuturo,53.0790198,0.005763746621756605,0.002105133218910672
2024-10-21,Profuturo,53.114413000000006,0.0006668020647964124,0.00017862951095321553
2024-10-22,Profuturo,53.1117929,-4.932935999890642e-05,0.003310447151228321
2024-10-23,Profuturo,52.9369593,-0.0032918037681232137,-0.0010381046362592918
2024-10-24,Profuturo,53.057308000000006,0.002273434318695422,0.00014527593480523384
2024-10-25,Profuturo,53.1892731,0.002487218160408755,0.00016361655993813075
2024-10-28,Profuturo,53.2218422,0.0006123245929450238,0.00017862951095321553
2024-10-29,Profuturo,53.5378632,0.005937806489531905,0.001495043834270271
2024-10-30,Profuturo,53.2767022,-0.004878061700452685,-0.0005844047392563566
2024-10-31,Profuturo,52.7786522,-0.009348363908305068,-0.001518075280216936
2024-11-01,Profuturo,52.6408418,-0.0026111011603286993,0.000692073709357583
2024-11-04,Profuturo,52.726682,0.0016306768103393487,0.00017862951095321553
2024-11-05,Profuturo,52.797108,0.001335680481468593,0.004063496122905664
2024-11-06,Profuturo,52.9169628,0.0022701016123838347,-0.0024870921244503135
2024-11-07,Profuturo,53.0734055,0.0029563809357553428,0.005074011809113392
2024-11-08,Profuturo,53.0376194,-0.0006742755559562275,-0.004792076396804091
2024-11-11,Profuturo,52.9076014,-0.0024514297864582923,0.00017862951095321553
2024-11-12,Profuturo,53.0824872,0.00330549477527442,-0.0021733880811319077
2024-11-13,Profuturo,53.0488092,-0.0006344465336206584,0.0010634186475592155
2024-11-14,Profuturo,52.861436000000005,-0.003532090594033477,0.0014131106423623423
2024-11-15,Profuturo,52.7101805,-0.0028613581363927665,-0.00014924743304939965
2024-11-18,Profuturo,52.6077858,-0.0019425981665913694,0.00017862951095321553
2024-11-19,Profuturo,52.6166933,0.00016931904402639475,0.0035758975180146535
2024-11-20,Profuturo,52.5588739,-0.0010988793930917229,-0.00039200224498800375
2024-11-21,Profuturo,52.7780349,0.004169819171106592,0.0008899382644902799
2024-11-22,Profuturo,52.7865561,0.0001614535292218111,-0.0005583523875730266
2024-11-25,Profuturo,52.61782,-0.003196573379031231,0.00017862951095321553
2024-11-26,Profuturo,52.5684675,-0.0009379426969798876,0.0016928093447922835
2024-11-27,Profuturo,52.3907715,-0.003380277349724903,0.000238555496326264
2024-11-28,Profuturo,52.3139469,-0.0014663765735918322,0.00017862951095321553
2024-11-29,Profuturo,52.35783610000001,0.0008389579185050788,0.00017862951095321553
2024-12-02,Profuturo,52.4352175,0.0014779335007695238,0.00017862951095321553
2024-12-03,Profuturo,52.1732038,-0.00499690308331413,0.0035217103227883012
2024-12-04,Profuturo,52.5383214,0.006998182465459468,1.4329359281911938e-05
2024-12-05,Profuturo,52.4654004,-0.001387958314176374,0.00028143080490690534
2024-12-06,Profuturo,52.3069801,-0.0030195195079461,-0.0017211142176306335
2024-12-09,Profuturo,52.53914900000001,0.004438583522813788,0.00017862951095321553
2024-12-10,Profuturo,52.3399872,-0.0037907313649104823,-0.0011844984014585203
2024-12-11,Profuturo,52.7342257,0.007532262063678852,0.003348871147839559
2024-12-12,Profuturo,52.6400376,-0.001786090508578475,-0.002785521668425838
2024-12-13,Profuturo,52.414076400000006,-0.004292572921718252,-0.003487124665839507
2024-12-16,Profuturo,52.6120188,0.003776512219530348,0.00017862951095321553
2024-12-17,Profuturo,52.391682,-0.004187955623554229,-0.0008139876872528516
