escenario,variante_confianza,afp,fecha,observaciones_ventana,mse_base_rolling,mse_hibrido_rolling,mejora_mse_rolling_pct
principal_5pct,alta_media,Prima,2025-01-23,252,2.9120621606762698e-05,2.8886373417273032e-05,0.8044065564701626
principal_5pct,alta_media,Prima,2025-01-24,252,2.9168888354520146e-05,2.891790417384046e-05,0.8604516484454711
principal_5pct,alta_media,Prima,2025-01-28,252,2.916807051748932e-05,2.890856041071561e-05,0.8897061141500857
principal_5pct,alta_media,Prima,2025-01-29,252,2.9210287800225248e-05,2.8942752969582594e-05,0.9158924844300578
principal_5pct,alta_media,Prima,2025-01-30,252,2.9232442505413246e-05,2.8974827983297546e-05,0.881262392179495
principal_5pct,alta_media,Prima,2025-01-31,252,2.9108713400725697e-05,2.8847607123138953e-05,0.8970038420874835
principal_5pct,alta_media,Prima,2025-02-04,252,2.911878298286712e-05,2.8863410438930362e-05,0.8770028063570261
principal_5pct,alta_media,Prima,2025-02-05,252,2.9099558335064316e-05,2.883238927316646e-05,0.9181206766836839
principal_5pct,alta_media,Prima,2025-02-06,252,2.898100754755658e-05,2.8698578659862826e-05,0.9745309483471193
principal_5pct,alta_media,Prima,2025-02-07,252,2.8897380171185956e-05,2.8622448747135555e-05,0.9514060528038416
principal_5pct,alta_media,Prima,2025-02-11,252,2.8830883571783783e-05,2.853674878071102e-05,1.020207342381377
principal_5pct,alta_media,Prima,2025-02-12,252,2.8821379391635127e-05,2.8512267855657086e-05,1.072507778957155
principal_5pct,alta_media,Prima,2025-02-14,252,2.8832054158327553e-05,2.8510244153646407e-05,1.116153580018848
principal_5pct,alta_media,Prima,2025-02-19,252,2.881482033191545e-05,2.849834691554061e-05,1.0983008491096227
principal_5pct,alta_media,Prima,2025-02-20,252,2.880599314321909e-05,2.8448326888048876e-05,1.241638340299369
principal_5pct,alta_media,Prima,2025-02-21,252,2.8933212138026728e-05,2.8511926597883466e-05,1.4560621134408007
principal_5pct,alta_media,Prima,2025-02-25,252,2.9147648764259454e-05,2.8693864931987887e-05,1.556845411242888
principal_5pct,alta_media,Prima,2025-02-26,252,2.9090768727456244e-05,2.8638339377801665e-05,1.5552333934289282
principal_5pct,alta_media,Prima,2025-02-27,252,2.9392716975577184e-05,2.8823608791751875e-05,1.936221766426659
principal_5pct,alta_media,Prima,2025-02-28,252,2.9497865894870375e-05,2.8881072400752813e-05,2.090976670365911
principal_5pct,alta_media,Prima,2025-03-04,252,2.968277160969148e-05,2.9055042692472054e-05,2.1147921274793338
principal_5pct,alta_media,Prima,2025-03-05,252,2.9681348209824977e-05,2.9059583657318857e-05,2.0947988888870834
principal_5pct,alta_media,Prima,2025-03-06,252,2.974090869883752e-05,2.907109500855677e-05,2.252162827516196
principal_5pct,alta_media,Prima,2025-03-07,252,2.972817682996564e-05,2.905912577796167e-05,2.250562003282942
principal_5pct,alta_media,Prima,2025-03-11,252,2.9732010707614577e-05,2.90612462991326e-05,2.2560344642624144
principal_5pct,alta_media,Prima,2025-03-12,252,2.972001485980058e-05,2.905354311622086e-05,2.242501380714972
principal_5pct,alta_media,Prima,2025-03-13,252,2.9656309582938595e-05,2.8996302299297223e-05,2.2255206157581977
principal_5pct,alta_media,Prima,2025-03-14,252,2.9694540801898923e-05,2.9029150609913595e-05,2.2407828981910956
principal_5pct,alta_media,Prima,2025-03-18,252,2.9632415720959515e-05,2.8962257700320923e-05,2.2615706628487198
principal_5pct,alta_media,Prima,2025-03-19,252,2.9631731138140724e-05,2.8957076522715414e-05,2.2767978430963907
principal_5pct,alta_media,Prima,2025-03-20,252,2.9603386391411706e-05,2.8924608197014547e-05,2.2929072553472487
principal_5pct,alta_media,Prima,2025-03-21,252,2.9619985599088775e-05,2.8935254313749276e-05,2.3117205207573246
principal_5pct,alta_media,Prima,2025-03-25,252,2.9568378841664184e-05,2.8839364459172307e-05,2.465520299221269
principal_5pct,alta_media,Prima,2025-03-26,252,2.958687082464038e-05,2.8838342610871647e-05,2.5299336932425667
principal_5pct,alta_media,Prima,2025-03-27,252,2.9602694428440924e-05,2.8853989942470885e-05,2.529176821319066
principal_5pct,alta_media,Prima,2025-03-28,252,2.9621357384315833e-05,2.8853765777962302e-05,2.591345144635275
principal_5pct,alta_media,Prima,2025-04-01,252,2.9222344159026265e-05,2.848693555991161e-05,2.516596872285828
principal_5pct,alta_media,Prima,2025-04-02,252,2.919246470969321e-05,2.8462738764315618e-05,2.4997065257572784
principal_5pct,alta_media,Prima,2025-04-03,252,2.9608228905412354e-05,2.8732589106970148e-05,2.9574203889045876
principal_5pct,alta_media,Prima,2025-04-04,252,3.054323991873918e-05,2.9742477468472326e-05,2.6217338186691967
principal_5pct,alta_media,Prima,2025-04-08,252,3.054323466975403e-05,2.9745237683362725e-05,2.6126800092379696
principal_5pct,alta_media,Prima,2025-04-09,252,3.166732391054107e-05,3.081182907534088e-05,2.7015065675171344
principal_5pct,alta_media,Prima,2025-04-10,252,3.117361338928444e-05,3.0429622316750293e-05,2.3866051819000456
principal_5pct,alta_media,Prima,2025-04-11,252,3.116181937679948e-05,3.0420609605125978e-05,2.3785831074592
principal_5pct,alta_media,Prima,2025-04-15,252,3.1056676517481685e-05,3.0309316565087648e-05,2.406438924568607
principal_5pct,alta_media,Prima,2025-04-16,252,3.120114201210416e-05,3.0348011272297113e-05,2.7342933136103875
principal_5pct,alta_media,Prima,2025-04-17,252,3.105125734059803e-05,3.0191787225888263e-05,2.767907609287204
principal_5pct,alta_media,Prima,2025-04-22,252,3.10773233662003e-05,3.0192409440338928e-05,2.8474586290266046
principal_5pct,alta_media,Prima,2025-04-23,252,3.07085497579482e-05,2.9826330725357635e-05,2.872877552161918
principal_5pct,alta_media,Prima,2025-04-24,252,3.0215732021811746e-05,2.930964970193356e-05,2.9987104705062757
principal_5pct,alta_media,Prima,2025-04-25,252,3.007762092496968e-05,2.9159971139810814e-05,3.0509387276606645
principal_5pct,alta_media,Prima,2025-04-29,252,2.983462278780691e-05,2.8917903049741845e-05,3.0726707844944454
principal_5pct,alta_media,Prima,2025-04-30,252,2.9830375302593982e-05,2.890649326826446e-05,3.0971183733286187
principal_5pct,alta_media,Prima,2025-05-01,252,2.9860443863534952e-05,2.895154211544607e-05,3.0438320081330588
principal_5pct,alta_media,Prima,2025-05-02,252,2.982343982427856e-05,2.891905478859874e-05,3.0324638640227577
principal_5pct,alta_media,Prima,2025-05-06,252,2.9809245135677635e-05,2.890352974873872e-05,3.038370756510359
principal_5pct,alta_media,Prima,2025-05-07,252,2.980852139611848e-05,2.8893179733407664e-05,3.070738231350204
principal_5pct,alta_media,Prima,2025-05-08,252,2.9796388731255634e-05,2.890120304194532e-05,3.0043429000215958
principal_5pct,alta_media,Prima,2025-05-09,252,2.9093364151224106e-05,2.8233882557544213e-05,2.9542186637901406
principal_5pct,alta_media,Prima,2025-05-13,252,2.902706374144885e-05,2.8133610399927702e-05,3.078001100901407
principal_5pct,alta_media,Prima,2025-05-14,252,2.8990858959828007e-05,2.811020235298302e-05,3.0377044297490254
principal_5pct,alta_media,Prima,2025-05-15,252,2.901423115435676e-05,2.815077163330319e-05,2.97598622021013
principal_5pct,alta_media,Prima,2025-05-16,252,2.8885940067615086e-05,2.801021564617296e-05,3.0316632222882953
principal_5pct,alta_media,Prima,2025-05-20,252,2.8852005784231845e-05,2.7974336946266397e-05,3.041968189418258
principal_5pct,alta_media,Prima,2025-05-21,252,2.8852932713351386e-05,2.797477147621492e-05,3.0435770459136267
principal_5pct,alta_media,Prima,2025-05-22,252,2.9030207179798794e-05,2.8133654121612703e-05,3.088345366029538
principal_5pct,alta_media,Prima,2025-05-23,252,2.8968163875815456e-05,2.8074317871905744e-05,3.0856149797466226
principal_5pct,alta_media,Prima,2025-05-28,252,2.8838730051139e-05,2.7943271241292454e-05,3.105056319257643
principal_5pct,alta_media,Prima,2025-05-29,252,2.8070305894392245e-05,2.7199010820333892e-05,3.103974275650542
principal_5pct,alta_media,Prima,2025-05-30,252,2.808968483375345e-05,2.7215054179594492e-05,3.1137076095206764
principal_5pct,alta_media,Prima,2025-06-03,252,2.7892067085335777e-05,2.701919503954401e-05,3.129463453250756
principal_5pct,alta_media,Prima,2025-06-04,252,2.759472910400499e-05,2.671908411579913e-05,3.173232775380909
principal_5pct,alta_media,Prima,2025-06-05,252,2.6714740470252844e-05,2.5792844438957673e-05,3.4508889664180455
principal_5pct,alta_media,Prima,2025-06-06,252,2.6781134482710724e-05,2.5856012340551383e-05,3.454379958237312
principal_5pct,alta_media,Prima,2025-06-10,252,2.4851135897686895e-05,2.390281386510018e-05,3.816010811300515
principal_5pct,alta_media,Prima,2025-06-11,252,2.415945487811423e-05,2.325152830707785e-05,3.75805901092107
principal_5pct,alta_media,Prima,2025-06-12,252,2.4134917075847567e-05,2.322699045345588e-05,3.7618800161541612
principal_5pct,alta_media,Prima,2025-06-13,252,2.4115034489277525e-05,2.321348982213609e-05,3.738517013286027
principal_5pct,alta_media,Prima,2025-07-15,252,2.4101555160946455e-05,2.3204807416321404e-05,3.720704903217689
principal_5pct,alta_media,Prima,2025-07-16,252,2.412993447099824e-05,2.3229441399615756e-05,3.731850463434899
principal_5pct,alta_media,Prima,2025-07-17,252,2.396225431181946e-05,2.3028132322598307e-05,3.898305965146164
principal_5pct,alta_media,Prima,2025-07-18,252,2.376612756494164e-05,2.285844541799347e-05,3.819226100120444
principal_5pct,alta_media,Prima,2025-07-22,252,2.375752608053559e-05,2.2855568630400057e-05,3.7965125117741167
principal_5pct,alta_media,Prima,2025-07-23,252,2.3755234360107383e-05,2.284355341219112e-05,3.8378107919123177
principal_5pct,alta_media,Prima,2025-07-24,252,2.3758504693707428e-05,2.2848896748565675e-05,3.828557212957377
principal_5pct,alta_media,Prima,2025-07-25,252,2.3758023059533292e-05,2.284744675825508e-05,3.832710739426739
principal_5pct,alta_media,Prima,2025-07-29,252,2.375065858501756e-05,2.2848012346912567e-05,3.8005103516346366
principal_5pct,alta_media,Prima,2025-07-30,252,2.3409915394641234e-05,2.2474301240196743e-05,3.9966575644210254
principal_5pct,alta_media,Prima,2025-07-31,252,2.3410169424023135e-05,2.247363740471771e-05,4.000534991192203
principal_5pct,alta_media,Prima,2025-08-01,252,2.3407153471198516e-05,2.2467614520959076e-05,4.0138966551208455
principal_5pct,alta_media,Prima,2025-08-05,252,2.3389025999908605e-05,2.245257114696397e-05,4.003821505642409
principal_5pct,alta_media,Prima,2025-08-06,252,2.337684219554881e-05,2.2440021994873278e-05,4.007471123939535
principal_5pct,alta_media,Prima,2025-08-07,252,2.3365976053052063e-05,2.2425580310699884e-05,4.024637105751653
principal_5pct,alta_media,Prima,2025-08-08,252,2.340514276830482e-05,2.2461657796652428e-05,4.031101117358096
principal_5pct,alta_media,Prima,2025-08-12,252,2.337989233066335e-05,2.242405263001626e-05,4.088298128702172
principal_5pct,alta_media,Prima,2025-08-13,252,2.339416554371969e-05,2.243071132759004e-05,4.118352562433229
principal_5pct,alta_media,Prima,2025-08-14,252,2.3393175456789124e-05,2.242738890577065e-05,4.128497017441838
principal_5pct,alta_media,Prima,2025-08-15,252,2.3406204371775443e-05,2.2435596465522553e-05,4.1467975363972505
principal_5pct,alta_media,Prima,2025-08-19,252,2.3622571883434558e-05,2.262716650425308e-05,4.2137891847394995
principal_5pct,alta_media,Prima,2025-08-20,252,2.3423530650091264e-05,2.23930517259534e-05,4.399332190913113
principal_5pct,alta_media,Prima,2025-08-21,252,2.34283109087662e-05,2.2420517455378265e-05,4.301605255762798
principal_5pct,alta_media,Prima,2025-08-22,252,2.339951801233104e-05,2.2383051839680144e-05,4.343962008598806
principal_5pct,alta_media,Prima,2025-08-26,252,2.34351719129765e-05,2.2364046965313496e-05,4.570587114276313
principal_5pct,alta_media,Prima,2025-08-27,252,2.340583195481019e-05,2.2338840142888986e-05,4.558657919023138
principal_5pct,alta_media,Prima,2025-08-28,252,2.339514330354443e-05,2.2322842205739682e-05,4.583434620989444
principal_5pct,alta_media,Prima,2025-08-29,252,2.3404307797334134e-05,2.2320281779163513e-05,4.631737146672193
principal_5pct,alta_media,Prima,2025-09-03,252,2.3416722603557984e-05,2.2323503341687035e-05,4.668540855947293
principal_5pct,alta_media,Prima,2025-09-04,252,2.345078432856609e-05,2.2349711973814864e-05,4.695247456648939
principal_5pct,alta_media,Prima,2025-09-05,252,2.3469118070179032e-05,2.2390194840864526e-05,4.597203977108269
principal_5pct,alta_media,Prima,2025-09-09,252,2.3335431979879316e-05,2.2303948901486476e-05,4.420244198959863
principal_5pct,alta_media,Prima,2025-09-10,252,2.3331160674303724e-05,2.2302094508142934e-05,4.4106942664630235
principal_5pct,alta_media,Prima,2025-09-11,252,2.3013877571372343e-05,2.201978723694103e-05,4.319525605141355
principal_5pct,alta_media,Prima,2025-09-12,252,2.2949938907103934e-05,2.1965690896941892e-05,4.288673770096082
principal_5pct,alta_media,Prima,2025-09-16,252,2.2928049453019772e-05,2.1957160985660407e-05,4.234500930176128
principal_5pct,alta_media,Prima,2025-09-17,252,2.2913629432514375e-05,2.194182337245112e-05,4.241170360747237
principal_5pct,alta_media,Prima,2025-09-18,252,2.287386931432862e-05,2.189378695143312e-05,4.2847248509964935
principal_5pct,alta_media,Prima,2025-09-19,252,2.2737783251808717e-05,2.171620848800836e-05,4.492851182927411
principal_5pct,alta_media,Prima,2025-09-23,252,2.2719742015784476e-05,2.1697481492446017e-05,4.499437197078409
principal_5pct,alta_media,Prima,2025-09-24,252,2.2636448701170625e-05,2.1605984356981404e-05,4.552235016157507
principal_5pct,alta_media,Prima,2025-09-25,252,2.2640467608605e-05,2.1609731332250736e-05,4.552628038311859
principal_5pct,alta_media,Prima,2025-09-26,252,2.2625593560625138e-05,2.1598145308284613e-05,4.5410886109462
principal_5pct,alta_media,Prima,2025-09-30,252,2.258804351482855e-05,2.1559610322722223e-05,4.552998100216968
principal_5pct,alta_media,Prima,2025-10-01,252,2.2424729393897685e-05,2.1383457020885476e-05,4.643411096392378
principal_5pct,alta_media,Prima,2025-10-02,252,2.2424898507522973e-05,2.1383635773564496e-05,4.6433330951716885
principal_5pct,alta_media,Prima,2025-10-03,252,2.268425818304177e-05,2.1596039051231065e-05,4.797243634901995
principal_5pct,alta_media,Prima,2025-10-07,252,2.2653009168092654e-05,2.156153077280503e-05,4.818249033444086
principal_5pct,alta_media,Prima,2025-10-08,252,2.2049720692958452e-05,2.0962528344835618e-05,4.9306399988550735
principal_5pct,alta_media,Prima,2025-10-09,252,2.2080953226885404e-05,2.1018283426433847e-05,4.812608357675736
principal_5pct,alta_media,Prima,2025-10-10,252,2.225518499042725e-05,2.1096136664717824e-05,5.207992322723774
principal_5pct,alta_media,Prima,2025-10-14,252,2.2249789900424038e-05,2.109461127725949e-05,5.191863061783479
principal_5pct,alta_media,Prima,2025-10-15,252,2.2263842682469052e-05,2.1099898037208608e-05,5.227959350327942
principal_5pct,alta_media,Prima,2025-10-16,252,2.1677269584678436e-05,2.0540277800830052e-05,5.245087622345267
principal_5pct,alta_media,Prima,2025-10-17,252,2.1890038075463957e-05,2.0739727049702495e-05,5.254952146706493
principal_5pct,alta_media,Prima,2025-10-21,252,2.239223215764167e-05,2.121755495040412e-05,5.245913846229379
principal_5pct,alta_media,Prima,2025-10-22,252,2.2392762451224093e-05,2.1217181503568448e-05,5.249825474709942
principal_5pct,alta_media,Prima,2025-10-23,252,2.239729393136548e-05,2.121818003577505e-05,5.264537310639928
principal_5pct,alta_media,Prima,2025-10-24,252,2.238420816975669e-05,2.1205329876831866e-05,5.26656240857162
principal_5pct,alta_media,Prima,2025-10-28,252,2.2293146470948144e-05,2.1111349749619733e-05,5.301166090971045
principal_5pct,alta_media,Prima,2025-10-29,252,2.198497514772123e-05,2.0793374798697055e-05,5.420066845732532
principal_5pct,alta_media,Prima,2025-10-30,252,2.2018291471308286e-05,2.0813590053062904e-05,5.4713664764371535
principal_5pct,alta_media,Prima,2025-10-31,252,2.2041324902122077e-05,2.0830392018810902e-05,5.493920572780948
principal_5pct,alta_media,Prima,2025-11-04,252,2.2208899701910214e-05,2.097436458300248e-05,5.558740574624462
principal_5pct,alta_media,Prima,2025-11-05,252,2.2258912101303593e-05,2.1022138630519156e-05,5.556306908242856
principal_5pct,alta_media,Prima,2025-11-06,252,2.2283103678330413e-05,2.102778424150064e-05,5.63350355027308
principal_5pct,alta_media,Prima,2025-11-07,252,2.228184024062889e-05,2.1026595645393918e-05,5.633487098368787
principal_5pct,alta_media,Prima,2025-11-11,252,2.2238696819047463e-05,2.098900466608209e-05,5.6194486715382075
principal_5pct,alta_media,Prima,2025-11-12,252,2.2259610327000776e-05,2.1016288505178566e-05,5.58555070622269
principal_5pct,alta_media,Prima,2025-11-14,252,2.224930002090738e-05,2.1003123090594567e-05,5.600971397490242
principal_5pct,alta_media,Prima,2025-11-18,252,2.2205696511432953e-05,2.0976165187464294e-05,5.537008592978003
principal_5pct,alta_media,Prima,2025-11-19,252,2.230177285750749e-05,2.1040665788659232e-05,5.654739095881914
principal_5pct,alta_media,Prima,2025-11-20,252,2.2751657234879722e-05,2.1387280194326664e-05,5.996824875074956
principal_5pct,alta_media,Prima,2025-11-21,252,2.2731156170348883e-05,2.13813974784259e-05,5.937923622572459
principal_5pct,alta_media,Prima,2025-11-25,252,2.2662786933854808e-05,2.132288151362681e-05,5.912359429309111
principal_5pct,alta_media,Prima,2025-11-26,252,2.300711124759111e-05,2.168341725328208e-05,5.753412412641006
principal_5pct,alta_media,Prima,2025-12-02,252,2.304604285646622e-05,2.1701537254833325e-05,5.833997662881437
principal_5pct,alta_media,Prima,2025-12-03,252,2.30476981902157e-05,2.170982272554712e-05,5.804811628592646
principal_5pct,alta_media,Prima,2025-12-04,252,2.301428833304487e-05,2.1696893541451225e-05,5.724247356813001
principal_5pct,alta_media,Prima,2025-12-05,252,2.2978064949725048e-05,2.1669613437870408e-05,5.6943503063355045
principal_5pct,alta_media,Prima,2025-12-09,252,2.3147250618277017e-05,2.1849544346900804e-05,5.606308467371702
principal_5pct,alta_media,Prima,2025-12-10,252,2.3151035739696185e-05,2.1837928663951946e-05,5.671915030102542
principal_5pct,alta_media,Prima,2025-12-11,252,2.299312681327943e-05,2.1671874284797794e-05,5.746293399810941
principal_5pct,alta_media,Prima,2025-12-12,252,2.2780647235787872e-05,2.148126736089195e-05,5.703876020057176
principal_5pct,alta_media,Prima,2026-01-13,252,2.249702204218247e-05,2.1161960762090107e-05,5.934391127808338
principal_5pct,alta_media,Prima,2026-01-14,252,2.2607564525398554e-05,2.1297392521410736e-05,5.795281497553174
principal_5pct,alta_media,Prima,2026-01-15,252,2.2633251240654845e-05,2.134677583882755e-05,5.684006191370642
principal_5pct,alta_media,Prima,2026-01-16,252,2.267838675184838e-05,2.140581300915445e-05,5.611394481532993
principal_5pct,alta_media,Prima,2026-01-21,252,2.2824384352547727e-05,2.1476457046225267e-05,5.905645845698356
principal_5pct,alta_media,Prima,2026-01-22,252,2.2625352297681487e-05,2.133296000637082e-05,5.712142177088234
principal_5pct,alta_media,Prima,2026-01-23,252,2.2973678047130048e-05,2.163331633215705e-05,5.8343366361419005
principal_5pct,alta_media,Prima,2026-01-27,252,2.314645806048247e-05,2.1720085929141663e-05,6.162377533589153
principal_5pct,alta_media,Prima,2026-01-28,252,2.3499306889494865e-05,2.190323068743135e-05,6.792013949896648
principal_5pct,alta_media,Prima,2026-01-29,252,2.357891704908814e-05,2.1927759316087324e-05,7.002686890001467
principal_5pct,alta_media,Prima,2026-01-30,252,2.740168458223417e-05,2.5005294664562036e-05,8.745410927129015
principal_5pct,alta_media,Prima,2026-02-02,252,2.7407666027576783e-05,2.5024087072320528e-05,8.696760070186087
principal_5pct,alta_media,Prima,2026-02-03,252,2.8625373185227733e-05,2.613017123245323e-05,8.716749076522659
principal_5pct,alta_media,Prima,2026-02-04,252,2.9212643205734714e-05,2.6424080452196354e-05,9.545739267410555
principal_5pct,alta_media,Prima,2026-02-05,252,2.9201339111392027e-05,2.6377606946014964e-05,9.66987217471636
principal_5pct,alta_media,Prima,2026-02-06,252,3.002140558787684e-05,2.7025938526417596e-05,9.977770869825184
principal_5pct,alta_media,Prima,2026-02-10,252,3.0012420912900823e-05,2.7041545576421016e-05,9.898819375823088
principal_5pct,alta_media,Prima,2026-02-11,252,3.0463578421779034e-05,2.743593586474925e-05,9.93856504679457
principal_5pct,alta_media,Prima,2026-02-18,252,3.06916424545879e-05,2.762460556443422e-05,9.993068616942686
principal_5pct,alta_media,Prima,2026-02-19,252,3.0696236597324366e-05,2.762551492901912e-05,10.003577013648982
principal_5pct,alta_media,Prima,2026-02-20,252,3.104889752175696e-05,2.795213579791311e-05,9.973821845602892
principal_5pct,alta_media,Prima,2026-02-24,252,3.096832951932029e-05,2.7839640877380802e-05,10.102865380541706
principal_5pct,alta_media,Prima,2026-02-25,252,3.099851135795806e-05,2.784788485659626e-05,10.163799367587899
principal_5pct,alta_media,Prima,2026-02-26,252,3.092506536665538e-05,2.777151414901216e-05,10.197395479213776
principal_5pct,alta_media,Prima,2026-02-27,252,3.112491256550681e-05,2.7896998769680965e-05,10.370836509282533
principal_5pct,alta_media,Prima,2026-03-03,252,3.323118088445442e-05,2.9943178823514598e-05,9.894328078115198
principal_5pct,alta_media,Prima,2026-03-04,252,3.3266251229986104e-05,2.995227302315856e-05,9.961982743160235
principal_5pct,alta_media,Prima,2026-03-05,252,3.3082398192959995e-05,2.9779341719181252e-05,9.984332014000245
principal_5pct,alta_media,Prima,2026-03-06,252,3.3068023677080854e-05,2.9748728485643442e-05,10.037779166518455
principal_5pct,alta_media,Prima,2026-03-10,252,3.2981220399224114e-05,2.971292952548755e-05,9.90955105413095
principal_5pct,alta_media,Prima,2026-03-11,252,3.2267778460500584e-05,2.8967140543861023e-05,10.228897290465522
principal_5pct,alta_media,Prima,2026-03-12,252,3.287284110922759e-05,2.9480223620310615e-05,10.320426754852798
principal_5pct,alta_media,Prima,2026-03-13,252,3.2723471517092154e-05,2.9259507815455382e-05,10.58556302569387
principal_5pct,alta_media,Prima,2026-03-17,252,3.100068990701933e-05,2.7260860068325488e-05,12.06369874319169
principal_5pct,alta_media,Prima,2026-03-18,252,3.1095760191299415e-05,2.714360078983276e-05,12.709640726430827
principal_5pct,alta_media,Prima,2026-03-19,252,3.149035770105601e-05,2.7346409036048093e-05,13.159420748240503
principal_5pct,alta_media,Prima,2026-03-20,252,3.171750432438351e-05,2.73740411649226e-05,13.694214762419943
principal_5pct,alta_media,Prima,2026-03-24,252,3.162139660119094e-05,2.7303568652641657e-05,13.654766748621928
principal_5pct,alta_media,Prima,2026-03-25,252,3.182386681275443e-05,2.744887040147009e-05,13.747532432265345
principal_5pct,alta_media,Prima,2026-03-26,252,3.2219373727438175e-05,2.7642810929772616e-05,14.20438161331527
principal_5pct,alta_media,Prima,2026-03-27,252,3.2301705395036187e-05,2.7702033799063642e-05,14.239717500114955
principal_5pct,alta_media,Prima,2026-03-31,252,3.335362405358181e-05,2.845921115341368e-05,14.674306133286663
principal_5pct,alta_media,Prima,2026-04-01,252,3.389922451713203e-05,2.888893558442112e-05,14.779951471098707
principal_5pct,alta_media,Prima,2026-04-02,252,3.3906719017271405e-05,2.8874620272350394e-05,14.841007596039477
principal_5pct,alta_media,Prima,2026-04-07,252,3.389965502355398e-05,2.8865779201994335e-05,14.84934232534825
principal_5pct,alta_media,Prima,2026-04-08,252,3.497741996066901e-05,2.9873492573926207e-05,14.592063658445953
principal_5pct,alta_media,Prima,2026-04-09,252,3.5015535297183454e-05,2.9917788332456553e-05,14.558529296957367
principal_5pct,alta_media,Prima,2026-04-10,252,3.515281771966437e-05,3.0026258123186843e-05,14.583637753766032
principal_5pct,alta_media,Prima,2026-04-14,252,3.503072857313432e-05,2.9893347974123105e-05,14.665354699334351
principal_5pct,alta_media,Prima,2026-04-15,252,3.5113186606928864e-05,3.00120035350779e-05,14.527827191976789
principal_5pct,alta_media,Profuturo,2017-11-28,126,3.477384452698817e-06,3.568152429215321e-06,-2.610237025878993
principal_5pct,alta_media,Profuturo,2017-11-29,127,3.457069545834367e-06,3.5545021440377266e-06,-2.8183580605360374
principal_5pct,alta_media,Profuturo,2017-11-30,128,3.4395539251376353e-06,3.5396878782713453e-06,-2.911248240706187
principal_5pct,alta_media,Profuturo,2017-12-01,129,3.4133089967999714e-06,3.5122827604555834e-06,-2.899642656097101
principal_5pct,alta_media,Profuturo,2017-12-04,130,3.4194590179342247e-06,3.5373509592476973e-06,-3.4476781471910676
principal_5pct,alta_media,Profuturo,2017-12-05,131,3.452924536489105e-06,3.601360809720968e-06,-4.298856568200348
principal_5pct,alta_media,Profuturo,2017-12-06,132,3.579473561034537e-06,3.743590023289969e-06,-4.584932936562866
principal_5pct,alta_media,Profuturo,2017-12-07,133,3.6212411011103803e-06,3.8022161824595923e-06,-4.997598234862617
principal_5pct,alta_media,Profuturo,2017-12-08,134,3.607834669427979e-06,3.7766588908739855e-06,-4.679377990255124
principal_5pct,alta_media,Profuturo,2017-12-11,135,3.5814904363227293e-06,3.7531987098651893e-06,-4.794324502476135
principal_5pct,alta_media,Profuturo,2017-12-12,136,3.5602511692986276e-06,3.738306576698944e-06,-5.001203536867132
principal_5pct,alta_media,Profuturo,2017-12-13,137,3.535560096583657e-06,3.7188637278028038e-06,-5.184571219600237
principal_5pct,alta_media,Profuturo,2017-12-15,138,4.128714818610463e-06,4.251923334165606e-06,-2.984185659900086
principal_5pct,alta_media,Profuturo,2017-12-18,139,4.103425716541412e-06,4.22713266623754e-06,-3.014723751363406
principal_5pct,alta_media,Profuturo,2017-12-19,140,4.075830086282803e-06,4.198092654979891e-06,-2.9996973894609207
principal_5pct,alta_media,Profuturo,2017-12-20,141,4.054757342190122e-06,4.175600369002606e-06,-2.980277649542703
principal_5pct,alta_media,Profuturo,2017-12-21,142,4.031716267319432e-06,4.152052743047024e-06,-2.984745645496525
principal_5pct,alta_media,Profuturo,2017-12-22,143,4.003819077177361e-06,4.123274438787484e-06,-2.983535452214713
principal_5pct,alta_media,Profuturo,2017-12-27,144,3.9763376195279435e-06,4.094980249426611e-06,-2.9837162044794487
principal_5pct,alta_media,Profuturo,2017-12-28,145,4.0421413441637745e-06,4.159511033449325e-06,-2.903651290052341
principal_5pct,alta_media,Profuturo,2017-12-29,146,4.187454808173742e-06,4.295526544577042e-06,-2.580845438435503
principal_5pct,alta_media,Profuturo,2018-01-03,147,4.164073700802851e-06,4.272584027919166e-06,-2.605869514158529
principal_5pct,alta_media,Profuturo,2018-01-04,148,4.145819223102434e-06,4.251036778431198e-06,-2.5379195200418407
principal_5pct,alta_media,Profuturo,2018-01-05,149,4.184519560127449e-06,4.286260612756963e-06,-2.431367595911415
principal_5pct,alta_media,Profuturo,2018-01-08,150,4.195738548532833e-06,4.295471858822871e-06,-2.3770144191876126
principal_5pct,alta_media,Profuturo,2018-01-09,151,4.167997112538922e-06,4.2670348009806964e-06,-2.3761458025926117
principal_5pct,alta_media,Profuturo,2018-01-10,152,4.161704689066858e-06,4.260710418383829e-06,-2.3789705592774792
principal_5pct,alta_media,Profuturo,2018-01-11,153,4.134594225578052e-06,4.232866435940467e-06,-2.376828414127526
principal_5pct,alta_media,Profuturo,2018-01-12,154,4.163894244070129e-06,4.262602655701382e-06,-2.370579218524221
principal_5pct,alta_media,Profuturo,2018-01-17,155,4.1642835755614045e-06,4.262737439081945e-06,-2.3642449351511265
principal_5pct,alta_media,Profuturo,2018-01-18,156,4.138947126221329e-06,4.236346925377041e-06,-2.353250625954076
principal_5pct,alta_media,Profuturo,2018-01-19,157,4.119622538737225e-06,4.216246210869522e-06,-2.345449643110131
principal_5pct,alta_media,Profuturo,2018-01-22,158,4.093773886733505e-06,4.189582258650456e-06,-2.340343520863055
