fecha,afp,rendimiento_simple,modelo,esquema_rezago,estimado,error,error_cuadrado,error_absoluto
2025-09-08,Prima,0.0037726895876375,M2_hibrido,lag0,0.00024682010916421713,0.0035258694784732827,1.243175557922946e-05,0.0035258694784732827
2025-09-09,Prima,-0.0028443115963195,M2_hibrido,lag0,-0.0004206132562225981,-0.0024236983400969018,5.874313643788477e-06,0.0024236983400969018
2025-09-10,Prima,0.000621001907082,M2_hibrido,lag0,0.0015443957788702385,-0.0009233938717882385,8.526562424560739e-07,0.0009233938717882385
2025-09-11,Prima,0.008271605742083,M2_hibrido,lag0,0.0037831542472865,0.004488451494796501,2.0146196821140942e-05,0.004488451494796501
2025-09-12,Prima,0.0012212423139013,M2_hibrido,lag0,0.000301812448415742,0.0009194298654855579,8.453512775467912e-07,0.0009194298654855579
2025-09-15,Prima,0.0052245155645573,M2_hibrido,lag0,0.00024682010916421713,0.004977695455393083,2.4777452046640954e-05,0.004977695455393083
2025-09-16,Prima,-0.0025963465039718,M2_hibrido,lag0,-0.000861449685720372,-0.0017348968182514279,3.009866969978928e-06,0.0017348968182514279
2025-09-17,Prima,0.000958110733203,M2_hibrido,lag0,6.683046079119755e-05,0.0008912802724118025,7.943805239904568e-07,0.0008912802724118025
2025-09-18,Prima,-0.0011134597921862,M2_hibrido,lag0,-0.00031236081947066827,-0.0008010989727155317,6.417595640858801e-07,0.0008010989727155317
2025-09-19,Prima,0.0062420882172735,M2_hibrido,lag0,0.0015357181956193772,0.004706370021654123,2.2149918780724625e-05,0.004706370021654123
2025-09-22,Prima,0.0081004446715784,M2_hibrido,lag0,0.00024682010916421713,0.007853624562414183,6.167941876735536e-05,0.007853624562414183
2025-09-23,Prima,-0.0005770718604812,M2_hibrido,lag0,-0.0002481933707193821,-0.0003288784897618179,1.0816106102801417e-07,0.0003288784897618179
2025-09-24,Prima,0.0016324357245498,M2_hibrido,lag0,0.0012129047935984152,0.00041953093095138476,1.7600620202493558e-07,0.00041953093095138476
2025-09-25,Prima,-0.0021911991182476,M2_hibrido,lag0,-0.0010531823868595604,-0.0011380167313880397,1.2950820809191177e-06,0.0011380167313880397
2025-09-26,Prima,0.0003759264631859,M2_hibrido,lag0,0.00035439582492314495,2.153063826275506e-05,4.635683840016122e-10,2.153063826275506e-05
2025-09-29,Prima,0.0054355207617284,M2_hibrido,lag0,0.00024682010916421713,0.005188700652564183,2.6922614461919982e-05,0.005188700652564183
2025-09-30,Prima,-0.0001267343249972,M2_hibrido,lag0,0.0018118218439350249,-0.001938556168932225,3.758000020105185e-06,0.001938556168932225
2025-10-01,Prima,0.0047729183149629,M2_hibrido,lag0,0.000622943627497727,0.004149974687465172,1.7222289906601653e-05,0.004149974687465172
2025-10-02,Prima,0.0008056557042996,M2_hibrido,lag0,0.0009159662684043747,-0.00011031056410477468,1.2168420553113605e-08,0.00011031056410477468
2025-10-03,Prima,-0.0050598622272457,M2_hibrido,lag0,0.0017801542864078943,-0.0068400165136535945,4.6785825907053875e-05,0.0068400165136535945
2025-10-06,Prima,0.0062972135409036,M2_hibrido,lag0,0.00024682010916421713,0.006050393431739383,3.660726067883507e-05,0.006050393431739383
2025-10-07,Prima,-0.0027904473413782,M2_hibrido,lag0,-0.002445319235004412,-0.00034512810637378835,1.1911340980915697e-07,0.00034512810637378835
2025-10-08,Prima,0.0120349030507529,M2_hibrido,lag0,0.004106112541589511,0.007928790509163388,6.286571893819942e-05,0.007928790509163388
2025-10-09,Prima,-0.0089273152821308,M2_hibrido,lag0,-0.0022132205629629095,-0.0067140947191678905,4.507906789795816e-05,0.0067140947191678905
2025-10-10,Prima,-0.0182354558041969,M2_hibrido,lag0,-0.009442063482366871,-0.00879339232183003,7.732374852561933e-05,0.00879339232183003
2025-10-13,Prima,0.0141253682028588,M2_hibrido,lag0,0.00024682010916421713,0.013878548093694583,0.00019261409718899353,0.013878548093694583
2025-10-14,Prima,0.0003548326210041,M2_hibrido,lag0,-0.0014742750797310054,0.0018291077007351053,3.3456349808884635e-06,0.0018291077007351053
2025-10-15,Prima,0.004980199353314,M2_hibrido,lag0,0.002990955765269188,0.001989243588044812,3.9570900525773975e-06,0.001989243588044812
2025-10-16,Prima,0.0004862799099372,M2_hibrido,lag0,-0.0005118435100449688,0.000998123419982169,9.962503615169011e-07,0.000998123419982169
2025-10-17,Prima,-0.0084017913580713,M2_hibrido,lag0,-0.001118691944993251,-0.0072830994130780495,5.304353706077783e-05,0.0072830994130780495
2025-10-20,Prima,0.0056516883042743,M2_hibrido,lag0,0.00024682010916421713,0.005404868195110084,2.9212600206512533e-05,0.005404868195110084
2025-10-21,Prima,-0.0147939821002928,M2_hibrido,lag0,-0.004702144280122044,-0.010091837820170757,0.00010184519058862886,0.010091837820170757
2025-10-22,Prima,-0.0033976005501232,M2_hibrido,lag0,-0.0016576493405842127,-0.001739951209538987,3.027430211576184e-06,0.001739951209538987
2025-10-23,Prima,0.00396891525188,M2_hibrido,lag0,0.003172099959648854,0.0007968152922311462,6.349146099334069e-07,0.0007968152922311462
2025-10-24,Prima,0.0007613271396831,M2_hibrido,lag0,0.0016572892690013268,-0.0008959621293182268,8.02748137172451e-07,0.0008959621293182268
2025-10-27,Prima,0.0002459951241664,M2_hibrido,lag0,0.00024682010916421713,-8.249849978171067e-07,6.806002466232915e-13,8.249849978171067e-07
2025-10-28,Prima,0.0040338642809187,M2_hibrido,lag0,0.001642112908877856,0.0023917513720408436,5.720474625659258e-06,0.0023917513720408436
2025-10-29,Prima,0.0047694218550216,M2_hibrido,lag0,0.0013197526591121685,0.0034496691959094313,1.1900217561206422e-05,0.0034496691959094313
2025-10-30,Prima,-0.0054403008740042,M2_hibrido,lag0,-0.0017580600560283851,-0.003682240817975815,1.3558897441567198e-05,0.003682240817975815
2025-10-31,Prima,-0.002292383484424,M2_hibrido,lag0,-0.0005598305270502347,-0.0017325529573737652,3.0017397501045797e-06,0.0017325529573737652
2025-11-03,Prima,-0.0015103548113248,M2_hibrido,lag0,0.00024682010916421713,-0.0017571749204890173,3.087663701195584e-06,0.0017571749204890173
2025-11-04,Prima,-0.0126322788642395,M2_hibrido,lag0,-0.005774396023550996,-0.006857882840688504,4.7030557056609826e-05,0.006857882840688504
2025-11-05,Prima,0.0060991616485781,M2_hibrido,lag0,0.003040203917993172,0.003058957730584928,9.357222397505292e-06,0.003058957730584928
2025-11-06,Prima,-0.003348922840697,M2_hibrido,lag0,-0.001333911975916884,-0.002015010864780116,4.06026878518191e-06,0.002015010864780116
2025-11-07,Prima,0.0007343529107213,M2_hibrido,lag0,0.00019549735259622423,0.0005388555581250758,2.903653125222869e-07,0.0005388555581250758
2025-11-10,Prima,0.0130943638045797,M2_hibrido,lag0,0.00024682010916421713,0.012847543695415482,0.00016505937900561008,0.012847543695415482
2025-11-11,Prima,-0.0026838736577995,M2_hibrido,lag0,0.00015782428855929653,-0.0028416979463587967,8.075247218339802e-06,0.0028416979463587967
2025-11-12,Prima,0.0059659233448583,M2_hibrido,lag0,0.0021260920031028587,0.003839831341755441,1.474430473312739e-05,0.003839831341755441
2025-11-13,Prima,-0.0092106771691633,M2_hibrido,lag0,-0.0056274967397430395,-0.0035831804294202607,1.2839181989780364e-05,0.0035831804294202607
2025-11-14,Prima,-0.0026674673256277,M2_hibrido,lag0,-0.00010789772101326128,-0.0025595696046144386,6.551396560866114e-06,0.0025595696046144386
2025-11-17,Prima,-0.007715926977198,M2_hibrido,lag0,0.00024682010916421713,-0.007962747086362217,6.340534116136998e-05,0.007962747086362217
2025-11-18,Prima,-0.0054479692125001,M2_hibrido,lag0,-0.0030297437223774054,-0.002418225490122695,5.847814521079148e-06,0.002418225490122695
2025-11-19,Prima,0.0080259217141662,M2_hibrido,lag0,0.0018195728174719313,0.006206348896694269,3.8518766627498164e-05,0.006206348896694269
2025-11-20,Prima,-0.0176405817955913,M2_hibrido,lag0,-0.005904485340802007,-0.011736096454789293,0.0001377359599961178,0.011736096454789293
2025-11-21,Prima,0.0026612845122948,M2_hibrido,lag0,0.0018906954511164504,0.0007705890611783498,5.938075012077306e-07,0.0007705890611783498
2025-11-24,Prima,0.013940452474298,M2_hibrido,lag0,0.00024682010916421713,0.013693632365133782,0.0001875155673514394,0.013693632365133782
2025-11-25,Prima,0.0015009561243777,M2_hibrido,lag0,0.0024161658667098177,-0.0009152097423321176,8.376088724596211e-07,0.0009152097423321176
2025-11-26,Prima,0.0133722295099296,M2_hibrido,lag0,0.004029243023193091,0.00934298648673651,8.729139649134104e-05,0.00934298648673651
2025-11-27,Prima,0.001052838166794,M2_hibrido,lag0,0.00020744578578000243,0.0008453923810139976,7.146882778765161e-07,0.0008453923810139976
2025-11-28,Prima,0.0079406602444254,M2_hibrido,lag0,0.00040010507517453483,0.007540555169250866,5.685997226051596e-05,0.007540555169250866
2025-12-01,Prima,0.0035427535410665,M2_hibrido,lag0,0.00024682010916421713,0.0032959334319022826,1.0863177187531158e-05,0.0032959334319022826
2025-12-02,Prima,0.0036087871365992,M2_hibrido,lag0,0.000799625345975148,0.0028091617906240516,7.891389965902128e-06,0.0028091617906240516
2025-12-03,Prima,0.004449429343929,M2_hibrido,lag0,0.0026951635770072384,0.0017542657669217619,3.0774483809935973e-06,0.0017542657669217619
2025-12-04,Prima,0.0040911631581663,M2_hibrido,lag0,0.001620516583447653,0.0024706465747186468,6.104094497168982e-06,0.0024706465747186468
2025-12-05,Prima,0.0017218991133949,M2_hibrido,lag0,0.0009498611392266291,0.000772037974168271,5.960426335578478e-07,0.000772037974168271
2025-12-08,Prima,-0.0011367469436102,M2_hibrido,lag0,0.00024682010916421713,-0.0013835670527744173,1.914257789522887e-06,0.0013835670527744173
2025-12-09,Prima,0.006968180497771,M2_hibrido,lag0,0.0009126351702159732,0.006055545327555026,3.6669629214073515e-05,0.006055545327555026
2025-12-10,Prima,0.0065760184933032,M2_hibrido,lag0,0.0030194433894419294,0.0035565751038612705,1.2649226469405807e-05,0.0035565751038612705
2025-12-11,Prima,0.0038663381683998,M2_hibrido,lag0,0.0019117952536119528,0.001954542914787847,3.8202380057473736e-06,0.001954542914787847
2025-12-12,Prima,-0.0080952713365978,M2_hibrido,lag0,-0.0028421954619791165,-0.0052530758746186824,2.7594806144500834e-05,0.0052530758746186824
2025-12-15,Prima,-0.0017554891474844,M2_hibrido,lag0,0.00024682010916421713,-0.002002309256648617,4.009242359260738e-06,0.002002309256648617
2025-12-16,Prima,0.0038618752346346,M2_hibrido,lag0,-0.0002974270311637889,0.004159302265798389,1.729979533827561e-05,0.004159302265798389
2025-12-17,Prima,-0.0079122705079801,M2_hibrido,lag0,-0.002167605223415706,-0.005744665284564394,3.3001179231679314e-05,0.005744665284564394
2025-12-18,Prima,0.0091291829161208,M2_hibrido,lag0,0.0029156990485252705,0.00621348386759553,3.86073817728699e-05,0.00621348386759553
2025-12-19,Prima,0.011812097877631,M2_hibrido,lag0,0.003849132541946872,0.007962965335684129,6.340881693730705e-05,0.007962965335684129
2025-12-22,Prima,0.0111335073290552,M2_hibrido,lag0,0.00024682010916421713,0.010886687219890983,0.00011851995862373766,0.010886687219890983
2025-12-23,Prima,0.0064029039925788,M2_hibrido,lag0,0.0019162657606878557,0.004486638231890944,2.0129922623865497e-05,0.004486638231890944
2025-12-24,Prima,0.0010546174556043,M2_hibrido,lag0,0.0004497478617296629,0.0006048695938746371,3.658672255940685e-07,0.0006048695938746371
2025-12-26,Prima,0.0082092099476198,M2_hibrido,lag0,0.0002457217343816788,0.007963488213238121,6.341714452238248e-05,0.007963488213238121
2025-12-29,Prima,-0.0093882021400153,M2_hibrido,lag0,0.00024682010916421713,-0.009635022249179517,9.283365374218433e-05,0.009635022249179517
2025-12-30,Prima,0.0051682814634854,M2_hibrido,lag0,0.0013966770398581962,0.003771604423627203,1.4224999928324287e-05,0.003771604423627203
2025-12-31,Prima,-0.0046476637928869,M2_hibrido,lag0,-0.0017878115041293256,-0.0028598522887575747,8.178755113511938e-06,0.0028598522887575747
2026-01-02,Prima,0.0113121984138142,M2_hibrido,lag0,0.00022936622889135154,0.011082832184922849,0.00012282916923916177,0.011082832184922849
2026-01-05,Prima,0.0159970315280704,M2_hibrido,lag0,0.00024682010916421713,0.01575021141890618,0.00024806915974024264,0.01575021141890618
2026-01-06,Prima,0.0175425604163663,M2_hibrido,lag0,0.0034818452766367225,0.014060715139729578,0.00019770371024062058,0.014060715139729578
2026-01-07,Prima,-0.003494933233949,M2_hibrido,lag0,-0.00263628180062315,-0.0008586514333258498,7.372822839525363e-07,0.0008586514333258498
2026-01-08,Prima,-0.0003970478234143,M2_hibrido,lag0,0.0010246681089617553,-0.0014217159323760553,2.021276192371916e-06,0.0014217159323760553
2026-01-09,Prima,0.0108351831790851,M2_hibrido,lag0,0.003424762787206372,0.0074104203918787265,5.491433038437206e-05,0.0074104203918787265
2026-01-12,Prima,0.0147665496744704,M2_hibrido,lag0,0.00024682010916421713,0.014519729565306182,0.00021082254664962647,0.014519729565306182
2026-01-13,Prima,0.0027489532339013,M2_hibrido,lag0,-0.00041529234005850153,0.0031642455739598016,1.0012450052324194e-05,0.0031642455739598016
2026-01-14,Prima,0.0057400461237053,M2_hibrido,lag0,0.0012164734187969553,0.004523572704908344,2.0462710016591794e-05,0.004523572704908344
2026-01-15,Prima,0.007865750063325,M2_hibrido,lag0,0.001563215407298434,0.006302534656026565,3.972194309041589e-05,0.006302534656026565
2026-01-16,Prima,0.0030385261435941,M2_hibrido,lag0,-0.000560709795828692,0.003599235939422792,1.2954499347632667e-05,0.003599235939422792
2026-01-19,Prima,-0.0010180813049881,M2_hibrido,lag0,0.00024682010916421713,-0.0012649014141523172,1.599975587524532e-06,0.0012649014141523172
2026-01-20,Prima,0.0067796052710071,M2_hibrido,lag0,-6.26492586319723e-05,0.006842254529639072,4.68164470483664e-05,0.006842254529639072
2026-01-21,Prima,0.0096408083943673,M2_hibrido,lag0,0.0033006418639346257,0.006340166530432675,4.01977116336187e-05,0.006340166530432675
2026-01-22,Prima,0.0044808989851028,M2_hibrido,lag0,0.002342472790659974,0.002138426194442826,4.572866589079228e-06,0.002138426194442826
2026-01-23,Prima,0.0101265699923582,M2_hibrido,lag0,0.002969429684545021,0.007157140307813179,5.122465738572413e-05,0.007157140307813179
2026-01-26,Prima,0.0133091453570939,M2_hibrido,lag0,0.00024682010916421713,0.013062325247929682,0.00017062434088270121,0.013062325247929682
2026-01-27,Prima,0.0102392349629996,M2_hibrido,lag0,0.0035051175086037874,0.006734117454395812,4.5348337889598334e-05,0.006734117454395812
2026-01-28,Prima,0.009239516928126,M2_hibrido,lag0,0.0009637207890119154,0.008275796139114083,6.848880173617556e-05,0.008275796139114083
2026-01-29,Prima,-0.0025026589128722,M2_hibrido,lag0,-8.030768802225056e-05,-0.0024223512248499495,5.867785456532051e-06,0.0024223512248499495
2026-01-30,Prima,-0.0391974159405026,M2_hibrido,lag0,-0.008529053400656378,-0.03066836253984622,0.000940548460875443,0.03066836253984622
2026-02-02,Prima,-0.000517103165342,M2_hibrido,lag0,0.0020703131364960417,-0.002587416301838042,6.694723119017249e-06,0.002587416301838042
2026-02-03,Prima,0.0183711649754456,M2_hibrido,lag0,0.003453289237642868,0.014917875737802733,0.00022254301652852344,0.014917875737802733
2026-02-04,Prima,-0.0157528954184631,M2_hibrido,lag0,-0.004851941390298246,-0.010900954028164853,0.00011883079872416354,0.010900954028164853
2026-02-05,Prima,-0.0132297317701352,M2_hibrido,lag0,-0.0062303252656288905,-0.00699940650450631,4.8991691415325234e-05,0.00699940650450631
2026-02-06,Prima,0.0232968888101292,M2_hibrido,lag0,0.007806119547658826,0.015490769262470377,0.00023996393234309703,0.015490769262470377
2026-02-09,Prima,0.0183411179617982,M2_hibrido,lag0,0.00024682010916421713,0.018094297852633983,0.00032740361477983477,0.018094297852633983
2026-02-10,Prima,-0.0049710063062039,M2_hibrido,lag0,-0.002042223748295453,-0.002928782557908447,8.577767271508745e-06,0.002928782557908447
2026-02-11,Prima,0.0104498698293467,M2_hibrido,lag0,0.001995324550800942,0.008454545278545757,7.147933586698034e-05,0.008454545278545757
2026-02-12,Prima,-0.0192785961123289,M2_hibrido,lag0,-0.006478311922309103,-0.012800284190019799,0.0001638472753452708,0.012800284190019799
2026-02-13,Prima,0.0034165891605479,M2_hibrido,lag0,0.00018844124946128813,0.0032281479110866118,1.0420938935852855e-05,0.0032281479110866118
2026-02-16,Prima,-0.0011276610287407,M2_hibrido,lag0,0.00024682010916421713,-0.0013744811379049172,1.889198398456396e-06,0.0013744811379049172
2026-02-17,Prima,-0.0093088874675061,M2_hibrido,lag0,0.0003935852974080214,-0.009702472764914122,9.413797775390029e-05,0.009702472764914122
2026-02-18,Prima,0.0110642818717396,M2_hibrido,lag0,0.0030175750695739787,0.008046706802165621,6.474949036001847e-05,0.008046706802165621
2026-02-19,Prima,0.002312623536917,M2_hibrido,lag0,0.001101251953510419,0.0012113715834065812,1.4674211130849677e-06,0.0012113715834065812
2026-02-20,Prima,0.0131240769644118,M2_hibrido,lag0,0.0040383552043717404,0.00908572176004006,8.255033990086544e-05,0.00908572176004006
2026-02-23,Prima,0.0022910518593877,M2_hibrido,lag0,0.00024682010916421713,0.002044231750223483,4.178883448621764e-06,0.002044231750223483
2026-02-24,Prima,0.0098290673973422,M2_hibrido,lag0,0.0036509462893217566,0.006178121108020443,3.816918042536775e-05,0.006178121108020443
2026-02-25,Prima,0.0096162907253309,M2_hibrido,lag0,0.003423350349963431,0.00619294037536747,3.835251049285658e-05,0.00619294037536747
2026-02-26,Prima,-0.0027320513656621,M2_hibrido,lag0,-0.0013276254176365504,-0.0014044259480255497,1.972412243487464e-06,0.0014044259480255497
2026-02-27,Prima,0.0049221000789465,M2_hibrido,lag0,-0.0006654921424841238,0.005587592221430624,3.122118683299201e-05,0.005587592221430624
2026-03-02,Prima,-0.0010052687475869,M2_hibrido,lag0,0.00024682010916421713,-0.0012520888567511173,1.5677265052003198e-06,0.0012520888567511173
2026-03-03,Prima,-0.0413472955766469,M2_hibrido,lag0,-0.010987948587950392,-0.03035934698869651,0.0009216899495800758,0.03035934698869651
2026-03-04,Prima,0.0092426599917818,M2_hibrido,lag0,0.003574125977262066,0.005668534014519734,3.213227787376721e-05,0.005668534014519734
2026-03-05,Prima,-0.0222246701666739,M2_hibrido,lag0,-0.007247075482251083,-0.014977594684422816,0.0002243283425308506,0.014977594684422816
2026-03-06,Prima,-0.0054619815938693,M2_hibrido,lag0,-0.004623525689345843,-0.0008384559045234571,7.030083038302486e-07,0.0008384559045234571
2026-03-09,Prima,0.0103988776805239,M2_hibrido,lag0,0.00024682010916421713,0.010152057571359683,0.00010306427293220146,0.010152057571359683
2026-03-10,Prima,0.0032895885145385,M2_hibrido,lag0,0.0036291440241272956,-0.0003395555095887957,1.1529794409210673e-07,0.0003395555095887957
2026-03-11,Prima,-0.0045420636887797,M2_hibrido,lag0,-0.0020189189615114154,-0.0025231447272682844,6.366259314741745e-06,0.0025231447272682844
2026-03-12,Prima,-0.0212653863553821,M2_hibrido,lag0,-0.007262799603523708,-0.014002586751858392,0.00019607243574332016,0.014002586751858392
2026-03-13,Prima,-0.012757582133117,M2_hibrido,lag0,-0.0032490296610647217,-0.00950855247205228,9.041257011377151e-05,0.00950855247205228
2026-03-16,Prima,0.0117306726623924,M2_hibrido,lag0,0.00024682010916421713,0.011483852553228183,0.00013187886946428547,0.011483852553228183
2026-03-17,Prima,0.0022296280703262,M2_hibrido,lag0,0.0013577483811400535,0.0008718796891861466,7.601741924153316e-07,0.0008718796891861466
2026-03-18,Prima,-0.0178351024304804,M2_hibrido,lag0,-0.0073693699835791215,-0.010465732446901278,0.00010953155565012222,0.010465732446901278
2026-03-19,Prima,-0.0143612522271391,M2_hibrido,lag0,-0.002040400707207067,-0.012320851519932034,0.00015180338217621152,0.012320851519932034
2026-03-20,Prima,-0.023390146552855,M2_hibrido,lag0,-0.007477463199515941,-0.015912683353339056,0.0002532134915036339,0.015912683353339056
2026-03-23,Prima,0.024535966946275,M2_hibrido,lag0,0.00024682010916421713,0.02428914683711078,0.0005899626540747287,0.02428914683711078
2026-03-24,Prima,0.0023586406886788,M2_hibrido,lag0,-0.0012610910276699616,0.0036197317163487617,1.3102457698341153e-05,0.0036197317163487617
2026-03-25,Prima,0.0148145414248699,M2_hibrido,lag0,0.0044485753830004245,0.010365966041869476,0.00010745325198119112,0.010365966041869476
2026-03-26,Prima,-0.0209688756798411,M2_hibrido,lag0,-0.007607254142474654,-0.013361621537366447,0.0001785329301078149,0.013361621537366447
2026-03-27,Prima,0.0005093976555168,M2_hibrido,lag0,-0.0022985740277665185,0.0028079716832833186,7.884704974120954e-06,0.0028079716832833186
2026-03-30,Prima,-0.0068651666605183,M2_hibrido,lag0,0.00024682010916421713,-0.007111986769682516,5.058035581213915e-05,0.007111986769682516
2026-03-31,Prima,0.0310312681264413,M2_hibrido,lag0,0.012592215555862195,0.018439052570579102,0.0003399986597005798,0.018439052570579102
2026-04-01,Prima,0.0179140119968557,M2_hibrido,lag0,0.004185428417271752,0.013728583579583948,0.000188474007101622,0.013728583579583948
2026-04-02,Prima,-0.0064698163272444,M2_hibrido,lag0,-0.0017180210387530666,-0.004751795288491333,2.257955846372843e-05,0.004751795288491333
2026-04-03,Prima,-0.0001095487971735,M2_hibrido,lag0,0.00024474488848334633,-0.00035429368565684634,1.2552401569631226e-07,0.00035429368565684634
2026-04-06,Prima,-0.0013332229682716,M2_hibrido,lag0,0.00024682010916421713,-0.0015800430774358172,2.496536126552848e-06,0.0015800430774358172
2026-04-07,Prima,0.0003075240718124,M2_hibrido,lag0,-0.00018105636588847888,0.0004885804377008789,2.387108441039824e-07,0.0004885804377008789
2026-04-08,Prima,0.033736199600302,M2_hibrido,lag0,0.011835048795887846,0.02190115080441415,0.00047966040655769064,0.02190115080441415
2026-04-09,Prima,0.0037836075498762,M2_hibrido,lag0,0.0009764590995882754,0.0028071484502879248,7.880082421953898e-06,0.0028071484502879248
2026-04-10,Prima,0.0058696756293168,M2_hibrido,lag0,0.0002599444361759875,0.005609731193140812,3.146908405929704e-05,0.005609731193140812
2026-04-13,Prima,0.0064252021581747,M2_hibrido,lag0,0.00024682010916421713,0.006178382049010484,3.8172404743534986e-05,0.006178382049010484
2026-04-14,Prima,0.006550301711123,M2_hibrido,lag0,0.002147417341131363,0.004402884369991636,1.938539077551665e-05,0.004402884369991636
2026-04-15,Prima,-0.0114350351164248,M2_hibrido,lag0,-0.0035470278942298294,-0.00788800722219497,6.222065793740001e-05,0.00788800722219497
2026-04-16,Prima,0.013569454459023,M2_hibrido,lag0,0.0025704247042481706,0.01099902975477483,0.00012097865554642206,0.01099902975477483
2026-04-17,Prima,0.0050906696896775,M2_hibrido,lag0,0.0031933518318998967,0.0018973178577776032,3.5998150534417934e-06,0.0018973178577776032
2026-04-20,Prima,-0.0034083336984007,M2_hibrido,lag0,0.00024682010916421713,-0.0036551538075649172,1.3360149356956311e-05,0.0036551538075649172
2026-04-21,Prima,-0.0162481229819247,M2_hibrido,lag0,-0.005239012509426039,-0.011009110472498662,0.00012120051339567972,0.011009110472498662
2026-04-22,Prima,0.0142239116923423,M2_hibrido,lag0,0.00421001475137561,0.010013896940966691,0.00010027813194430206,0.010013896940966691
2026-04-23,Prima,-0.0042269311150854,M2_hibrido,lag0,-0.004046377150980789,-0.0001805539641046112,3.2599733953889236e-08,0.0001805539641046112
2026-04-24,Prima,0.0173461930539824,M2_hibrido,lag0,0.0025948608032471832,0.014751332250735218,0.00021760180317158094,0.014751332250735218
2026-04-27,Prima,-0.0133001021024645,M2_hibrido,lag0,0.00024682010916421713,-0.013546922211628717,0.0001835191014079195,0.013546922211628717
2026-04-28,Prima,-0.017811178520413,M2_hibrido,lag0,-0.003661008056366806,-0.014150170464046196,0.00020022732416156533,0.014150170464046196
2026-04-29,Prima,-0.0024031004988217,M2_hibrido,lag0,-0.0020082628972162685,-0.0003948376016054316,1.558967316415295e-07,0.0003948376016054316
2026-04-30,Prima,0.0185299136852008,M2_hibrido,lag0,0.00539890899037038,0.01313100469483042,0.00017242328429565855,0.01313100469483042
2026-05-01,Prima,-0.0011380518564486,M2_hibrido,lag0,-0.0003035272003519797,-0.0008345246560966203,6.964314016331823e-07,0.0008345246560966203
2026-05-04,Prima,-0.0055455227186739,M2_hibrido,lag0,0.00024682010916421713,-0.0057923428278381164,3.355123543520767e-05,0.0057923428278381164
2026-05-05,Prima,0.0121147118420508,M2_hibrido,lag0,0.0036458215822893782,0.008468890259761422,7.172210223188188e-05,0.008468890259761422
2026-05-06,Prima,0.0281845399297682,M2_hibrido,lag0,0.008143707656345985,0.020040832273422217,0.0004016349582114415,0.020040832273422217
2026-05-07,Prima,-0.008112551751465,M2_hibrido,lag0,-0.001601127549919495,-0.006511424201545505,4.239864513247252e-05,0.006511424201545505
2026-05-08,Prima,0.0203275443206341,M2_hibrido,lag0,0.004505631278945582,0.015821913041688517,0.0002503329322987532,0.015821913041688517
2026-05-11,Prima,0.0139354398915265,M2_hibrido,lag0,0.00024682010916421713,0.013688619782362282,0.00018737831154608,0.013688619782362282
2026-05-12,Prima,-0.0084949676566244,M2_hibrido,lag0,-0.0013731438009975106,-0.007121823855626889,5.0720375030576244e-05,0.007121823855626889
2026-05-13,Prima,0.0079221238602877,M2_hibrido,lag0,0.002525407229571093,0.005396716630716607,2.9124550392253205e-05,0.005396716630716607
2026-05-14,Prima,-0.0012862510504854,M2_hibrido,lag0,0.00019794119117883525,-0.0014841922416642351,2.2028266102163073e-06,0.0014841922416642351
2026-05-15,Prima,-0.0279372573547243,M2_hibrido,lag0,-0.008215579433512974,-0.019721677921211322,0.0003889445800279942,0.019721677921211322
2026-05-18,Prima,-0.0056641160834116,M2_hibrido,lag0,0.00024682010916421713,-0.005910936192575817,3.493916667270269e-05,0.005910936192575817
2026-05-19,Prima,-0.0099645683559335,M2_hibrido,lag0,-0.0026117047265527063,-0.007352863629380793,5.4064603552270895e-05,0.007352863629380793
2026-05-20,Prima,0.0190506294622279,M2_hibrido,lag0,0.005991983005632857,0.013058646456595043,0.00017052824727834228,0.013058646456595043
2026-05-21,Prima,0.0066522653923895,M2_hibrido,lag0,0.002759329579727269,0.0038929358126622315,1.5154949241508148e-05,0.0038929358126622315
2026-05-22,Prima,0.0008802589670393,M2_hibrido,lag0,-0.0006264183279688978,0.0015066772950081977,2.2700764712932195e-06,0.0015066772950081977
2026-05-25,Prima,0.0003776502449539,M2_hibrido,lag0,0.00024682010916421713,0.00013083013578968285,1.7116524430746854e-08,0.00013083013578968285
2026-05-26,Prima,0.0285888679124917,M2_hibrido,lag0,0.00011086209883891009,0.02847800581365279,0.0008109968151224422,0.02847800581365279
2026-05-27,Prima,-0.007943848053987,M2_hibrido,lag0,-0.0014389355099979923,-0.006504912543989008,4.231388720494555e-05,0.006504912543989008
2026-05-28,Prima,0.007462826687647,M2_hibrido,lag0,0.0015693163416973476,0.005893510345949652,3.4733464197815583e-05,0.005893510345949652
2026-05-29,Prima,0.0057318710227862,M2_hibrido,lag0,0.0014915797963315225,0.004240291226454678,1.7980069685148518e-05,0.004240291226454678
2026-06-22,Prima,0.036883293172784,M2_hibrido,lag0,0.00024682010916421713,0.036636473063619786,0.0013422311585413382,0.036636473063619786
2026-06-23,Prima,-0.038466534241499,M2_hibrido,lag0,-0.00948577478817601,-0.02898075945332299,0.0008398844184913698,0.02898075945332299
2026-06-24,Prima,-0.0042093816302803,M2_hibrido,lag0,-0.002203648296107074,-0.002005733334173226,4.022966207813646e-06,0.002005733334173226
2026-06-25,Prima,0.0132797725947451,M2_hibrido,lag0,0.0009346877337260502,0.01234508486101905,0.00015240112022576175,0.01234508486101905
