fecha_cartera,anio,mes,afp,fondo,monto_miles_soles,participacion_pct,archivo_fuente,hoja_fuente,fila_excel_aprox,nivel_profundidad,descripcion,ruta_jerarquica,nivel_1,nivel_2,nivel_3,tipo_fila,es_hoja
2020-08-31,2020,8,Prima,3,0.0,0.0,FP-1356-ag2020.XLS,Fondo3xIntru,23,3,Acciones Preferentes,I. INVERSIONES LOCALES > 2. Sistema Financiero > Acciones Preferentes,I. INVERSIONES LOCALES,2. Sistema Financiero,Acciones Preferentes,instrumento_o_detalle,True
2020-08-31,2020,8,Prima,3,1240982.841945,25.714885255907376,FP-1356-ag2020.XLS,Fondo3xIntru,24,2,3. Empresas no Financieras,I. INVERSIONES LOCALES > 3. Empresas no Financieras,I. INVERSIONES LOCALES,3. Empresas no Financieras,,categoria_nivel_2,False
2020-08-31,2020,8,Prima,3,0.0,0.0,FP-1356-ag2020.XLS,Fondo3xIntru,25,3,Papeles Comerciales,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Papeles Comerciales,I. INVERSIONES LOCALES,3. Empresas no Financieras,Papeles Comerciales,instrumento_o_detalle,True
2020-08-31,2020,8,Prima,3,0.0,0.0,FP-1356-ag2020.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True
2020-08-31,2020,8,Prima,3,0.0,0.0,FP-1356-ag2020.XLS,Fondo3xIntru,27,3,Títulos de Deuda emitidos por Entidades No Financieras del Exterior en el mercado local,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Títulos de Deuda emitidos por Entidades No Financieras del Exterior en el mercado local,I. INVERSIONES LOCALES,3. Empresas no Financieras,Títulos de Deuda emitidos por Entidades No Financieras del Exterior en el mercado local,instrumento_o_detalle,True
2020-08-31,2020,8,Prima,3,25756.283762,0.5337059137097837,FP-1356-ag2020.XLS,Fondo3xIntru,28,3,Bonos de Empresas no Financieras,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Bonos de Empresas no Financieras,I. INVERSIONES LOCALES,3. Empresas no Financieras,Bonos de Empresas no Financieras,instrumento_o_detalle,True
2020-08-31,2020,8,Prima,3,0.0,0.0,FP-1356-ag2020.XLS,Fondo3xIntru,29,3,Bonos para Nuevos Proyectos,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Bonos para Nuevos Proyectos,I. INVERSIONES LOCALES,3. Empresas no Financieras,Bonos para Nuevos Proyectos,instrumento_o_detalle,True
2020-08-31,2020,8,Prima,3,0.0,0.0,FP-1356-ag2020.XLS,Fondo3xIntru,30,3,Bonos Estructurados,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Bonos Estructurados,I. INVERSIONES LOCALES,3. Empresas no Financieras,Bonos Estructurados,instrumento_o_detalle,True
2020-08-31,2020,8,Prima,3,1215226.558182,25.181179342176875,FP-1356-ag2020.XLS,Fondo3xIntru,31,3,Acciones y Valores representativos sobre Acciones,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Acciones y Valores representativos sobre Acciones,I. INVERSIONES LOCALES,3. Empresas no Financieras,Acciones y Valores representativos sobre Acciones,instrumento_o_detalle,True
2020-08-31,2020,8,Prima,3,0.0,0.0,FP-1356-ag2020.XLS,Fondo3xIntru,32,3,Certificados de Suscripción Preferente,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Certificados de Suscripción Preferente,I. INVERSIONES LOCALES,3. Empresas no Financieras,Certificados de Suscripción Preferente,instrumento_o_detalle,True
2020-08-31,2020,8,Prima,3,0.0,0.0,FP-1356-ag2020.XLS,Fondo3xIntru,33,3,Acciones de Capital por Privatización,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Acciones de Capital por Privatización,I. INVERSIONES LOCALES,3. Empresas no Financieras,Acciones de Capital por Privatización,instrumento_o_detalle,True
2020-08-31,2020,8,Prima,3,0.0,0.0,FP-1356-ag2020.XLS,Fondo3xIntru,34,3,Otros instrumentos autorizados (3),I. INVERSIONES LOCALES > 3. Empresas no Financieras > Otros instrumentos autorizados (3),I. INVERSIONES LOCALES,3. Empresas no Financieras,Otros instrumentos autorizados (3),instrumento_o_detalle,True
2020-08-31,2020,8,Prima,3,439320.859803,9.103337385918024,FP-1356-ag2020.XLS,Fondo3xIntru,35,2,4. Administradoras de Fondos,I. INVERSIONES LOCALES > 4. Administradoras de Fondos,I. INVERSIONES LOCALES,4. Administradoras de Fondos,,categoria_nivel_2,False
2020-08-31,2020,8,Prima,3,0.780763,1.6178491981074325e-05,FP-1356-ag2020.XLS,Fondo3xIntru,36,3,Fondos Mutuos del Extranjero - ETF del mercado local,I. INVERSIONES LOCALES > 4. Administradoras de Fondos > Fondos Mutuos del Extranjero - ETF del mercado local,I. INVERSIONES LOCALES,4. Administradoras de Fondos,Fondos Mutuos del Extranjero - ETF del mercado local,instrumento_o_detalle,True
2020-08-31,2020,8,Prima,3,54504.122362,1.129400991810717,FP-1356-ag2020.XLS,Fondo3xIntru,37,3,Fondo Mutuo Alternativo Extranjero - Límite,I. INVERSIONES LOCALES > 4. Administradoras de Fondos > Fondo Mutuo Alternativo Extranjero - Límite,I. INVERSIONES LOCALES,4. Administradoras de Fondos,Fondo Mutuo Alternativo Extranjero - Límite,instrumento_o_detalle,True
2020-08-31,2020,8,Prima,3,41193.687407,0.853590323036609,FP-1356-ag2020.XLS,Fondo3xIntru,38,3,Fondo de Inversión Tradicional,I. INVERSIONES LOCALES > 4. Administradoras de Fondos > Fondo de Inversión Tradicional,I. INVERSIONES LOCALES,4. Administradoras de Fondos,Fondo de Inversión Tradicional,instrumento_o_detalle,True
2020-08-31,2020,8,Prima,3,343622.269271,7.120329892578717,FP-1356-ag2020.XLS,Fondo3xIntru,39,3,Fondo de Inversión Alternativo,I. INVERSIONES LOCALES > 4. Administradoras de Fondos > Fondo de Inversión Alternativo,I. INVERSIONES LOCALES,4. Administradoras de Fondos,Fondo de Inversión Alternativo,instrumento_o_detalle,True
2020-08-31,2020,8,Prima,3,85276.231986,1.767041772422278,FP-1356-ag2020.XLS,Fondo3xIntru,40,2,5. Sociedades Titulizadoras,I. INVERSIONES LOCALES > 5. Sociedades Titulizadoras,I. INVERSIONES LOCALES,5. Sociedades Titulizadoras,,categoria_nivel_2,False
2020-08-31,2020,8,Prima,3,10763.846957,0.22304183430738367,FP-1356-ag2020.XLS,Fondo3xIntru,41,3,Bonos de Titulización (5),I. INVERSIONES LOCALES > 5. Sociedades Titulizadoras > Bonos de Titulización (5),I. INVERSIONES LOCALES,5. Sociedades Titulizadoras,Bonos de Titulización (5),instrumento_o_detalle,True
2020-08-31,2020,8,Prima,3,74512.385028,1.5439999380941731,FP-1356-ag2020.XLS,Fondo3xIntru,42,3,Titulos con Derecho de Participación,I. INVERSIONES LOCALES > 5. Sociedades Titulizadoras > Titulos con Derecho de Participación,I. INVERSIONES LOCALES,5. Sociedades Titulizadoras,Titulos con Derecho de Participación,instrumento_o_detalle,True
2020-08-31,2020,8,Prima,3,2640270.542421,54.71006668915525,FP-1356-ag2020.XLS,Fondo3xIntru,43,1,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,,,categoria_nivel_1,False
2020-08-31,2020,8,Prima,3,0.0,0.0,FP-1356-ag2020.XLS,Fondo3xIntru,44,2,1. Gobierno,II. INVERSIONES EN EL EXTERIOR > 1. Gobierno,II. INVERSIONES EN EL EXTERIOR,1. Gobierno,,categoria_nivel_2,False
2020-08-31,2020,8,Prima,3,0.0,0.0,FP-1356-ag2020.XLS,Fondo3xIntru,45,3,Títulos de Deuda,II. INVERSIONES EN EL EXTERIOR > 1. Gobierno > Títulos de Deuda,II. INVERSIONES EN EL EXTERIOR,1. Gobierno,Títulos de Deuda,instrumento_o_detalle,True
2020-08-31,2020,8,Prima,3,40981.456766,0.8491926098719781,FP-1356-ag2020.XLS,Fondo3xIntru,46,2,2. Sistema Financiero,II. INVERSIONES EN EL EXTERIOR > 2. Sistema Financiero,II. INVERSIONES EN EL EXTERIOR,2. Sistema Financiero,,categoria_nivel_2,False
2020-08-31,2020,8,Prima,3,0.0,0.0,FP-1356-ag2020.XLS,Fondo3xIntru,47,3,Bonos del Sistema Financiero,II. INVERSIONES EN EL EXTERIOR > 2. Sistema Financiero > Bonos del Sistema Financiero,II. INVERSIONES EN EL EXTERIOR,2. Sistema Financiero,Bonos del Sistema Financiero,instrumento_o_detalle,True
2020-08-31,2020,8,Prima,3,0.0,0.0,FP-1356-ag2020.XLS,Fondo3xIntru,48,3,Títulos de Deuda de Agencias,II. INVERSIONES EN EL EXTERIOR > 2. Sistema Financiero > Títulos de Deuda de Agencias,II. INVERSIONES EN EL EXTERIOR,2. Sistema Financiero,Títulos de Deuda de Agencias,instrumento_o_detalle,True
2020-08-31,2020,8,Prima,3,0.0,0.0,FP-1356-ag2020.XLS,Fondo3xIntru,49,3,Títulos de Deuda Emitidos por Organismo Internacional,II. INVERSIONES EN EL EXTERIOR > 2. Sistema Financiero > Títulos de Deuda Emitidos por Organismo Internacional,II. INVERSIONES EN EL EXTERIOR,2. Sistema Financiero,Títulos de Deuda Emitidos por Organismo Internacional,instrumento_o_detalle,True
2020-08-31,2020,8,Prima,3,40981.456766,0.8491926098719781,FP-1356-ag2020.XLS,Fondo3xIntru,50,3,Certificados y Depósitos a Plazo (2) (4),II. INVERSIONES EN EL EXTERIOR > 2. Sistema Financiero > Certificados y Depósitos a Plazo (2) (4),II. INVERSIONES EN EL EXTERIOR,2. Sistema Financiero,Certificados y Depósitos a Plazo (2) (4),instrumento_o_detalle,True
2020-08-31,2020,8,Prima,3,0.0,0.0,FP-1356-ag2020.XLS,Fondo3xIntru,51,3,Fondos Mutuos,II. INVERSIONES EN EL EXTERIOR > 2. Sistema Financiero > Fondos Mutuos,II. INVERSIONES EN EL EXTERIOR,2. Sistema Financiero,Fondos Mutuos,instrumento_o_detalle,True
2020-08-31,2020,8,Prima,3,0.0,0.0,FP-1356-ag2020.XLS,Fondo3xIntru,52,3,Acciones y Valores representativos sobre Acciones,II. INVERSIONES EN EL EXTERIOR > 2. Sistema Financiero > Acciones y Valores representativos sobre Acciones,II. INVERSIONES EN EL EXTERIOR,2. Sistema Financiero,Acciones y Valores representativos sobre Acciones,instrumento_o_detalle,True
2020-08-31,2020,8,Prima,3,0.0,0.0,FP-1356-ag2020.XLS,Fondo3xIntru,53,2,3. Empresas no Financieras,II. INVERSIONES EN EL EXTERIOR > 3. Empresas no Financieras,II. INVERSIONES EN EL EXTERIOR,3. Empresas no Financieras,,categoria_nivel_2,False
2020-08-31,2020,8,Prima,3,0.0,0.0,FP-1356-ag2020.XLS,Fondo3xIntru,54,3,Bonos Corporativos,II. INVERSIONES EN EL EXTERIOR > 3. Empresas no Financieras > Bonos Corporativos,II. INVERSIONES EN EL EXTERIOR,3. Empresas no Financieras,Bonos Corporativos,instrumento_o_detalle,True
2020-08-31,2020,8,Prima,3,0.0,0.0,FP-1356-ag2020.XLS,Fondo3xIntru,55,3,Acciones y Valores representativos sobre Acciones,II. INVERSIONES EN EL EXTERIOR > 3. Empresas no Financieras > Acciones y Valores representativos sobre Acciones,II. INVERSIONES EN EL EXTERIOR,3. Empresas no Financieras,Acciones y Valores representativos sobre Acciones,instrumento_o_detalle,True
2020-08-31,2020,8,Prima,3,2599289.085655,53.86087407928326,FP-1356-ag2020.XLS,Fondo3xIntru,56,2,4. Administradoras de Fondos,II. INVERSIONES EN EL EXTERIOR > 4. Administradoras de Fondos,II. INVERSIONES EN EL EXTERIOR,4. Administradoras de Fondos,,categoria_nivel_2,False
2020-08-31,2020,8,Prima,3,417081.570441,8.642508472908688,FP-1356-ag2020.XLS,Fondo3xIntru,57,3,Fondos Mutuos Alternativos del Extranjero,II. INVERSIONES EN EL EXTERIOR > 4. Administradoras de Fondos > Fondos Mutuos Alternativos del Extranjero,II. INVERSIONES EN EL EXTERIOR,4. Administradoras de Fondos,Fondos Mutuos Alternativos del Extranjero,instrumento_o_detalle,True
2020-08-31,2020,8,Prima,3,2182207.515213,45.218365606353856,FP-1356-ag2020.XLS,Fondo3xIntru,58,3,Fondos Mutuos del Extranjero,II. INVERSIONES EN EL EXTERIOR > 4. Administradoras de Fondos > Fondos Mutuos del Extranjero,II. INVERSIONES EN EL EXTERIOR,4. Administradoras de Fondos,Fondos Mutuos del Extranjero,instrumento_o_detalle,True
2020-08-31,2020,8,Prima,3,0.0,0.0,FP-1356-ag2020.XLS,Fondo3xIntru,59,2,5. Sociedades Titulizadoras,II. INVERSIONES EN EL EXTERIOR > 5. Sociedades Titulizadoras,II. INVERSIONES EN EL EXTERIOR,5. Sociedades Titulizadoras,,categoria_nivel_2,False
2020-08-31,2020,8,Prima,3,0.0,0.0,FP-1356-ag2020.XLS,Fondo3xIntru,60,3,Bonos de Titulización,II. INVERSIONES EN EL EXTERIOR > 5. Sociedades Titulizadoras > Bonos de Titulización,II. INVERSIONES EN EL EXTERIOR,5. Sociedades Titulizadoras,Bonos de Titulización,instrumento_o_detalle,True
2020-08-31,2020,8,Prima,3,11905.514161,0.2466987618320865,FP-1356-ag2020.XLS,Fondo3xIntru,61,1,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,,,categoria_nivel_1,True
2020-08-31,2020,8,Prima,3,4825931.866291,100.0,FP-1356-ag2020.XLS,Fondo3xIntru,62,1,TOTAL,TOTAL,TOTAL,,,total,False
2020-08-31,2020,8,Prima,3,4766143.875297,98.76110992341982,FP-1356-ag2020.XLS,Fondo3xIntru,63,3,Fondo de Pensiones,TOTAL > Fondo de Pensiones,TOTAL,,Fondo de Pensiones,instrumento_o_detalle,True
2020-08-31,2020,8,Prima,3,59787.990994,1.2388900765801827,FP-1356-ag2020.XLS,Fondo3xIntru,64,3,Encaje Legal,TOTAL > Encaje Legal,TOTAL,,Encaje Legal,instrumento_o_detalle,True
2020-08-31,2020,8,Profuturo,3,1768411.199365,40.61923721667298,FP-1356-ag2020.XLS,Fondo3xIntru,6,1,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,,,categoria_nivel_1,False
2020-08-31,2020,8,Profuturo,3,2350.025615,0.05397853618842674,FP-1356-ag2020.XLS,Fondo3xIntru,7,2,1. Gobierno,I. INVERSIONES LOCALES > 1. Gobierno,I. INVERSIONES LOCALES,1. Gobierno,,categoria_nivel_2,False
2020-08-31,2020,8,Profuturo,3,0.0,0.0,FP-1356-ag2020.XLS,Fondo3xIntru,8,3,Certificados y Depósitos a Plazo del BCRP (1),I. INVERSIONES LOCALES > 1. Gobierno > Certificados y Depósitos a Plazo del BCRP (1),I. INVERSIONES LOCALES,1. Gobierno,Certificados y Depósitos a Plazo del BCRP (1),instrumento_o_detalle,True
2020-08-31,2020,8,Profuturo,3,2350.025615,0.05397853618842674,FP-1356-ag2020.XLS,Fondo3xIntru,9,3,Bonos del Gobierno Central,I. INVERSIONES LOCALES > 1. Gobierno > Bonos del Gobierno Central,I. INVERSIONES LOCALES,1. Gobierno,Bonos del Gobierno Central,instrumento_o_detalle,True
2020-08-31,2020,8,Profuturo,3,0.0,0.0,FP-1356-ag2020.XLS,Fondo3xIntru,10,3,Bonos Brady,I. INVERSIONES LOCALES > 1. Gobierno > Bonos Brady,I. INVERSIONES LOCALES,1. Gobierno,Bonos Brady,instrumento_o_detalle,True
2020-08-31,2020,8,Profuturo,3,0.0,0.0,FP-1356-ag2020.XLS,Fondo3xIntru,11,3,Letras del Tesoro,I. INVERSIONES LOCALES > 1. Gobierno > Letras del Tesoro,I. INVERSIONES LOCALES,1. Gobierno,Letras del Tesoro,instrumento_o_detalle,True
2020-08-31,2020,8,Profuturo,3,360393.195382,8.27799365880105,FP-1356-ag2020.XLS,Fondo3xIntru,12,2,2. Sistema Financiero,I. INVERSIONES LOCALES > 2. Sistema Financiero,I. INVERSIONES LOCALES,2. Sistema Financiero,,categoria_nivel_2,False
2020-08-31,2020,8,Profuturo,3,15581.37806,0.35789396256315636,FP-1356-ag2020.XLS,Fondo3xIntru,13,3,Certificados y Depósitos a Plazo (2),I. INVERSIONES LOCALES > 2. Sistema Financiero > Certificados y Depósitos a Plazo (2),I. INVERSIONES LOCALES,2. Sistema Financiero,Certificados y Depósitos a Plazo (2),instrumento_o_detalle,True
2020-08-31,2020,8,Profuturo,3,0.0,0.0,FP-1356-ag2020.XLS,Fondo3xIntru,14,3,Papeles Comerciales,I. INVERSIONES LOCALES > 2. Sistema Financiero > Papeles Comerciales,I. INVERSIONES LOCALES,2. Sistema Financiero,Papeles Comerciales,instrumento_o_detalle,True
2020-08-31,2020,8,Profuturo,3,0.0,0.0,FP-1356-ag2020.XLS,Fondo3xIntru,15,3,Títulos de Deuda emitidos por Organismos Internacionales en el mercado local,I. INVERSIONES LOCALES > 2. Sistema Financiero > Títulos de Deuda emitidos por Organismos Internacionales en el mercado local,I. INVERSIONES LOCALES,2. Sistema Financiero,Títulos de Deuda emitidos por Organismos Internacionales en el mercado local,instrumento_o_detalle,True
2020-08-31,2020,8,Profuturo,3,0.0,0.0,FP-1356-ag2020.XLS,Fondo3xIntru,16,3,Títulos de Deuda emitidos por Entidades Financieras del Exterior en el mercado local,I. INVERSIONES LOCALES > 2. Sistema Financiero > Títulos de Deuda emitidos por Entidades Financieras del Exterior en el mercado local,I. INVERSIONES LOCALES,2. Sistema Financiero,Títulos de Deuda emitidos por Entidades Financieras del Exterior en el mercado local,instrumento_o_detalle,True
2020-08-31,2020,8,Profuturo,3,0.0,0.0,FP-1356-ag2020.XLS,Fondo3xIntru,17,3,Bonos de Arrendamiento Financiero,I. INVERSIONES LOCALES > 2. Sistema Financiero > Bonos de Arrendamiento Financiero,I. INVERSIONES LOCALES,2. Sistema Financiero,Bonos de Arrendamiento Financiero,instrumento_o_detalle,True
2020-08-31,2020,8,Profuturo,3,8445.949835,0.19399788917372476,FP-1356-ag2020.XLS,Fondo3xIntru,18,3,Bonos Subordinados,I. INVERSIONES LOCALES > 2. Sistema Financiero > Bonos Subordinados,I. INVERSIONES LOCALES,2. Sistema Financiero,Bonos Subordinados,instrumento_o_detalle,True
2020-08-31,2020,8,Profuturo,3,12860.323033,0.29539312584541705,FP-1356-ag2020.XLS,Fondo3xIntru,19,3,Otros Bonos Sector Financiero,I. INVERSIONES LOCALES > 2. Sistema Financiero > Otros Bonos Sector Financiero,I. INVERSIONES LOCALES,2. Sistema Financiero,Otros Bonos Sector Financiero,instrumento_o_detalle,True
2020-08-31,2020,8,Profuturo,3,0.0,0.0,FP-1356-ag2020.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True
2020-08-31,2020,8,Profuturo,3,0.0,0.0,FP-1356-ag2020.XLS,Fondo3xIntru,21,3,Bonos Hipotecarios,I. INVERSIONES LOCALES > 2. Sistema Financiero > Bonos Hipotecarios,I. INVERSIONES LOCALES,2. Sistema Financiero,Bonos Hipotecarios,instrumento_o_detalle,True
2020-08-31,2020,8,Profuturo,3,323505.544453,7.4307086811957825,FP-1356-ag2020.XLS,Fondo3xIntru,22,3,Acciones y Valores representativos sobre Acciones,I. INVERSIONES LOCALES > 2. Sistema Financiero > Acciones y Valores representativos sobre Acciones,I. INVERSIONES LOCALES,2. Sistema Financiero,Acciones y Valores representativos sobre Acciones,instrumento_o_detalle,True
2020-08-31,2020,8,Profuturo,3,0.0,0.0,FP-1356-ag2020.XLS,Fondo3xIntru,23,3,Acciones Preferentes,I. INVERSIONES LOCALES > 2. Sistema Financiero > Acciones Preferentes,I. INVERSIONES LOCALES,2. Sistema Financiero,Acciones Preferentes,instrumento_o_detalle,True
2020-08-31,2020,8,Profuturo,3,1090877.1745,25.056728175653088,FP-1356-ag2020.XLS,Fondo3xIntru,24,2,3. Empresas no Financieras,I. INVERSIONES LOCALES > 3. Empresas no Financieras,I. INVERSIONES LOCALES,3. Empresas no Financieras,,categoria_nivel_2,False
2020-08-31,2020,8,Profuturo,3,0.0,0.0,FP-1356-ag2020.XLS,Fondo3xIntru,25,3,Papeles Comerciales,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Papeles Comerciales,I. INVERSIONES LOCALES,3. Empresas no Financieras,Papeles Comerciales,instrumento_o_detalle,True
2020-08-31,2020,8,Profuturo,3,0.0,0.0,FP-1356-ag2020.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True
2020-08-31,2020,8,Profuturo,3,0.0,0.0,FP-1356-ag2020.XLS,Fondo3xIntru,27,3,Títulos de Deuda emitidos por Entidades No Financieras del Exterior en el mercado local,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Títulos de Deuda emitidos por Entidades No Financieras del Exterior en el mercado local,I. INVERSIONES LOCALES,3. Empresas no Financieras,Títulos de Deuda emitidos por Entidades No Financieras del Exterior en el mercado local,instrumento_o_detalle,True
2020-08-31,2020,8,Profuturo,3,9822.431814,0.22561477106723074,FP-1356-ag2020.XLS,Fondo3xIntru,28,3,Bonos de Empresas no Financieras,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Bonos de Empresas no Financieras,I. INVERSIONES LOCALES,3. Empresas no Financieras,Bonos de Empresas no Financieras,instrumento_o_detalle,True
2020-08-31,2020,8,Profuturo,3,0.0,0.0,FP-1356-ag2020.XLS,Fondo3xIntru,29,3,Bonos para Nuevos Proyectos,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Bonos para Nuevos Proyectos,I. INVERSIONES LOCALES,3. Empresas no Financieras,Bonos para Nuevos Proyectos,instrumento_o_detalle,True
2020-08-31,2020,8,Profuturo,3,0.0,0.0,FP-1356-ag2020.XLS,Fondo3xIntru,30,3,Bonos Estructurados,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Bonos Estructurados,I. INVERSIONES LOCALES,3. Empresas no Financieras,Bonos Estructurados,instrumento_o_detalle,True
2020-08-31,2020,8,Profuturo,3,1079331.672746,24.79153562614897,FP-1356-ag2020.XLS,Fondo3xIntru,31,3,Acciones y Valores representativos sobre Acciones,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Acciones y Valores representativos sobre Acciones,I. INVERSIONES LOCALES,3. Empresas no Financieras,Acciones y Valores representativos sobre Acciones,instrumento_o_detalle,True
2020-08-31,2020,8,Profuturo,3,0.0,0.0,FP-1356-ag2020.XLS,Fondo3xIntru,32,3,Certificados de Suscripción Preferente,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Certificados de Suscripción Preferente,I. INVERSIONES LOCALES,3. Empresas no Financieras,Certificados de Suscripción Preferente,instrumento_o_detalle,True
2020-08-31,2020,8,Profuturo,3,0.0,0.0,FP-1356-ag2020.XLS,Fondo3xIntru,33,3,Acciones de Capital por Privatización,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Acciones de Capital por Privatización,I. INVERSIONES LOCALES,3. Empresas no Financieras,Acciones de Capital por Privatización,instrumento_o_detalle,True
2020-08-31,2020,8,Profuturo,3,1723.069939,0.03957777841391817,FP-1356-ag2020.XLS,Fondo3xIntru,34,3,Otros instrumentos autorizados (3),I. INVERSIONES LOCALES > 3. Empresas no Financieras > Otros instrumentos autorizados (3),I. INVERSIONES LOCALES,3. Empresas no Financieras,Otros instrumentos autorizados (3),instrumento_o_detalle,True
2020-08-31,2020,8,Profuturo,3,280133.810227,6.4344885929849704,FP-1356-ag2020.XLS,Fondo3xIntru,35,2,4. Administradoras de Fondos,I. INVERSIONES LOCALES > 4. Administradoras de Fondos,I. INVERSIONES LOCALES,4. Administradoras de Fondos,,categoria_nivel_2,False
2020-08-31,2020,8,Profuturo,3,23.199817,0.0005328844730483408,FP-1356-ag2020.XLS,Fondo3xIntru,36,3,Fondos Mutuos del Extranjero - ETF del mercado local,I. INVERSIONES LOCALES > 4. Administradoras de Fondos > Fondos Mutuos del Extranjero - ETF del mercado local,I. INVERSIONES LOCALES,4. Administradoras de Fondos,Fondos Mutuos del Extranjero - ETF del mercado local,instrumento_o_detalle,True
2020-08-31,2020,8,Profuturo,3,24526.85526,0.5633656653739133,FP-1356-ag2020.XLS,Fondo3xIntru,37,3,Fondo Mutuo Alternativo Extranjero - Límite,I. INVERSIONES LOCALES > 4. Administradoras de Fondos > Fondo Mutuo Alternativo Extranjero - Límite,I. INVERSIONES LOCALES,4. Administradoras de Fondos,Fondo Mutuo Alternativo Extranjero - Límite,instrumento_o_detalle,True
2020-08-31,2020,8,Profuturo,3,0.0,0.0,FP-1356-ag2020.XLS,Fondo3xIntru,38,3,Fondo de Inversión Tradicional,I. INVERSIONES LOCALES > 4. Administradoras de Fondos > Fondo de Inversión Tradicional,I. INVERSIONES LOCALES,4. Administradoras de Fondos,Fondo de Inversión Tradicional,instrumento_o_detalle,True
2020-08-31,2020,8,Profuturo,3,255583.75515,5.870590043138009,FP-1356-ag2020.XLS,Fondo3xIntru,39,3,Fondo de Inversión Alternativo,I. INVERSIONES LOCALES > 4. Administradoras de Fondos > Fondo de Inversión Alternativo,I. INVERSIONES LOCALES,4. Administradoras de Fondos,Fondo de Inversión Alternativo,instrumento_o_detalle,True
2020-08-31,2020,8,Profuturo,3,34656.993642,0.796048253068413,FP-1356-ag2020.XLS,Fondo3xIntru,40,2,5. Sociedades Titulizadoras,I. INVERSIONES LOCALES > 5. Sociedades Titulizadoras,I. INVERSIONES LOCALES,5. Sociedades Titulizadoras,,categoria_nivel_2,False
2020-08-31,2020,8,Profuturo,3,21699.76179,0.4984291956586844,FP-1356-ag2020.XLS,Fondo3xIntru,41,3,Bonos de Titulización (5),I. INVERSIONES LOCALES > 5. Sociedades Titulizadoras > Bonos de Titulización (5),I. INVERSIONES LOCALES,5. Sociedades Titulizadoras,Bonos de Titulización (5),instrumento_o_detalle,True
2020-08-31,2020,8,Profuturo,3,12957.231852,0.2976190574097286,FP-1356-ag2020.XLS,Fondo3xIntru,42,3,Titulos con Derecho de Participación,I. INVERSIONES LOCALES > 5. Sociedades Titulizadoras > Titulos con Derecho de Participación,I. INVERSIONES LOCALES,5. Sociedades Titulizadoras,Titulos con Derecho de Participación,instrumento_o_detalle,True
2020-08-31,2020,8,Profuturo,3,2565496.565194,58.927761596168324,FP-1356-ag2020.XLS,Fondo3xIntru,43,1,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,,,categoria_nivel_1,False
2020-08-31,2020,8,Profuturo,3,872.457478,0.020039772012904862,FP-1356-ag2020.XLS,Fondo3xIntru,44,2,1. Gobierno,II. INVERSIONES EN EL EXTERIOR > 1. Gobierno,II. INVERSIONES EN EL EXTERIOR,1. Gobierno,,categoria_nivel_2,False
2020-08-31,2020,8,Profuturo,3,872.457478,0.020039772012904862,FP-1356-ag2020.XLS,Fondo3xIntru,45,3,Títulos de Deuda,II. INVERSIONES EN EL EXTERIOR > 1. Gobierno > Títulos de Deuda,II. INVERSIONES EN EL EXTERIOR,1. Gobierno,Títulos de Deuda,instrumento_o_detalle,True
2020-08-31,2020,8,Profuturo,3,28086.384145,0.6451256927992837,FP-1356-ag2020.XLS,Fondo3xIntru,46,2,2. Sistema Financiero,II. INVERSIONES EN EL EXTERIOR > 2. Sistema Financiero,II. INVERSIONES EN EL EXTERIOR,2. Sistema Financiero,,categoria_nivel_2,False
