escenario,variante_confianza,afp,periodo_anterior,periodo_actual,salto_meses,comparacion_consecutiva,turnover_factores
ampliado_15pct,alta,Prima,2024-11,2024-12,1,True,0.09052691961709686
ampliado_15pct,alta,Prima,2024-12,2025-01,1,True,0.11492705214893595
ampliado_15pct,alta,Prima,2025-01,2025-02,1,True,0.11090642754962557
ampliado_15pct,alta,Prima,2025-02,2025-03,1,True,0.11278171116929965
ampliado_15pct,alta,Prima,2025-03,2025-04,1,True,0.044993966740581065
ampliado_15pct,alta,Prima,2025-04,2025-05,1,True,0.054521543232550734
ampliado_15pct,alta,Prima,2025-05,2025-06,1,True,0.10702257858342
ampliado_15pct,alta,Prima,2025-06,2025-07,1,True,0.13910002377787412
ampliado_15pct,alta,Prima,2025-07,2025-08,1,True,0.03764096847482775
ampliado_15pct,alta,Prima,2025-08,2025-09,1,True,0.06946293265190007
ampliado_15pct,alta,Prima,2025-09,2025-10,1,True,0.038202114854735826
ampliado_15pct,alta,Prima,2025-10,2025-11,1,True,0.06842638156014727
ampliado_15pct,alta,Prima,2025-11,2025-12,1,True,0.0719449848826271
ampliado_15pct,alta,Prima,2025-12,2026-01,1,True,0.12075906941624641
ampliado_15pct,alta,Profuturo,2015-01,2015-02,1,True,0.07036639491356106
ampliado_15pct,alta,Profuturo,2015-02,2015-03,1,True,0.02317143854684662
ampliado_15pct,alta,Profuturo,2015-03,2015-04,1,True,0.03976929747861982
ampliado_15pct,alta,Profuturo,2015-04,2015-05,1,True,0.03355204395546274
ampliado_15pct,alta,Profuturo,2015-05,2015-06,1,True,0.04852504387504691
ampliado_15pct,alta,Profuturo,2015-06,2015-07,1,True,0.04952147318183802
ampliado_15pct,alta,Profuturo,2015-07,2015-08,1,True,0.037021634847830415
ampliado_15pct,alta,Profuturo,2015-08,2015-09,1,True,0.05652531812334748
ampliado_15pct,alta,Profuturo,2015-09,2015-10,1,True,0.039316665243469176
ampliado_15pct,alta,Profuturo,2015-10,2015-11,1,True,0.002945121419165044
ampliado_15pct,alta,Profuturo,2015-11,2015-12,1,True,0.06173226691796781
ampliado_15pct,alta,Profuturo,2015-12,2016-01,1,True,0.06151148972064034
ampliado_15pct,alta,Profuturo,2016-01,2016-02,1,True,0.0362223390997533
ampliado_15pct,alta,Profuturo,2016-02,2016-03,1,True,0.07558573722529466
ampliado_15pct,alta,Profuturo,2016-03,2016-04,1,True,0.0867234222765473
ampliado_15pct,alta,Profuturo,2016-04,2016-05,1,True,0.056992773099430336
ampliado_15pct,alta,Profuturo,2016-05,2016-06,1,True,0.08913776479631534
ampliado_15pct,alta,Profuturo,2016-06,2016-07,1,True,0.0885646646063469
ampliado_15pct,alta,Profuturo,2016-07,2016-08,1,True,0.04729464836501407
ampliado_15pct,alta,Profuturo,2016-08,2016-09,1,True,0.04772546149904133
ampliado_15pct,alta,Profuturo,2016-09,2016-10,1,True,0.029093903870434045
ampliado_15pct,alta,Profuturo,2016-10,2016-11,1,True,0.12689713043328188
ampliado_15pct,alta,Profuturo,2016-11,2016-12,1,True,0.0881258111005547
ampliado_15pct,alta,Profuturo,2016-12,2017-01,1,True,0.04557969529934112
ampliado_15pct,alta,Profuturo,2017-01,2017-02,1,True,0.04430202021604643
ampliado_15pct,alta,Profuturo,2017-02,2017-03,1,True,0.08870702418111663
ampliado_15pct,alta,Profuturo,2017-03,2017-04,1,True,0.07458328671141315
ampliado_15pct,alta,Profuturo,2017-04,2017-05,1,True,0.0780236902304833
ampliado_15pct,alta,Profuturo,2017-05,2017-06,1,True,0.05233802215603131
ampliado_15pct,alta,Profuturo,2017-06,2017-07,1,True,0.0738093514870382
ampliado_15pct,alta,Profuturo,2017-07,2017-08,1,True,0.08262521344131069
ampliado_15pct,alta,Profuturo,2017-08,2017-09,1,True,0.06476980836743103
ampliado_15pct,alta,Profuturo,2017-09,2017-10,1,True,0.09146657806535567
ampliado_15pct,alta,Profuturo,2017-10,2017-11,1,True,0.04767862109013
ampliado_15pct,alta,Profuturo,2017-11,2017-12,1,True,0.0704886424644751
ampliado_15pct,alta,Profuturo,2017-12,2018-01,1,True,0.07366937785808376
ampliado_15pct,alta,Profuturo,2018-01,2018-02,1,True,0.055023674462838054
ampliado_15pct,alta,Profuturo,2018-02,2018-03,1,True,0.05907991856694737
ampliado_15pct,alta,Profuturo,2018-03,2018-04,1,True,0.07441185269758716
ampliado_15pct,alta,Profuturo,2018-04,2018-05,1,True,0.06440664536903366
ampliado_15pct,alta,Profuturo,2018-05,2018-06,1,True,0.03864655525718899
ampliado_15pct,alta,Profuturo,2018-06,2018-07,1,True,0.03964937595260463
ampliado_15pct,alta,Profuturo,2018-07,2018-08,1,True,0.03228256358070272
ampliado_15pct,alta,Profuturo,2018-08,2018-09,1,True,0.10741701498755896
ampliado_15pct,alta,Profuturo,2018-09,2018-10,1,True,0.07970082659845568
ampliado_15pct,alta,Profuturo,2018-10,2018-11,1,True,0.11434903972674978
ampliado_15pct,alta,Profuturo,2018-11,2018-12,1,True,0.08261857595863009
ampliado_15pct,alta,Profuturo,2018-12,2019-01,1,True,0.13528634042977522
ampliado_15pct,alta,Profuturo,2019-01,2019-02,1,True,0.060207324257727186
ampliado_15pct,alta,Profuturo,2019-02,2019-03,1,True,0.060428192339098005
ampliado_15pct,alta,Profuturo,2019-03,2019-04,1,True,0.038129313807058085
ampliado_15pct,alta,Profuturo,2019-04,2019-05,1,True,0.04188013912582342
ampliado_15pct,alta,Profuturo,2019-05,2019-06,1,True,0.04151367357932541
ampliado_15pct,alta,Profuturo,2019-06,2019-07,1,True,0.04544955019481675
ampliado_15pct,alta,Profuturo,2019-07,2019-08,1,True,0.10064647288180455
ampliado_15pct,alta,Profuturo,2019-08,2019-09,1,True,0.04957649692282413
ampliado_15pct,alta,Profuturo,2019-09,2019-10,1,True,0.06342814936377288
ampliado_15pct,alta,Profuturo,2019-10,2019-11,1,True,0.03669202558957896
ampliado_15pct,alta,Profuturo,2019-11,2019-12,1,True,0.04126006947046557
ampliado_15pct,alta,Profuturo,2019-12,2020-01,1,True,0.05492051956399351
ampliado_15pct,alta,Profuturo,2020-01,2020-02,1,True,0.050026270412691434
ampliado_15pct,alta,Profuturo,2020-02,2020-03,1,True,0.05800947620062064
ampliado_15pct,alta,Profuturo,2020-03,2020-04,1,True,0.049726445817025525
ampliado_15pct,alta,Profuturo,2020-04,2020-05,1,True,0.06408426714081858
ampliado_15pct,alta,Profuturo,2020-05,2020-06,1,True,0.06498200162282058
ampliado_15pct,alta,Profuturo,2020-06,2020-07,1,True,0.028303037774802104
ampliado_15pct,alta,Profuturo,2020-07,2020-08,1,True,0.09669160570327878
ampliado_15pct,alta,Profuturo,2020-08,2020-09,1,True,0.030469192658339934
ampliado_15pct,alta,Profuturo,2020-09,2020-10,1,True,0.009001636750606612
ampliado_15pct,alta,Profuturo,2020-10,2020-11,1,True,0.023813046549201036
ampliado_15pct,alta,Profuturo,2020-11,2020-12,1,True,0.028713229855703536
ampliado_15pct,alta,Profuturo,2020-12,2021-01,1,True,0.048436199298022856
ampliado_15pct,alta,Profuturo,2021-01,2021-02,1,True,0.056214169658145505
ampliado_15pct,alta,Profuturo,2021-02,2021-03,1,True,0.06342927060078536
ampliado_15pct,alta,Profuturo,2021-03,2021-04,1,True,0.04647839950811378
ampliado_15pct,alta,Profuturo,2021-04,2021-05,1,True,0.07383288553740651
ampliado_15pct,alta,Profuturo,2021-05,2021-06,1,True,0.06609725468721932
ampliado_15pct,alta,Profuturo,2021-06,2021-07,1,True,0.06122453142207586
ampliado_15pct,alta,Profuturo,2021-07,2021-08,1,True,0.05805339514605276
ampliado_15pct,alta,Profuturo,2021-08,2021-09,1,True,0.0595657996694772
ampliado_15pct,alta,Profuturo,2021-09,2021-10,1,True,0.04812628232074905
ampliado_15pct,alta,Profuturo,2021-10,2021-12,2,False,0.06208864280668899
ampliado_15pct,alta,Profuturo,2021-12,2022-01,1,True,0.0734659623987799
ampliado_15pct,alta,Profuturo,2022-01,2022-03,2,False,0.07845489328522959
ampliado_15pct,alta,Profuturo,2022-03,2022-11,8,False,0.07024539853544806
ampliado_15pct,alta,Profuturo,2022-11,2022-12,1,True,0.04280679421710232
ampliado_15pct,alta,Profuturo,2022-12,2023-01,1,True,0.03791118304233805
ampliado_15pct,alta,Profuturo,2023-01,2023-05,4,False,0.10116931740918018
ampliado_15pct,alta,Profuturo,2023-05,2023-07,2,False,0.083274527764232
ampliado_15pct,alta,Profuturo,2023-07,2023-08,1,True,0.08586072987856384
ampliado_15pct,alta,Profuturo,2023-08,2023-09,1,True,0.09082334240387528
ampliado_15pct,alta,Profuturo,2023-09,2023-11,2,False,0.0848576833859048
ampliado_15pct,alta,Profuturo,2023-11,2023-12,1,True,0.06891719618832509
ampliado_15pct,alta,Profuturo,2023-12,2024-01,1,True,0.07680654454623077
ampliado_15pct,alta,Profuturo,2024-01,2024-02,1,True,0.02300853234366429
ampliado_15pct,alta,Profuturo,2024-02,2024-03,1,True,0.017788034426169465
ampliado_15pct,alta,Profuturo,2024-03,2024-04,1,True,0.04741530644398333
ampliado_15pct,alta,Profuturo,2024-04,2024-05,1,True,0.04670312369896027
ampliado_15pct,alta,Profuturo,2024-05,2024-06,1,True,0.04629743898900584
ampliado_15pct,alta,Profuturo,2024-06,2024-07,1,True,0.08390214923867728
ampliado_15pct,alta,Profuturo,2024-07,2024-08,1,True,0.09705217637473385
ampliado_15pct,alta,Profuturo,2024-08,2024-09,1,True,0.09041596331018836
ampliado_15pct,alta,Profuturo,2024-09,2024-10,1,True,0.08056418711844984
ampliado_15pct,alta,Profuturo,2024-10,2024-11,1,True,0.06760714625104777
ampliado_15pct,alta,Profuturo,2024-11,2024-12,1,True,0.1390121402919024
ampliado_15pct,alta,Profuturo,2024-12,2025-01,1,True,0.2560471931249501
ampliado_15pct,alta,Profuturo,2025-01,2025-02,1,True,0.044174714220907935
ampliado_15pct,alta,Profuturo,2025-02,2025-03,1,True,0.0281303650841791
ampliado_15pct,alta,Profuturo,2025-03,2025-04,1,True,0.07931132099726923
ampliado_15pct,alta,Profuturo,2025-04,2025-05,1,True,0.11981665573454282
ampliado_15pct,alta,Profuturo,2025-05,2025-06,1,True,0.2079346667282335
ampliado_15pct,alta,Profuturo,2025-06,2025-07,1,True,0.25167961373538167
ampliado_15pct,alta,Profuturo,2025-07,2025-08,1,True,0.1341235123643862
ampliado_15pct,alta,Profuturo,2025-08,2025-09,1,True,0.17504287915008424
ampliado_15pct,alta,Profuturo,2025-09,2025-10,1,True,0.1133923943016272
ampliado_15pct,alta,Profuturo,2025-10,2025-11,1,True,0.06597281353816709
ampliado_15pct,alta,Profuturo,2025-11,2025-12,1,True,0.10060606306765285
ampliado_15pct,alta_media,Habitat,2015-01,2015-02,1,True,0.0194068472969905
ampliado_15pct,alta_media,Habitat,2015-02,2015-03,1,True,0.015171950425273355
ampliado_15pct,alta_media,Habitat,2015-03,2015-04,1,True,0.034546305451965215
ampliado_15pct,alta_media,Habitat,2015-04,2015-05,1,True,0.0396285893054691
ampliado_15pct,alta_media,Habitat,2015-05,2015-06,1,True,0.034455745130158914
ampliado_15pct,alta_media,Habitat,2015-06,2015-07,1,True,0.017028068428982857
ampliado_15pct,alta_media,Habitat,2015-07,2015-08,1,True,0.08688210179566794
ampliado_15pct,alta_media,Habitat,2015-08,2015-09,1,True,0.02626927410413701
ampliado_15pct,alta_media,Habitat,2015-09,2015-10,1,True,0.017224810450939557
ampliado_15pct,alta_media,Habitat,2015-10,2015-11,1,True,0.055897352603943594
ampliado_15pct,alta_media,Habitat,2015-11,2015-12,1,True,0.05092565518205567
ampliado_15pct,alta_media,Habitat,2015-12,2016-01,1,True,0.0662281252910897
ampliado_15pct,alta_media,Habitat,2016-01,2016-02,1,True,0.014133096437441648
ampliado_15pct,alta_media,Habitat,2016-02,2016-03,1,True,0.011478140779751428
ampliado_15pct,alta_media,Habitat,2016-03,2016-04,1,True,0.03203289695591335
ampliado_15pct,alta_media,Habitat,2016-04,2016-05,1,True,0.013377410178996513
ampliado_15pct,alta_media,Habitat,2016-05,2016-06,1,True,0.030699612103851966
ampliado_15pct,alta_media,Habitat,2016-06,2016-07,1,True,0.028458825437376302
ampliado_15pct,alta_media,Habitat,2016-07,2016-08,1,True,0.01589458619085167
ampliado_15pct,alta_media,Habitat,2016-08,2016-09,1,True,0.023045204348956586
ampliado_15pct,alta_media,Habitat,2016-09,2016-10,1,True,0.03462775385500364
ampliado_15pct,alta_media,Habitat,2016-10,2016-11,1,True,0.030462414969804293
ampliado_15pct,alta_media,Habitat,2016-11,2016-12,1,True,0.03325290223710497
ampliado_15pct,alta_media,Habitat,2016-12,2017-01,1,True,0.03570067969830929
ampliado_15pct,alta_media,Habitat,2017-01,2017-02,1,True,0.031103626171618222
ampliado_15pct,alta_media,Habitat,2017-02,2017-03,1,True,0.023525302477533996
ampliado_15pct,alta_media,Habitat,2017-03,2017-04,1,True,0.023094420702653683
ampliado_15pct,alta_media,Habitat,2017-04,2017-05,1,True,0.016715760643920302
ampliado_15pct,alta_media,Habitat,2017-05,2017-06,1,True,0.018679985281014812
ampliado_15pct,alta_media,Habitat,2017-06,2017-07,1,True,0.039490992220610976
ampliado_15pct,alta_media,Habitat,2017-07,2017-08,1,True,0.04831562223290422
ampliado_15pct,alta_media,Habitat,2017-08,2017-09,1,True,0.01269302318518562
ampliado_15pct,alta_media,Habitat,2017-09,2017-10,1,True,0.02750726698324425
ampliado_15pct,alta_media,Habitat,2017-10,2017-11,1,True,0.01955226313205242
ampliado_15pct,alta_media,Habitat,2017-11,2017-12,1,True,0.019754845020615728
ampliado_15pct,alta_media,Habitat,2017-12,2018-01,1,True,0.053323618778303855
ampliado_15pct,alta_media,Habitat,2018-01,2018-02,1,True,0.02817940167597595
ampliado_15pct,alta_media,Habitat,2018-02,2018-03,1,True,0.06342995349883992
ampliado_15pct,alta_media,Habitat,2018-03,2018-04,1,True,0.04367477114451593
ampliado_15pct,alta_media,Habitat,2018-04,2018-05,1,True,0.10254236901908959
ampliado_15pct,alta_media,Habitat,2018-05,2018-06,1,True,0.059185141936241636
ampliado_15pct,alta_media,Habitat,2018-06,2018-07,1,True,0.04074818151578815
ampliado_15pct,alta_media,Habitat,2018-07,2018-08,1,True,0.09417023892660617
ampliado_15pct,alta_media,Habitat,2018-08,2018-09,1,True,0.03398644057653173
ampliado_15pct,alta_media,Habitat,2018-09,2018-10,1,True,0.12150302422254428
ampliado_15pct,alta_media,Habitat,2018-10,2018-11,1,True,0.06664168825558525
ampliado_15pct,alta_media,Habitat,2018-11,2018-12,1,True,0.09197660725627088
ampliado_15pct,alta_media,Habitat,2018-12,2019-01,1,True,0.045956406136195754
ampliado_15pct,alta_media,Habitat,2019-01,2019-02,1,True,0.04138459132192487
ampliado_15pct,alta_media,Habitat,2019-02,2019-03,1,True,0.024028778074269813
ampliado_15pct,alta_media,Habitat,2019-03,2019-04,1,True,0.031717731762268636
ampliado_15pct,alta_media,Habitat,2019-04,2019-05,1,True,0.05480493376850401
ampliado_15pct,alta_media,Habitat,2019-05,2019-06,1,True,0.04121105166246039
ampliado_15pct,alta_media,Habitat,2019-06,2019-07,1,True,0.026869104003543254
ampliado_15pct,alta_media,Habitat,2019-07,2019-08,1,True,0.07271657377964419
ampliado_15pct,alta_media,Habitat,2019-08,2019-09,1,True,0.03922808056546391
ampliado_15pct,alta_media,Habitat,2019-09,2019-10,1,True,0.07605291414186963
ampliado_15pct,alta_media,Habitat,2019-10,2019-11,1,True,0.05467335360549117
ampliado_15pct,alta_media,Habitat,2019-11,2019-12,1,True,0.04534259495479192
ampliado_15pct,alta_media,Habitat,2019-12,2020-01,1,True,0.06163540121836666
ampliado_15pct,alta_media,Habitat,2020-01,2020-02,1,True,0.04783288904895712
ampliado_15pct,alta_media,Habitat,2020-02,2020-03,1,True,0.10079690474767185
ampliado_15pct,alta_media,Habitat,2020-03,2020-04,1,True,0.06540374970300292
ampliado_15pct,alta_media,Habitat,2020-04,2020-05,1,True,0.0858261946905611
ampliado_15pct,alta_media,Habitat,2020-05,2020-06,1,True,0.07485106703190704
ampliado_15pct,alta_media,Habitat,2020-06,2020-07,1,True,0.04047101234326368
ampliado_15pct,alta_media,Habitat,2020-07,2020-08,1,True,0.053242185050155745
ampliado_15pct,alta_media,Habitat,2020-08,2020-09,1,True,0.04326272585183594
ampliado_15pct,alta_media,Habitat,2020-09,2020-10,1,True,0.032754977350992386
ampliado_15pct,alta_media,Habitat,2020-10,2020-11,1,True,0.03651852349261464
ampliado_15pct,alta_media,Habitat,2020-11,2020-12,1,True,0.03522408698789422
ampliado_15pct,alta_media,Habitat,2020-12,2021-01,1,True,0.02060933856641394
ampliado_15pct,alta_media,Habitat,2021-01,2021-02,1,True,0.05268112976817449
ampliado_15pct,alta_media,Habitat,2021-02,2021-03,1,True,0.08017376143356686
ampliado_15pct,alta_media,Habitat,2021-03,2021-04,1,True,0.034913566277907856
ampliado_15pct,alta_media,Habitat,2021-04,2021-05,1,True,0.06817525761006263
ampliado_15pct,alta_media,Habitat,2021-05,2021-06,1,True,0.06309967268493624
ampliado_15pct,alta_media,Habitat,2021-06,2021-07,1,True,0.028212443053440665
ampliado_15pct,alta_media,Habitat,2021-07,2021-08,1,True,0.05784712588286166
ampliado_15pct,alta_media,Habitat,2021-08,2021-09,1,True,0.03718394818880347
ampliado_15pct,alta_media,Habitat,2021-09,2021-10,1,True,0.04830120069701781
ampliado_15pct,alta_media,Habitat,2021-10,2021-11,1,True,0.037449925047518734
ampliado_15pct,alta_media,Habitat,2021-11,2021-12,1,True,0.02367292532219134
ampliado_15pct,alta_media,Habitat,2021-12,2022-01,1,True,0.12616261031348694
ampliado_15pct,alta_media,Habitat,2022-01,2022-02,1,True,0.041209149972784465
ampliado_15pct,alta_media,Habitat,2022-02,2022-03,1,True,0.04361148683925626
ampliado_15pct,alta_media,Habitat,2022-03,2022-04,1,True,0.023209069754890264
ampliado_15pct,alta_media,Habitat,2022-04,2022-05,1,True,0.02411152139143774
ampliado_15pct,alta_media,Habitat,2022-05,2022-06,1,True,0.03488179724201453
ampliado_15pct,alta_media,Habitat,2022-06,2022-07,1,True,0.010964087689084485
ampliado_15pct,alta_media,Habitat,2022-07,2022-08,1,True,0.01980875776485906
ampliado_15pct,alta_media,Habitat,2022-08,2022-09,1,True,0.03023749898599291
ampliado_15pct,alta_media,Habitat,2022-09,2022-10,1,True,0.03935463788766107
ampliado_15pct,alta_media,Habitat,2022-10,2022-11,1,True,0.04669919442429125
ampliado_15pct,alta_media,Habitat,2022-11,2022-12,1,True,0.05734024610309708
ampliado_15pct,alta_media,Habitat,2022-12,2023-01,1,True,0.09030221931986764
ampliado_15pct,alta_media,Habitat,2023-01,2023-02,1,True,0.02374472617946419
ampliado_15pct,alta_media,Habitat,2023-02,2023-03,1,True,0.04786508031322522
ampliado_15pct,alta_media,Habitat,2023-03,2023-04,1,True,0.030969627446163012
ampliado_15pct,alta_media,Habitat,2023-04,2023-05,1,True,0.06942488256121032
ampliado_15pct,alta_media,Habitat,2023-05,2023-06,1,True,0.0748772972929023
ampliado_15pct,alta_media,Habitat,2023-06,2023-07,1,True,0.06642826094457223
ampliado_15pct,alta_media,Habitat,2023-07,2023-08,1,True,0.045707667999312036
ampliado_15pct,alta_media,Habitat,2023-08,2023-09,1,True,0.08973869586408822
ampliado_15pct,alta_media,Habitat,2023-09,2023-10,1,True,0.06531131104971727
ampliado_15pct,alta_media,Habitat,2023-10,2023-11,1,True,0.09358544775262752
ampliado_15pct,alta_media,Habitat,2023-11,2023-12,1,True,0.08115941278812301
ampliado_15pct,alta_media,Habitat,2023-12,2024-01,1,True,0.0737067195685273
ampliado_15pct,alta_media,Habitat,2024-01,2024-02,1,True,0.08783635895462605
ampliado_15pct,alta_media,Habitat,2024-02,2024-03,1,True,0.10834797669816719
ampliado_15pct,alta_media,Habitat,2024-03,2024-04,1,True,0.07818888392583757
ampliado_15pct,alta_media,Habitat,2024-04,2024-05,1,True,0.05113383310431633
ampliado_15pct,alta_media,Habitat,2024-05,2024-06,1,True,0.06635927536826738
ampliado_15pct,alta_media,Habitat,2024-06,2024-07,1,True,0.05500631470437355
ampliado_15pct,alta_media,Habitat,2024-07,2024-08,1,True,0.03453470830319173
ampliado_15pct,alta_media,Habitat,2024-08,2024-09,1,True,0.03346421019085249
ampliado_15pct,alta_media,Habitat,2024-09,2024-10,1,True,0.03903147732583409
ampliado_15pct,alta_media,Habitat,2024-10,2024-11,1,True,0.02875174904262441
ampliado_15pct,alta_media,Habitat,2024-11,2024-12,1,True,0.054010272802614806
ampliado_15pct,alta_media,Habitat,2024-12,2025-01,1,True,0.0262088113770288
ampliado_15pct,alta_media,Habitat,2025-01,2025-02,1,True,0.02950918217065268
ampliado_15pct,alta_media,Habitat,2025-02,2025-03,1,True,0.044310652411737365
ampliado_15pct,alta_media,Habitat,2025-03,2025-04,1,True,0.057522987528242746
ampliado_15pct,alta_media,Habitat,2025-04,2025-05,1,True,0.053107620136250616
ampliado_15pct,alta_media,Habitat,2025-05,2025-06,1,True,0.11256125031588574
ampliado_15pct,alta_media,Habitat,2025-06,2025-07,1,True,0.07903925360820056
ampliado_15pct,alta_media,Habitat,2025-07,2025-08,1,True,0.0513533782195428
ampliado_15pct,alta_media,Habitat,2025-08,2025-09,1,True,0.03967363947623656
ampliado_15pct,alta_media,Habitat,2025-09,2025-10,1,True,0.08601555621890103
ampliado_15pct,alta_media,Habitat,2025-10,2025-11,1,True,0.04959979160541507
ampliado_15pct,alta_media,Habitat,2025-11,2025-12,1,True,0.1167325546677265
ampliado_15pct,alta_media,Habitat,2025-12,2026-01,1,True,0.1312378369587135
ampliado_15pct,alta_media,Integra,2015-01,2015-02,1,True,0.05449893993114317
ampliado_15pct,alta_media,Integra,2015-02,2015-03,1,True,0.06791206461662692
ampliado_15pct,alta_media,Integra,2015-03,2015-04,1,True,0.03517614742400524
