fecha,afp,fecha_cartera,peso_rv_exterior,peso_rv_local,peso_rf_exterior,peso_rf_local,peso_alternativos,peso_liquidez_transito,peso_rv_total,peso_exterior_total,peso_mapeado_total
2023-09-11,Profuturo,2023-08-31,0.21669988986845123,0.4879122974003026,0.017709425034719676,0.01995526322853943,0.24471018623107013,0.01301293823664983,0.7046121872687539,0.2344093149031709,0.999999999999733
2023-09-12,Profuturo,2023-08-31,0.21669988986845123,0.4879122974003026,0.017709425034719676,0.01995526322853943,0.24471018623107013,0.01301293823664983,0.7046121872687539,0.2344093149031709,0.999999999999733
2023-09-13,Profuturo,2023-08-31,0.21669988986845123,0.4879122974003026,0.017709425034719676,0.01995526322853943,0.24471018623107013,0.01301293823664983,0.7046121872687539,0.2344093149031709,0.999999999999733
2023-09-14,Profuturo,2023-08-31,0.21669988986845123,0.4879122974003026,0.017709425034719676,0.01995526322853943,0.24471018623107013,0.01301293823664983,0.7046121872687539,0.2344093149031709,0.999999999999733
2023-09-15,Profuturo,2023-08-31,0.21669988986845123,0.4879122974003026,0.017709425034719676,0.01995526322853943,0.24471018623107013,0.01301293823664983,0.7046121872687539,0.2344093149031709,0.999999999999733
2023-09-18,Profuturo,2023-08-31,0.21669988986845123,0.4879122974003026,0.017709425034719676,0.01995526322853943,0.24471018623107013,0.01301293823664983,0.7046121872687539,0.2344093149031709,0.999999999999733
2023-09-19,Profuturo,2023-08-31,0.21669988986845123,0.4879122974003026,0.017709425034719676,0.01995526322853943,0.24471018623107013,0.01301293823664983,0.7046121872687539,0.2344093149031709,0.999999999999733
2023-09-20,Profuturo,2023-08-31,0.21669988986845123,0.4879122974003026,0.017709425034719676,0.01995526322853943,0.24471018623107013,0.01301293823664983,0.7046121872687539,0.2344093149031709,0.999999999999733
2023-09-21,Profuturo,2023-08-31,0.21669988986845123,0.4879122974003026,0.017709425034719676,0.01995526322853943,0.24471018623107013,0.01301293823664983,0.7046121872687539,0.2344093149031709,0.999999999999733
2023-09-22,Profuturo,2023-08-31,0.21669988986845123,0.4879122974003026,0.017709425034719676,0.01995526322853943,0.24471018623107013,0.01301293823664983,0.7046121872687539,0.2344093149031709,0.999999999999733
