fecha_cuota,afp,factor,corr_120,corr_250,beta_120,beta_250
2016-04-04,Habitat,ret_IDX_VIX,-0.6501093313388637,-0.7236593591697004,-0.047487671702097486,-0.051446513269713556
2016-04-05,Habitat,ret_IDX_VIX,-0.6521331090263434,-0.7232633668713577,-0.04762824768985444,-0.051387890189507957
2016-04-06,Habitat,ret_IDX_VIX,-0.6544737406992269,-0.7237577021744196,-0.047668590928352364,-0.051381347261945404
2016-04-07,Habitat,ret_IDX_VIX,-0.6618827581608926,-0.7255949852526727,-0.047943634194155406,-0.05135453028903771
2016-04-08,Habitat,ret_IDX_VIX,-0.6573731080661421,-0.7234641441810945,-0.04770157588853072,-0.05118955374527321
2016-04-11,Habitat,ret_IDX_VIX,-0.643719804765215,-0.7214060849362244,-0.04667216141043626,-0.05101976664106912
2016-04-12,Habitat,ret_IDX_VIX,-0.6609138889600651,-0.7226924144897309,-0.047098640528455596,-0.051162108244052866
2016-04-13,Habitat,ret_IDX_VIX,-0.6634482575005972,-0.7222551479385114,-0.048582103324758104,-0.051690377420639796
2016-04-14,Habitat,ret_IDX_VIX,-0.6633248542699239,-0.7231075035924232,-0.04859340500013326,-0.05181546095812941
2016-04-15,Habitat,ret_IDX_VIX,-0.6613209258544556,-0.7221442814486287,-0.04851104749840575,-0.05170884244563865
2016-04-18,Habitat,ret_IDX_VIX,-0.662468194077426,-0.7214538309508989,-0.048639765035111165,-0.05171546361210503
2016-04-19,Habitat,ret_IDX_VIX,-0.65627890610799,-0.7181719601830738,-0.04869272332851669,-0.051851557829625666
2016-04-20,Habitat,ret_IDX_VIX,-0.6540719629360978,-0.7205658886302411,-0.048482215057291916,-0.05188641918429162
2016-04-21,Habitat,ret_IDX_VIX,-0.6524520718122244,-0.7182440934975471,-0.04830980964616774,-0.05173699418993867
2016-04-22,Habitat,ret_IDX_VIX,-0.6551532856557675,-0.7156358621884279,-0.04852933025399525,-0.05153900847155126
2016-04-25,Habitat,ret_IDX_VIX,-0.6509099334517074,-0.7141992280470761,-0.04806267785846774,-0.05138532660185373
2016-04-26,Habitat,ret_IDX_VIX,-0.6483597008423915,-0.7120233521204362,-0.04784482758366158,-0.051414003290760776
2016-04-27,Habitat,ret_IDX_VIX,-0.6467185949973555,-0.7130768393624225,-0.048440266632717,-0.05159586089280248
2016-04-28,Habitat,ret_IDX_VIX,-0.6532862717142344,-0.7145133036267522,-0.04902707616508428,-0.05166108952706234
2016-04-29,Habitat,ret_IDX_VIX,-0.6541903900771591,-0.7145570984539822,-0.04915710814833154,-0.05165866590244669
2016-05-02,Habitat,ret_IDX_VIX,-0.6569109395673307,-0.7145936006863199,-0.050081137291613974,-0.05171758879495068
2016-05-03,Habitat,ret_IDX_VIX,-0.6528120136588352,-0.7141623680139142,-0.04975463417761387,-0.051650880433254005
2016-05-04,Habitat,ret_IDX_VIX,-0.6459305364625544,-0.7141956687957559,-0.04959071957213445,-0.05179855867867185
2016-05-05,Habitat,ret_IDX_VIX,-0.6475320260358558,-0.7144319945042503,-0.04975259074120521,-0.051802942092633024
2016-05-06,Habitat,ret_IDX_VIX,-0.6323753184245865,-0.7114885137457725,-0.048238819410873976,-0.05152625926826018
2016-05-09,Habitat,ret_IDX_VIX,-0.6315546198783435,-0.7124381679194336,-0.048311573415584216,-0.051699029101076016
2016-05-10,Habitat,ret_IDX_VIX,-0.6340432401579015,-0.7129914679010373,-0.04917276901027549,-0.051912702770676784
2016-05-11,Habitat,ret_IDX_VIX,-0.6341294548344009,-0.7126475272770568,-0.04893627583629499,-0.05181312755918137
2016-05-12,Habitat,ret_IDX_VIX,-0.633289130366671,-0.7137109396693587,-0.04887651301302067,-0.05179808106008334
2016-05-13,Habitat,ret_IDX_VIX,-0.6309164640054644,-0.7121601904105894,-0.04872756618751576,-0.05166448674037222
2016-05-16,Habitat,ret_IDX_VIX,-0.6313790067943341,-0.7125170236435014,-0.04880230373155973,-0.051692502251514554
2016-05-17,Habitat,ret_IDX_VIX,-0.6338741259461829,-0.7127978643111976,-0.049175320323082305,-0.05177438173239148
2016-05-18,Habitat,ret_IDX_VIX,-0.6338405574788915,-0.7125279654848041,-0.04931730798457154,-0.0517521361944616
2016-05-19,Habitat,ret_IDX_VIX,-0.6327578708069396,-0.7125875360772482,-0.04949981328845092,-0.05175421652998808
2016-05-20,Habitat,ret_IDX_VIX,-0.6299289855874194,-0.7131811526388648,-0.04921885418173181,-0.05176053498822458
2016-05-23,Habitat,ret_IDX_VIX,-0.6170948394360939,-0.7107663948762475,-0.04845528418217927,-0.05152347801580911
2016-05-24,Habitat,ret_IDX_VIX,-0.6205467355851114,-0.7114594523445327,-0.049710775094530354,-0.05152941279556963
2016-05-25,Habitat,ret_IDX_VIX,-0.6241836783489033,-0.710841568307813,-0.05017440566770743,-0.051471579008882544
2016-05-26,Habitat,ret_IDX_VIX,-0.6192436444924523,-0.7138612711717516,-0.049998822219006846,-0.05170089393905304
2016-05-27,Habitat,ret_IDX_VIX,-0.6159067147683426,-0.7127605507214947,-0.05013903300278444,-0.05162513650743416
2016-05-30,Habitat,ret_IDX_VIX,-0.6146408641049195,-0.7118176500020847,-0.05017062428066539,-0.05160175427816924
2016-05-31,Habitat,ret_IDX_VIX,-0.6043607025489233,-0.7117067887415051,-0.05192922886024373,-0.05165498516829355
2016-06-01,Habitat,ret_IDX_VIX,-0.6109286515134397,-0.7113309050165427,-0.0526967661980856,-0.051773076670466024
2016-06-02,Habitat,ret_IDX_VIX,-0.6100030006058822,-0.7116455051198852,-0.052784232018725015,-0.051800471599122586
2016-06-03,Habitat,ret_IDX_VIX,-0.5997396713514436,-0.7100285435178535,-0.05287363990370214,-0.05174806591799823
2016-06-06,Habitat,ret_IDX_VIX,-0.6018525275622785,-0.7090022329345311,-0.053297327444879514,-0.05171940380371749
2016-06-07,Habitat,ret_IDX_VIX,-0.5896269290451166,-0.708202146771347,-0.05203706508228292,-0.05171466266477177
2016-06-08,Habitat,ret_IDX_VIX,-0.6000602388888205,-0.7067375266760862,-0.05342483725431603,-0.051544074750914305
2016-06-09,Habitat,ret_IDX_VIX,-0.591924334170551,-0.706316676168105,-0.05286884968681376,-0.05140052305797398
2016-06-10,Habitat,ret_IDX_VIX,-0.5930448246847186,-0.7062150826799121,-0.051707197608995524,-0.05118032695683586
2016-06-13,Habitat,ret_IDX_VIX,-0.611750369506267,-0.7103674571973889,-0.05153523787620015,-0.05115146758450545
2016-06-14,Habitat,ret_IDX_VIX,-0.6064703504116828,-0.7084906104078071,-0.05122923050603205,-0.05106422220381945
2016-06-15,Habitat,ret_IDX_VIX,-0.5992641701524022,-0.7256773085861533,-0.05073050716509365,-0.05394384003252757
2016-06-16,Habitat,ret_IDX_VIX,-0.6011340067861008,-0.7369793238987701,-0.051111690729825576,-0.054272042350663886
2016-06-17,Habitat,ret_IDX_VIX,-0.5979803165930093,-0.7365825480360393,-0.05084580774877981,-0.05443636882552414
2016-06-20,Habitat,ret_IDX_VIX,-0.5992638597774506,-0.7355045389561721,-0.0504741229301454,-0.0543255488989049
2016-06-21,Habitat,ret_IDX_VIX,-0.6103162710709291,-0.7344709332014886,-0.051574964157610176,-0.0543181058343335
2016-06-22,Habitat,ret_IDX_VIX,-0.5958936525765633,-0.7323266682742768,-0.04921655958483236,-0.0537596945146975
2016-06-23,Habitat,ret_IDX_VIX,-0.576009495324558,-0.7333377054081269,-0.0471688926445293,-0.05350467723616865
2016-06-24,Habitat,ret_IDX_VIX,-0.6418951124774693,-0.7414994607798926,-0.0463364571298156,-0.052278647903657965
2016-06-27,Habitat,ret_IDX_VIX,-0.6225302732993601,-0.7308386757228724,-0.04582370779214484,-0.051727522024575374
2016-06-28,Habitat,ret_IDX_VIX,-0.5926991521649616,-0.7155668090206073,-0.04255927932453731,-0.05019590143602092
2016-06-29,Habitat,ret_IDX_VIX,-0.5970686005967147,-0.7153670456459362,-0.04367519918174102,-0.050680822785287793
2016-06-30,Habitat,ret_IDX_VIX,-0.6034270378885395,-0.7156937873252913,-0.044150584926599803,-0.050703582984309034
2016-07-01,Habitat,ret_IDX_VIX,-0.5952871540181257,-0.7162207801226496,-0.04341069287667134,-0.05078180598882608
2016-07-04,Habitat,ret_IDX_VIX,-0.5965592228367802,-0.7155062211846902,-0.04339477702397205,-0.05078354858333378
2016-07-05,Habitat,ret_IDX_VIX,-0.5955106451277286,-0.7144467326937847,-0.04342137317410251,-0.050773198746344145
2016-07-06,Habitat,ret_IDX_VIX,-0.5887606146649176,-0.7127804199004589,-0.04271000953303961,-0.050649881200973974
2016-07-07,Habitat,ret_IDX_VIX,-0.5908012012666038,-0.712963444391521,-0.04284447277210734,-0.050646773955666656
2016-07-08,Habitat,ret_IDX_VIX,-0.580837934789026,-0.7148457313318842,-0.04185396821420648,-0.05084464974955868
2016-07-11,Habitat,ret_IDX_VIX,-0.5762970989579673,-0.7105304026559841,-0.042058187931964544,-0.050674439107023635
2016-07-12,Habitat,ret_IDX_VIX,-0.5683444145890907,-0.7058034280296629,-0.04210625613827576,-0.05051024488404622
2016-07-13,Habitat,ret_IDX_VIX,-0.5692181614273857,-0.7047038784728386,-0.04217765127416934,-0.05054252993089153
2016-07-14,Habitat,ret_IDX_VIX,-0.5702115498498223,-0.7040769379334392,-0.04229763220923235,-0.050695657270892036
2016-07-15,Habitat,ret_IDX_VIX,-0.5629508531690826,-0.7035537019971521,-0.04139927288808226,-0.050682354911753845
2016-07-18,Habitat,ret_IDX_VIX,-0.5651948308149015,-0.7034149415383175,-0.04138503513806341,-0.05071237928810413
2016-07-19,Habitat,ret_IDX_VIX,-0.5613143923369981,-0.7037645193464267,-0.04122482214055714,-0.05074566311925478
2016-07-20,Habitat,ret_IDX_VIX,-0.5638793590039972,-0.7032609676334416,-0.04141725131600924,-0.050809144114468664
2016-07-21,Habitat,ret_IDX_VIX,-0.5593304056993204,-0.7010071941585093,-0.04084612118582275,-0.05057190597659797
2016-07-22,Habitat,ret_IDX_VIX,-0.5547366166180553,-0.7000407779460468,-0.04048487487205582,-0.05043925822067614
2016-07-25,Habitat,ret_IDX_VIX,-0.5264873603265111,-0.6916948424719355,-0.03871107447078078,-0.050098965743267415
2016-07-26,Habitat,ret_IDX_VIX,-0.527770577143163,-0.692473142677253,-0.0385419543883615,-0.05017597250147102
2016-07-27,Habitat,ret_IDX_VIX,-0.5271977833730022,-0.6907844068490449,-0.03865325591717907,-0.05017425415050995
2016-07-28,Habitat,ret_IDX_VIX,-0.5233320958870543,-0.6907882383811146,-0.03835969514184749,-0.05031418987723694
2016-07-29,Habitat,ret_IDX_VIX,-0.5236820170003909,-0.6918810850195025,-0.03850558312452156,-0.050269814599291744
2016-08-01,Habitat,ret_IDX_VIX,-0.5256763968612959,-0.6916215588700196,-0.03847839762938048,-0.05022354514413417
2016-08-02,Habitat,ret_IDX_VIX,-0.5400757341473242,-0.6948861857673235,-0.03864858428200723,-0.05039920025381547
2016-08-03,Habitat,ret_IDX_VIX,-0.5331438836541057,-0.6941059986021668,-0.037994415969310566,-0.05030545434095732
2016-08-04,Habitat,ret_IDX_VIX,-0.5301646905727041,-0.6928757780646175,-0.03770259429493114,-0.05021977400123077
2016-08-05,Habitat,ret_IDX_VIX,-0.5345275493143947,-0.6922341052360667,-0.03797078917582625,-0.050167165826976105
2016-08-08,Habitat,ret_IDX_VIX,-0.5322522759486696,-0.68284506531968,-0.037535096634663645,-0.04955342797270702
2016-08-09,Habitat,ret_IDX_VIX,-0.5329547829530097,-0.6636193136910946,-0.03776891236047525,-0.04978320355800406
2016-08-10,Habitat,ret_IDX_VIX,-0.534400554487916,-0.620424926347585,-0.037733196415301394,-0.0466540671547833
2016-08-11,Habitat,ret_IDX_VIX,-0.5326800779595098,-0.6249752659505717,-0.037690686594237986,-0.04717923274134784
2016-08-12,Habitat,ret_IDX_VIX,-0.5357436314761442,-0.6189044717729746,-0.03796583177275863,-0.045341233244239484
2016-08-15,Habitat,ret_IDX_VIX,-0.5347334678604225,-0.6137067901248543,-0.037897024197134796,-0.044917703171045986
2016-08-16,Habitat,ret_IDX_VIX,-0.5244574843061394,-0.6165677699508425,-0.03710494593317001,-0.04489939640447402
2016-08-17,Habitat,ret_IDX_VIX,-0.5231800534370245,-0.616592216809708,-0.03699757036566204,-0.04499878766415224
2016-08-18,Habitat,ret_IDX_VIX,-0.5228455869519861,-0.6123658529400522,-0.03682547617393534,-0.04397068570969684
2016-08-19,Habitat,ret_IDX_VIX,-0.5237758679428388,-0.6090563596138265,-0.03689321090497922,-0.044023994555750956
2016-08-22,Habitat,ret_IDX_VIX,-0.5157666859073856,-0.6110862790578159,-0.036219492049619675,-0.04378295096184582
2016-08-23,Habitat,ret_IDX_VIX,-0.5122764334215044,-0.6076785902910196,-0.03617601419950624,-0.04353515626168876
2016-08-24,Habitat,ret_IDX_VIX,-0.5192105216851781,-0.6087315475057263,-0.03641494492589425,-0.04354093595341749
2016-08-25,Habitat,ret_IDX_VIX,-0.5217430684368173,-0.6138697453837291,-0.03659281422555427,-0.04357857584860916
2016-08-26,Habitat,ret_IDX_VIX,-0.5385022876389665,-0.6139102185714509,-0.03773979041871159,-0.04362179062763892
2016-08-29,Habitat,ret_IDX_VIX,-0.5403141149277552,-0.6167410130564412,-0.03795396582426032,-0.04395272146863601
2016-08-30,Habitat,ret_IDX_VIX,-0.5402553274923357,-0.6180858084060311,-0.03794241568081544,-0.044068714034541885
2016-08-31,Habitat,ret_IDX_VIX,-0.5342707161229207,-0.6172979544527221,-0.0376424621238295,-0.043996398881558756
2016-09-01,Habitat,ret_IDX_VIX,-0.5327365857322124,-0.615909820907248,-0.037579290713253215,-0.043930159348543246
2016-09-02,Habitat,ret_IDX_VIX,-0.5376505951134641,-0.6171086717008917,-0.03727547938233581,-0.04392695167177265
2016-09-05,Habitat,ret_IDX_VIX,-0.540901794851897,-0.6176341804109905,-0.037053598549151835,-0.04395898681335336
2016-09-06,Habitat,ret_IDX_VIX,-0.5393122051629612,-0.6161642458582477,-0.037085063331235776,-0.043711890312050625
2016-09-07,Habitat,ret_IDX_VIX,-0.5367670191575372,-0.6159941685104661,-0.03651695692633831,-0.04384630025647635
2016-09-08,Habitat,ret_IDX_VIX,-0.5370668342745636,-0.6127851668530331,-0.03640275702623865,-0.043690655066274564
2016-09-09,Habitat,ret_IDX_VIX,-0.5226804922735906,-0.5996379851341836,-0.032164903394753135,-0.04069805368520696
2016-09-12,Habitat,ret_IDX_VIX,-0.5075731842061346,-0.5908972258091085,-0.03091993539209539,-0.039660999051634525
2016-09-13,Habitat,ret_IDX_VIX,-0.5067504048744522,-0.5920081506706761,-0.030491264365451923,-0.03934565358785239
2016-09-14,Habitat,ret_IDX_VIX,-0.5034727799318912,-0.5840276090768991,-0.030533236378087594,-0.038992746785320304
2016-09-15,Habitat,ret_IDX_VIX,-0.5079650531653412,-0.5847882953399594,-0.02983663915870062,-0.03886405794714163
2016-09-16,Habitat,ret_IDX_VIX,-0.5035760264988125,-0.579324350281398,-0.029646099849281012,-0.03832177465352573
2016-09-19,Habitat,ret_IDX_VIX,-0.5033501908475632,-0.57800408273898,-0.029715403884206792,-0.038261658477404294
2016-09-20,Habitat,ret_IDX_VIX,-0.4973903484435479,-0.5771752004624833,-0.029234518090728405,-0.03823806437693594
2016-09-21,Habitat,ret_IDX_VIX,-0.48861650807942353,-0.5726827788785693,-0.028335762923763785,-0.03733472820063209
2016-09-22,Habitat,ret_IDX_VIX,-0.4789503747833838,-0.5733992470420037,-0.0276905400201525,-0.03730021694990503
2016-09-23,Habitat,ret_IDX_VIX,-0.4843465477870397,-0.5722866856511901,-0.02796170857681725,-0.037143001362713306
2016-09-26,Habitat,ret_IDX_VIX,-0.4922205877084292,-0.5720858297255832,-0.028048624235575133,-0.03682690246446603
2016-09-27,Habitat,ret_IDX_VIX,-0.4777771760026857,-0.5676522155157008,-0.027011013564632768,-0.036451448808626656
2016-09-28,Habitat,ret_IDX_VIX,-0.4793462362239553,-0.5688514162322319,-0.026348477303575906,-0.03661816456868776
2016-09-29,Habitat,ret_IDX_VIX,-0.46768335134428746,-0.5614894436890112,-0.025489867623900833,-0.0360499237747018
2016-09-30,Habitat,ret_IDX_VIX,-0.4633432688442837,-0.5597093544877676,-0.025250780888010953,-0.035842938570065666
2016-10-03,Habitat,ret_IDX_VIX,-0.46187815679791594,-0.5556342554671452,-0.02515538226119351,-0.03555682681200248
2016-10-04,Habitat,ret_IDX_VIX,-0.46617677222922355,-0.554219888005923,-0.025053775320812325,-0.03546305313777782
2016-10-05,Habitat,ret_IDX_VIX,-0.4666987541027277,-0.5543603616325068,-0.025056250548082356,-0.03545230099529624
2016-10-06,Habitat,ret_IDX_VIX,-0.4680265949922007,-0.5546938240765863,-0.025161041469971626,-0.03550187080419615
2016-10-07,Habitat,ret_IDX_VIX,-0.4759977573953175,-0.5553536659114805,-0.025598835709819447,-0.035588425925508475
2016-10-10,Habitat,ret_IDX_VIX,-0.47783402462212815,-0.5500136587269633,-0.02575140700510671,-0.03522055768675431
2016-10-11,Habitat,ret_IDX_VIX,-0.4811226941410351,-0.5552441743521147,-0.025637232530294773,-0.03499184133747416
2016-10-12,Habitat,ret_IDX_VIX,-0.4817220614193517,-0.5571822165125534,-0.025633324949428996,-0.03513401870375338
2016-10-13,Habitat,ret_IDX_VIX,-0.4760186323755101,-0.5578472617711573,-0.025246957067998912,-0.03516022716304616
2016-10-14,Habitat,ret_IDX_VIX,-0.4750743558820865,-0.5564777073488749,-0.02517306191948976,-0.03507495375890843
2016-10-17,Habitat,ret_IDX_VIX,-0.47092612719541543,-0.5566355439442822,-0.024897194773546003,-0.03509929290051264
2016-10-18,Habitat,ret_IDX_VIX,-0.4689601988680393,-0.5555614834853266,-0.0247865135697578,-0.03498013851958688
2016-10-19,Habitat,ret_IDX_VIX,-0.4730577817587081,-0.554836606447189,-0.02460941800807392,-0.0348850575545019
2016-10-20,Habitat,ret_IDX_VIX,-0.4718934072327306,-0.5543830276673871,-0.02452321784786492,-0.03484042377508758
2016-10-21,Habitat,ret_IDX_VIX,-0.474781880756671,-0.5557533092703877,-0.02478261752420744,-0.03497291980676661
2016-10-24,Habitat,ret_IDX_VIX,-0.47572958761071693,-0.5555927657642332,-0.024756527912546546,-0.03495177280075
2016-10-25,Habitat,ret_IDX_VIX,-0.47313394161058403,-0.5550921485461007,-0.02432421250188842,-0.034901279612676646
2016-10-26,Habitat,ret_IDX_VIX,-0.4711201530336,-0.5520924250202023,-0.024236876040296677,-0.03484948322823763
2016-10-27,Habitat,ret_IDX_VIX,-0.47575768875430946,-0.5541611441709914,-0.024482218566777802,-0.035022605672735206
2016-10-28,Habitat,ret_IDX_VIX,-0.4788954243436782,-0.5547276328589907,-0.024652181571707232,-0.0350675643383828
2016-10-31,Habitat,ret_IDX_VIX,-0.47692774234421204,-0.5523731620219288,-0.024492509910028416,-0.035057666120185405
2016-11-01,Habitat,ret_IDX_VIX,-0.4778185259091449,-0.5513882349721962,-0.024281025516313566,-0.03495613649277765
2016-11-02,Habitat,ret_IDX_VIX,-0.478186713795416,-0.5479810918411802,-0.024283961526687853,-0.03466141034088976
2016-11-03,Habitat,ret_IDX_VIX,-0.487352546678383,-0.5520303782753591,-0.024664306716572458,-0.034825777385775566
2016-11-04,Habitat,ret_IDX_VIX,-0.48689481229113907,-0.5479149151942161,-0.024701668040693778,-0.034441424687583676
2016-11-07,Habitat,ret_IDX_VIX,-0.4921038445348244,-0.547870426777305,-0.02460878357317021,-0.034165209280466874
2016-11-08,Habitat,ret_IDX_VIX,-0.4881312329734939,-0.5472264087625579,-0.024447592381727577,-0.03420336197042444
2016-11-09,Habitat,ret_IDX_VIX,-0.47735549042153697,-0.54075854902414,-0.02326683898366029,-0.03324928053279883
2016-11-10,Habitat,ret_IDX_VIX,-0.46864193085713896,-0.536935235450142,-0.023036821379891825,-0.03314017438600307
2016-11-11,Habitat,ret_IDX_VIX,-0.4623984506576035,-0.5344857978772302,-0.022770465512995823,-0.033038492789770585
2016-11-14,Habitat,ret_IDX_VIX,-0.46295127726124324,-0.5338250352128429,-0.022710951688795035,-0.03300576229626017
2016-11-15,Habitat,ret_IDX_VIX,-0.45649872010110715,-0.5305299315171693,-0.02234975622484916,-0.032763056713163714
2016-11-16,Habitat,ret_IDX_VIX,-0.45739149812034946,-0.5307594332693897,-0.02242517795942906,-0.032841378116147846
2016-11-17,Habitat,ret_IDX_VIX,-0.45678284154044907,-0.5295896687662777,-0.022396637410057343,-0.03281299746262041
2016-11-18,Habitat,ret_IDX_VIX,-0.4575863591957689,-0.526053514988201,-0.022327935201721872,-0.03259981249463612
2016-11-21,Habitat,ret_IDX_VIX,-0.45867109649977256,-0.5210194120498173,-0.022390637139721302,-0.032282652682217805
2016-11-22,Habitat,ret_IDX_VIX,-0.4609022123890719,-0.5191192031129088,-0.022473371784986772,-0.03243397104814669
2016-11-23,Habitat,ret_IDX_VIX,-0.4608642703815244,-0.5200135637298166,-0.022472772714728594,-0.032535312434258445
2016-11-24,Habitat,ret_IDX_VIX,-0.460200076860147,-0.5163472146118929,-0.022453861725549945,-0.03230146174218215
2016-11-25,Habitat,ret_IDX_VIX,-0.44892836152498655,-0.5132916115153929,-0.02202825316835972,-0.03217927448678857
2016-11-28,Habitat,ret_IDX_VIX,-0.4204911830407047,-0.5146349186043071,-0.020595213559554515,-0.03223916892182731
2016-11-29,Habitat,ret_IDX_VIX,-0.42457642033670884,-0.5037169641852253,-0.020682217100728244,-0.03199383519970795
2016-11-30,Habitat,ret_IDX_VIX,-0.42923183155981476,-0.5060105073430383,-0.02075140670678895,-0.03215885907559166
2016-12-01,Habitat,ret_IDX_VIX,-0.4290661459781709,-0.505132690479495,-0.020710980510950116,-0.032114119510154686
2016-12-02,Habitat,ret_IDX_VIX,-0.4299938848482927,-0.5001585052583113,-0.02071112215212281,-0.03190324660629289
2016-12-05,Habitat,ret_IDX_VIX,-0.43523282046489714,-0.5010769412391428,-0.020809989647568243,-0.03181781034206974
2016-12-06,Habitat,ret_IDX_VIX,-0.43845134253499024,-0.49746160589505356,-0.020892718137250434,-0.03144419730853115
2016-12-07,Habitat,ret_IDX_VIX,-0.43832257591205115,-0.4995430219076,-0.02112379979433215,-0.03166455596569556
2016-12-08,Habitat,ret_IDX_VIX,-0.42020052544732905,-0.49295283628421493,-0.02046763784138062,-0.03124389489003043
2016-12-09,Habitat,ret_IDX_VIX,-0.23656540892896774,-0.4923665415914906,-0.01168778832056613,-0.03113252247450746
2016-12-12,Habitat,ret_IDX_VIX,-0.2774746183733468,-0.4923127491095552,-0.01308567632041616,-0.031075787492697175
2016-12-13,Habitat,ret_IDX_VIX,-0.3135590723362649,-0.4923279394473669,-0.015201522443318875,-0.031074484681548147
2016-12-14,Habitat,ret_IDX_VIX,-0.28952995947330823,-0.49156786068121,-0.01343335725307201,-0.030988503196344976
2016-12-15,Habitat,ret_IDX_VIX,-0.28588402135641605,-0.4917051586777472,-0.013262026234867353,-0.031065630002489103
2016-12-16,Habitat,ret_IDX_VIX,-0.28003777814425374,-0.4904004644240001,-0.012882050655427335,-0.030910164396461517
2016-12-19,Habitat,ret_IDX_VIX,-0.278847288541081,-0.492236948491503,-0.012808760337884103,-0.030871078641241338
2016-12-20,Habitat,ret_IDX_VIX,-0.28298384108163344,-0.49839265143355627,-0.012826176795180272,-0.03121206596807455
2016-12-21,Habitat,ret_IDX_VIX,-0.29119718191061567,-0.49638433074142657,-0.013188116215415173,-0.031018340812182053
2016-12-22,Habitat,ret_IDX_VIX,-0.2925957525031052,-0.48087848561217567,-0.013257000697855964,-0.03003763385265418
2016-12-23,Habitat,ret_IDX_VIX,-0.2702570572778486,-0.47694334887296824,-0.012091607287195615,-0.02969205870873666
2016-12-26,Habitat,ret_IDX_VIX,-0.2853301343079111,-0.48241179582323057,-0.01242221975784137,-0.030107745310440075
2016-12-27,Habitat,ret_IDX_VIX,-0.2962006254173275,-0.4825536538230189,-0.01240770590887246,-0.03020649678405927
2016-12-28,Habitat,ret_IDX_VIX,-0.30586752245260296,-0.48134100779315564,-0.012978300548169328,-0.030232891529476922
2016-12-29,Habitat,ret_IDX_VIX,-0.3061537834660968,-0.48443507380918155,-0.012948654162191252,-0.030416983699917008
2016-12-30,Habitat,ret_IDX_VIX,-0.30637943991206107,-0.47652806739196496,-0.01293792037115586,-0.029720258583297923
2017-01-02,Habitat,ret_IDX_VIX,-0.3053725522997941,-0.4773938678224574,-0.012829258490089096,-0.02971895026126606
2017-01-03,Habitat,ret_IDX_VIX,-0.29133193766466764,-0.4740675350561337,-0.012704962652861716,-0.029717612583737816
2017-01-04,Habitat,ret_IDX_VIX,-0.29368827413154674,-0.4720197135175781,-0.012570784778905558,-0.02938136566626853
2017-01-05,Habitat,ret_IDX_VIX,-0.29537349168058424,-0.4721902713223773,-0.012767089030190158,-0.029421472174711083
2017-01-06,Habitat,ret_IDX_VIX,-0.29961172906028677,-0.45961913042396296,-0.013063305790604404,-0.028407051225032263
2017-01-09,Habitat,ret_IDX_VIX,-0.337573798837548,-0.4623950822381694,-0.014201141817828465,-0.028636481821966653
