fecha_cartera,archivo,hoja,fila_excel_aprox,afp,fondo,valor,tipo_valor,participacion_reportada,identificador_especifico,categoria_instrumento,estado_pareja,moneda,estado_refinado,fila_categoria_origen,total_refinado,participacion_hoja3_refinada_pct,participacion_reportada_pct,fuente_detalle,identificador_final,categoria_final,grupo,entidad_administradora,isin,seccion,estado_identificacion,instrumento_sin_isin,fila_instrumento_origen,participacion_hoja10_refinada_pct,valor_abs,ranking
2026-01-30,CA-0001-en2026.XLS,3,8,Profuturo,3,137012.61863793002,miles_soles,0.03850190966141012,GOBIERNO CENTRAL,BONOS GOBIERNO CENTRAL DE LA REPUBLICA,sin_categoria_adyacente,,pareja_exacta_heuristica,9.0,3652176.098114818,3.7515337419970867,3.850190966141012,hoja_3,GOBIERNO CENTRAL,BONOS GOBIERNO CENTRAL DE LA REPUBLICA,,,,,,,,,137012.61863793002,9
2026-01-30,CA-0001-en2026.XLS,3,226,Profuturo,3,104144.412742,miles_soles,0.029265616634401352,Grupo Coril Sociedad Titulizadora S.A.,TITULOS CON DERECHO DE PARTICIPACION,pareja_exacta,,pareja_exacta_original,,3652176.098114818,2.851571499954707,2.9265616634401352,hoja_3,Grupo Coril Sociedad Titulizadora S.A.,TITULOS CON DERECHO DE PARTICIPACION,,,,,,,,,104144.412742,10
2026-01-30,CA-0001-en2026.XLS,3,300,Profuturo,3,79586.634848,miles_soles,0.02236463659796836,Hecla Mining Company,ACCIONES EN EL EXTRANJERO,pareja_exacta,,pareja_exacta_original,,3652176.098114818,2.1791565551584733,2.236463659796836,hoja_3,Hecla Mining Company,ACCIONES EN EL EXTRANJERO,,,,,,,,,79586.634848,11
2026-01-30,CA-0001-en2026.XLS,3,669,Profuturo,3,78268.4346752,miles_soles,0.021994209228041784,State Street Global Advisors Inc,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,pareja_exacta_original,,3652176.098114818,2.1430630005930063,2.1994209228041783,hoja_3,State Street Global Advisors Inc,FONDOS MUTUOS DEL EXTRANJERO,,,,,,,,,78268.4346752,12
2026-01-30,CA-0001-en2026.XLS,3,285,Profuturo,3,74677.628093396,miles_soles,0.02098515683565184,STATE STREET BANK AND TRUST COMPANY,CUENTAS CORRIENTES DEL EXTERIOR,pareja_exacta,,pareja_exacta_original,,3652176.098114818,2.04474335539141,2.098515683565184,hoja_3,STATE STREET BANK AND TRUST COMPANY,CUENTAS CORRIENTES DEL EXTERIOR,,,,,,,,,74677.628093396,13
2026-01-30,CA-0001-en2026.XLS,3,503,Profuturo,3,73669.3822430445,miles_soles,0.020701829715619856,HIPEP VII Associates LLC,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,pareja_exacta_original,,3652176.098114818,2.0171366402915565,2.0701829715619855,hoja_3,HIPEP VII Associates LLC,Fondo Mutuo Alternativo Extranjero,,,,,,,,,73669.3822430445,14
2026-01-30,CA-0001-en2026.XLS,3,339,Profuturo,3,73458.71377599999,miles_soles,0.02064262977938559,ARK Investment Management LLC,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,pareja_exacta_original,,3652176.098114818,2.011368340478378,2.064262977938559,hoja_3,ARK Investment Management LLC,FONDOS MUTUOS DEL EXTRANJERO,,,,,,,,,73458.71377599999,15
2026-01-30,CA-0001-en2026.XLS,3,131,Profuturo,3,69226.256411447,miles_soles,0.019453267130048732,InRetail Peru Corp.,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,pareja_exacta_original,,3652176.098114818,1.8954796962605456,1.9453267130048733,hoja_3,InRetail Peru Corp.,ACCIONES DEL CAPITAL SOCIAL,,,,,,,,,69226.256411447,16
2026-01-30,CA-0001-en2026.XLS,3,101,Profuturo,3,60215.75313408,miles_soles,0.01692122601852308,CIA MINERA BUENAVENTURA,,sin_categoria_adyacente,,pendiente_sin_categoria,,3652176.098114818,1.648763682703093,1.692122601852308,hoja_3,CIA MINERA BUENAVENTURA,,,,,,,,,,60215.75313408,17
2026-01-30,CA-0001-en2026.XLS,3,114,Profuturo,3,59211.51408,miles_soles,0.016639024848127053,Ferreycorp S.A.A.,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,pareja_exacta_original,,3652176.098114818,1.6212666774355111,1.6639024848127053,hoja_3,Ferreycorp S.A.A.,ACCIONES DEL CAPITAL SOCIAL,,,,,,,,,59211.51408,18
2026-01-30,CA-0001-en2026.XLS,3,563,Profuturo,3,55420.9553011373,miles_soles,0.01557384010002945,Lexington Partners GP Holdings VIII LLC,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,pareja_exacta_original,,3652176.098114818,1.5174776301105666,1.557384010002945,hoja_3,Lexington Partners GP Holdings VIII LLC,Fondo Mutuo Alternativo Extranjero,,,,,,,,,55420.9553011373,19
2026-01-30,CA-0001-en2026.XLS,3,315,Profuturo,3,51368.7284068592,miles_soles,0.014435124006854655,"Altamar Capital Privado, S.G.E.C.R.",Fondo Mutuo Alternativo Extranjero,pareja_exacta,,pareja_exacta_original,,3652176.098114818,1.4065238648644225,1.4435124006854654,hoja_3,"Altamar Capital Privado, S.G.E.C.R.",Fondo Mutuo Alternativo Extranjero,,,,,,,,,51368.7284068592,20
