id_cluster,fuente,periodo,archivo,fingerprint_vector,numero_filas,filas_excel,fila_conservada,monto_vector_total,prioridades
hoja3_000173,hoja3,2015-07,CA-0001-jl2015.XLS,0.0|12044.154433|0.0|9233.85694,2,517 | 518,517,21278.0113727364,10.14 | 10.04
hoja3_000174,hoja3,2015-07,CA-0001-jl2015.XLS,0.0|28608.328183|0.0|0.0,2,537 | 538,537,28608.3281829072,10.10 | 10.04
hoja3_000175,hoja3,2015-07,CA-0001-jl2015.XLS,0.0|0.0|17458.209663|0.0,2,541 | 542,541,17458.2096634381,10.09 | 10.04
hoja3_000176,hoja3,2015-08,CA-0001-ag2015.XLS,394.177953|0.0|0.0|0.0,2,80 | 82,82,394.1779531442001,10.07 | 10.15
hoja3_000177,hoja3,2015-08,CA-0001-ag2015.XLS,0.0|0.0|0.0|1500.0,2,93 | 96,96,1500.0,10.08 | 10.11
hoja3_000178,hoja3,2015-08,CA-0001-ag2015.XLS,77.715776|12635.95118|1592.478056|0.0,2,108 | 110,108,14306.1450128,10.12 | 10.03
hoja3_000179,hoja3,2015-08,CA-0001-ag2015.XLS,0.0|4239.820138|10278.354704|4625.260107,2,236 | 237,236,19143.434949695802,10.15 | 10.05
hoja3_000180,hoja3,2015-08,CA-0001-ag2015.XLS,0.0|0.0|52917.846935|0.0,2,349 | 350,349,52917.84693472,10.15 | 10.03
hoja3_000181,hoja3,2015-08,CA-0001-ag2015.XLS,0.0|15.539495|0.0|0.0,2,379 | 380,379,15.5394946368,10.15 | 10.03
hoja3_000182,hoja3,2015-08,CA-0001-ag2015.XLS,0.0|0.0|0.0|20694.219892,2,434 | 435,434,20694.2198922133,10.12 | 10.04
hoja3_000183,hoja3,2015-08,CA-0001-ag2015.XLS,0.0|0.0|0.0|8971.817593,2,438 | 439,438,8971.8175927302,10.07 | 10.04
hoja3_000184,hoja3,2015-08,CA-0001-ag2015.XLS,0.0|6741.451166|0.0|6741.451166,2,440 | 441,440,13482.9023319072,10.12 | 10.04
hoja3_000185,hoja3,2015-08,CA-0001-ag2015.XLS,0.0|11174.830254|14899.757481|0.0,2,442 | 443,442,26074.587734171102,10.06 | 10.04
hoja3_000186,hoja3,2015-08,CA-0001-ag2015.XLS,0.0|17529.463784|17101.829611|9405.951746,2,444 | 445,444,44037.2451410477,10.09 | 10.04
hoja3_000187,hoja3,2015-08,CA-0001-ag2015.XLS,0.0|2510.459674|0.0|2510.456438,2,454 | 455,454,5020.9161123694,10.13 | 10.04
hoja3_000188,hoja3,2015-08,CA-0001-ag2015.XLS,0.0|0.0|9004.296142|4952.296759,2,456 | 457,456,13956.592900660798,10.15 | 10.04
hoja3_000189,hoja3,2015-08,CA-0001-ag2015.XLS,0.0|0.0|21655.616192|0.0,2,460 | 461,460,21655.616192044898,10.12 | 10.04
hoja3_000190,hoja3,2015-08,CA-0001-ag2015.XLS,0.0|0.0|0.0|6790.969035,2,470 | 471,470,6790.969034894901,10.08 | 10.04
hoja3_000191,hoja3,2015-08,CA-0001-ag2015.XLS,0.0|0.0|0.0|2958.393315,2,472 | 473,472,2958.3933152486,10.15 | 10.04
hoja3_000192,hoja3,2015-08,CA-0001-ag2015.XLS,0.0|0.0|0.0|6616.17698,2,481 | 482,481,6616.1769798059,10.15 | 10.04
hoja3_000193,hoja3,2015-08,CA-0001-ag2015.XLS,0.0|0.0|21862.454813|8887.737904,2,493 | 494,493,30750.192717008104,10.14 | 10.04
hoja3_000194,hoja3,2015-08,CA-0001-ag2015.XLS,0.0|1525.906645|0.0|1525.906645,2,495 | 496,495,3051.8132890354,10.08 | 10.04
hoja3_000195,hoja3,2015-08,CA-0001-ag2015.XLS,0.0|21110.502288|0.0|5896.788077,2,497 | 498,497,27007.290365312205,10.08 | 10.04
hoja3_000196,hoja3,2015-08,CA-0001-ag2015.XLS,0.0|0.0|0.0|20356.889614,2,499 | 500,499,20356.8896141126,10.09 | 10.04
hoja3_000197,hoja3,2015-08,CA-0001-ag2015.XLS,0.0|0.0|58805.890133|0.0,2,511 | 512,511,58805.890133346,10.11 | 10.04
hoja3_000198,hoja3,2015-08,CA-0001-ag2015.XLS,0.0|12218.47261|0.0|9367.498367,2,515 | 516,515,21585.970976750497,10.14 | 10.04
hoja3_000199,hoja3,2015-08,CA-0001-ag2015.XLS,0.0|37051.34288|0.0|0.0,2,531 | 532,531,37051.3428803212,10.10 | 10.04
hoja3_000200,hoja3,2015-08,CA-0001-ag2015.XLS,0.0|0.0|17709.958141|0.0,2,535 | 536,535,17709.9581413434,10.09 | 10.04
hoja3_000201,hoja3,2015-09,CA-0001-se2015.XLS,0.0|0.0|0.0|1600.0,2,96 | 99,99,1600.0,10.08 | 10.11
hoja3_000202,hoja3,2015-09,CA-0001-se2015.XLS,171.543168|11605.667727|1499.818139|0.0,2,113 | 115,113,13277.029034984002,10.12 | 10.03
hoja3_000203,hoja3,2015-09,CA-0001-se2015.XLS,0.0|4234.317282|10265.014442|4619.256988,2,245 | 246,245,19118.5887115039,10.15 | 10.05
hoja3_000204,hoja3,2015-09,CA-0001-se2015.XLS,0.0|0.0|49988.771986|0.0,2,358 | 359,358,49988.771985724,10.15 | 10.03
hoja3_000205,hoja3,2015-09,CA-0001-se2015.XLS,0.0|12.580352|0.0|0.0,2,387 | 388,387,12.5803515895,10.15 | 10.03
hoja3_000206,hoja3,2015-09,CA-0001-se2015.XLS,0.0|0.0|0.0|20667.360892,2,438 | 439,438,20667.3608923532,10.12 | 10.04
hoja3_000207,hoja3,2015-09,CA-0001-se2015.XLS,0.0|0.0|0.0|8919.437861,2,442 | 443,442,8919.4378610691,10.07 | 10.04
hoja3_000208,hoja3,2015-09,CA-0001-se2015.XLS,0.0|6702.092875|0.0|6702.092875,2,444 | 445,444,13404.185750918,10.12 | 10.04
hoja3_000209,hoja3,2015-09,CA-0001-se2015.XLS,0.0|11160.326457|14880.419106|0.0,2,446 | 447,446,26040.7455622046,10.06 | 10.04
hoja3_000210,hoja3,2015-09,CA-0001-se2015.XLS,0.0|17506.712317|17079.63317|9393.743774,2,448 | 449,448,43980.08926045679,10.09 | 10.04
hoja3_000211,hoja3,2015-09,CA-0001-se2015.XLS,0.0|2507.201352|0.0|2507.19812,2,458 | 459,458,5014.3994721741,10.13 | 10.04
hoja3_000212,hoja3,2015-09,CA-0001-se2015.XLS,0.0|0.0|8992.609478|4945.869179,2,460 | 461,460,13938.4786577119,10.15 | 10.04
hoja3_000213,hoja3,2015-09,CA-0001-se2015.XLS,0.0|0.0|21390.085256|0.0,2,464 | 465,464,21390.0852555677,10.12 | 10.04
hoja3_000214,hoja3,2015-09,CA-0001-se2015.XLS,0.0|0.0|0.0|6950.431095,2,474 | 475,474,6950.4310948888,10.08 | 10.04
hoja3_000215,hoja3,2015-09,CA-0001-se2015.XLS,0.0|0.0|0.0|3364.319948,2,476 | 477,476,3364.3199484156003,10.15 | 10.04
hoja3_000216,hoja3,2015-09,CA-0001-se2015.XLS,0.0|0.0|0.0|6373.352193,2,485 | 486,485,6373.3521925969,10.15 | 10.04
hoja3_000217,hoja3,2015-09,CA-0001-se2015.XLS,0.0|0.0|21407.268642|8835.849051,2,497 | 498,497,30243.117692627296,10.14 | 10.04
hoja3_000218,hoja3,2015-09,CA-0001-se2015.XLS,0.0|1523.926172|0.0|1523.926172,2,499 | 500,499,3047.8523447172,10.08 | 10.04
hoja3_000219,hoja3,2015-09,CA-0001-se2015.XLS,0.0|21083.102996|0.0|5889.134644,2,501 | 502,501,26972.237639869,10.08 | 10.04
hoja3_000220,hoja3,2015-09,CA-0001-se2015.XLS,0.0|0.0|0.0|20330.468435,2,503 | 504,503,20330.4684347618,10.09 | 10.04
hoja3_000221,hoja3,2015-09,CA-0001-se2015.XLS,0.0|0.0|58729.566049|0.0,2,515 | 516,515,58729.5660485005,10.11 | 10.04
hoja3_000222,hoja3,2015-09,CA-0001-se2015.XLS,0.0|12202.614271|0.0|9355.340303,2,519 | 520,519,21557.9545743702,10.14 | 10.04
hoja3_000223,hoja3,2015-09,CA-0001-se2015.XLS,0.0|37003.253993|0.0|0.0,2,535 | 536,535,37003.25399277559,10.10 | 10.04
hoja3_000224,hoja3,2015-09,CA-0001-se2015.XLS,0.0|0.0|27275.716553|0.0,2,539 | 540,539,27275.7165528783,10.09 | 10.04
hoja3_000225,hoja3,2015-09,CA-0001-se2015.XLS,0.0|18691.079753|0.0|14858.785455,2,553 | 554,553,33549.8652082533,10.14 | 10.04
hoja3_000226,hoja3,2015-09,CA-0001-se2015.XLS,0.0|3916.43099|0.0|0.0,2,555 | 556,555,3916.4309896971,10.14 | 10.04
hoja3_000227,hoja3,2015-09,CA-0001-se2015.XLS,0.0|0.0|24278.435297|0.0,2,559 | 560,559,24278.4352966523,10.06 | 10.04
hoja3_000228,hoja3,2015-10,CA-0001-oc2015.XLS,105.319505|9249.81191|1640.161715|0.0,2,111 | 113,111,10995.293130297,10.12 | 10.03
hoja3_000229,hoja3,2015-10,CA-0001-oc2015.XLS,0.0|4305.461359|10437.48498|4696.868738,2,245 | 246,245,19439.815076698098,10.15 | 10.05
hoja3_000230,hoja3,2015-10,CA-0001-oc2015.XLS,0.0|0.0|42157.031038|0.0,2,358 | 359,358,42157.031037975,10.15 | 10.03
hoja3_000231,hoja3,2015-10,CA-0001-oc2015.XLS,0.0|10.859891|0.0|0.0,2,388 | 389,388,10.85989145,10.15 | 10.03
hoja3_000232,hoja3,2015-10,CA-0001-oc2015.XLS,0.0|0.0|0.0|21014.609391,2,437 | 438,437,21014.6093905446,10.12 | 10.04
hoja3_000233,hoja3,2015-10,CA-0001-oc2015.XLS,0.0|0.0|0.0|9732.096845,2,441 | 442,441,9732.0968448586,10.07 | 10.04
hoja3_000234,hoja3,2015-10,CA-0001-oc2015.XLS,0.0|5380.046606|0.0|10050.937793,2,443 | 444,443,15430.9843990093,10.12 | 10.04
hoja3_000235,hoja3,2015-10,CA-0001-oc2015.XLS,0.0|11347.839832|15130.436668|0.0,2,445 | 446,445,26478.2764997712,10.06 | 10.04
hoja3_000236,hoja3,2015-10,CA-0001-oc2015.XLS,0.0|17800.856286|17366.601448|9551.575411,2,447 | 448,447,44719.03314524,10.09 | 10.04
hoja3_000237,hoja3,2015-10,CA-0001-oc2015.XLS,0.0|2549.326803|0.0|2549.323517,2,457 | 458,457,5098.6503204132005,10.13 | 10.04
hoja3_000238,hoja3,2015-10,CA-0001-oc2015.XLS,0.0|0.0|9143.701345|5028.968596,2,459 | 460,459,14172.6699415518,10.15 | 10.04
hoja3_000239,hoja3,2015-10,CA-0001-oc2015.XLS,0.0|0.0|21749.476811|0.0,2,463 | 464,463,21749.476811164302,10.12 | 10.04
hoja3_000240,hoja3,2015-10,CA-0001-oc2015.XLS,0.0|0.0|0.0|6957.724813,2,473 | 474,473,6957.724813177901,10.08 | 10.04
hoja3_000241,hoja3,2015-10,CA-0001-oc2015.XLS,0.0|0.0|0.0|3420.84652,2,475 | 476,475,3420.8465197378,10.15 | 10.04
hoja3_000242,hoja3,2015-10,CA-0001-oc2015.XLS,0.0|0.0|0.0|6480.435869,2,484 | 485,484,6480.4358685849,10.15 | 10.04
hoja3_000243,hoja3,2015-10,CA-0001-oc2015.XLS,0.0|0.0|19965.083598|8845.121309,2,496 | 497,496,28810.2049068983,10.14 | 10.04
hoja3_000244,hoja3,2015-10,CA-0001-oc2015.XLS,0.0|1775.417357|0.0|1775.417357,2,498 | 499,498,3550.8347141152003,10.08 | 10.04
hoja3_000245,hoja3,2015-10,CA-0001-oc2015.XLS,0.0|21437.336703|0.0|5988.082602,2,500 | 501,500,27425.419304528,10.08 | 10.04
hoja3_000246,hoja3,2015-10,CA-0001-oc2015.XLS,0.0|0.0|0.0|20672.056539,2,502 | 503,502,20672.0565392261,10.09 | 10.04
hoja3_000247,hoja3,2015-10,CA-0001-oc2015.XLS,0.0|0.0|59716.327431|0.0,2,514 | 515,514,59716.327431145895,10.11 | 10.04
hoja3_000248,hoja3,2015-10,CA-0001-oc2015.XLS,0.0|12407.639939|0.0|9512.526694,2,518 | 519,518,21920.166633714398,10.14 | 10.04
hoja3_000249,hoja3,2015-10,CA-0001-oc2015.XLS,0.0|37624.97461|0.0|0.0,2,534 | 535,534,37624.9746103286,10.10 | 10.04
hoja3_000250,hoja3,2015-10,CA-0001-oc2015.XLS,0.0|0.0|27733.997204|0.0,2,538 | 539,538,27733.9972041628,10.09 | 10.04
hoja3_000251,hoja3,2015-10,CA-0001-oc2015.XLS,0.0|19005.123206|0.0|15108.439533,2,552 | 553,552,34113.562739291105,10.14 | 10.04
hoja3_000252,hoja3,2015-10,CA-0001-oc2015.XLS,0.0|3982.234011|0.0|0.0,2,554 | 555,554,3982.234010534,10.14 | 10.04
hoja3_000253,hoja3,2015-10,CA-0001-oc2015.XLS,0.0|0.0|24686.356281|0.0,2,558 | 559,558,24686.356280812302,10.06 | 10.04
hoja3_000254,hoja3,2015-10,CA-0001-oc2015.XLS,0.0|2804.81451|0.0|0.0,2,560 | 561,560,2804.8145104404,10.10 | 10.04
hoja3_000255,hoja3,2015-10,CA-0001-oc2015.XLS,0.0|4871.186466|0.0|0.0,2,562 | 563,562,4871.1864659037,10.06 | 10.04
hoja3_000256,hoja3,2015-11,CA-0001-no2015.XLS,59.187242|7024.581876|1245.587518|0.0,2,105 | 107,105,8329.356636744,10.12 | 10.03
hoja3_000257,hoja3,2015-11,CA-0001-no2015.XLS,0.0|12353.539782|29947.975196|13476.58882,2,233 | 234,233,55778.1037985407,10.15 | 10.05
hoja3_000258,hoja3,2015-11,CA-0001-no2015.XLS,0.0|0.0|45850.066042|0.0,2,346 | 347,346,45850.06604178,10.15 | 10.03
hoja3_000259,hoja3,2015-11,CA-0001-no2015.XLS,0.0|12.018153|0.0|0.0,2,375 | 376,375,12.0181528209,10.15 | 10.03
hoja3_000260,hoja3,2015-11,CA-0001-no2015.XLS,0.0|0.0|0.0|21581.845888,2,424 | 425,424,21581.845887590094,10.12 | 10.04
hoja3_000261,hoja3,2015-11,CA-0001-no2015.XLS,0.0|0.0|0.0|9606.599194,2,428 | 429,428,9606.599194248,10.07 | 10.04
hoja3_000262,hoja3,2015-11,CA-0001-no2015.XLS,0.0|9921.328615|0.0|9921.328615,2,430 | 431,430,19842.6572293794,10.12 | 10.04
hoja3_000263,hoja3,2015-11,CA-0001-no2015.XLS,0.0|7870.84355|10494.450174|0.0,2,432 | 433,432,18365.293724411298,10.06 | 10.04
hoja3_000264,hoja3,2015-11,CA-0001-no2015.XLS,0.0|12515.432308|12210.090494|6715.497649,2,434 | 435,434,31441.0204517547,10.09 | 10.04
hoja3_000265,hoja3,2015-11,CA-0001-no2015.XLS,0.0|2618.139465|0.0|2618.13609,2,444 | 445,444,5236.275555013701,10.13 | 10.04
hoja3_000266,hoja3,2015-11,CA-0001-no2015.XLS,0.0|0.0|9329.631172|5131.231554,2,446 | 447,446,14460.8627260214,10.15 | 10.04
hoja3_000267,hoja3,2015-11,CA-0001-no2015.XLS,0.0|0.0|22336.549205|0.0,2,450 | 451,450,22336.5492049291,10.12 | 10.04
hoja3_000268,hoja3,2015-11,CA-0001-no2015.XLS,0.0|0.0|0.0|6868.003335,2,460 | 461,460,6868.0033346961,10.08 | 10.04
hoja3_000269,hoja3,2015-11,CA-0001-no2015.XLS,0.0|0.0|0.0|3513.183663,2,462 | 463,462,3513.1836629473,10.15 | 10.04
hoja3_000270,hoja3,2015-11,CA-0001-no2015.XLS,0.0|0.0|0.0|6655.358927,2,471 | 472,471,6655.3589267826,10.15 | 10.04
hoja3_000271,hoja3,2015-11,CA-0001-no2015.XLS,0.0|0.0|20428.618494|8514.556796,2,483 | 484,483,28943.175289423107,10.14 | 10.04
hoja3_000272,hoja3,2015-11,CA-0001-no2015.XLS,0.0|1823.340281|0.0|1823.340281,2,485 | 486,485,3646.6805615154,10.08 | 10.04
hoja3_000273,hoja3,2015-11,CA-0001-no2015.XLS,0.0|22354.253166|0.0|6244.203299,2,487 | 488,487,28598.456465345,10.08 | 10.04
hoja3_000274,hoja3,2015-11,CA-0001-no2015.XLS,0.0|0.0|0.0|25962.856071,2,489 | 490,489,25962.8560707022,10.09 | 10.04
hoja3_000275,hoja3,2015-11,CA-0001-no2015.XLS,0.0|0.0|61328.219413|0.0,2,501 | 502,501,61328.2194134784,10.11 | 10.04
hoja3_000276,hoja3,2015-11,CA-0001-no2015.XLS,0.0|10437.584814|0.0|8002.150274,2,505 | 506,505,18439.735088251,10.14 | 10.04
hoja3_000277,hoja3,2015-11,CA-0001-no2015.XLS,0.0|42685.622702|0.0|0.0,2,523 | 524,523,42685.6227022018,10.10 | 10.04
hoja3_000278,hoja3,2015-11,CA-0001-no2015.XLS,0.0|0.0|28482.606666|0.0,2,527 | 528,527,28482.6066658375,10.09 | 10.04
hoja3_000279,hoja3,2015-11,CA-0001-no2015.XLS,0.0|19518.11868|0.0|15516.253838,2,541 | 542,541,35034.372518353004,10.14 | 10.04
hoja3_000280,hoja3,2015-11,CA-0001-no2015.XLS,0.0|4089.724396|0.0|0.0,2,543 | 544,543,4089.7243963209,10.14 | 10.04
hoja3_000281,hoja3,2015-11,CA-0001-no2015.XLS,0.0|0.0|25352.702345|0.0,2,547 | 548,547,25352.7023451768,10.06 | 10.04
hoja3_000282,hoja3,2015-11,CA-0001-no2015.XLS,0.0|2880.52342|0.0|0.0,2,549 | 550,549,2880.523419809,10.10 | 10.04
hoja3_000283,hoja3,2015-11,CA-0001-no2015.XLS,0.0|5002.671886|0.0|0.0,2,551 | 552,551,5002.6718861666,10.06 | 10.04
hoja3_000284,hoja3,2015-12,CA-0001-di2015.XLS,0.0|7500.9375|0.0|0.0,2,15 | 17,17,7500.9375,10.10 | 10.11
hoja3_000285,hoja3,2015-12,CA-0001-di2015.XLS,414.671324|6333.299713|1123.010481|0.0,2,109 | 111,109,7870.9815183928,10.12 | 10.03
hoja3_000286,hoja3,2015-12,CA-0001-di2015.XLS,0.0|12470.676582|30231.943196|13604.37442,2,236 | 237,236,56306.994198432,10.15 | 10.05
hoja3_000287,hoja3,2015-12,CA-0001-di2015.XLS,0.0|0.0|41412.732214|0.0,2,349 | 350,349,41412.73221414,10.15 | 10.03
hoja3_000288,hoja3,2015-12,CA-0001-di2015.XLS,0.0|0.0|0.0|21786.485887,2,421 | 422,421,21786.4858865242,10.12 | 10.04
hoja3_000289,hoja3,2015-12,CA-0001-di2015.XLS,0.0|0.0|0.0|11117.50488,2,425 | 426,425,11117.5048800435,10.07 | 10.04
hoja3_000290,hoja3,2015-12,CA-0001-di2015.XLS,0.0|10304.482093|0.0|10304.482093,2,427 | 428,427,20608.9641852968,10.12 | 10.04
hoja3_000291,hoja3,2015-12,CA-0001-di2015.XLS,0.0|7945.47523|10593.959006|0.0,2,429 | 430,429,18539.4342361991,10.06 | 10.04
hoja3_000292,hoja3,2015-12,CA-0001-di2015.XLS,0.0|12634.104181|12325.867102|6779.174289,2,431 | 432,431,31739.1455716008,10.09 | 10.04
hoja3_000293,hoja3,2015-12,CA-0001-di2015.XLS,0.0|3276.493306|0.0|3276.489898,2,441 | 442,441,6552.9832035234995,10.13 | 10.04
hoja3_000294,hoja3,2015-12,CA-0001-di2015.XLS,0.0|0.0|9418.095139|5179.886114,2,443 | 444,443,14597.9812537067,10.15 | 10.04
hoja3_000295,hoja3,2015-12,CA-0001-di2015.XLS,0.0|0.0|19729.507905|0.0,2,447 | 448,447,19729.5079054639,10.12 | 10.04
hoja3_000296,hoja3,2015-12,CA-0001-di2015.XLS,0.0|0.0|0.0|7024.194348,2,457 | 458,457,7024.1943478514,10.08 | 10.04
hoja3_000297,hoja3,2015-12,CA-0001-di2015.XLS,0.0|0.0|0.0|3635.529143,2,459 | 460,459,3635.5291431537,10.15 | 10.04
hoja3_000298,hoja3,2015-12,CA-0001-di2015.XLS,0.0|0.0|0.0|6546.905326,2,468 | 469,468,6546.9053259251,10.15 | 10.04
hoja3_000299,hoja3,2015-12,CA-0001-di2015.XLS,0.0|0.0|21551.359413|8843.381913,2,480 | 481,480,30394.7413267047,10.14 | 10.04
hoja3_000300,hoja3,2015-12,CA-0001-di2015.XLS,0.0|1840.629272|0.0|1840.629272,2,482 | 483,482,3681.258544794,10.08 | 10.04
hoja3_000301,hoja3,2015-12,CA-0001-di2015.XLS,0.0|22566.217164|0.0|6303.411106,2,484 | 485,484,28869.628270160403,10.08 | 10.04
hoja3_000302,hoja3,2015-12,CA-0001-di2015.XLS,0.0|0.0|0.0|26209.036998,2,486 | 487,486,26209.0369982424,10.09 | 10.04
hoja3_000303,hoja3,2015-12,CA-0001-di2015.XLS,0.0|0.0|75907.016563|0.0,2,498 | 499,498,75907.0165626846,10.11 | 10.04
hoja3_000304,hoja3,2015-12,CA-0001-di2015.XLS,0.0|10536.554446|0.0|8078.02701,2,502 | 503,502,18614.5814562798,10.14 | 10.04
hoja3_000305,hoja3,2015-12,CA-0001-di2015.XLS,0.0|43090.369628|0.0|0.0,2,520 | 521,520,43090.3696283813,10.10 | 10.04
hoja3_000306,hoja3,2015-12,CA-0001-di2015.XLS,0.0|0.0|32279.126807|0.0,2,524 | 525,524,32279.1268074549,10.09 | 10.04
hoja3_000307,hoja3,2015-12,CA-0001-di2015.XLS,0.0|25627.823349|0.0|20386.062944,2,538 | 539,538,46013.886293274496,10.14 | 10.04
hoja3_000308,hoja3,2015-12,CA-0001-di2015.XLS,0.0|3547.35777|0.0|0.0,2,540 | 541,540,3547.3577701935,10.14 | 10.04
hoja3_000309,hoja3,2015-12,CA-0001-di2015.XLS,0.0|0.0|25593.097769|0.0,2,544 | 545,544,25593.0977686228,10.06 | 10.04
hoja3_000310,hoja3,2015-12,CA-0001-di2015.XLS,0.0|4725.688112|0.0|0.0,2,546 | 547,546,4725.6881115999,10.10 | 10.04
hoja3_000311,hoja3,2015-12,CA-0001-di2015.XLS,0.0|5050.107438|0.0|0.0,2,548 | 549,548,5050.107438008899,10.06 | 10.04
hoja3_000312,hoja3,2015-12,CA-0001-di2015.XLS,0.0|0.0|0.0|9970.974536,2,558 | 559,558,9970.9745360093,10.08 | 10.04
hoja3_000313,hoja3,2016-01,CA-0001-en2016.XLS,106.031826|6098.475676|1081.371862|0.0,2,110 | 112,110,7285.8793632,10.12 | 10.03
hoja3_000314,hoja3,2016-01,CA-0001-en2016.XLS,0.0|12708.97676|30809.640596|13864.338249,2,234 | 235,234,57382.955605711,10.15 | 10.05
hoja3_000315,hoja3,2016-01,CA-0001-en2016.XLS,0.0|0.0|0.0|22088.22792,2,415 | 416,415,22088.2279202277,10.12 | 10.04
hoja3_000316,hoja3,2016-01,CA-0001-en2016.XLS,0.0|0.0|0.0|21749.567554,2,419 | 420,419,21749.5675541852,10.07 | 10.04
hoja3_000317,hoja3,2016-01,CA-0001-en2016.XLS,0.0|15041.380552|0.0|15041.380552,2,421 | 422,421,30082.7611049942,10.12 | 10.04
hoja3_000318,hoja3,2016-01,CA-0001-en2016.XLS,0.0|8097.304054|10796.397286|0.0,2,423 | 424,423,18893.7013398673,10.06 | 10.04
hoja3_000319,hoja3,2016-01,CA-0001-en2016.XLS,0.0|12875.52727|12561.400138|6908.716454,2,425 | 426,425,32345.643862287397,10.09 | 10.04
hoja3_000320,hoja3,2016-01,CA-0001-en2016.XLS,0.0|3339.103296|0.0|3339.099823,2,435 | 436,435,6678.2031185609,10.13 | 10.04
hoja3_000321,hoja3,2016-01,CA-0001-en2016.XLS,0.0|0.0|9598.064023|5278.867735,2,437 | 438,437,14876.9317584667,10.15 | 10.04
hoja3_000322,hoja3,2016-01,CA-0001-en2016.XLS,0.0|0.0|17393.826609|0.0,2,441 | 442,441,17393.8266090075,10.12 | 10.04
hoja3_000323,hoja3,2016-01,CA-0001-en2016.XLS,0.0|0.0|0.0|7408.144786,2,451 | 452,451,7408.1447863376,10.08 | 10.04
hoja3_000324,hoja3,2016-01,CA-0001-en2016.XLS,0.0|0.0|0.0|4100.185445,2,453 | 454,453,4100.1854454278,10.15 | 10.04
hoja3_000325,hoja3,2016-01,CA-0001-en2016.XLS,0.0|0.0|0.0|6672.0091,2,462 | 463,462,6672.009099765,10.15 | 10.04
hoja3_000326,hoja3,2016-01,CA-0001-en2016.XLS,0.0|0.0|19562.750362|8975.89465,2,474 | 475,474,28538.645012339697,10.14 | 10.04
hoja3_000327,hoja3,2016-01,CA-0001-en2016.XLS,0.0|1973.775125|0.0|1973.775125,2,476 | 477,476,3947.5502503406,10.08 | 10.04
hoja3_000328,hoja3,2016-01,CA-0001-en2016.XLS,0.0|22997.431423|0.0|6423.861987,2,478 | 479,478,29421.293410581704,10.08 | 10.04
hoja3_000329,hoja3,2016-01,CA-0001-en2016.XLS,0.0|0.0|0.0|26709.861323,2,480 | 481,480,26709.8613227068,10.09 | 10.04
hoja3_000330,hoja3,2016-01,CA-0001-en2016.XLS,0.0|0.0|77357.511684|0.0,2,492 | 493,492,77357.511683687,10.11 | 10.04
hoja3_000331,hoja3,2016-01,CA-0001-en2016.XLS,0.0|10737.895791|0.0|8232.388745,2,496 | 497,496,18970.2845362388,10.14 | 10.04
hoja3_000332,hoja3,2016-01,CA-0001-en2016.XLS,0.0|43913.776656|0.0|0.0,2,514 | 515,514,43913.7766563276,10.10 | 10.04
hoja3_000333,hoja3,2016-01,CA-0001-en2016.XLS,0.0|0.0|37021.963331|0.0,2,518 | 519,518,37021.963331061,10.09 | 10.04
hoja3_000334,hoja3,2016-01,CA-0001-en2016.XLS,0.0|26117.541354|0.0|20775.616983,2,532 | 533,532,46893.1583367441,10.14 | 10.04
hoja3_000335,hoja3,2016-01,CA-0001-en2016.XLS,0.0|3615.143666|0.0|0.0,2,534 | 535,534,3615.1436662953,10.14 | 10.04
hoja3_000336,hoja3,2016-01,CA-0001-en2016.XLS,0.0|0.0|26082.152208|0.0,2,538 | 539,538,26082.152208195803,10.06 | 10.04
hoja3_000337,hoja3,2016-01,CA-0001-en2016.XLS,0.0|4815.990535|0.0|0.0,2,540 | 541,540,4815.9905350076,10.10 | 10.04
hoja3_000338,hoja3,2016-01,CA-0001-en2016.XLS,0.0|5146.609139|0.0|0.0,2,542 | 543,542,5146.609138788,10.06 | 10.04
hoja3_000339,hoja3,2016-01,CA-0001-en2016.XLS,0.0|0.0|0.0|10117.376982,2,552 | 553,552,10117.3769823714,10.08 | 10.04
hoja3_000340,hoja3,2016-02,CA-0001-fe2016.XLS,0.0|8073.353174|1431.553951|0.0,2,110 | 112,110,9504.90712548,10.12 | 10.03
hoja3_000341,hoja3,2016-02,CA-0001-fe2016.XLS,0.0|12892.369063|31254.227996|14064.402579,2,234 | 235,234,58210.9996380408,10.15 | 10.05
hoja3_000342,hoja3,2016-02,CA-0001-fe2016.XLS,0.0|0.0|0.0|24171.48594,2,408 | 409,408,24171.4859395807,10.12 | 10.04
hoja3_000343,hoja3,2016-02,CA-0001-fe2016.XLS,0.0|0.0|0.0|22171.411148,2,412 | 413,412,22171.4111479717,10.07 | 10.04
hoja3_000344,hoja3,2016-02,CA-0001-fe2016.XLS,0.0|15333.11555|0.0|15333.11555,2,414 | 415,414,30666.2310992336,10.12 | 10.04
hoja3_000345,hoja3,2016-02,CA-0001-fe2016.XLS,0.0|8214.149278|10952.1908|0.0,2,416 | 417,416,19166.3400786348,10.06 | 10.04
hoja3_000346,hoja3,2016-02,CA-0001-fe2016.XLS,0.0|13061.32292|12742.66289|7008.410193,2,418 | 419,418,32812.396003046204,10.09 | 10.04
hoja3_000347,hoja3,2016-02,CA-0001-fe2016.XLS,0.0|3350.813187|0.0|3350.80967,2,428 | 429,428,6701.6228575218,10.13 | 10.04
