identificador_agregacion,identificador_canonico,ticker,ticker_base,name,securityType,securityType2,marketSector,exchCode,estado_identidad_final,tipo_identificador,entidad_administradora,moneda,primera_fecha,ultima_fecha,meses_presentes,afp_presentes,peso_max_total_fondo_pct,peso_mediano_total_fondo_pct,peso_max_exterior_pct,vehiculo,confianza_vehiculo,tipo_activo,confianza_tipo_activo,region_exposicion_preliminar,confianza_region,sector_tema_preliminar,confianza_sector,indice_referencia_preliminar,confianza_indice,factor_proxy_mercado,confianza_factor_proxy,razon_factor_proxy,ticker_base_refinado,texto_economico,factor_proxy_original,region_original,sector_original,indice_original,confianza_factor_original,regla_refinamiento,cambio_factor,cambio_region,cambio_sector
BBG001T62KL2,CL0000006727,MLDL,MLDL,MONEDA LATAM DEUDA LOCAL-A,Closed-End Fund,Mutual Fund,Equity,CI,openfigi_validado,isin,MONEDA,USD,2019-01-31,2019-07-31,7,1,0.4933392035637788,0.467692113074405,0.9318968727153016,fondo_mutuo_o_abierto,media,renta_fija,alta,No determinado,baja,Renta fija,baja,No determinado,baja,LQD,baja,regla textual: \bDEBT\b|\bDEUDA\b|\bBOND\b|\bCREDIT\b|FIXED INCOME,MLDL,MLDL MONEDA LATAM DEUDA LOCAL A CLOSED END FUND MUTUAL FUND EQUITY,LQD,América Latina,Mercado amplio o no determinado,No determinado,baja,nombre::\bDEBT\b|\bDEUDA\b|\bBOND\b|\bCREDIT\b|FIXED INCOME,False,True,True
BBG001T6CZS1,IE00B53L3W79,CSSX5MXN,CSSX5MXN,ISHARES CORE EURO STOXX 50,ETP,Mutual Fund,Equity,XS,openfigi_validado,isin,BlackRock AMIL,EUR,2019-11-29,2021-06-30,20,1,2.1441856355501647,0.482302902794639,3.955938535175604,etf_etp,alta,renta_variable,alta,Europa,media,Mercado amplio,media,No determinado,media,VGK,media,regla textual: \bEUROPE\b|\bEURO\b|CONT EUR|EUROPEAN,CSSX5MXN,CSSX5MXN ISHARES CORE EURO STOXX 50 ETP MUTUAL FUND EQUITY,RESIDUAL_NO_MAPEADO,No determinado,Mercado amplio o no determinado,No determinado,baja,nombre::\bEUROPE\b|\bEURO\b|CONT EUR|EUROPEAN,True,True,True
BBG001T6DPF6,US97717X7012,HEDJGBP,HEDJ,WISDOMTREE EUROPE HEDGED EQU,ETP,Mutual Fund,Equity,X2,openfigi_validado,isin,WisdomTreeAsset,USD,2015-01-30,2019-09-30,45,2,7.016084690770681,4.113579297079363,11.032345449018804,etf_etp,alta,renta_variable,alta,Europa,alta,Mercado amplio,alta,Europe Hedged Equity,alta,VGK,alta,regla exacta de ticker HEDJ,HEDJ,HEDJGBP WISDOMTREE EUROPE HEDGED EQU ETP MUTUAL FUND EQUITY,VGK,Europa,Mercado amplio o no determinado,No determinado,alta,ticker::HEDJ,False,False,True
BBG001T6MGZ4,US4642891802,EUFNUSD,EUFN,ISHARES MSCI EUROPE FINANCIA,ETP,Mutual Fund,Equity,X2,openfigi_validado,isin,BlackRock USA,USD,2015-01-30,2026-01-30,48,3,2.3146682253692523,0.4590096316445163,5.021961596928396,etf_etp,alta,renta_variable,alta,Europa,media,Mercado amplio,media,No determinado,media,VGK,media,regla textual: \bEUROPE\b|\bEURO\b|CONT EUR|EUROPEAN,EUFN,EUFNUSD ISHARES MSCI EUROPE FINANCIA ETP MUTUAL FUND EQUITY,VGK,Europa,Mercado amplio o no determinado,No determinado,media,nombre::\bEUROPE\b|\bEURO\b|CONT EUR|EUROPEAN,False,False,True
BBG001TBPH88,US5771307924,MIJFX,MIJFX,MATTHEWS JAPAN FUND-INST,Open-End Fund,Mutual Fund,Equity,US,openfigi_validado,isin,Matthews Intern,USD,2015-01-30,2021-07-30,79,4,5.117129719850039,1.3093201826408394,8.511125557959033,fondo_mutuo_o_abierto,media,renta_variable,alta,Japón,media,Mercado amplio,media,No determinado,media,EWJ,media,regla textual: \bJAPAN\b|\bJPN\b|JAPANESE,MIJFX,MIJFX MATTHEWS JAPAN FUND INST OPEN END FUND MUTUAL FUND EQUITY,EWJ,Japón,Mercado amplio o no determinado,No determinado,media,nombre::\bJAPAN\b|\bJPN\b|JAPANESE,False,False,True
BBG001TCVD33,US92189H8051,REMX,REMX,VANECK RAR EARTH ND STG-USDI,ETP,Mutual Fund,Equity,US,openfigi_validado,isin,VAN ECK ASSOCIATES CORPORATION,USD,2025-10-31,2026-01-30,3,1,3.508435583139549,0.3697152057277742,5.63515359196314,etf_etp,alta,renta_variable,alta,Global,alta,Tierras raras y metales estratégicos,alta,Rare Earths,alta,XLB,alta,regla exacta de ticker REMX,REMX,REMX VANECK RAR EARTH ND STG USDI ETP MUTUAL FUND EQUITY,RESIDUAL_NO_MAPEADO,No determinado,Mercado amplio o no determinado,No determinado,baja,ticker::REMX,True,True,True
BBG001TG1J34,GB00B4ZM1M76,LIOEGWI,LIOEGWI,LIONTRUST EUROPEAN DYNAM-II,Open-End Fund,Mutual Fund,Equity,LN,openfigi_validado,isin,Liontrust Fund Partners LLP,GBP,2024-10-31,2025-05-30,8,2,1.7981351925187132,0.6792027076357123,3.22388912569578,fondo_mutuo_o_abierto,media,renta_variable,alta,Europa,media,Mercado amplio,media,No determinado,media,VGK,media,regla textual: \bEUROPE\b|\bEURO\b|CONT EUR|EUROPEAN,LIOEGWI,LIOEGWI LIONTRUST EUROPEAN DYNAM II OPEN END FUND MUTUAL FUND EQUITY,VGK,Europa,Mercado amplio o no determinado,No determinado,media,nombre::\bEUROPE\b|\bEURO\b|CONT EUR|EUROPEAN,False,False,True
BBG001TG5H89,US46429B7477,STIP,STIP,ISHARES 0-5 YEAR TIPS BOND E,ETP,Mutual Fund,Equity,US,openfigi_validado,isin,BlackRock Luxembourg S.A.,USD,2023-10-31,2023-10-31,1,1,0.227732959845735,0.227732959845735,0.6072223883286326,etf_etp,alta,renta_fija,alta,No determinado,baja,Renta fija,baja,No determinado,baja,LQD,baja,regla textual: \bDEBT\b|\bDEUDA\b|\bBOND\b|\bCREDIT\b|FIXED INCOME,STIP,STIP ISHARES 0 5 YEAR TIPS BOND E ETP MUTUAL FUND EQUITY,LQD,No determinado,Mercado amplio o no determinado,No determinado,baja,nombre::\bDEBT\b|\bDEUDA\b|\bBOND\b|\bCREDIT\b|FIXED INCOME,False,False,True
BBG001V06C81,LU0564079282,IUSSENG,IUSSENG,INVESCO US SENIOR LOAN-G,Open-End Fund,Mutual Fund,Equity,LX,openfigi_validado,isin,Invesco Management S.A.,USD,2024-08-30,2025-03-31,8,1,1.5101452945723688,1.1471473570181778,3.217974384439045,fondo_mutuo_o_abierto,media,renta_fija,alta,Mercados emergentes,media,Renta fija de mayor riesgo,media,No determinado,media,HYG,media,regla textual: HIGH YIELD|\bLATAM HY\b|EMERGING MARKET DEBT|SENIOR LOAN,IUSSENG,IUSSENG INVESCO US SENIOR LOAN G OPEN END FUND MUTUAL FUND EQUITY,RESIDUAL_NO_MAPEADO,No determinado,Mercado amplio o no determinado,No determinado,baja,nombre::HIGH YIELD|\bLATAM HY\b|EMERGING MARKET DEBT|SENIOR LOAN,True,True,True
BBG001V11W80,US33737J1824,FEM,FEM,FIRST TRUST EMERGING MARKETS,ETP,Mutual Fund,Equity,US,openfigi_validado,isin,First Trust Adv,USD,2018-02-28,2019-07-31,18,1,1.862780115754164,1.706078754310262,3.569492068443995,etf_etp,alta,renta_variable,alta,Mercados emergentes,media,Mercado amplio,media,No determinado,media,EEM,media,regla textual: EMERGING MARKET|EM MRK|EM ASIA|EMERG MKT|ASIAN OPPORT,FEM,FEM FIRST TRUST EMERGING MARKETS ETP MUTUAL FUND EQUITY,EEM,Mercados emergentes,Mercado amplio o no determinado,No determinado,media,nombre::EMERGING MARKET|EM MRK|EM ASIA|EMERG MKT|ASIAN OPPORT,False,False,True
BBG002426900,GB00B5STJW84,JUPEUIA,JUPEUIA,JUPITER EUROPEAN-IA,Open-End Fund,Mutual Fund,Equity,LN,openfigi_validado,isin,Jupiter Unit,GBP,2019-05-31,2023-02-28,46,1,4.234346818032388,1.6946746997047195,9.45672198261294,fondo_mutuo_o_abierto,media,renta_variable,alta,Europa,media,Mercado amplio,media,No determinado,media,VGK,media,regla textual: \bEUROPE\b|\bEURO\b|CONT EUR|EUROPEAN,JUPEUIA,JUPEUIA JUPITER EUROPEAN IA OPEN END FUND MUTUAL FUND EQUITY,VGK,Europa,Mercado amplio o no determinado,No determinado,media,nombre::\bEUROPE\b|\bEURO\b|CONT EUR|EUROPEAN,False,False,True
BBG0029SJG99,GB00B4YXVT80,HCHNOIA,HCHNOIA,JAN HND CHINA OPP-IACCUSD,Open-End Fund,Mutual Fund,Equity,LN,openfigi_validado,isin,Henderson Inves,USD,2015-01-30,2015-07-31,7,1,0.8873712646651507,0.7968131768267883,1.389569655911718,fondo_mutuo_o_abierto,media,renta_variable,alta,China,media,Mercado amplio,media,No determinado,media,MCHI,media,regla textual: \bCHINA\b|CHIN EQ|CHINA A,HCHNOIA,HCHNOIA JAN HND CHINA OPP IACCUSD OPEN END FUND MUTUAL FUND EQUITY,MCHI,China,Mercado amplio o no determinado,No determinado,media,nombre::\bCHINA\b|CHIN EQ|CHINA A,False,False,True
BBG003CVZPG0,GB00B5TGB445,JUPJIIA,JUPJIIA,JUPITER JAPAN INCOME-I ACC,Open-End Fund,Mutual Fund,Equity,LN,openfigi_validado,isin,Jupiter Unit,GBP,2020-01-31,2020-12-31,12,2,1.7789673432332822,1.4242127792636206,3.700964829207648,fondo_mutuo_o_abierto,media,renta_variable,alta,Japón,media,Mercado amplio,media,No determinado,media,EWJ,media,regla textual: \bJAPAN\b|\bJPN\b|JAPANESE,JUPJIIA,JUPJIIA JUPITER JAPAN INCOME I ACC OPEN END FUND MUTUAL FUND EQUITY,EWJ,Japón,Mercado amplio o no determinado,No determinado,media,nombre::\bJAPAN\b|\bJPN\b|JAPANESE,False,False,True
BBG003D52G09,US97717X7194,CXSE,CXSE,WISDOMTREE CHINA EX-ST OW,ETP,Mutual Fund,Equity,US,openfigi_validado,isin,WisdomTreeAsset,USD,2021-09-30,2022-11-30,9,1,2.419443423748414,0.9663616895487188,5.728236329667614,etf_etp,alta,renta_variable,alta,China,media,Mercado amplio,media,No determinado,media,MCHI,media,regla textual: \bCHINA\b|CHIN EQ|CHINA A,CXSE,CXSE WISDOMTREE CHINA EX ST OW ETP MUTUAL FUND EQUITY,MCHI,China,Mercado amplio o no determinado,No determinado,media,nombre::\bCHINA\b|CHIN EQ|CHINA A,False,False,True
BBG003FD9XT5,XS0835507087,BTGPBZ 7 09/27/17,BTGPBZ7092717,BANCO BTG PACTUAL/CAYMAN,EURO NON-DOLLAR,Corp,Corp,NOT LISTED,openfigi_validado,isin,BTG Pactual,COP,2015-01-30,2015-12-31,12,2,0.6825382309522875,0.2881442696819303,1.1936190234516395,otro_o_no_determinado,baja,renta_variable,baja,Europa,media,Mercado amplio,media,No determinado,media,VGK,media,regla textual: \bEUROPE\b|\bEURO\b|CONT EUR|EUROPEAN,BTGPBZ7092717,BTGPBZ 7 09 27 17 BANCO BTG PACTUAL CAYMAN EURO NON DOLLAR CORP CORP,RESIDUAL_NO_MAPEADO,No determinado,Mercado amplio o no determinado,No determinado,baja,nombre::\bEUROPE\b|\bEURO\b|CONT EUR|EUROPEAN,True,True,True
BBG003GXHV60,IE00B3CTFW21,GAMCIEA,GAMCIEA,GAM STAR-CONT EUR EQ-IEA,Open-End Fund,Mutual Fund,Equity,ID,openfigi_validado,isin,GAM Internation,EUR,2015-09-30,2026-01-30,125,2,2.920817104397407,0.5756448932076668,4.548198209938906,fondo_mutuo_o_abierto,media,renta_variable,alta,Europa,media,Mercado amplio,media,No determinado,media,VGK,media,regla textual: \bEUROPE\b|\bEURO\b|CONT EUR|EUROPEAN,GAMCIEA,GAMCIEA GAM STAR CONT EUR EQ IEA OPEN END FUND MUTUAL FUND EQUITY,RESIDUAL_NO_MAPEADO,No determinado,Mercado amplio o no determinado,No determinado,baja,nombre::\bEUROPE\b|\bEURO\b|CONT EUR|EUROPEAN,True,True,True
BBG003P08CP3,XS0860706935,AMXLMM 6.45 12/05/22,AMXLMM645120522,AMERICA MOVIL SAB DE CV,EURO NON-DOLLAR,Corp,Corp,MEXICO,openfigi_validado,isin,BON EMP PRI EXT,MXN,2015-01-30,2015-04-30,4,1,0.0287383723819486,0.0272417302065881,0.0481126963368286,otro_o_no_determinado,baja,renta_variable,baja,Europa,media,Mercado amplio,media,No determinado,media,VGK,media,regla textual: \bEUROPE\b|\bEURO\b|CONT EUR|EUROPEAN,AMXLMM645120522,AMXLMM 6 45 12 05 22 AMERICA MOVIL SAB DE CV EURO NON DOLLAR CORP CORP,RESIDUAL_NO_MAPEADO,No determinado,Mercado amplio o no determinado,No determinado,baja,nombre::\bEUROPE\b|\bEURO\b|CONT EUR|EUROPEAN,True,True,True
BBG0047C47C4,US05966UAR59,SANBBZ 8 03/18/16 REGS,SANBBZ8031816REGS,BANCO SANTANDER BRAS CI,EURO NON-DOLLAR,Corp,Corp,EUROMTF,openfigi_validado,isin,B. Santander BR,BRL,2015-01-30,2016-02-29,14,2,0.3284353937202648,0.1541861964211907,0.5204810272638322,otro_o_no_determinado,baja,renta_variable,baja,Europa,media,Mercado amplio,media,No determinado,media,VGK,media,regla textual: \bEUROPE\b|\bEURO\b|CONT EUR|EUROPEAN,SANBBZ8031816REGS,SANBBZ 8 03 18 16 REGS BANCO SANTANDER BRAS CI EURO NON DOLLAR CORP CORP,RESIDUAL_NO_MAPEADO,No determinado,Mercado amplio o no determinado,No determinado,baja,nombre::\bEUROPE\b|\bEURO\b|CONT EUR|EUROPEAN,True,True,True
BBG004D955F4,IE00B5769310,GAMCOIU,GAMCOIU,GAM STAR CREDIT OPP-INST USD,Open-End Fund,Mutual Fund,Equity,ID,openfigi_validado,isin,GAM Internation,USD,2017-01-31,2019-04-30,28,1,2.4955181771810686,1.5510087754635409,3.8638422763540383,fondo_mutuo_o_abierto,media,renta_fija,alta,No determinado,baja,Renta fija,baja,No determinado,baja,LQD,baja,regla textual: \bDEBT\b|\bDEUDA\b|\bBOND\b|\bCREDIT\b|FIXED INCOME,GAMCOIU,GAMCOIU GAM STAR CREDIT OPP INST USD OPEN END FUND MUTUAL FUND EQUITY,LQD,No determinado,Mercado amplio o no determinado,No determinado,baja,nombre::\bDEBT\b|\bDEUDA\b|\bBOND\b|\bCREDIT\b|FIXED INCOME,False,False,True
BBG004JD4ZM6,LU0912263752,ASHMDIU,ASHMDIU,ASHMORE-EMER MKTS DEBT-INST,Open-End Fund,Mutual Fund,Equity,LX,openfigi_validado,isin,Northern Trust,USD,2019-04-30,2020-01-31,10,1,0.9379785682999886,0.4739546342554909,1.868963084980813,fondo_mutuo_o_abierto,media,renta_fija,alta,No determinado,baja,Renta fija,baja,No determinado,baja,LQD,baja,regla textual: \bDEBT\b|\bDEUDA\b|\bBOND\b|\bCREDIT\b|FIXED INCOME,ASHMDIU,ASHMDIU ASHMORE EMER MKTS DEBT INST OPEN END FUND MUTUAL FUND EQUITY,LQD,No determinado,Mercado amplio o no determinado,No determinado,baja,nombre::\bDEBT\b|\bDEUDA\b|\bBOND\b|\bCREDIT\b|FIXED INCOME,False,False,True
BBG004LMH3Z6,US97717X6691,DGRW,DGRW,WISDOMTREE U.S. QUALITY DIVI,ETP,Mutual Fund,Equity,US,openfigi_validado,isin,WisdomTreeAsset,USD,2017-06-30,2023-02-28,29,2,2.6199109583858595,1.2255795838376475,6.048759291930659,etf_etp,alta,renta_variable,alta,Estados Unidos,media,Factor calidad,media,No determinado,media,SPY,media,regla textual: \bQUALITY\b|QUALITY GROWTH,DGRW,DGRW WISDOMTREE U S QUALITY DIVI ETP MUTUAL FUND EQUITY,SPY,No determinado,Factor calidad,No determinado,baja,nombre::\bQUALITY\b|QUALITY GROWTH,False,True,False
BBG004LT7VK6,IE00B95PGT31,VDJPJPY,VDJP,VANG FTSE JPN USDD,ETP,Mutual Fund,Equity,X2,openfigi_validado,isin,Vanguard Grp Ir,USD,2015-11-30,2021-10-29,63,2,3.5753958574209954,1.4719499208208928,5.871492363189825,etf_etp,alta,renta_variable,alta,Japón,alta,Mercado amplio,alta,FTSE Japan,alta,EWJ,alta,regla exacta de ticker VDJP,VDJP,VDJPJPY VANG FTSE JPN USDD ETP MUTUAL FUND EQUITY,RESIDUAL_NO_MAPEADO,No determinado,Mercado amplio o no determinado,No determinado,baja,ticker::VDJP,True,True,True
BBG004T58LZ5,US78468R8530,SPSM,SPSM,SS SPDR P S&P 600 SMALL CAP,ETP,Mutual Fund,Equity,US,openfigi_validado,isin,"SSGA Funds Management, Inc.",USD,2023-01-31,2025-02-28,21,1,3.0380288435839864,0.9588322476658556,5.850636628743046,etf_etp,alta,renta_variable,alta,Estados Unidos,alta,Pequeña capitalización,alta,S&P SmallCap 600,alta,SPY,alta,regla exacta de ticker SPSM,SPSM,SPSM SS SPDR P S P 600 SMALL CAP ETP MUTUAL FUND EQUITY,RESIDUAL_NO_MAPEADO,No determinado,Pequeña capitalización,No determinado,baja,ticker::SPSM,True,True,False
BBG004WG48J8,LU0939496179,LSMMEQI,LSMMEQI,LARRAINVIAL-LATAM EQUITY-I,Open-End Fund,Mutual Fund,Equity,LX,openfigi_validado,isin,LARRAINVIAL ASSET MANAGEMENT SICAV,USD,2022-03-31,2026-01-30,47,3,1.7052979493583909,0.7005703514724889,3.108766713721512,fondo_mutuo_o_abierto,media,renta_variable,alta,América Latina,media,Mercado amplio,media,No determinado,media,ILF,media,regla textual: LATIN AMERICA|LATINOAMERI|\bLATAM\b,LSMMEQI,LSMMEQI LARRAINVIAL LATAM EQUITY I OPEN END FUND MUTUAL FUND EQUITY,ILF,América Latina,Mercado amplio o no determinado,No determinado,media,nombre::LATIN AMERICA|LATINOAMERI|\bLATAM\b,False,False,True
BBG004Z23406,IE00B3CTGR43,GAMSJUA,GAMSJUA,GAM JAPAN LEADERS-USD INS4A,Open-End Fund,Mutual Fund,Equity,ID,openfigi_validado,isin,GAM Fund Manage,USD,2018-09-28,2022-04-29,44,1,0.4217517261866113,1.5142968743552172e-06,0.6972255136555536,fondo_mutuo_o_abierto,media,renta_variable,alta,Japón,media,Mercado amplio,media,No determinado,media,EWJ,media,regla textual: \bJAPAN\b|\bJPN\b|JAPANESE,GAMSJUA,GAMSJUA GAM JAPAN LEADERS USD INS4A OPEN END FUND MUTUAL FUND EQUITY,EWJ,Japón,Mercado amplio o no determinado,No determinado,media,nombre::\bJAPAN\b|\bJPN\b|JAPANESE,False,False,True
BBG005HJL932,US2330518794,ASHRGBP,ASHR,XTRACKERS HARVEST CSI 300 CH,ETP,Mutual Fund,Equity,X2,openfigi_validado,isin,DBX Advisors LL,USD,2020-01-31,2025-05-30,56,4,3.0136201291127604,0.6446338578148595,5.470275037671445,etf_etp,alta,renta_variable,alta,China,alta,Mercado amplio,alta,CSI 300,alta,MCHI,alta,regla exacta de ticker ASHR,ASHR,ASHRGBP XTRACKERS HARVEST CSI 300 CH ETP MUTUAL FUND EQUITY,RESIDUAL_NO_MAPEADO,No determinado,Mercado amplio o no determinado,No determinado,baja,ticker::ASHR,True,True,True
BBG00614GBC1,IE00BHWQNN83,COMGEUI,COMGEUI,COMGEST GROWTH EURO OP-EURIA,Open-End Fund,Mutual Fund,Equity,ID,openfigi_validado,isin,Comgest AMI,EUR,2020-12-31,2023-01-31,26,1,2.1054774961060443,1.0399644583022531,4.203672596060086,fondo_mutuo_o_abierto,media,renta_variable,alta,Europa,media,Mercado amplio,media,No determinado,media,VGK,media,regla textual: \bEUROPE\b|\bEURO\b|CONT EUR|EUROPEAN,COMGEUI,COMGEUI COMGEST GROWTH EURO OP EURIA OPEN END FUND MUTUAL FUND EQUITY,RESIDUAL_NO_MAPEADO,No determinado,Mercado amplio o no determinado,No determinado,baja,nombre::\bEUROPE\b|\bEURO\b|CONT EUR|EUROPEAN,True,True,True
BBG0063G4FX3,US33738R7044,AIRR,AIRR,FIRST TRUST RBA AMERICAN IND,ETP,Mutual Fund,Equity,US,openfigi_validado,isin,First Trust Advisors L.P.,USD,2024-04-30,2026-01-30,13,3,3.0765196313528547,1.4597476978920254,5.189841469588253,etf_etp,alta,renta_variable,alta,Estados Unidos,alta,Industriales,alta,American Industrial Renaissance,alta,XLI,alta,regla exacta de ticker AIRR,AIRR,AIRR FIRST TRUST RBA AMERICAN IND ETP MUTUAL FUND EQUITY,RESIDUAL_NO_MAPEADO,No determinado,Mercado amplio o no determinado,No determinado,baja,ticker::AIRR,True,True,True
BBG006B70NT6,IE00BKM4GZ66,EMIMHUF,EMIM,ISHARES CORE EM IMI ACC,ETP,Mutual Fund,Equity,EO,openfigi_validado,isin,BlackRock AMIL,USD,2019-02-28,2022-06-30,41,2,5.693596499647864,0.9529705068788408,10.364192426671902,etf_etp,alta,renta_variable,alta,Mercados emergentes,alta,Mercado amplio,alta,MSCI Emerging Markets IMI,alta,EEM,alta,regla exacta de ticker EMIM,EMIM,EMIMHUF ISHARES CORE EM IMI ACC ETP MUTUAL FUND EQUITY,EEM,Mercados emergentes,Mercado amplio o no determinado,MSCI Emerging Markets IMI,alta,ticker::EMIM,False,False,True
BBG006S5D517,US46434V6395,HEZU,HEZU,ISHARES CURRENCY HEDGED MSCI,ETP,Mutual Fund,Equity,US,openfigi_validado,isin,BlackRock USA,USD,2016-03-31,2019-07-31,30,1,4.918182113190669,1.6605234359687224,7.91350756699251,etf_etp,alta,renta_variable,alta,Eurozona,alta,Mercado amplio,alta,MSCI Eurozone Hedged,alta,VGK,alta,regla exacta de ticker HEZU,HEZU,HEZU ISHARES CURRENCY HEDGED MSCI ETP MUTUAL FUND EQUITY,SPY,Estados Unidos,Mercado amplio o no determinado,No determinado,media,ticker::HEZU,True,True,True
BBG006XYRWF9,US912810RH32,T 3.125 08/15/44,T3125081544,US TREASURY N/B,US GOVERNMENT,Bond,Govt,FRANKFURT,openfigi_validado,isin,TREASURY,USD,2015-01-30,2015-12-31,12,1,0.0242028648208301,0.0221253700890521,0.0411594667393125,otro_o_no_determinado,baja,renta_fija,alta,No determinado,baja,Renta fija,baja,No determinado,baja,LQD,baja,regla textual: \bDEBT\b|\bDEUDA\b|\bBOND\b|\bCREDIT\b|FIXED INCOME,T3125081544,T 3 125 08 15 44 US TREASURY N B US GOVERNMENT BOND GOVT,TLT,No determinado,Mercado amplio o no determinado,No determinado,media,nombre::\bDEBT\b|\bDEUDA\b|\bBOND\b|\bCREDIT\b|FIXED INCOME,True,False,True
BBG007GY22Y8,US912810RJ97,T 3 11/15/44,T3111544,US TREASURY N/B,US GOVERNMENT,Bond,Govt,FRANKFURT,openfigi_validado,isin,TREASURY,USD,2015-01-30,2016-08-31,6,2,2.770004362829432,0.5569213539112,4.250050808480502,otro_o_no_determinado,baja,renta_fija,alta,No determinado,baja,Renta fija,baja,No determinado,baja,LQD,baja,regla textual: \bDEBT\b|\bDEUDA\b|\bBOND\b|\bCREDIT\b|FIXED INCOME,T3111544,T 3 11 15 44 US TREASURY N B US GOVERNMENT BOND GOVT,TLT,No determinado,Mercado amplio o no determinado,No determinado,media,nombre::\bDEBT\b|\bDEUDA\b|\bBOND\b|\bCREDIT\b|FIXED INCOME,True,False,True
BBG007PB9N20,US97717X5784,XSOE,XSOE,WISDMTREE EMERG MKT EX-ST OW,ETP,Mutual Fund,Equity,US,openfigi_validado,isin,WisdomTreeAsset,USD,2019-10-31,2023-08-31,39,3,3.379319307768798,0.1670836028613805,5.66087449986767,etf_etp,alta,renta_variable,alta,Mercados emergentes,alta,Mercado amplio,alta,Emerging Markets ex State Owned,alta,EEM,alta,regla exacta de ticker XSOE,XSOE,XSOE WISDMTREE EMERG MKT EX ST OW ETP MUTUAL FUND EQUITY,RESIDUAL_NO_MAPEADO,No determinado,Mercado amplio o no determinado,No determinado,baja,ticker::XSOE,True,True,True
BBG007T9G2T0,IE00BQ1YBP44,CGJPYIA,CGJPYIA,COMGEST GROWTH JAPAN-YEN IA,Open-End Fund,Mutual Fund,Equity,ID,openfigi_validado,isin,Comgest AMI,JPY,2018-10-31,2025-06-30,81,2,2.8863654507963616,0.0841208506474463,5.435581139685213,fondo_mutuo_o_abierto,media,renta_variable,alta,Japón,media,Mercado amplio,media,No determinado,media,EWJ,media,regla textual: \bJAPAN\b|\bJPN\b|JAPANESE,CGJPYIA,CGJPYIA COMGEST GROWTH JAPAN YEN IA OPEN END FUND MUTUAL FUND EQUITY,EWJ,Japón,Mercado amplio o no determinado,No determinado,media,nombre::\bJAPAN\b|\bJPN\b|JAPANESE,False,False,True
BBG0080FGDF6,LU0675296932,GFESMIC,GFESMIC,GROUPAMA AVENIR EUROPE-ICEUR,Open-End Fund,Mutual Fund,Equity,LX,openfigi_validado,isin,GRAM,EUR,2018-09-28,2026-01-30,89,1,2.5557381734322533,0.2207626347633849,4.994334423928478,fondo_mutuo_o_abierto,media,renta_variable,alta,Europa,media,Mercado amplio,media,No determinado,media,VGK,media,regla textual: \bEUROPE\b|\bEURO\b|CONT EUR|EUROPEAN,GFESMIC,GFESMIC GROUPAMA AVENIR EUROPE ICEUR OPEN END FUND MUTUAL FUND EQUITY,VGK,Europa,Mercado amplio o no determinado,No determinado,media,nombre::\bEUROPE\b|\bEURO\b|CONT EUR|EUROPEAN,False,False,True
BBG0082Y4J81,USP2205JAK62,CENSUD 5.15 02/12/25 REGS,CENSUD515021225REGS,CENCOSUD SA,EURO-DOLLAR,Corp,Corp,TRACE,openfigi_validado,isin,CENCOSUD,USD,2015-05-29,2015-10-30,6,1,0.3537861259336156,0.3244413908348736,0.5349614402087409,otro_o_no_determinado,baja,renta_variable,baja,Europa,media,Mercado amplio,media,No determinado,media,VGK,media,regla textual: \bEUROPE\b|\bEURO\b|CONT EUR|EUROPEAN,CENSUD515021225REGS,CENSUD 5 15 02 12 25 REGS CENCOSUD SA EURO DOLLAR CORP CORP,RESIDUAL_NO_MAPEADO,No determinado,Mercado amplio o no determinado,No determinado,baja,nombre::\bEUROPE\b|\bEURO\b|CONT EUR|EUROPEAN,True,True,True
BBG008HD2V04,LU1217871059,GSJEPJPY,GSJEP,GS JAPAN EQ PART PORT-IJPYAS,Open-End Fund,Mutual Fund,Equity,XH,openfigi_validado,isin,GOLDMAN SACHS ASSET MANAGEMENT,JPY,2024-10-31,2025-06-30,9,1,0.8004709972105009,1.962243445637236e-05,1.4984353554036312,fondo_mutuo_o_abierto,media,renta_variable,alta,Japón,media,Mercado amplio,media,No determinado,media,EWJ,media,regla textual: \bJAPAN\b|\bJPN\b|JAPANESE,GSJEP,GSJEPJPY GS JAPAN EQ PART PORT IJPYAS OPEN END FUND MUTUAL FUND EQUITY,EWJ,Japón,Mercado amplio o no determinado,No determinado,media,nombre::\bJAPAN\b|\bJPN\b|JAPANESE,False,False,True
BBG008LNYFB5,US46434V2824,LRGF,LRGF,ISHARES US EQUITY FACTOR ETF,ETP,Mutual Fund,Equity,US,openfigi_validado,isin,BlackRock USA,USD,2017-05-31,2018-04-30,12,1,2.343850837838092,1.9647529959940373,3.678882517821193,etf_etp,alta,renta_variable,alta,Estados Unidos,media,Mercado amplio,media,S&P 500 o mercado amplio de EE. UU.,media,SPY,media,regla textual: S P 500|S&P 500|US EQUITY|US RES EQ|USA EQUITY|US CORE EQUITY|US SMALL CAP,LRGF,LRGF ISHARES US EQUITY FACTOR ETF ETP MUTUAL FUND EQUITY,SPY,Estados Unidos,Mercado amplio o no determinado,No determinado,media,nombre::S P 500|S&P 500|US EQUITY|US RES EQ|USA EQUITY|US CORE EQUITY|US SMALL CAP,False,False,True
