fecha_cartera,afp,categoria_economica,factor_representativo_inicial,calidad_proxy_inicial,monto_miles_soles,participacion_pct,instrumentos
2023-11-30,Habitat,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,76599.3055594,2.2838213084422585,4
2023-11-30,Habitat,renta_fija_soberana_exterior,TLT,media,76135.7724548,2.270000990180588,1
2023-11-30,Habitat,fondos_inversion_local_tradicional,proxy_fondos_locales_pendiente,baja,70515.9534826,2.1024451327930085,1
2023-11-30,Habitat,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,67500.6734596,2.0125440466518616,6
2023-11-30,Habitat,depositos_exterior,tasas_cortas_usd_fx,baja,46566.1866716,1.3883787665807268,1
2023-11-30,Habitat,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,17424.2536188,0.5195070817901718,2
2023-11-30,Habitat,renta_fija_no_financiera_exterior,LQD_HYG,media,15107.7458494,0.4504400091020887,1
2023-11-30,Habitat,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,5725.182298,0.1706972828461139,6
2023-11-30,Habitat,otros_no_mapeados,sin_proxy,no_disponible,166.8996437,0.0049761412309136,12
2023-11-30,Habitat,acciones_exterior_directas,ACWI,media,0.0,0.0,1
2023-11-30,Habitat,alternativos_local,proxy_alternativos_pendiente,baja,0.0,0.0,1
2023-11-30,Habitat,etf_exterior_via_mercado_local,ACWI_EEM_QQQ_por_identificar,media,0.0,0.0,1
2023-11-30,Habitat,renta_fija_financiera_exterior,LQD_HYG,media,0.0,0.0,2
2023-11-30,Habitat,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2023-11-30,Habitat,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,0.0,0.0,1
2023-11-30,Integra,acciones_locales_no_financieras,EPU,media,1571506.5866058,39.60278139459111,1
2023-11-30,Integra,fondos_mutuos_exterior,ACWI,media,758580.3362592,19.116618080484244,1
2023-11-30,Integra,alternativos_exterior,proxy_alternativos_pendiente,baja,727705.6250821999,18.338559338773997,2
2023-11-30,Integra,alternativos_local,proxy_alternativos_pendiente,baja,421285.7687925,10.616619967324835,1
2023-11-30,Integra,acciones_locales_financieras,EPU_financieras_por_identificar,media,192405.3352762,4.848714282867795,1
2023-11-30,Integra,renta_fija_soberana_exterior,TLT,media,96091.2921145,2.4215504204494405,1
2023-11-30,Integra,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,72762.3649274,1.8336493505872336,4
2023-11-30,Integra,depositos_exterior,tasas_cortas_usd_fx,baja,51510.1266081,1.2980819177310892,1
2023-11-30,Integra,fondos_inversion_local_tradicional,proxy_fondos_locales_pendiente,baja,22340.655,0.5629960979596657,1
2023-11-30,Integra,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,16872.3762467,0.4251926360350424,6
2023-11-30,Integra,renta_fija_financiera_exterior,LQD_HYG,media,14849.0012781,0.3742025369519555,2
2023-11-30,Integra,depositos_locales,tasas_cortas_pen_pendiente,baja,12368.31027,0.3116878363845849,1
2023-11-30,Integra,operaciones_en_transito,sin_factor_directo,no_aplicable,8955.0353586,0.2256715375615726,1
2023-11-30,Integra,acciones_exterior_directas,ACWI,media,652.4432261,0.0164419078328059,1
2023-11-30,Integra,otros_no_mapeados,sin_proxy,no_disponible,287.0057756,0.007232694464629,12
2023-11-30,Integra,etf_exterior_via_mercado_local,ACWI_EEM_QQQ_por_identificar,media,0.0,0.0,1
2023-11-30,Integra,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,0.0,0.0,6
2023-11-30,Integra,renta_fija_no_financiera_exterior,LQD_HYG,media,0.0,0.0,1
2023-11-30,Integra,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2023-11-30,Integra,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,0.0,0.0,2
2023-11-30,Integra,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,0.0,0.0,1
2023-11-30,Prima,acciones_locales_no_financieras,EPU,media,1494262.2035871,42.65594185363577,1
2023-11-30,Prima,alternativos_exterior,proxy_alternativos_pendiente,baja,842571.278052,24.052453015174397,2
2023-11-30,Prima,fondos_mutuos_exterior,ACWI,media,585722.0500291,16.72030895813078,1
2023-11-30,Prima,alternativos_local,proxy_alternativos_pendiente,baja,235516.3872405,6.723166319533788,1
2023-11-30,Prima,acciones_locales_financieras,EPU_financieras_por_identificar,media,175891.7119225,5.021091089831127,1
2023-11-30,Prima,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,74761.24665340001,2.134171220082571,6
2023-11-30,Prima,depositos_locales,tasas_cortas_pen_pendiente,baja,45867.743792,1.3093631140854654,1
2023-11-30,Prima,operaciones_en_transito,sin_factor_directo,no_aplicable,43912.3291731,1.2535428891722509,1
2023-11-30,Prima,fondos_inversion_local_tradicional,proxy_fondos_locales_pendiente,baja,2703.8115598,0.0771843311041055,1
2023-11-30,Prima,depositos_exterior,tasas_cortas_usd_fx,baja,1532.0851074,0.0437356530193908,1
2023-11-30,Prima,otros_no_mapeados,sin_proxy,no_disponible,258.1537338,0.0073693831188643,12
2023-11-30,Prima,etf_exterior_via_mercado_local,ACWI_EEM_QQQ_por_identificar,media,58.5771868,0.0016721731086365,1
2023-11-30,Prima,acciones_exterior_directas,ACWI,media,0.0,0.0,1
2023-11-30,Prima,renta_fija_financiera_exterior,LQD_HYG,media,0.0,0.0,2
2023-11-30,Prima,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,0.0,0.0,6
2023-11-30,Prima,renta_fija_no_financiera_exterior,LQD_HYG,media,0.0,0.0,1
2023-11-30,Prima,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2023-11-30,Prima,renta_fija_soberana_exterior,TLT,media,0.0,0.0,1
2023-11-30,Prima,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,0.0,0.0,4
2023-11-30,Prima,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,0.0,0.0,2
2023-11-30,Prima,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,0.0,0.0,1
2023-11-30,Profuturo,acciones_locales_no_financieras,EPU,media,1537543.5195252,43.10438184090363,1
2023-11-30,Profuturo,fondos_mutuos_exterior,ACWI,media,845197.470671,23.69475338039147,1
2023-11-30,Profuturo,alternativos_exterior,proxy_alternativos_pendiente,baja,719195.7697665001,20.16234902277818,2
2023-11-30,Profuturo,acciones_locales_financieras,EPU_financieras_por_identificar,media,199159.3453858,5.583347958401142,1
2023-11-30,Profuturo,alternativos_local,proxy_alternativos_pendiente,baja,194977.7215433,5.466117903750196,1
2023-11-30,Profuturo,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,180097.2205819,5.048949357117975,4
2023-11-30,Profuturo,renta_fija_soberana_exterior,TLT,media,27248.0999247,0.7638889492741388,1
2023-11-30,Profuturo,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,18492.639785400002,0.5184333298106059,6
2023-11-30,Profuturo,depositos_locales,tasas_cortas_pen_pendiente,baja,10059.0332513,0.2820007399519172,1
2023-11-30,Profuturo,renta_fija_no_financiera_exterior,LQD_HYG,media,6843.158895,0.1918450634159247,1
2023-11-30,Profuturo,depositos_exterior,tasas_cortas_usd_fx,baja,6807.3980822,0.1908425241639963,1
2023-11-30,Profuturo,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,3406.2602983,0.0954930658436085,2
2023-11-30,Profuturo,otros_no_mapeados,sin_proxy,no_disponible,139.1866081,0.0039020376506385,12
2023-11-30,Profuturo,etf_exterior_via_mercado_local,ACWI_EEM_QQQ_por_identificar,media,90.3827687,0.002533842668132,1
2023-11-30,Profuturo,acciones_exterior_directas,ACWI,media,0.0,0.0,1
2023-11-30,Profuturo,fondos_inversion_local_tradicional,proxy_fondos_locales_pendiente,baja,0.0,0.0,1
2023-11-30,Profuturo,renta_fija_financiera_exterior,LQD_HYG,media,0.0,0.0,2
2023-11-30,Profuturo,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,0.0,0.0,6
2023-11-30,Profuturo,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2023-11-30,Profuturo,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,0.0,0.0,1
2023-11-30,Profuturo,operaciones_en_transito,sin_factor_directo,no_aplicable,-182233.4989171,-5.108839016115949,1
2023-12-31,Habitat,fondos_mutuos_exterior,ACWI,media,1296556.803648,36.81267571729707,1
2023-12-31,Habitat,acciones_locales_no_financieras,EPU,media,1243436.8177354,35.30445886940738,1
2023-12-31,Habitat,alternativos_exterior,proxy_alternativos_pendiente,baja,486382.0749819,13.809673090015853,2
2023-12-31,Habitat,acciones_locales_financieras,EPU_financieras_por_identificar,media,206395.2317255,5.8601063321942775,1
2023-12-31,Habitat,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,203956.5741531,5.790866395968032,4
2023-12-31,Habitat,depositos_exterior,tasas_cortas_usd_fx,baja,81279.1701168,2.307730539581591,1
2023-12-31,Habitat,fondos_inversion_local_tradicional,proxy_fondos_locales_pendiente,baja,74905.7464061,2.1267721892719127,1
2023-12-31,Habitat,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,48622.7488566,1.380528397294608,6
2023-12-31,Habitat,renta_fija_soberana_exterior,TLT,media,30602.5381332,0.868886969899051,1
2023-12-31,Habitat,depositos_locales,tasas_cortas_pen_pendiente,baja,21036.3299106,0.5972770256591368,1
2023-12-31,Habitat,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,17773.3319263,0.5046318856049097,2
2023-12-31,Habitat,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,5854.3443341,0.1662203143759278,6
2023-12-31,Habitat,acciones_exterior_directas,ACWI,media,2.1275496,6.040675832859868e-05,1
2023-12-31,Habitat,alternativos_local,proxy_alternativos_pendiente,baja,0.0,0.0,1
2023-12-31,Habitat,etf_exterior_via_mercado_local,ACWI_EEM_QQQ_por_identificar,media,0.0,0.0,1
2023-12-31,Habitat,otros_no_mapeados,sin_proxy,no_disponible,0.0,0.0,12
2023-12-31,Habitat,renta_fija_financiera_exterior,LQD_HYG,media,0.0,0.0,2
2023-12-31,Habitat,renta_fija_no_financiera_exterior,LQD_HYG,media,0.0,0.0,1
2023-12-31,Habitat,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2023-12-31,Habitat,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,0.0,0.0,1
2023-12-31,Habitat,operaciones_en_transito,sin_factor_directo,no_aplicable,-194764.8179051,-5.529888133328081,1
2023-12-31,Integra,acciones_locales_no_financieras,EPU,media,1740999.5706048,42.47096659079032,1
2023-12-31,Integra,fondos_mutuos_exterior,ACWI,media,722922.8322265,17.635404381257434,1
2023-12-31,Integra,alternativos_exterior,proxy_alternativos_pendiente,baja,718909.9919774,17.537512798151237,2
2023-12-31,Integra,alternativos_local,proxy_alternativos_pendiente,baja,413510.6166268,10.087420973684132,1
2023-12-31,Integra,acciones_locales_financieras,EPU_financieras_por_identificar,media,234871.2416634,5.729587086778228,1
2023-12-31,Integra,renta_fija_soberana_exterior,TLT,media,103220.8757796,2.5180306995622086,1
2023-12-31,Integra,depositos_exterior,tasas_cortas_usd_fx,baja,74064.6177826,1.8067758088600343,1
2023-12-31,Integra,depositos_locales,tasas_cortas_pen_pendiente,baja,61857.9628642,1.5089994957707793,1
2023-12-31,Integra,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,41373.2013144,1.0092821850424183,4
2023-12-31,Integra,fondos_inversion_local_tradicional,proxy_fondos_locales_pendiente,baja,22069.479,0.5383758394377656,1
2023-12-31,Integra,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,19158.8393181,0.467371984655159,6
2023-12-31,Integra,renta_fija_financiera_exterior,LQD_HYG,media,15014.5186123,0.3662729900262244,2
2023-12-31,Integra,acciones_exterior_directas,ACWI,media,752.7245715,0.0183624055215234,1
2023-12-31,Integra,etf_exterior_via_mercado_local,ACWI_EEM_QQQ_por_identificar,media,0.0,0.0,1
2023-12-31,Integra,otros_no_mapeados,sin_proxy,no_disponible,0.0,0.0,12
2023-12-31,Integra,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,0.0,0.0,6
2023-12-31,Integra,renta_fija_no_financiera_exterior,LQD_HYG,media,0.0,0.0,1
2023-12-31,Integra,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2023-12-31,Integra,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,0.0,0.0,2
2023-12-31,Integra,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,0.0,0.0,1
2023-12-31,Integra,operaciones_en_transito,sin_factor_directo,no_aplicable,-69456.5231093,-1.694363239539907,1
2023-12-31,Prima,acciones_locales_no_financieras,EPU,media,1649573.6895875,45.578176598954855,1
2023-12-31,Prima,alternativos_exterior,proxy_alternativos_pendiente,baja,834676.3370899,23.062337702758494,2
2023-12-31,Prima,fondos_mutuos_exterior,ACWI,media,522020.8748013,14.423580935013751,1
2023-12-31,Prima,alternativos_local,proxy_alternativos_pendiente,baja,232079.2885428,6.412414834773863,1
2023-12-31,Prima,acciones_locales_financieras,EPU_financieras_por_identificar,media,228116.9029971,6.3029330278712425,1
2023-12-31,Prima,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,77366.25713859999,2.137651050645118,6
2023-12-31,Prima,depositos_locales,tasas_cortas_pen_pendiente,baja,38951.0137605,1.076227267136113,1
2023-12-31,Prima,operaciones_en_transito,sin_factor_directo,no_aplicable,19554.917494,0.5403077707564558,1
2023-12-31,Prima,depositos_exterior,tasas_cortas_usd_fx,baja,14156.7878701,0.3911559584699193,1
2023-12-31,Prima,fondos_inversion_local_tradicional,proxy_fondos_locales_pendiente,baja,2656.9986348,0.0734136060513789,1
2023-12-31,Prima,etf_exterior_via_mercado_local,ACWI_EEM_QQQ_por_identificar,media,65.191081,0.0018012475715697,1
2023-12-31,Prima,acciones_exterior_directas,ACWI,media,0.0,0.0,1
2023-12-31,Prima,otros_no_mapeados,sin_proxy,no_disponible,0.0,0.0,12
2023-12-31,Prima,renta_fija_financiera_exterior,LQD_HYG,media,0.0,0.0,2
2023-12-31,Prima,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,0.0,0.0,6
2023-12-31,Prima,renta_fija_no_financiera_exterior,LQD_HYG,media,0.0,0.0,1
2023-12-31,Prima,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2023-12-31,Prima,renta_fija_soberana_exterior,TLT,media,0.0,0.0,1
2023-12-31,Prima,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,0.0,0.0,4
2023-12-31,Prima,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,0.0,0.0,2
2023-12-31,Prima,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,0.0,0.0,1
2023-12-31,Profuturo,acciones_locales_no_financieras,EPU,media,1653038.8754391,44.5110675675037,1
2023-12-31,Profuturo,fondos_mutuos_exterior,ACWI,media,868214.678483,23.3782537067012,1
2023-12-31,Profuturo,alternativos_exterior,proxy_alternativos_pendiente,baja,697923.0080646999,18.79284185656635,2
2023-12-31,Profuturo,acciones_locales_financieras,EPU_financieras_por_identificar,media,236720.3217414,6.374123677420347,1
2023-12-31,Profuturo,alternativos_local,proxy_alternativos_pendiente,baja,191425.2479012,5.154471724806308,1
2023-12-31,Profuturo,depositos_exterior,tasas_cortas_usd_fx,baja,28259.7009433,0.7609436637057576,1
2023-12-31,Profuturo,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,18716.142064599997,0.5039660448512544,6
2023-12-31,Profuturo,renta_fija_no_financiera_exterior,LQD_HYG,media,7364.170608,0.1982936399025958,1
2023-12-31,Profuturo,depositos_locales,tasas_cortas_pen_pendiente,baja,5355.303812,0.1442012606975884,1
2023-12-31,Profuturo,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,3438.736072,0.0925942008514144,2
2023-12-31,Profuturo,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,1338.0654854,0.0360298382060514,4
2023-12-31,Profuturo,operaciones_en_transito,sin_factor_directo,no_aplicable,1031.4440588,0.0277735005966824,1
2023-12-31,Profuturo,renta_fija_soberana_exterior,TLT,media,844.1700816,0.0227308093589641,1
2023-12-31,Profuturo,etf_exterior_via_mercado_local,ACWI_EEM_QQQ_por_identificar,media,100.5878007,0.0027085088317931,1
2023-12-31,Profuturo,acciones_exterior_directas,ACWI,media,0.0,0.0,1
2023-12-31,Profuturo,fondos_inversion_local_tradicional,proxy_fondos_locales_pendiente,baja,0.0,0.0,1
2023-12-31,Profuturo,otros_no_mapeados,sin_proxy,no_disponible,0.0,0.0,12
2023-12-31,Profuturo,renta_fija_financiera_exterior,LQD_HYG,media,0.0,0.0,2
2023-12-31,Profuturo,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,0.0,0.0,6
2023-12-31,Profuturo,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2023-12-31,Profuturo,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,0.0,0.0,1
2024-01-31,Habitat,acciones_locales_no_financieras,EPU,media,1329448.0765626,37.141521977452605,1
2024-01-31,Habitat,fondos_mutuos_exterior,ACWI,media,1045102.8533149,29.19761311435168,1
2024-01-31,Habitat,alternativos_exterior,proxy_alternativos_pendiente,baja,497771.6598157,13.90652058454224,2
2024-01-31,Habitat,acciones_locales_financieras,EPU_financieras_por_identificar,media,224742.7889906,6.278762881925394,1
2024-01-31,Habitat,depositos_locales,tasas_cortas_pen_pendiente,baja,106743.0650618,2.982139706564776,1
2024-01-31,Habitat,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,83084.5605961,2.3211790575122437,4
2024-01-31,Habitat,depositos_exterior,tasas_cortas_usd_fx,baja,75596.2220051,2.111973224463572,1
2024-01-31,Habitat,fondos_inversion_local_tradicional,proxy_fondos_locales_pendiente,baja,75004.6323186,2.095445658077086,1
2024-01-31,Habitat,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,44666.786601,1.247880579505363,6
2024-01-31,Habitat,operaciones_en_transito,sin_factor_directo,no_aplicable,41200.1270765,1.1510306060558737,1
2024-01-31,Habitat,renta_fija_soberana_exterior,TLT,media,32110.645499,0.8970927609259962,1
2024-01-31,Habitat,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,18058.7002458,0.5045158392329486,2
2024-01-31,Habitat,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,5881.8332312,0.1643240093958186,6
2024-01-31,Habitat,acciones_exterior_directas,ACWI,media,0.0,0.0,1
2024-01-31,Habitat,alternativos_local,proxy_alternativos_pendiente,baja,0.0,0.0,1
2024-01-31,Habitat,etf_exterior_via_mercado_local,ACWI_EEM_QQQ_por_identificar,media,0.0,0.0,1
2024-01-31,Habitat,otros_no_mapeados,sin_proxy,no_disponible,0.0,0.0,12
2024-01-31,Habitat,renta_fija_financiera_exterior,LQD_HYG,media,0.0,0.0,2
2024-01-31,Habitat,renta_fija_no_financiera_exterior,LQD_HYG,media,0.0,0.0,1
2024-01-31,Habitat,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2024-01-31,Habitat,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,0.0,0.0,1
2024-01-31,Integra,acciones_locales_no_financieras,EPU,media,1845897.4655358,44.18864394495112,1
2024-01-31,Integra,alternativos_exterior,proxy_alternativos_pendiente,baja,738963.2689072,17.68992340463459,2
2024-01-31,Integra,fondos_mutuos_exterior,ACWI,media,680248.7517039,16.284365976046203,1
2024-01-31,Integra,alternativos_local,proxy_alternativos_pendiente,baja,423102.7148177,10.128588161745288,1
2024-01-31,Integra,acciones_locales_financieras,EPU_financieras_por_identificar,media,251558.2783547,6.022013357277213,1
2024-01-31,Integra,renta_fija_soberana_exterior,TLT,media,107917.1089408,2.583410396074909,1
2024-01-31,Integra,depositos_exterior,tasas_cortas_usd_fx,baja,73117.2847145,1.7503429745123051,1
2024-01-31,Integra,renta_fija_no_financiera_exterior,LQD_HYG,media,25138.4999058,0.6017865251931239,1
2024-01-31,Integra,fondos_inversion_local_tradicional,proxy_fondos_locales_pendiente,baja,22378.452,0.5357141801915545,1
2024-01-31,Integra,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,21940.6234828,0.5252330734038159,4
2024-01-31,Integra,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,16795.5463499,0.4020658955188648,6
2024-01-31,Integra,renta_fija_financiera_exterior,LQD_HYG,media,9398.4399104,0.2249877485573855,2
2024-01-31,Integra,depositos_locales,tasas_cortas_pen_pendiente,baja,8290.8069314,0.1984722999777378,1
2024-01-31,Integra,acciones_exterior_directas,ACWI,media,726.4903779,0.0173913368634144,1
2024-01-31,Integra,etf_exterior_via_mercado_local,ACWI_EEM_QQQ_por_identificar,media,0.0,0.0,1
2024-01-31,Integra,otros_no_mapeados,sin_proxy,no_disponible,0.0,0.0,12
2024-01-31,Integra,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,0.0,0.0,6
2024-01-31,Integra,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2024-01-31,Integra,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,0.0,0.0,2
2024-01-31,Integra,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,0.0,0.0,1
2024-01-31,Integra,operaciones_en_transito,sin_factor_directo,no_aplicable,-48161.8691035,-1.1529392749451328,1
2024-01-31,Prima,acciones_locales_no_financieras,EPU,media,1687122.9803193,45.891165952366826,1
2024-01-31,Prima,alternativos_exterior,proxy_alternativos_pendiente,baja,857792.3155332,23.332673411483597,2
2024-01-31,Prima,fondos_mutuos_exterior,ACWI,media,553170.6664787,15.04670800616501,1
2024-01-31,Prima,acciones_locales_financieras,EPU_financieras_por_identificar,media,237807.0397581,6.468551761481344,1
2024-01-31,Prima,alternativos_local,proxy_alternativos_pendiente,baja,235688.0625432,6.410913796642613,1
2024-01-31,Prima,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,75117.7320472,2.043265575513093,6
2024-01-31,Prima,depositos_locales,tasas_cortas_pen_pendiente,baja,22069.7610771,0.6003160883545082,1
2024-01-31,Prima,depositos_exterior,tasas_cortas_usd_fx,baja,7805.5887647,0.2123185882329599,1
2024-01-31,Prima,fondos_inversion_local_tradicional,proxy_fondos_locales_pendiente,baja,2731.9699747,0.0743118841651444,1
2024-01-31,Prima,etf_exterior_via_mercado_local,ACWI_EEM_QQQ_por_identificar,media,65.6347611,0.0017853207792321,1
2024-01-31,Prima,acciones_exterior_directas,ACWI,media,0.0,0.0,1
2024-01-31,Prima,otros_no_mapeados,sin_proxy,no_disponible,0.0,0.0,12
2024-01-31,Prima,renta_fija_financiera_exterior,LQD_HYG,media,0.0,0.0,2
2024-01-31,Prima,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,0.0,0.0,6
2024-01-31,Prima,renta_fija_no_financiera_exterior,LQD_HYG,media,0.0,0.0,1
2024-01-31,Prima,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2024-01-31,Prima,renta_fija_soberana_exterior,TLT,media,0.0,0.0,1
2024-01-31,Prima,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,0.0,0.0,4
2024-01-31,Prima,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,0.0,0.0,2
2024-01-31,Prima,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,0.0,0.0,1
2024-01-31,Prima,operaciones_en_transito,sin_factor_directo,no_aplicable,-3014.9943372,-0.0820103851870392,1
2024-01-31,Profuturo,acciones_locales_no_financieras,EPU,media,1724322.3930437,45.92982373471717,1
2024-01-31,Profuturo,fondos_mutuos_exterior,ACWI,media,848531.1572203,22.60185603444533,1
2024-01-31,Profuturo,alternativos_exterior,proxy_alternativos_pendiente,baja,708801.7302346999,18.87996042032336,2
2024-01-31,Profuturo,acciones_locales_financieras,EPU_financieras_por_identificar,media,223998.761192,5.966531351589788,1
2024-01-31,Profuturo,alternativos_local,proxy_alternativos_pendiente,baja,193495.6029997,5.154035564968622,1
2024-01-31,Profuturo,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,32815.1679911,0.8740795153717861,6
2024-01-31,Profuturo,depositos_exterior,tasas_cortas_usd_fx,baja,22729.3179879,0.605428296359268,1
2024-01-31,Profuturo,renta_fija_no_financiera_exterior,LQD_HYG,media,7912.023931,0.2107482139080962,1
2024-01-31,Profuturo,depositos_locales,tasas_cortas_pen_pendiente,baja,7533.6332203,0.2006692294238618,1
2024-01-31,Profuturo,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,3309.4029467,0.0881507394570108,2
2024-01-31,Profuturo,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,1355.8714638,0.0361155997222432,4
2024-01-31,Profuturo,renta_fija_soberana_exterior,TLT,media,839.4559552,0.0223601248878622,1
2024-01-31,Profuturo,etf_exterior_via_mercado_local,ACWI_EEM_QQQ_por_identificar,media,101.2723853,0.0026975366235387,1
2024-01-31,Profuturo,acciones_exterior_directas,ACWI,media,0.0,0.0,1
2024-01-31,Profuturo,fondos_inversion_local_tradicional,proxy_fondos_locales_pendiente,baja,0.0,0.0,1
2024-01-31,Profuturo,otros_no_mapeados,sin_proxy,no_disponible,0.0,0.0,12
2024-01-31,Profuturo,renta_fija_financiera_exterior,LQD_HYG,media,0.0,0.0,2
2024-01-31,Profuturo,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,0.0,0.0,6
2024-01-31,Profuturo,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2024-01-31,Profuturo,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,0.0,0.0,1
2024-01-31,Profuturo,operaciones_en_transito,sin_factor_directo,no_aplicable,-21491.4677093,-0.5724563617979403,1
2024-02-29,Habitat,acciones_locales_no_financieras,EPU,media,1415856.5751556,38.73836358682917,1
2024-02-29,Habitat,fondos_mutuos_exterior,ACWI,media,1180303.2490247,32.29353679302561,1
2024-02-29,Habitat,alternativos_exterior,proxy_alternativos_pendiente,baja,502277.3807971,13.742496337681644,2
2024-02-29,Habitat,acciones_locales_financieras,EPU_financieras_por_identificar,media,281048.1887214,7.689583190241481,1
2024-02-29,Habitat,depositos_exterior,tasas_cortas_usd_fx,baja,121000.4021635,3.310616100113871,1
2024-02-29,Habitat,fondos_inversion_local_tradicional,proxy_fondos_locales_pendiente,baja,75693.8762389,2.071012665048159,1
2024-02-29,Habitat,renta_fija_soberana_exterior,TLT,media,69262.7395755,1.8950543690491464,1
2024-02-29,Habitat,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,29358.0822898,0.8032480732233329,6
2024-02-29,Habitat,depositos_locales,tasas_cortas_pen_pendiente,baja,27413.1021823,0.7500326925869116,1
2024-02-29,Habitat,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,18092.6295851,0.4950210885819425,2
2024-02-29,Habitat,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,5881.464346000001,0.1609190565317546,6
2024-02-29,Habitat,acciones_exterior_directas,ACWI,media,0.0,0.0,1
2024-02-29,Habitat,alternativos_local,proxy_alternativos_pendiente,baja,0.0,0.0,1
2024-02-29,Habitat,etf_exterior_via_mercado_local,ACWI_EEM_QQQ_por_identificar,media,0.0,0.0,1
2024-02-29,Habitat,otros_no_mapeados,sin_proxy,no_disponible,0.0,0.0,12
