periodo,fecha_cartera,archivo,fila_excel_aprox,Habitat,Integra,Prima,Profuturo,pct_Habitat,pct_Integra,pct_Prima,pct_Profuturo,entidad_administradora,isin,instrumento_sin_isin,moneda,estado_refinado,nombre_final,monto_vector_total,es_isin,es_moneda_suelta,activo_jerarquia,es_subtotal_jerarquico,id_relacion_padre,iteracion_eliminacion
2023-01,2023-01-31,CA-0001-en2023.XLS,464,0.0,0.0,0.0,81917.78131393521,,,,1.991033465476208,"Altamar Global Private Equity Program VIII, FCR",,,EUR,entidad_sin_isin_pendiente,"Altamar Global Private Equity Program VIII, FCR",81917.78131393521,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,465,0.0,4924.083300661499,0.0,4924.083300661499,,0.1130356172952537,,0.119681154459463,APAX VIII GP,,APAX VIII-A L.P.,EUR,fondo_sin_isin_pareja_exacta,APAX VIII-A L.P.,9848.166601322999,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,467,0.0,38156.8956333262,37226.1249345977,20474.2828289519,,0.8759169958404602,0.9502758720527192,0.497632890444672,ARC GP II,,Fondo Arias Resource Capital Fund II L.P.,USD,fondo_sin_isin_pareja_exacta,Fondo Arias Resource Capital Fund II L.P.,95857.3033968758,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,469,0.0,843.6622095471,0.0,843.6622095471,,0.0193668288739191,,0.0205054344224546,Coller Int GP,,"Coller International Partners VI Parallel Fund (Latin America),L.P.",USD,fondo_sin_isin_pareja_exacta,"Coller International Partners VI Parallel Fund (Latin America),L.P.",1687.3244190942,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,471,0.0,0.0,15419.1035909916,8480.4281826313,,,0.3936053547594182,0.2061190628256698,CSABF GenPartLP,,"Carlyle South America Buyout Fund, L.P.",USD,fondo_sin_isin_pareja_exacta,"Carlyle South America Buyout Fund, L.P.",23899.5317736229,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,473,0.0,0.0,689.1701052928,0.0,,,0.0175925300833855,,DS VII As LP,,Dover Street VII Cayman Fund L.P.,USD,fondo_sin_isin_pareja_exacta,Dover Street VII Cayman Fund L.P.,689.1701052928,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,475,0.0,0.0,0.0,7369.1934229987,,,,0.1791102063974191,HIPEP VI,,"HIPEP VI- Cayman Fund, L.P",EUR,fondo_sin_isin_pareja_exacta,"HIPEP VI- Cayman Fund, L.P",7369.1934229987,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,477,0.0,0.0,0.0,6240.1813101421,,,,0.1516692666701722,HV IX-Buy As LC,,,,entidad_sin_isin_pendiente,HV IX-Buy As LC,6240.1813101421,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,478,0.0,0.0,0.0,6240.1813101421,,,,0.1516692666701722,Harvour vest Buyout,,,USD,entidad_sin_isin_pendiente,Harvour vest Buyout,6240.1813101421,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,479,0.0,24474.696815264,32005.346136352,0.0,,0.5618329938195592,0.8170044092288677,,LARRAIN VIAL,,Fondo Energético Americano,USD,fondo_sin_isin_pareja_exacta,Fondo Energético Americano,56480.042951616,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,481,0.0,0.0,0.0,1826.7825895172,,,,0.0444004367737838,Lexington Partn,,"Lexington Capital Partners VII (Offshore), L.P.",USD,fondo_sin_isin_pareja_exacta,"Lexington Capital Partners VII (Offshore), L.P.",1826.7825895172,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,484,8661.2277094535,0.0,0.0,0.0,0.2935301823835554,,,,Morgan Stanley,PRIVFAENHIP3,,USD,isin,PRIVFAENHIP3,8661.2277094535,True,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,485,0.0,0.0,2460.2752196356,820.3391235027,,,0.0628037482799089,0.019938560612059,PARTNERS GROUP,,"Partners Group Direct Investments 2009, L.P.",EUR,entidad_sin_isin_pendiente,"Partners Group Direct Investments 2009, L.P.",3280.6143431383,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,487,0.0,0.0,2460.2752196356,0.0,,,0.0628037482799089,,"Partners Group Secondary 2008 S.C.A., SICAR",,,EUR,entidad_sin_isin_pendiente,"Partners Group Secondary 2008 S.C.A., SICAR",2460.2752196356,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,488,0.0,2741.2428498445,0.0,2741.2428498445,,0.0629270584530418,,0.0666266366531745,PASIA VI,,"Pantheon Asia Fund VI, L.P.",USD,fondo_sin_isin_pareja_exacta,"Pantheon Asia Fund VI, L.P.",5482.485699689,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,490,0.0,6156.629414078099,0.0,1719.7223362654,,0.1413295356284782,,0.0417983088398034,PG SecPF,,Partners Group Secondary 2011,USD,fondo_sin_isin_pareja_exacta,Partners Group Secondary 2011,7876.3517503435,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,492,0.0,0.0,0.0,19939.0587978986,,,,0.4846241279969894,PGM X Ltd,,Partners Group Direct Investment 2012,USD,fondo_sin_isin_pareja_exacta,Partners Group Direct Investment 2012,19939.0587978986,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,496,0.0,0.0,26161.671102786702,0.0,,,0.6678321975557439,,Terranum GP,,"Terranum Capital Latin America Real Estate Fund I, L.P.",USD,fondo_sin_isin_pareja_exacta,"Terranum Capital Latin America Real Estate Fund I, L.P.",26161.671102786702,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,498,0.0,26039.6972718141,0.0,19963.7706268538,,0.5977586233981103,,0.4852247555732463,TRG MANAGEMENT,,"TRG Latin America Private Equity Fund I, L.P. (LAPEF)",USD,fondo_sin_isin_pareja_exacta,"TRG Latin America Private Equity Fund I, L.P. (LAPEF)",46003.4678986679,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,500,0.0,5301.901253349601,0.0,0.0,,0.1217086804624814,,,Apollo COA,,Apollo Credit Opportunity Fund III LP,USD,fondo_sin_isin_pareja_exacta,Apollo Credit Opportunity Fund III LP,5301.901253349601,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,502,0.0,0.0,91094.2289085138,0.0,,,2.325373590914788,,HarbGAnGP,,HarbourVest Global Annual Private Equity Fund L.P.,USD,fondo_sin_isin_pareja_exacta,HarbourVest Global Annual Private Equity Fund L.P.,91094.2289085138,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,504,0.0,0.0,0.0,82722.64481152692,,,,2.010595886883887,PAI Europe,,,,entidad_sin_isin_pendiente,PAI Europe,82722.64481152692,False,False,False,True,H10J_0000693,1.0
2023-01,2023-01-31,CA-0001-en2023.XLS,505,0.0,0.0,0.0,14763.2417995187,,,,0.3588245190517463,PAI Europe VI -1 FPCI,,,EUR,entidad_sin_isin_pendiente,PAI Europe VI -1 FPCI,14763.2417995187,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,506,0.0,0.0,0.0,67959.4030120082,,,,1.6517713678321408,PAI Europe VI -1 SCSP,,,EUR,entidad_sin_isin_pendiente,PAI Europe VI -1 SCSP,67959.4030120082,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,507,0.0,127750.990124074,0.0,102171.089502681,,2.9326092080559736,,2.4832955085100377,Lexington GP 8,,Lexington Capital Partners VIII-A feeder LP,USD,fondo_sin_isin_pareja_exacta,Lexington Capital Partners VIII-A feeder LP,229922.079626755,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,509,0.0,14773.7627173402,0.0,0.0,,0.3391415795715341,,,ASSF Operating,,"Ares Special Situations IV, LP",USD,fondo_sin_isin_pareja_exacta,"Ares Special Situations IV, LP",14773.7627173402,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,511,0.0,0.0,190395.917499547,0.0,,,4.860260015111209,,CPS GP,,CPS Managers Fund L.P,USD,fondo_sin_isin_pareja_exacta,CPS Managers Fund L.P,190395.917499547,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,513,0.0,73708.3577483052,0.0,0.0,,1.6920245270383227,,,Oaktree HP,,Oaktree Principal Fund VI L.P. (Feeder),USD,fondo_sin_isin_pareja_exacta,Oaktree Principal Fund VI L.P. (Feeder),73708.3577483052,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,515,0.0,25283.574294667294,0.0,0.0,,0.5804013160062081,,,Avenue,,"Avenue Europe Special Situations Fund III (US), LP",USD,fondo_sin_isin_pareja_exacta,"Avenue Europe Special Situations Fund III (US), LP",25283.574294667294,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,517,0.0,0.0,0.0,101538.725392541,,,,2.4679257306002853,HIPEPLLC,,HIPEP VII PARTNERSHIP FEEDER FUND L.P.,USD,fondo_sin_isin_pareja_exacta,HIPEP VII PARTNERSHIP FEEDER FUND L.P.,101538.725392541,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,521,0.0,26679.8090685134,0.0,0.0,,0.6124528167453591,,,PGMXI GP,,"Partners Group Secondary 2015 (USD) C,LP",USD,fondo_sin_isin_pareja_exacta,"Partners Group Secondary 2015 (USD) C,LP",26679.8090685134,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,523,9865.8732388542,107209.058142877,44461.484175984304,0.0,0.334355782842781,2.461055454767563,1.1349737777520907,,Coller Int GP V,,,,entidad_sin_isin_pendiente,Coller Int GP V,161536.4155577155,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,525,9865.8732388542,0.0,44461.484175984304,0.0,0.334355782842781,,1.1349737777520907,,"Coller International Partners VII Feeder Fund, LP",PRIVFAECOL8F,,USD,isin,PRIVFAECOL8F,54327.3574148385,True,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,526,0.0,121649.99705703,0.0,0.0,,2.7925568418917504,,,KKRAA,,KKR Americas Fund XII LP,USD,fondo_sin_isin_pareja_exacta,KKR Americas Fund XII LP,121649.99705703,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,528,0.0,0.0,0.0,69277.44801102049,,,,1.6838068021413293,BridgeAdv,,Bridgepoint Europe V D LP,EUR,fondo_sin_isin_pareja_exacta,Bridgepoint Europe V D LP,69277.44801102049,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,531,0.0,0.0,0.0,21580.8104893378,,,,0.5245273395736139,ICG Europe Fund,,ICG EUROPE FUND VI FEEDER LIMITED PARTNERSHIP,EUR,fondo_sin_isin_pareja_exacta,ICG EUROPE FUND VI FEEDER LIMITED PARTNERSHIP,21580.8104893378,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,535,0.0,90605.6451560216,0.0,0.0,,2.079913032598322,,,Apax IX GP,,,,entidad_sin_isin_pendiente,Apax IX GP,90605.6451560216,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,536,0.0,90605.6451560216,0.0,0.0,,2.079913032598322,,,APAX IX,,,USD,entidad_sin_isin_pendiente,APAX IX,90605.6451560216,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,537,0.0,59781.4141460506,0.0,30139.5133388902,,1.3723222452134902,,0.732548889000351,HbVest IV,,Harbourvest Partners Co-investment Fund IV LP,USD,fondo_sin_isin_pareja_exacta,Harbourvest Partners Co-investment Fund IV LP,89920.9274849408,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,541,0.0,120818.965837074,0.0,0.0,,2.7734799658107274,,,CVC Capital VII,,CVC Capital Partners VII (A) LP,EUR,fondo_sin_isin_pareja_exacta,CVC Capital Partners VII (A) LP,120818.965837074,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,543,0.0,0.0,0.0,44452.3871818815,,,,1.0804270950680122,Partners GMVII,,"Partners Group Direct Equity 2016 (USD) C-G, L.P",USD,fondo_sin_isin_pareja_exacta,"Partners Group Direct Equity 2016 (USD) C-G, L.P",44452.3871818815,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,547,0.0,48778.6883526439,0.0,0.0,,1.1197473340983477,,,Carlyle Realty,,"Carlyle Realty Foreign Investors VIII-B, LP",USD,fondo_sin_isin_pareja_exacta,"Carlyle Realty Foreign Investors VIII-B, LP",48778.6883526439,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,549,0.0,0.0,0.0,31909.9347839599,,,,0.7755794531659223,Apollo EPF III,,"Apollo European Principal Finance Fund III (EURO B), L.P",EUR,fondo_sin_isin_pareja_exacta,"Apollo European Principal Finance Fund III (EURO B), L.P",31909.9347839599,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,551,0.0,0.0,0.0,16.4758271115,,,,0.0004004493606178,VEPF VI Co-Inv,,"Vista Co-Invest Program International Feeder, L.P.",USD,fondo_sin_isin_pareja_exacta,"Vista Co-Invest Program International Feeder, L.P.",16.4758271115,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,553,0.0,0.0,0.0,32858.7624906459,,,,0.7986409629710164,Starwood XI M,,"Starwood Opportunity Fund XI Investor KP, L.P.",USD,fondo_sin_isin_pareja_exacta,"Starwood Opportunity Fund XI Investor KP, L.P.",32858.7624906459,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,555,7236.5695413269,0.0,0.0,0.0,0.245248323742662,,,,MREP-SCIF II GP,,Metropolitan Real Estate Partners Secondaries Fund EUI-II L.P.,USD,fondo_sin_isin_pareja_exacta,Metropolitan Real Estate Partners Secondaries Fund EUI-II L.P.,7236.5695413269,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,557,0.0,129299.651590691,0.0,0.0,,2.968159765219966,,,Carlyle VII,,Carlyle Partners VII,USD,fondo_sin_isin_pareja_exacta,Carlyle Partners VII,129299.651590691,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,559,0.0,102394.5810125712,0.0,29536.898410663,,2.3505359202371685,,0.7179021728704575,PAI Europe VII,,,,entidad_sin_isin_pendiente,PAI Europe VII,131931.4794232342,False,False,False,True,H10J_0000692,1.0
2023-01,2023-01-31,CA-0001-en2023.XLS,560,0.0,51405.5944864929,0.0,14828.5368912249,,1.18004971695536,,0.3604115336245673,PAI Europe VII-1 SCSp,,,EUR,entidad_sin_isin_pendiente,PAI Europe VII-1 SCSp,66234.1313777178,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,561,0.0,50988.9865260783,0.0,14708.3615194381,,1.1704862032818086,,0.3574906392458902,PAI Europe VII-1 S.L.P.,,,EUR,entidad_sin_isin_pendiente,PAI Europe VII-1 S.L.P.,65697.3480455164,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,562,0.0,36345.5539803395,0.0,0.0,,0.8343364397498572,,,CEP V Lux,,"Carlyle Europe Partners V, S.C.Sp.",EUR,fondo_sin_isin_pareja_exacta,"Carlyle Europe Partners V, S.C.Sp.",36345.5539803395,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,568,13694.7825662602,42797.187750950005,136945.576939032,0.0,0.4641180395234213,0.9824379971962746,3.495826594310756,,Lexington GP 9,,,,entidad_sin_isin_pendiente,Lexington GP 9,193437.5472562422,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,569,13694.7825662602,42797.187750950005,136945.576939032,0.0,0.4641180395234213,0.9824379971962746,3.495826594310756,,"LCP IX Peru, L.P",,,USD,entidad_sin_isin_pendiente,"LCP IX Peru, L.P",193437.5472562422,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,570,8425.9291336036,0.0,0.0,0.0,0.2855558817184861,,,,FRO Fund III,,Fortress Real Estate Opportunities Fund III (C) L.P.,USD,fondo_sin_isin_pareja_exacta,Fortress Real Estate Opportunities Fund III (C) L.P.,8425.9291336036,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,572,2952.3211863235,0.0,0.0,0.0,0.1000545656282083,,,,TSEuropean VIII,,,,entidad_sin_isin_pendiente,TSEuropean VIII,2952.3211863235,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,573,2952.3211863235,0.0,0.0,0.0,0.1000545656282083,,,,Tishman Speyer European Real Estate Venture VIII SCSp,,,EUR,entidad_sin_isin_pendiente,Tishman Speyer European Real Estate Venture VIII SCSp,2952.3211863235,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,574,12358.5626668489,0.0,0.0,0.0,0.4188333658101744,,,,ASF VIII,,ASF VIII L.P.,USD,fondo_sin_isin_pareja_exacta,ASF VIII L.P.,12358.5626668489,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,576,0.0,87834.4744951615,0.0,0.0,,2.016298961276918,,,Hellman & F,,"Hellman & Friedman Capital Partners IX, L.P.",USD,fondo_sin_isin_pareja_exacta,"Hellman & Friedman Capital Partners IX, L.P.",87834.4744951615,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,579,20831.9754496773,0.0,0.0,0.0,0.7059984748443191,,,,PGSF VI,PRIVFAEPGSF6,,USD,isin,PRIVFAEPGSF6,20831.9754496773,True,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,581,16554.148867622298,0.0,0.0,0.0,0.5610223514865076,,,,CVC Credit Part,PRIVFAECVCII,,USD,isin,PRIVFAECVCII,16554.148867622298,True,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,583,47215.969624772304,0.0,0.0,0.0,1.6001556176901754,,,,EQT Infrastruct,PRIVFAEEQTI4,,USD,isin,PRIVFAEEQTI4,47215.969624772304,True,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,585,16375.2705142708,0.0,0.0,0.0,0.5549601398180133,,,,NB Private Debt,PRIVFAENBDF3,,USD,isin,PRIVFAENBDF3,16375.2705142708,True,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,587,17705.080488687898,0.0,0.0,0.0,0.6000275803033935,,,,Cinven CM VII,PRIVFAECCM7F,,EUR,isin,PRIVFAECCM7F,17705.080488687898,True,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,591,8639.368416096,0.0,0.0,0.0,0.2927893679654101,,,,Strategic PFS,PRIVFAESPOS8,,USD,isin,PRIVFAESPOS8,8639.368416096,True,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,593,19706.0786934315,0.0,0.0,0.0,0.6678416809933542,,,,Hamilton LaneII,PRIVFAEHLGII,,USD,isin,PRIVFAEHLGII,19706.0786934315,True,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,595,12895.4763341231,0.0,0.0,0.0,0.4370294428521395,,,,SPFSA RE VII,PRIVFAESPOR7,,USD,isin,PRIVFAESPOR7,12895.4763341231,True,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,597,11805.4686040147,0.0,0.0,0.0,0.4000889329670355,,,,Oaktree SSF II,PRIVFAEOSF6F,,USD,isin,PRIVFAEOSF6F,11805.4686040147,True,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,599,34415.6966006163,0.0,0.0,0.0,1.1663526279317071,,,,Platinum EPV,PRIVFAEPECPV,,USD,isin,PRIVFAEPECPV,34415.6966006163,True,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,601,6906.2806700432,0.0,45896.1231829516,0.0,0.2340547890753601,,1.1715959842219257,,Apax X USD GP,PRIVFAEA10FE,,USD,isin,PRIVFAEA10FE,52802.403852994794,True,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,603,0.0,21862.0125115009,0.0,0.0,,0.5018570825603389,,,"Global Inf IV,",PRIVFAEGIP4F,,USD,isin,PRIVFAEGIP4F,21862.0125115009,True,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,605,26952.9851797748,0.0,0.0,0.0,0.9134403252053234,,,,Warburg Pincus,PRIVFAEWPGGF,,USD,isin,PRIVFAEWPGGF,26952.9851797748,True,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,611,2265.1119260739,0.0,0.0,0.0,0.0767649505455145,,,,Bain Capital DS,PRIVFAEBCDSS,,USD,isin,PRIVFAEBCDSS,2265.1119260739,True,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,613,23802.540923983903,0.0,0.0,0.0,0.8066713418679858,,,,Insight A XI,PRIVFAEIPCXI,,USD,isin,PRIVFAEIPCXI,23802.540923983903,True,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,615,44321.2122373429,0.0,0.0,0.0,1.502051897017773,,,,Antin Inf IV,PRIVFAEAIP4B,,EUR,isin,PRIVFAEAIP4B,44321.2122373429,True,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,633,0.0,0.0,65871.0202616666,0.0,,,1.6814976399539672,,Dover X,PRIVFAEDSFFX,,USD,isin,PRIVFAEDSFFX,65871.0202616666,True,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,637,20966.6532503813,0.0,0.0,0.0,0.7105627237856688,,,,EQT Infr. V GP,PRIVFAEEQTI5,,EUR,isin,PRIVFAEEQTI5,20966.6532503813,True,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,639,0.0,0.0,21722.1880361032,0.0,,,0.5545049670135426,,"CD&R A XI, L.P.",PRIVFAECDRXI,,USD,isin,PRIVFAECDRXI,21722.1880361032,True,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,645,0.0,0.0,56330.9799473968,0.0,,,1.4379678569054162,,Blackstone GA,PRIVFAEBSGLP,,USD,isin,PRIVFAEBSGLP,56330.9799473968,True,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,649,23535.9445404762,0.0,0.0,0.0,0.7976363542543478,,,,G Squared EGP V,PRIVFAEGS5SC,,USD,isin,PRIVFAEGS5SC,23535.9445404762,True,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,651,1884.3526663557,0.0,0.0,0.0,0.0638609675654431,,,,InfraVia Europ,PRIVFAEIEF5S,,EUR,isin,PRIVFAEIEF5S,1884.3526663557,True,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,657,3698.8823075024,0.0,0.0,0.0,0.1253556233317173,,,,Knightsbridge M,PRIVFAEKVCXC,,USD,isin,PRIVFAEKVCXC,3698.8823075024,True,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,658,0.0,21353.68231905,1468.711562,0.0,,0.4901880238574158,0.0374919807749402,,DEP ON CMS,,,,entidad_sin_isin_pendiente,DEP ON CMS,22822.39388105,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,659,0.0,21353.68231905,0.0,0.0,,0.4901880238574158,,,CITIBANK N.A.,,,USD,entidad_sin_isin_pendiente,CITIBANK N.A.,21353.68231905,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,660,0.0,21353.68231905,0.0,0.0,,0.4901880238574158,,,CITIBANK N.A.,,,USD,entidad_sin_isin_pendiente,CITIBANK N.A.,21353.68231905,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,661,0.0,0.0,1468.711562,0.0,,,0.0374919807749402,,JP Morgan Bank,,,USD,entidad_sin_isin_pendiente,JP Morgan Bank,1468.711562,False,False,True,False,,
2023-01,2023-01-31,CA-0001-en2023.XLS,662,0.0,0.0,1468.711562,0.0,,,0.0374919807749402,,JP Morgan Bank,,,USD,entidad_sin_isin_pendiente,JP Morgan Bank,1468.711562,False,False,True,False,,
2023-02,2023-02-28,CA-0001-fe2023.XLS,6,2511.8488608,24496.653735301,97300.67109633372,49730.00582083771,0.086349675765287,0.5842745077925467,2.5603075677888847,1.2591662770934855,CTA CTE EXT,,,,entidad_sin_isin_pendiente,CTA CTE EXT,174039.17951327242,False,False,True,False,,
2023-02,2023-02-28,CA-0001-fe2023.XLS,7,2511.8488608,24234.636697861,435.5197795516,0.0,0.086349675765287,0.5780250878824752,0.0114599886613703,,BROWN BROTHERS,,,,entidad_sin_isin_pendiente,BROWN BROTHERS,27182.0053382126,False,False,False,True,H10J_0000707,1.0
2023-02,2023-02-28,CA-0001-fe2023.XLS,13,0.0,1.8256601139,435.5159875516,0.0,,4.354417856297875e-05,0.0114598888811099,,EUR,,,,entidad_sin_isin_pendiente,EUR,437.34164766550003,False,True,True,False,,
2023-02,2023-02-28,CA-0001-fe2023.XLS,14,0.0,1.890224875,0.0,0.0,,4.50841253826574e-05,,,GBP,,,,entidad_sin_isin_pendiente,GBP,1.890224875,False,True,True,False,,
2023-02,2023-02-28,CA-0001-fe2023.XLS,15,0.0,0.0408128721,0.0,0.0,,9.734358421152192e-07,,,JPY,,,,entidad_sin_isin_pendiente,JPY,0.0408128721,False,True,True,False,,
2023-02,2023-02-28,CA-0001-fe2023.XLS,19,2511.8488608,24230.88,0.003792,0.0,0.086349675765287,0.5779354861426875,9.978026037912162e-08,,USD,,,,entidad_sin_isin_pendiente,USD,26742.7326528,False,True,True,False,,
2023-02,2023-02-28,CA-0001-fe2023.XLS,24,0.0,0.0,94328.03556366212,0.0,,,2.4820875394496964,,JPMC&CO,,,,entidad_sin_isin_pendiente,JPMC&CO,94328.03556366212,False,False,False,True,H10J_0000706,1.0
2023-02,2023-02-28,CA-0001-fe2023.XLS,26,0.0,0.0,123.7012344734,0.0,,,0.0032549950909743,,CAD,,,,entidad_sin_isin_pendiente,CAD,123.7012344734,False,True,True,False,,
2023-02,2023-02-28,CA-0001-fe2023.XLS,28,0.0,0.0,10358.811598938,0.0,,,0.2725751367511336,,EUR,,,,entidad_sin_isin_pendiente,EUR,10358.811598938,False,True,True,False,,
2023-02,2023-02-28,CA-0001-fe2023.XLS,29,0.0,0.0,112.754623794,0.0,,,0.0029669529855261,,GBP,,,,entidad_sin_isin_pendiente,GBP,112.754623794,False,True,True,False,,
2023-02,2023-02-28,CA-0001-fe2023.XLS,32,0.0,0.0,449.48662,0.0,,,0.0118275031594228,,PEN,,,,entidad_sin_isin_pendiente,PEN,449.48662,False,True,True,False,,
2023-02,2023-02-28,CA-0001-fe2023.XLS,33,0.0,0.0,83283.28145856,0.0,,,2.1914629507285834,,USD,,,,entidad_sin_isin_pendiente,USD,83283.28145856,False,True,True,False,,
2023-02,2023-02-28,CA-0001-fe2023.XLS,36,0.0,0.0,2537.11575312,0.0,,,0.0667600396778177,,Societe General,,,,entidad_sin_isin_pendiente,Societe General,2537.11575312,False,False,True,False,,
2023-02,2023-02-28,CA-0001-fe2023.XLS,37,0.0,0.0,2537.11575312,0.0,,,0.0667600396778177,,USD,,,,entidad_sin_isin_pendiente,USD,2537.11575312,False,True,True,False,,
2023-02,2023-02-28,CA-0001-fe2023.XLS,38,0.0,262.01703744,0.0,0.0,,0.0062494199100714,,,INTL FCStone,,,,entidad_sin_isin_pendiente,INTL FCStone,262.01703744,False,False,True,False,,
2023-02,2023-02-28,CA-0001-fe2023.XLS,39,0.0,262.01703744,0.0,0.0,,0.0062494199100714,,,USD,,,,entidad_sin_isin_pendiente,USD,262.01703744,False,True,True,False,,
2023-02,2023-02-28,CA-0001-fe2023.XLS,40,0.0,0.0,0.0,49730.00582083771,,,,1.2591662770934855,STATE STREET BA,,,,entidad_sin_isin_pendiente,STATE STREET BA,49730.00582083771,False,False,False,True,H10J_0000705,1.0
