afp,baseline,fecha_hoy_simulada,segmento,fecha_ultima_cuota_visible,cuotas_ocultas_estimadas,cuota_ultima_visible,cuota_estimada_hoy,cuota_real_hoy,error_pct,error_abs_pct,retorno_estimado_acumulado,retorno_real_acumulado
Profuturo,PERSISTENCIA_1D,2023-01-13,validacion,2023-01-06,5,48.6374886,50.96149334995834,50.0184333,0.018854250078207402,0.018854250078207402,0.04778217002673002,0.028392598790555112
Profuturo,PERSISTENCIA_1D,2023-01-16,validacion,2023-01-11,3,49.2993493,49.355740964642365,49.935947500000005,-0.011619015246634445,0.011619015246634445,0.001143862250578609,0.012912912828243028
Profuturo,PERSISTENCIA_1D,2023-01-17,validacion,2023-01-12,3,49.7922494,51.30071568144839,49.8793876,0.02849529935785311,0.02849529935785311,0.03029520255914342,0.0017500354181627653
Profuturo,PERSISTENCIA_1D,2023-01-18,validacion,2023-01-13,3,50.0184333,50.703168403474905,49.749970000000005,0.019159778457653376,0.019159778457653376,0.013689655159089265,-0.005367287263673526
Profuturo,PERSISTENCIA_1D,2023-01-19,validacion,2023-01-13,4,50.0184333,50.933490200743506,49.9406483,0.01988043676925,0.01988043676925,0.018294393493998307,-0.001555126677668217
Profuturo,PERSISTENCIA_1D,2023-01-20,validacion,2023-01-13,5,50.0184333,51.164858246835756,50.1233663,0.020778571427189974,0.020778571427189974,0.02292004909389589,0.0020978865805458824
Profuturo,PERSISTENCIA_1D,2023-01-23,validacion,2023-01-18,3,49.749970000000005,49.36372844715142,50.4476968,-0.021486974066347808,0.021486974066347808,-0.0077636539850894914,0.014024667753568476
Profuturo,PERSISTENCIA_1D,2023-01-24,validacion,2023-01-19,3,49.9406483,50.51707932775238,50.539313,-0.0004399282643122726,0.0004399282643122726,0.011542321683324586,0.011987523598086636
Profuturo,PERSISTENCIA_1D,2023-01-25,validacion,2023-01-20,3,50.1233663,50.67554115785392,50.521475200000005,0.0030495142361544048,0.0030495142361544048,0.011016316313414043,0.007942581063235643
Profuturo,PERSISTENCIA_1D,2023-01-26,validacion,2023-01-20,4,50.1233663,50.8609479125612,50.26040020000001,0.011948725242366676,0.011948725242366676,0.01471532474787507,0.0027339324972672774
Profuturo,PERSISTENCIA_1D,2023-01-27,validacion,2023-01-20,5,50.1233663,51.047033015519055,50.0095331,0.020746042828363453,0.020746042828363453,0.018427866755610367,-0.0022710605532494377
Profuturo,PERSISTENCIA_1D,2023-01-30,validacion,2023-01-25,3,50.521475200000005,50.46799956611445,49.7464816,0.014503899429833211,0.014503899429833211,-0.0010584733259244583,-0.015339884612078802
Profuturo,PERSISTENCIA_1D,2023-01-31,validacion,2023-01-26,3,50.26040020000001,49.48524214288718,49.7402415,-0.0051266208088841525,0.0051266208088841525,-0.015422838935389649,-0.010349274934742803
Profuturo,PERSISTENCIA_1D,2023-02-01,validacion,2023-01-27,3,50.0095331,49.26441981978945,49.9785722,-0.014289171314312732,0.014289171314312732,-0.01489942485007012,-0.0006190999611631609
Profuturo,PERSISTENCIA_1D,2023-02-02,validacion,2023-01-27,4,50.0095331,49.01852400351672,49.68165810000001,-0.013347664346236687,0.013347664346236687,-0.019816403694504436,-0.006556249972267669
Profuturo,PERSISTENCIA_1D,2023-02-03,validacion,2023-01-27,5,50.0095331,48.77385553859982,49.3370629,-0.011415502429516944,0.011415502429516944,-0.024708840191115078,-0.013446840198554022
Profuturo,PERSISTENCIA_1D,2023-02-06,validacion,2023-02-01,3,49.9785722,50.700437991977466,49.1919523,0.03066529424930886,0.03066529424930886,0.014443505690574066,-0.015739143104212316
Profuturo,PERSISTENCIA_1D,2023-02-07,validacion,2023-02-02,3,49.68165810000001,48.80145743933139,49.3135314,-0.010384045638812567,0.010384045638812567,-0.017716813293488287,-0.0074097104259087665
Profuturo,PERSISTENCIA_1D,2023-02-08,validacion,2023-02-03,3,49.3370629,48.31755191029582,49.4647305,-0.023191849588752533,0.023191849588752533,-0.020664201105173197,0.002587661131323804
Profuturo,PERSISTENCIA_1D,2023-02-09,validacion,2023-02-03,4,49.3370629,47.98241823922297,49.3798923,-0.028300467977671717,0.028300467977671717,-0.027456937668193127,0.0008680978858999211
Profuturo,PERSISTENCIA_1D,2023-02-10,validacion,2023-02-03,5,49.3370629,47.64960907700967,48.9319424,-0.026206466780078763,0.026206466780078763,-0.034202559370236196,-0.008211281259712044
Profuturo,PERSISTENCIA_1D,2023-02-13,validacion,2023-02-08,3,49.4647305,49.92111501873063,49.3461978,0.01165068930053681,0.01165068930053681,0.009226463262154594,-0.0023963074053340305
Profuturo,PERSISTENCIA_1D,2023-02-14,validacion,2023-02-09,3,49.3798923,49.12624975091836,49.274059900000005,-0.0029997558427622417,0.0029997558427622417,-0.005136555331888393,-0.0021432286517967247
Profuturo,PERSISTENCIA_1D,2023-02-15,validacion,2023-02-10,3,48.9319424,47.612327059664686,49.2400058,-0.033056022514426964,0.033056022514426964,-0.02696838252501732,0.00629575252667669
Profuturo,PERSISTENCIA_1D,2023-02-16,validacion,2023-02-10,4,48.9319424,47.18041163515202,49.1188179,-0.039463617972125165,0.039463617972125165,-0.03579524292189096,0.0038190901655277276
Profuturo,PERSISTENCIA_1D,2023-02-17,validacion,2023-02-10,5,48.9319424,46.75241433322341,49.0040995,-0.04594891426943959,0.04594891426943959,-0.04454203041767224,0.001474642053040709
Profuturo,PERSISTENCIA_1D,2023-02-20,validacion,2023-02-15,3,49.2400058,49.13798464698543,49.0142288,0.002524896341640215,0.002524896341640215,-0.0020719159422716293,-0.004585235040731828
Profuturo,PERSISTENCIA_1D,2023-02-21,validacion,2023-02-16,3,49.1188179,48.75704084779499,48.7909362,-0.000694705919682792,0.000694705919682792,-0.007365345252028477,-0.006675276686575304
Profuturo,PERSISTENCIA_1D,2023-02-22,validacion,2023-02-17,3,49.0040995,48.66154936701541,48.3250274,0.006963720149187225,0.006963720149187225,-0.006990234214682256,-0.013857454925786383
Profuturo,PERSISTENCIA_1D,2023-02-23,validacion,2023-02-17,4,49.0040995,48.5478989307148,48.2065022,0.007081964364441973,0.007081964364441973,-0.009309436841813623,-0.016276134203833337
Profuturo,PERSISTENCIA_1D,2023-02-24,validacion,2023-02-17,5,49.0040995,48.43451392824931,48.3908409,0.0009025060824952025,0.0009025060824952025,-0.01162322290506923,-0.01251443463418811
Profuturo,PERSISTENCIA_1D,2023-02-27,validacion,2023-02-22,3,48.3250274,46.953825486631594,48.2342385,-0.026545728784925338,0.026545728784925338,-0.028374570841286473,-0.0018787138856336538
Profuturo,PERSISTENCIA_1D,2023-02-28,validacion,2023-02-23,3,48.2065022,47.85266796684023,47.9728931,-0.0025061055398338805,0.0025061055398338805,-0.007339969029318549,-0.004846008097223131
Profuturo,PERSISTENCIA_1D,2023-03-01,validacion,2023-02-24,3,48.3908409,48.94809719140057,48.064584800000006,0.018381775169325154,0.018381775169325154,0.011515738950520493,-0.006742104372069235
Profuturo,PERSISTENCIA_1D,2023-03-02,validacion,2023-02-24,4,48.3908409,49.13527170504401,48.1523248,0.020413280337484574,0.020413280337484574,0.015383712934073257,-0.004928951337979326
Profuturo,PERSISTENCIA_1D,2023-03-03,validacion,2023-02-24,5,48.3908409,49.32316196251751,48.3021248,0.021138555845011453,0.021138555845011453,0.019266477812281746,-0.0018333242066062017
Profuturo,PERSISTENCIA_1D,2023-03-06,validacion,2023-03-01,3,48.064584800000006,48.3407127552966,48.2413183,0.0020603594345927068,0.0020603594345927068,0.005744935828439601,0.003677000451276058
Profuturo,PERSISTENCIA_1D,2023-03-07,validacion,2023-03-02,3,48.1523248,48.41650696545445,48.0405015,0.007826843053552635,0.007826843053552635,0.005486384438378122,-0.002322282474718773
Profuturo,PERSISTENCIA_1D,2023-03-08,validacion,2023-03-03,3,48.3021248,48.754326735276955,48.0543184,0.014567022456757117,0.014567022456757117,0.00936194706028659,-0.0051303415952418385
Profuturo,PERSISTENCIA_1D,2023-03-09,validacion,2023-03-03,4,48.3021248,48.90599953976311,47.75255200000001,0.024154678471699276,0.024154678471699276,0.0125020326178924,-0.011377818310800092
Profuturo,PERSISTENCIA_1D,2023-03-10,validacion,2023-03-03,5,48.3021248,49.058144192414574,47.5667681,0.03135331980678702,0.03135331980678702,0.01565188685891039,-0.01522410666290197
Profuturo,PERSISTENCIA_1D,2023-03-13,validacion,2023-03-08,3,48.0543184,48.09579294779427,47.6308051,0.009762334414000318,0.009762334414000318,0.0008630763930317364,-0.008813220416003187
Profuturo,PERSISTENCIA_1D,2023-03-14,validacion,2023-03-09,3,47.75255200000001,46.85857527798269,47.5837968,-0.015240934326142597,0.015240934326142597,-0.018721025046312123,-0.0035339514420089646
Profuturo,PERSISTENCIA_1D,2023-03-15,validacion,2023-03-10,3,47.5667681,47.013741976720354,47.4893067,-0.010014143316176227,0.010014143316176227,-0.011626312767708202,-0.0016284772561623306
Profuturo,PERSISTENCIA_1D,2023-03-16,validacion,2023-03-10,4,47.5667681,46.830832457287144,47.3742298,-0.011470315084950666,0.011470315084950666,-0.015471634338614093,-0.004047748200912471
Profuturo,PERSISTENCIA_1D,2023-03-17,validacion,2023-03-10,5,47.5667681,46.648634557284616,47.4339567,-0.016556117122639047,0.016556117122639047,-0.019301995476867062,-0.002792104767782022
Profuturo,PERSISTENCIA_1D,2023-03-20,validacion,2023-03-15,3,47.4893067,47.206960719500486,47.3778665,-0.0036072916136803412,0.0036072916136803412,-0.005945464360706643,-0.0023466377537155747
Profuturo,PERSISTENCIA_1D,2023-03-21,validacion,2023-03-16,3,47.3742298,47.030669536590395,47.4333864,-0.00849015627966232,0.00849015627966232,-0.007252049581808917,0.0012487084275509819
Profuturo,PERSISTENCIA_1D,2023-03-22,validacion,2023-03-17,3,47.4339567,47.61358958278211,47.3438515,0.005697425837484227,0.005697425837484227,0.0037870103039940872,-0.001899592744705636
Profuturo,PERSISTENCIA_1D,2023-03-23,validacion,2023-03-17,4,47.4339567,47.67361825481874,47.3472305,0.0068934920030589986,0.0068934920030589986,0.005052531382412351,-0.0018283568572722286
Profuturo,PERSISTENCIA_1D,2023-03-24,validacion,2023-03-17,5,47.4339567,47.73372260780062,47.3404115,0.008308147211619099,0.008308147211619099,0.006319647962250263,-0.0019721146306987958
Profuturo,PERSISTENCIA_1D,2023-03-27,validacion,2023-03-22,3,47.3438515,47.07625955693327,47.4217493,-0.007285470236053193,0.007285470236053193,-0.00565209493077945,0.0016453625451238185
Profuturo,PERSISTENCIA_1D,2023-03-28,validacion,2023-03-23,3,47.3472305,47.357368947053935,47.4311584,-0.0015557168628220763,0.0015557168628220763,0.00021412967446821085,0.0017726042075469906
Profuturo,PERSISTENCIA_1D,2023-03-29,validacion,2023-03-24,3,47.3404115,47.31996039191336,47.3830137,-0.0013307154434255564,0.0013307154434255564,-0.0004320010629109694,0.0008999119071873007
Profuturo,PERSISTENCIA_1D,2023-03-30,validacion,2023-03-24,4,47.3404115,47.3131453193842,47.6611851,-0.007302373616718927,0.007302373616718927,-0.0005759599410284366,0.006775893783686149
Profuturo,PERSISTENCIA_1D,2023-03-31,validacion,2023-03-24,5,47.3404115,47.306331228369245,47.698545800000005,-0.008222778389834207,0.008222778389834207,-0.0007198980860306792,0.0075650863322132
Profuturo,PERSISTENCIA_1D,2023-04-03,validacion,2023-03-29,3,47.3830137,47.23887261548934,47.8572192,-0.012920654288886446,0.012920654288886446,-0.003042041298243925,0.01000792188952726
Profuturo,PERSISTENCIA_1D,2023-04-04,validacion,2023-03-30,3,47.6611851,48.50553606807476,47.8863264,0.012930824196085267,0.012930824196085267,0.017715693940534516,0.004723787281571523
Profuturo,PERSISTENCIA_1D,2023-04-05,validacion,2023-03-31,3,47.698545800000005,47.81080370991537,47.8668605,-0.0011710981146263455,0.0011710981146263455,0.002353487051493408,0.0035287176406957332
Profuturo,PERSISTENCIA_1D,2023-04-06,validacion,2023-03-31,4,47.698545800000005,47.84828169310897,47.8227028,0.0005348692485229734,0.0005348692485229734,0.003139212959170967,0.002602951471950332
Profuturo,PERSISTENCIA_1D,2023-04-07,validacion,2023-03-31,5,47.698545800000005,47.88578905458354,47.8095753,0.0015941106798231797,0.0015941106798231797,0.003925554782501006,0.002327733437944568
Profuturo,PERSISTENCIA_1D,2023-04-10,validacion,2023-04-05,3,47.8668605,47.8085102647291,48.2206647,-0.008547257443153766,0.008547257443153766,-0.0012190111208755239,0.007391422715095297
Profuturo,PERSISTENCIA_1D,2023-04-11,validacion,2023-04-06,3,47.8227028,47.69047396547152,48.4489365,-0.015654885108334238,0.015654885108334238,-0.0027649803709648424,0.01309490395427848
Profuturo,PERSISTENCIA_1D,2023-04-12,validacion,2023-04-07,3,47.8095753,47.770214417312864,48.5267285,-0.015589637011840463,0.015589637011840463,-0.0008232845081795892,0.01500020017956527
Profuturo,PERSISTENCIA_1D,2023-04-13,validacion,2023-04-07,4,47.8095753,47.757101325558395,48.7601879,-0.02057183570536658,0.02057183570536658,-0.0010975620283664167,0.019883309860734055
Profuturo,PERSISTENCIA_1D,2023-04-14,validacion,2023-04-07,5,47.8095753,47.7439918333937,48.7622954,-0.020883011315466105,0.020883011315466105,-0.0013717642584100131,0.019927390988558003
Profuturo,PERSISTENCIA_1D,2023-04-17,validacion,2023-04-12,3,48.5267285,48.76085474255986,48.8229558,-0.0012719643131509084,0.0012719643131509084,0.0048246863078738045,0.0061044152193363566
Profuturo,PERSISTENCIA_1D,2023-04-18,validacion,2023-04-13,3,48.7601879,49.467326701210354,48.8767372,0.01208324317545384,0.01208324317545384,0.014502380562203543,0.0023902553501029544
Profuturo,PERSISTENCIA_1D,2023-04-19,validacion,2023-04-14,3,48.7622954,48.76861844655462,48.8384452,-0.0014297497219543098,0.0014297497219543098,0.00012967081436077166,0.0015616533097004837
Profuturo,PERSISTENCIA_1D,2023-04-20,validacion,2023-04-14,4,48.7622954,48.77072631093749,48.6732417,0.0020028378536680602,0.0020028378536680602,0.0001728981556001763,-0.0018262819514439643
Profuturo,PERSISTENCIA_1D,2023-04-21,validacion,2023-04-14,5,48.7622954,48.77283426642591,48.5909973,0.0037421945736830775,0.0037421945736830775,0.0002161273652001583,-0.0035129211739282074
Profuturo,PERSISTENCIA_1D,2023-04-24,validacion,2023-04-19,3,48.8384452,48.723749102956425,48.5435742,0.00371161180291546,0.00371161180291546,-0.0023484796981942946,-0.00603768196944976
Profuturo,PERSISTENCIA_1D,2023-04-25,validacion,2023-04-20,3,48.6732417,48.180976601558136,48.294603200000005,-0.002352780453983905,0.002352780453983905,-0.010113669877916953,-0.007779192155183523
Profuturo,PERSISTENCIA_1D,2023-04-26,validacion,2023-04-21,3,48.5909973,48.34509698368981,48.0701562,0.005719573336643524,0.005719573336643524,-0.005060614722352863,-0.010718880635117167
Profuturo,PERSISTENCIA_1D,2023-04-27,validacion,2023-04-21,4,48.5909973,48.26340705806553,47.805261,0.009583590769759232,0.009583590769759232,-0.006741788811452598,-0.016170408998787855
Profuturo,PERSISTENCIA_1D,2023-04-28,validacion,2023-04-21,5,48.5909973,48.18185516596203,47.5053739,0.014240099812413476,0.014240099812413476,-0.008420122178434353,-0.022342068702508322
Profuturo,PERSISTENCIA_1D,2023-05-01,validacion,2023-04-26,3,48.0701562,47.403054475482044,47.4541223,-0.0010761514920687443,0.0010761514920687443,-0.013877669166341478,-0.012815308888053822
Profuturo,PERSISTENCIA_1D,2023-05-02,validacion,2023-04-27,3,47.805261,47.01930165062192,47.4458522,-0.008990260045915632,0.008990260045915632,-0.016440854687062245,-0.007518185080089945
Profuturo,PERSISTENCIA_1D,2023-05-03,validacion,2023-04-28,3,47.5053739,46.61695279717275,47.3207344,-0.014872584116683685,0.014872584116683685,-0.018701486377044496,-0.0038867076467743455
Profuturo,PERSISTENCIA_1D,2023-05-04,validacion,2023-04-28,4,47.5053739,46.324520071302246,47.3352408,-0.021352394360223848,0.021352394360223848,-0.024857268383646103,-0.0035813442992393973
Profuturo,PERSISTENCIA_1D,2023-05-05,validacion,2023-04-28,5,47.5053739,46.03392180465803,47.5020387,-0.030906397609877123,0.030906397609877123,-0.030974434564801423,-7.020679401503749e-05
Profuturo,PERSISTENCIA_1D,2023-05-08,validacion,2023-05-03,3,47.3207344,46.94735718464875,47.3318373,-0.008123076079095015,0.008123076079095015,-0.007890351240010474,0.00023463076261975857
Profuturo,PERSISTENCIA_1D,2023-05-09,validacion,2023-05-04,3,47.3352408,47.378786687495925,47.3626007,0.000341746172226598,0.000341746172226598,0.0009199464660993861,0.0005780027636408391
Profuturo,PERSISTENCIA_1D,2023-05-10,validacion,2023-05-05,3,47.5020387,48.005967223626214,47.1671795,0.017783291952536917,0.017783291952536917,0.010608566230362992,-0.007049364809683323
Profuturo,PERSISTENCIA_1D,2023-05-11,validacion,2023-05-05,4,47.5020387,48.17512860075328,47.081464,0.02322919696705461,0.02322919696705461,0.014169705536307475,-0.008853824204391514
Profuturo,PERSISTENCIA_1D,2023-05-12,validacion,2023-05-05,5,47.5020387,48.34488606151675,47.0906782,0.026633888265316097,0.026633888265316097,0.017743393432853916,-0.008659849371896566
Profuturo,PERSISTENCIA_1D,2023-05-15,validacion,2023-05-10,3,47.1671795,46.58574053020606,47.1910985,-0.012827799924893468,0.012827799924893468,-0.012327193950487203,0.0005071110940606527
Profuturo,PERSISTENCIA_1D,2023-05-16,validacion,2023-05-11,3,47.081464,46.8252509774598,47.1851497,-0.00762737269730851,0.00762737269730851,-0.005441908572345833,0.002202261594923982
Profuturo,PERSISTENCIA_1D,2023-05-17,validacion,2023-05-12,3,47.0906782,47.11833162114515,47.2784775,-0.003387289255557091,0.003387289255557091,0.0005872376912412491,0.003988035576858673
Profuturo,PERSISTENCIA_1D,2023-05-18,validacion,2023-05-12,4,47.0906782,47.12755303641855,47.1908291,-0.0013408550938439623,0.0013408550938439623,0.0007830602112361973,0.0021267669914339926
Profuturo,PERSISTENCIA_1D,2023-05-19,validacion,2023-05-12,5,47.0906782,47.13677625639293,47.1398391,-6.497356939594301e-05,6.497356939594301e-05,0.0009789210551851557,0.0010439624545479642
Profuturo,PERSISTENCIA_1D,2023-05-22,validacion,2023-05-17,3,47.2784775,47.559569922961586,47.0762553,0.010266632719225344,0.010266632719225344,0.005945462667692469,-0.004277257024615455
Profuturo,PERSISTENCIA_1D,2023-05-23,validacion,2023-05-18,3,47.1908291,46.92885763082425,46.8409708,0.001876281155646975,0.001876281155646975,-0.005551321605743009,-0.007413692589690046
Profuturo,PERSISTENCIA_1D,2023-05-24,validacion,2023-05-19,3,47.1398391,46.987199432116455,46.7129982,0.005869912929640453,0.005869912929640453,-0.0032380184319201755,-0.009054780587912536
Profuturo,PERSISTENCIA_1D,2023-05-25,validacion,2023-05-19,4,47.1398391,46.93642945530662,46.3416976,0.012833622549611068,0.012833622549611068,-0.0043150262830103925,-0.01693135817258229
Profuturo,PERSISTENCIA_1D,2023-05-26,validacion,2023-05-19,5,47.1398391,46.885714335789345,46.41510889999999,0.01013905702135176,0.01013905702135176,-0.0053908704200617,-0.015374049081130825
Profuturo,PERSISTENCIA_1D,2023-05-29,validacion,2023-05-24,3,46.7129982,46.331174358914026,46.4071252,-0.0016366202551580944,0.0016366202551580944,-0.008173824327250667,-0.006547920531463469
Profuturo,PERSISTENCIA_1D,2023-05-30,validacion,2023-05-25,3,46.3416976,45.245409960412964,46.3082702,-0.022951844994353432,0.022951844994353432,-0.023656613727224385,-0.0007213244600690061
Profuturo,PERSISTENCIA_1D,2023-05-31,validacion,2023-05-26,3,46.41510889999999,46.636041295694156,46.3437888,0.0063061847825043316,0.0063061847825043316,0.004759924105104618,-0.0015365707781415106
Profuturo,PERSISTENCIA_1D,2023-06-01,validacion,2023-05-26,4,46.41510889999999,46.709918874541636,46.7428256,-0.000703995212868902,0.000703995212868902,0.006351595019992384,0.007060560833888507
Profuturo,PERSISTENCIA_1D,2023-06-02,validacion,2023-05-26,5,46.41510889999999,46.78391348512047,46.8602434,-0.0016288843023707367,0.0016288843023707367,0.007945787349439515,0.009590293129744465
Profuturo,PERSISTENCIA_1D,2023-06-05,validacion,2023-05-31,3,46.3437888,46.45050814091617,46.9304628,-0.010226932155542934,0.010226932155542934,0.0023027754890030394,0.012659172139158459
Profuturo,PERSISTENCIA_1D,2023-06-06,validacion,2023-06-01,3,46.7428256,47.960669698321574,47.0735045,0.018846380947090458,0.018846380947090458,0.026054139489624095,0.007074431118686997
Profuturo,PERSISTENCIA_1D,2023-06-07,validacion,2023-06-02,3,46.8602434,47.21426948394528,46.989486500000005,0.004783686749700422,0.004783686749700422,0.007554934807386893,0.002758054389448761
Profuturo,PERSISTENCIA_1D,2023-06-08,validacion,2023-06-02,4,46.8602434,47.332871549187395,47.1364125,0.0041678829331230904,0.0041678829331230904,0.010085908968782586,0.005893462772752045
Profuturo,PERSISTENCIA_1D,2023-06-09,validacion,2023-06-02,5,46.8602434,47.45177154236599,47.063942,0.00824048147870804,0.00824048147870804,0.012623240927638557,0.004346938582056037
Profuturo,PERSISTENCIA_1D,2023-06-12,validacion,2023-06-07,3,46.989486500000005,46.738331174793174,47.0965443,-0.0076059322511019545,0.0076059322511019545,-0.0053449259379931835,0.002278335176103541
Profuturo,PERSISTENCIA_1D,2023-06-13,validacion,2023-06-08,3,47.1364125,47.57995268601835,47.4219092,0.0033327103164870753,0.0033327103164870753,0.009409714539017067,0.0060568186006944025
Profuturo,PERSISTENCIA_1D,2023-06-14,validacion,2023-06-09,3,47.063942,46.847198339407015,47.486528,-0.013463390302887235,0.013463390302887235,-0.004605301880428625,0.008978975879241125
Profuturo,PERSISTENCIA_1D,2023-06-15,validacion,2023-06-09,4,47.063942,46.77517249553831,47.4392418,-0.013998311930476293,0.013998311930476293,-0.006135684606735525,0.007974253410392151
Profuturo,PERSISTENCIA_1D,2023-06-16,validacion,2023-06-09,5,47.063942,46.70325738875461,47.4656603,-0.01606219962867339,0.01606219962867339,-0.007663714425905743,0.00853558548070632
Profuturo,PERSISTENCIA_1D,2023-06-19,validacion,2023-06-14,3,47.486528,47.68091319150775,47.4944615,0.003925756511793388,0.003925756511793388,0.004093480818554429,0.00016706843675740046
Profuturo,PERSISTENCIA_1D,2023-06-20,validacion,2023-06-15,3,47.4392418,47.29766553279704,47.4471804,-0.003151185506546139,0.003151185506546139,-0.0029843703615634043,0.0001673424721557737
Profuturo,PERSISTENCIA_1D,2023-06-21,validacion,2023-06-16,3,47.4656603,47.54500410617041,47.3042172,0.005090178432767933,0.005090178432767933,0.0016716043908149292,-0.0034012610164828594
Profuturo,PERSISTENCIA_1D,2023-06-22,validacion,2023-06-16,4,47.4656603,47.57148150427628,47.2755894,0.006258877108283656,0.006258877108283656,0.002229426570860893,-0.004004387567742351
Profuturo,PERSISTENCIA_1D,2023-06-23,validacion,2023-06-16,5,47.4656603,47.597973647414214,47.1941602,0.008556428289070661,0.008556428289070661,0.002787559397213535,-0.005719926748812276
Profuturo,PERSISTENCIA_1D,2023-06-26,validacion,2023-06-21,3,47.3042172,46.87790698851122,47.26129409999999,-0.008112073924119945,0.008112073924119945,-0.009012097371495553,-0.0009073842152069744
Profuturo,PERSISTENCIA_1D,2023-06-27,validacion,2023-06-22,3,47.2755894,47.1898099087479,46.9809331,0.0044459910641472256,0.0044459910641472256,-0.0018144563048452245,-0.006232736677419415
Profuturo,PERSISTENCIA_1D,2023-06-28,validacion,2023-06-23,3,47.1941602,46.9507131738334,46.98334439999999,-0.000694527530624045,0.000694527530624045,-0.005158414200717165,-0.00446698911701382
Profuturo,PERSISTENCIA_1D,2023-06-29,validacion,2023-06-23,4,47.1941602,46.86984355249823,47.0667407,-0.0041833605763520465,0.0041833605763520465,-0.006871965644210554,-0.0026998997219152
Profuturo,PERSISTENCIA_1D,2023-06-30,validacion,2023-06-23,5,47.1941602,46.78911322394932,47.1748929,-0.008177648158490758,0.008177648158490758,-0.008582565604179915,-0.0004082560197775642
Profuturo,PERSISTENCIA_1D,2023-07-03,validacion,2023-06-28,3,46.98334439999999,46.99057904258632,47.4713686,-0.010127990230592965,0.010127990230592965,0.0001539831333574604,0.010387174566483193
Profuturo,PERSISTENCIA_1D,2023-07-04,validacion,2023-06-29,3,47.0667407,47.31781883128345,47.4139715,-0.002027939564534398,0.002027939564534398,0.005334512812004588,0.0073774133249044915
Profuturo,PERSISTENCIA_1D,2023-07-05,validacion,2023-06-30,3,47.1748929,47.50084288921004,47.4455165,0.0011661036340502307,0.0011661036340502307,0.006909395425676479,0.0057366023188150095
Profuturo,PERSISTENCIA_1D,2023-07-06,validacion,2023-06-30,4,47.1748929,47.60999258990989,47.3194292,0.006140466924945409,0.006140466924945409,0.009223119824186998,0.0030638394941644442
Profuturo,PERSISTENCIA_1D,2023-07-07,validacion,2023-06-30,5,47.1748929,47.71939309999413,47.4761765,0.005122918860033465,0.005122918860033465,0.011542160808893476,0.006386524303057861
Profuturo,PERSISTENCIA_1D,2023-07-10,validacion,2023-07-05,3,47.4455165,47.54027747912739,47.7960597,-0.005351533630137517,0.005351533630137517,0.001997258879611774,0.007388331413780813
Profuturo,PERSISTENCIA_1D,2023-07-11,validacion,2023-07-06,3,47.3194292,46.94317421584136,47.7567352,-0.017035523486928827,0.017035523486928827,-0.007951384674746764,0.00924157386074298
Profuturo,PERSISTENCIA_1D,2023-07-12,validacion,2023-07-07,3,47.4761765,47.949540671774876,47.7188793,0.00483375500763028,0.00483375500763028,0.009970562220293244,0.005112096590170756
Profuturo,PERSISTENCIA_1D,2023-07-13,validacion,2023-07-07,4,47.4761765,48.1083752385397,47.8484191,0.005432909664087493,0.005432909664087493,0.013316125795001632,0.007840618757493978
Profuturo,PERSISTENCIA_1D,2023-07-14,validacion,2023-07-07,5,47.4761765,48.26773595048227,47.66882150000001,0.012564070846229347,0.012564070846229347,0.016672771668591935,0.004057719348987687
Profuturo,PERSISTENCIA_1D,2023-07-17,validacion,2023-07-12,3,47.7188793,47.60549155099499,47.8771057,-0.005673153066247494,0.005673153066247494,-0.0023761611896239154,0.0033158029342068573
Profuturo,PERSISTENCIA_1D,2023-07-18,validacion,2023-07-13,3,47.8484191,48.239152248203496,47.8921921,0.007244607794920643,0.007244607794920643,0.008166061816731851,0.0009148264628873193
Profuturo,PERSISTENCIA_1D,2023-07-19,validacion,2023-07-14,3,47.66882150000001,47.13406327352323,48.0339861,-0.018735126928738688,0.018735126928738688,-0.011218196918855616,0.007660449503665401
Profuturo,PERSISTENCIA_1D,2023-07-20,validacion,2023-07-14,4,47.66882150000001,46.95714698660306,47.90681359999999,-0.01982320555331063,0.01982320555331063,-0.014929559636731371,0.004992615561095537
Profuturo,PERSISTENCIA_1D,2023-07-21,validacion,2023-07-14,5,47.66882150000001,46.7808947496375,47.94481759999999,-0.024276301561370395,0.024276301561370395,-0.018626991866423914,0.0057898662336342
Profuturo,PERSISTENCIA_1D,2023-07-24,validacion,2023-07-19,3,48.0339861,48.46189192500635,48.1028602,0.007463833200636705,0.007463833200636705,0.00890839715270575,0.0014338618464146968
Profuturo,PERSISTENCIA_1D,2023-07-25,validacion,2023-07-20,3,47.90681359999999,47.52731271190218,48.2119455,-0.014200480420310413,0.014200480420310413,-0.00792164745638213,0.006369279796976546
Profuturo,PERSISTENCIA_1D,2023-07-26,validacion,2023-07-21,3,47.94481759999999,48.05901058486127,48.22680999999999,-0.0034793803516908195,0.0034793803516908195,0.0023817586670988877,0.005881603353935727
Profuturo,PERSISTENCIA_1D,2023-07-27,validacion,2023-07-21,4,47.94481759999999,48.09713532121959,48.03669,0.0012583157003447365,0.0012583157003447365,0.0031769381727628776,0.0019162112736874626
Profuturo,PERSISTENCIA_1D,2023-07-28,validacion,2023-07-21,5,47.94481759999999,48.13529030155307,48.2810039,-0.003018031662074261,0.003018031662074261,0.0039727484864406915,0.007011942412729288
