afp,fecha_objetivo,desfase_calendario_dias,fecha_corte_publicacion_simulada,fecha_ancla_sbs,dias_calendario_entre_ancla_y_objetivo,cuota_ancla_sbs,cuota_sbs_objetivo,fechas_sbs_esperadas,predicciones_disponibles,cobertura_predicciones_pct,retorno_estimado_acumulado,retorno_real_acumulado,cuota_estimada,error_pct,error_abs_pct,direccion_correcta,ventana_estricta,ventana_orientativa
Habitat,2024-03-04,4,2024-02-29,2024-02-29,4,21.8716474,21.9957217,2,2,100.0,0.00122949419888152,0.0056728374287891015,21.898538463598282,-0.004418279051135565,0.004418279051135565,True,True,True
Habitat,2024-03-04,5,2024-02-28,2024-02-28,5,21.862389800000003,21.9957217,3,3,100.0,0.0014051848123664001,0.006098688259597251,21.893110498108996,-0.0046650527448255374,0.0046650527448255374,True,True,True
Habitat,2024-03-05,4,2024-03-01,2024-03-01,4,21.9215492,21.8918414,2,2,100.0,-0.002685286465374248,-0.0013551870686220324,21.862683560633204,-0.0013319043763397875,0.0013319043763397875,True,True,True
Habitat,2024-03-05,5,2024-02-29,2024-02-29,5,21.8716474,21.8918414,3,3,100.0,0.0002378557173323692,0.0009232957916101014,21.87684969638157,-0.0006848077941232766,0.0006848077941232766,True,True,True
Habitat,2024-03-06,4,2024-03-02,2024-03-01,5,21.9215492,21.9385361,3,3,100.0,-0.0013026061034261405,0.0007748950516690556,21.892994056215525,-0.0020758925562255337,0.0020758925562255337,False,True,True
Habitat,2024-03-06,5,2024-03-01,2024-03-01,5,21.9215492,21.9385361,3,3,100.0,-0.0013026061034261405,0.0007748950516690556,21.892994056215525,-0.0020758925562255337,0.0020758925562255337,False,True,True
Habitat,2024-03-07,4,2024-03-03,2024-03-01,6,21.9215492,21.9670167,4,4,100.0,0.0012354705977237757,0.0020741006753299818,21.948632629493158,-0.0008368942746258545,0.0008368942746258545,True,True,True
Habitat,2024-03-07,5,2024-03-02,2024-03-01,6,21.9215492,21.9670167,4,4,100.0,0.0012354705977237757,0.0020741006753299818,21.948632629493158,-0.0008368942746258545,0.0008368942746258545,True,True,True
Habitat,2024-03-08,4,2024-03-04,2024-03-04,4,21.9957217,21.8544775,4,4,100.0,0.0008623635413609332,-0.006421439674789031,22.01469000846,0.007330878007035357,0.007330878007035357,False,True,True
Habitat,2024-03-08,5,2024-03-03,2024-03-01,7,21.9215492,21.8544775,5,5,100.0,-0.0008356454928434287,-0.0030596240889763093,21.903230556214876,0.0022308040178435906,0.0022308040178435906,True,True,True
Habitat,2024-03-11,4,2024-03-07,2024-03-07,4,21.9670167,21.8320377,2,2,100.0,-0.0022688899853885447,-0.0061446213586207055,21.917175955800506,0.0038996935132860067,0.0038996935132860067,True,True,True
Habitat,2024-03-11,5,2024-03-06,2024-03-06,5,21.9385361,21.8320377,3,3,100.0,0.00026673101434226965,-0.00485439864877768,21.94438778798714,0.005146110937099602,0.005146110937099602,False,True,True
Habitat,2024-03-12,4,2024-03-08,2024-03-08,4,21.8544775,21.8778521,2,2,100.0,0.002427028706664558,0.001069556570272523,21.907518944261657,0.0013560217943724417,0.0013560217943724417,True,True,True
Habitat,2024-03-12,5,2024-03-07,2024-03-07,5,21.9670167,21.8778521,3,3,100.0,0.00035344780612511784,-0.004059021815192576,21.974780893859727,0.00443045292639721,0.00443045292639721,False,True,True
Habitat,2024-03-13,4,2024-03-09,2024-03-08,5,21.8544775,21.9033867,3,3,100.0,0.006502897356592374,0.0022379487224069017,21.99659492396446,0.004255425210771602,0.004255425210771602,True,True,True
Habitat,2024-03-13,5,2024-03-08,2024-03-08,5,21.8544775,21.9033867,3,3,100.0,0.006502897356592374,0.0022379487224069017,21.99659492396446,0.004255425210771602,0.004255425210771602,True,True,True
Habitat,2024-03-14,4,2024-03-10,2024-03-08,6,21.8544775,21.8943938,4,4,100.0,0.005599257492790111,0.001826458674200726,21.976846346892888,0.0037659205203885993,0.0037659205203885993,True,True,True
Habitat,2024-03-14,5,2024-03-09,2024-03-08,6,21.8544775,21.8943938,4,4,100.0,0.005599257492790111,0.001826458674200726,21.976846346892888,0.0037659205203885993,0.0037659205203885993,True,True,True
Habitat,2024-03-15,4,2024-03-11,2024-03-11,4,21.8320377,21.8997237,4,4,100.0,0.007666147572432225,0.003100306115722651,21.999405322815104,0.004551729701279594,0.004551729701279594,True,True,True
Habitat,2024-03-15,5,2024-03-10,2024-03-08,7,21.8544775,21.8997237,5,5,100.0,0.007463863840054374,0.002070340048166308,22.017596344355532,0.00538238043412087,0.00538238043412087,True,True,True
Habitat,2024-03-18,4,2024-03-14,2024-03-14,4,21.8943938,22.013175500000003,2,2,100.0,0.0006718422657912004,0.005425210722207918,21.909103379138717,-0.004727719581451795,0.004727719581451795,True,True,True
