anio,mes,archivo,hoja,fila_excel_aprox,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37
2026,1,CA-0001-en2026.XLS,1-A,10,Renta Variable,0,,90385.77797257798,0.054126687897444174,2869845.071740554,0.2187877696785167,1831025.13033435,0.36721604212574893,0,,415371.1214546627,0.05338972019360463,6332469.344447751,0.23393662383337765,1258571.8567819241,0.3704249373891012,0,,251510.135491364,0.052209668519881604,2428840.5389677994,0.18630682734039355,1331466.0263971037,0.3741552068357176,0,,291861.9134605632,0.042977659008439875,4911784.818923926,0.22426020101605182,1057378.4370817838,0.35100257577348737,23070510.17305436,0.19532878629674688,,
2026,1,CA-0001-en2026.XLS,1-A,11,II. EXTRANJERO,0,,823519.7551006952,0.4931571953193604,6048025.472537698,0.46108203440154394,2681283.758825056,0.5377372453386239,0,,3869954.0772260707,0.497424483005979,14399668.158985844,0.5319583199226543,1992498.701422365,0.5864354925347202,0,,1990680.4266853982,0.41323489808159175,6609853.197673157,0.5070159027268144,1938257.1272615606,0.5446695461796656,0,,3582081.1630235333,0.5274736293599439,10151725.674124183,0.46350321202337763,1652465.0499715412,0.5485448431466489,55740012.562837094,0.4719284021200718,,
2026,1,CA-0001-en2026.XLS,1-A,12,Corto Plazo,0,,40352.5959007603,0.024164779162876536,2566.0787666865,0.00019562960234722156,508.4856558622,0.00010197789584096885,0,,150964.6896232205,0.019404243872013734,557047.0133755279,0.020578654319076208,59921.02407638649,0.01763605428818379,0,,165007.17669100763,0.034252973470068566,189285.95982728354,0.014519383248802862,103179.77622106919,0.028994544170024027,0,,340609.3705965739,0.050155887799854595,397454.7878087708,0.018146823180318895,65533.2434461764,0.021754119851244706,2072430.201989325,0.01754643798523785,,
2026,1,CA-0001-en2026.XLS,1-A,13,Inversiones Alternativas,0,,0,,2485570.5760325505,0.18949191650226846,548015.8934311592,0.10990577031078186,0,,0,,5352988.111945818,0.19775223506242182,495004.37695001514,0.1456905017786457,0,,0,,2625810.570038328,0.2014156255431295,436562.7065199954,0.1226784660790387,0,,0,,2194738.3013951783,0.10020643631459823,226447.1145531848,0.07517036256574819,14365137.650866233,0.12162387746442807,,
2026,1,CA-0001-en2026.XLS,1-A,14,Renta Fija,0,,712783.7489604657,0.42684396133712804,630961.1171539874,0.048102448782108384,1.6152726593,3.2394641836170103e-07,0,,3399777.748832926,0.43699037644928085,2972527.861958445,0.10981231719454158,65532.343607929404,0.019287587075081457,0,,1636084.2267487464,0.33962613467755015,855665.7689230981,0.0656347636307112,53834.401648,0.015128002730936485,0,,2895567.0099504823,0.4263820863579544,2940818.303191937,0.134270642574687,42708.0304516244,0.01417716511801086,16206262.176700307,0.13721194276314755,,
2026,1,CA-0001-en2026.XLS,1-A,15,Renta Variable,0,,70383.41023946929,0.042148454819355835,2928927.7005844717,0.22329203951481982,2132757.7644653744,0.4277291731855827,0,,319211.63876992324,0.041029862684684434,5517105.171706051,0.2038151133466147,1372040.9567880337,0.40382134939280917,0,,189589.0232456442,0.03935578993397301,2939090.8988844473,0.22544613030417082,1344680.2428724961,0.3778685331996663,0,,345904.7824764766,0.050935655202134895,4618714.2817283,0.21087930995377355,1317776.6615205558,0.43744319561164513,23096182.533281233,0.19554614390725836,,
2026,1,CA-0001-en2026.XLS,1-A,16,III. OPERACIONES EN TRÁNSITO,-805.34698,-0.002990940920845758,-101888.17738444002,-0.06101479349328787,-1196681.6411866639,-0.09123116431217815,-154097.238577395,-0.030904533813015098,254.5882499999998,8.930421083616158e-05,-168768.55969500006,-0.02169266401582806,-3547717.961618559,-0.13106122068822376,-21523.453637090046,-0.006334818248917629,255.7786099999994,0.00014262594184903492,-75318.30198273866,-0.015634930863985597,-1353306.7013846366,-0.10380684689189787,-93583.29472315381,-0.026297837345694713,-8153.418530000001,-0.003958952173647917,-270103.38655239344,-0.03977364194811988,-996390.7517866921,-0.045492788980762436,-21044.769866888993,-0.006985926864770151,-8008872.637045652,-0.06780792275788003,,
2026,1,CA-0001-en2026.XLS,1-A,17,TOTAL,269262.08217187703,1,1669893.013661491,1,13117026.9524547,1,4986234.042867157,1,2850797.8248312413,1,7779983.1118878685,1,27069166.172792498,1,3397643.435274168,1,1793352.6445752261,1,4817309.563947684,1,13036776.878445601,1,3558592.803391663,1,2059489.019410698,1,6791014.685170448,1,21902168.9834852,1,3012452.073184049,1,118111163.28755155,1,,
2026,1,CA-0001-en2026.XLS,2,1,CATEGORÍA DE RIESGO DE INVERSIONES DE CORTO Y LARGO PLAZO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,1,CA-0001-en2026.XLS,2,2,(En miles de Soles),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,1,CA-0001-en2026.XLS,2,3,Al 30-01-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,1,CA-0001-en2026.XLS,2,4,,,,HA00,,HA01,,HA02,,HA03,,IN00,,IN01,,IN02,,IN03,,PR00,,PR01,,PR02,,PR03,,RI00,,RI01,,RI02,,RI03,,TOTAL,
2026,1,CA-0001-en2026.XLS,2,5,,,,Monto,%,Monto,%,Monto,%,Monto,%,Monto,%,Monto,%,Monto,%,Monto,%,Monto,%,Monto,%,Monto,%,Monto,%,Monto,%,Monto,%,Monto,%,Monto,%,Monto,%
2026,1,CA-0001-en2026.XLS,2,6,I.  INVERSIONES LOCALES,,,270067.4291518771,1.0029909409208457,948261.435945237,0.5678575981739277,8265683.121103658,0.6301491299106339,2459047.5226194956,0.493167288474391,2850543.2365812426,0.9999106957891638,4078797.5943567962,0.5242681810098488,16217215.975425173,0.5991029007655688,1426668.1874888942,0.4198993257141978,1793096.865965226,0.999857374058151,2901947.4392450238,0.6024000327823938,7780230.382157086,0.5967909441650837,1713918.9708532572,0.4816282911660294,2067642.4379406993,1.0039589521736478,3479036.90869931,0.5123000125881761,12746834.061147705,0.5819895769573847,1381031.7930793967,0.45844108371812137,70380023.3617601,0.595879520637808
2026,1,CA-0001-en2026.XLS,2,7,,Instrumentos de Corto Plazo ,,255289.92160194513,0.9481094387400109,5245.04,0.0031409437353710806,390093.76,0.02973949519307793,51978.88,0.010424476579545271,2837226.0805912428,0.9952393171757793,105176,0.01351879541220216,344068,0.012710698135424166,18156,0.0053437037599370464,1584000.0235782359,0.8832618773389227,126652,0.02629102371744019,341761.2004987523,0.026215160670871356,59087.2,0.0166040913542242,2002809.5592254666,0.9724788723557016,209388.8,0.030833212665147474,776711.2,0.03546275259704462,14557.6,0.004832475221626734,9122201.265495643,0.07723403115831547
2026,1,CA-0001-en2026.XLS,2,8,,,CP-1,255289.92160194513,0.9481094387400109,5245.04,0.0031409437353710806,390093.76,0.02973949519307793,51978.88,0.010424476579545271,2837226.0805912428,0.9952393171757793,105176,0.01351879541220216,344068,0.012710698135424166,18156,0.0053437037599370464,1584000.0235782359,0.8832618773389227,126652,0.02629102371744019,341761.2004987523,0.026215160670871356,59087.2,0.0166040913542242,2002809.5592254666,0.9724788723557016,209388.8,0.030833212665147474,776711.2,0.03546275259704462,14557.6,0.004832475221626734,9122201.265495643,0.07723403115831547
2026,1,CA-0001-en2026.XLS,2,9,,,CP-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,1,CA-0001-en2026.XLS,2,10,,,CP-3,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0
2026,1,CA-0001-en2026.XLS,2,11,,,CP-4,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0
2026,1,CA-0001-en2026.XLS,2,12,,,E / V,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0
2026,1,CA-0001-en2026.XLS,2,13,,,A-1+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,1,CA-0001-en2026.XLS,2,14,,Instrumentos de CP del Exterior  (1),,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0
2026,1,CA-0001-en2026.XLS,2,15,,,CP-1,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0
2026,1,CA-0001-en2026.XLS,2,16,,,CP-2,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0
2026,1,CA-0001-en2026.XLS,2,17,,,CP-3,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0
2026,1,CA-0001-en2026.XLS,2,18,,,CP-4,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0
2026,1,CA-0001-en2026.XLS,2,19,,,E / V,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0
2026,1,CA-0001-en2026.XLS,2,20,,Instrumentos de Largo Plazo,,0,0,327910.7319769301,0.19636631167043228,997439.3440613289,0.07604157159063168,4083.2399695846007,0.0008189025895055419,0,0,1313587.565676437,0.16884195592523407,1728057.3896588949,0.0638385895829989,0,0,205474.33984699,0.11457553564188082,788611.0941986041,0.16370363659012066,1655194.7907623227,0.1269634976647444,111833.2187318434,0.031426247651952795,64702.302655232605,0.0314166776542205,919703.1533564185,0.1354294160730908,1448075.1324129642,0.06611560405295248,52642.495118880295,0.01747496519114382,9617314.79842643,0.0814259595006466
2026,1,CA-0001-en2026.XLS,2,21,,,AAA,0,0,367.37788092090005,0.0002200008491055176,6252.135663077599,0.00047664273968024343,0,0,0,0,62058.635901977505,0.007976705734380255,7732.643599834099,0.0002856624230858752,0,0,0,0,12368.9071260378,0.0025675964896683416,23837.723821228803,0.0018284982586946757,30.3997836996,8.542641819155659e-06,34488.277251189,0.016746035995403096,20770.850002,0.003058578278052813,0,0,0,0,167906.9510299653,0.00142160102700184
2026,1,CA-0001-en2026.XLS,2,22,,,AA,0,0,50191.062724389005,0.030056454104408475,153941.07295739,0.011735972908752907,642.3366522,0.00012882200207165712,0,0,282348.18012223067,0.036291618639994305,423183.6832174624,0.015633421455102277,0,0,0,0,202233.82626697983,0.041980658204006614,286703.7987734981,0.021991923421464755,7658.4062061438,0.0021520883757322946,30214.0254040436,0.0146706416588174,109126.7567803027,0.0160692859372846,321861.5543025144,0.014695419186346627,40979.333906880296,0.013603314811766177,1909084.037314035,0.016163451312948374
2026,1,CA-0001-en2026.XLS,2,23,,,A,0,0,8575.89346472,0.005135594552800756,6431.920098539999,0.0004903489275316571,0,0,0,0,30938.029249823998,0.003976619075502937,0,0,0,0,0,0,0,0,285847.13276106404,0.021926211933079122,104144.412742,0.029265616634401345,0,0,20625.352833216,0.0030371533252984443,0,0,0,0,456562.741149364,0.003865534200504178
2026,1,CA-0001-en2026.XLS,2,24,,,A-,0,0,0,0,0,0,0,0,0,0,8212.336715126,0.0010555725632074308,34431.221913488,0.0012719720176713545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5973.62815008,0.00027274139627834435,0,0,48617.186778694006,0.0004116222838338437
2026,1,CA-0001-en2026.XLS,2,25,,,AF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,1,CA-0001-en2026.XLS,2,26,,,AAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,1,CA-0001-en2026.XLS,2,27,,,BBB+,0,0,69169.40157074,0.04142145694655949,128206.79102015999,0.00977407391818827,0,0,0,0,438078.7055515999,0.05630843913815348,393342.2749722,0.01453100817592058,0,0,101828.13447599999,0.056780876189645925,357743.11827200605,0.07426201565897358,732052.9380953939,0.056152908416016216,0,0,0,0,278434.39446198,0.041000411185974556,151128.9499183526,0.006900181896701999,0,0,2649984.7083384325,0.02243636109049931
2026,1,CA-0001-en2026.XLS,2,28,,,BBB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,1,CA-0001-en2026.XLS,2,29,,,A(e),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,1,CA-0001-en2026.XLS,2,30,,,BBB(e),0,0,95548.9244382229,0.057218590446532526,340899.4168719264,0.02598907649634212,3294.8263173846003,0.0006607845297791173,0,0,173961.47282909357,0.022360135019223785,247944.95367099802,0.009159681982380766,0,0,58509.353599840004,0.03262568228107671,62060.7157356976,0.01288285814143116,59176.8518530408,0.004539224104608327,0,0,0,0,250292.74913825202,0.03685645823809169,307441.226338604,0.014037021930130419,0,0,1599130.4907930598,0.013539198550604757
2026,1,CA-0001-en2026.XLS,2,31,,,B(e),0,0,34198.526459289606,0.0204794715466856,45687.0939417072,0.0034830372848442923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67684.583617344,0.009966785046886579,122484.159921849,0.005592330148407001,0,0,270054.3639401898,0.0022864423346904117
2026,1,CA-0001-en2026.XLS,2,32,,,CCC(e),0,0,1933.1372737499998,0.0011576413925532298,1549.87697,0.00011815764163768522,146.077,2.9296057654767373e-05,0,0,16392.176632,0.0021069681509915668,65130.475527999995,0.0024060761647495227,0,0,0,0,7171.5042379999995,0.0014886949121291479,50201.113974,0.0038507304713483407,0,0,0,0,23909.671956000002,0.003520780481922914,80009.734198,0.003653050721064631,11663.161212,0.003871650379377647,258106.92898175,0.002185288179351574
2026,1,CA-0001-en2026.XLS,2,33,,,CC(e),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,1,CA-0001-en2026.XLS,2,34,,,C(e),0,0,0,0,0,0,0,0,0,0,37878.183415296,0.0048686716758315155,85028.630479128,0.003141161790369121,0,0,0,0,0,0,0,0,0,0,0,0,51885.219990744,0.00764027503931715,234903.92183642203,0.01072514425459623,0,0,409695.95572159,0.003468731865117193
2026,1,CA-0001-en2026.XLS,2,35,,,C,0,0,0,0,0,0,0,0,0,0,6164.6330223317,0.0007923710030825257,2975.258602517,0.00010991319730814124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9139.891624848698,7.738380835854494e-05
2026,1,CA-0001-en2026.XLS,2,36,,,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,1,CA-0001-en2026.XLS,2,37,,,E-LP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,1,CA-0001-en2026.XLS,2,38,,,BB(e),0,0,67926.4081648977,0.040677101831786695,314471.0365385278,0.02397426167365451,0,0,0,0,257555.2122369576,0.033104854924866284,468288.2476752674,0.017299692376411265,0,0,45136.85177115,0.025168977171158177,147033.02255988278,0.030521813183911797,217375.23148409714,0.016674001059532984,0,0,0,0,96973.5745765797,0.014279688540262042,224271.9577471423,0.010239714519427238,0,0,1839031.5427545025,0.015570344847736582
2026,1,CA-0001-en2026.XLS,2,39,,,E2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,1,CA-0001-en2026.XLS,2,40,,Instrumentos de LP del Exterior  (1),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,1,CA-0001-en2026.XLS,2,41,,,AAA(e),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,1,CA-0001-en2026.XLS,2,42,,,AA(e),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,1,CA-0001-en2026.XLS,2,43,,,A(e),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,1,CA-0001-en2026.XLS,2,44,,,BBB(e),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,1,CA-0001-en2026.XLS,2,45,,,BB(e),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,1,CA-0001-en2026.XLS,2,46,,,B(e),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,1,CA-0001-en2026.XLS,2,47,,,CCC(e),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,1,CA-0001-en2026.XLS,2,48,,,CC(e),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,1,CA-0001-en2026.XLS,2,49,,,C(e),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,1,CA-0001-en2026.XLS,2,50,,,E(e) / V(e),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2026,1,CA-0001-en2026.XLS,2,51,,,AAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,1,CA-0001-en2026.XLS,2,52,,,AA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,1,CA-0001-en2026.XLS,2,53,,,A-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,1,CA-0001-en2026.XLS,2,54,,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,1,CA-0001-en2026.XLS,2,55,,,BBB+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,1,CA-0001-en2026.XLS,2,56,,Acciones Preferentes,,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0
2026,1,CA-0001-en2026.XLS,2,57,,,AAA,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0
2026,1,CA-0001-en2026.XLS,2,58,,,AA,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0
2026,1,CA-0001-en2026.XLS,2,59,,,A,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0
2026,1,CA-0001-en2026.XLS,2,60,,,BBB,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0
2026,1,CA-0001-en2026.XLS,2,61,,,BB,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0
2026,1,CA-0001-en2026.XLS,2,62,,,B,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0
2026,1,CA-0001-en2026.XLS,2,63,,,CCC,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0
2026,1,CA-0001-en2026.XLS,2,64,,,E / V,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0
2026,1,CA-0001-en2026.XLS,2,65,,Cuotas de Participación de Fondos de Inversión,,0,0,0,0,37144.58635888,0.002831783947194592,0,0,0,0,0,0,474823.83009852766,0.017541132485114328,99215.21678694559,0.029201185667953863,0,0,13.114028752,2.722272375880559e-06,258486.04978801843,0.019827450618978306,58629.511955679205,0.01647547645794144,0,0,0,0,223366.47383836,0.010198372316768447,73020.5126702832,0.024239559965215735,1224699.295525446,0.01036903931378453
2026,1,CA-0001-en2026.XLS,2,66,,,AAA,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0
2026,1,CA-0001-en2026.XLS,2,67,,,AA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,1,CA-0001-en2026.XLS,2,68,,,A,0,0,0,0,37144.58635888,0.002831783947194592,0,0,0,0,0,0,296008.6738387884,0.010935271221479673,47855.39923999999,0.014084879756117892,0,0,0,0,118379.3384216512,0.009080414547661243,9673.74254,0.002718417946211783,0,0,0,0,119274.72899583999,0.005445795303916074,6762.76502,0.002244936966865007,635099.2344151596,0.005377131312041666
2026,1,CA-0001-en2026.XLS,2,69,,,BBB,0,0,0,0,0,0,0,0,0,0,0,0,86040.8510669312,0.003178555649542389,27429.5277957536,0.008073103702107636,0,0,0,0,87605.85084657121,0.006719901066299186,33280.610263107206,0.009352182759260273,0,0,0,0,54763.4710918,0.0025003674810971034,33984.6594611632,0.011281394238163827,323104.97052532644,0.0027356006115924897
2026,1,CA-0001-en2026.XLS,2,70,,,BB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,1,CA-0001-en2026.XLS,2,71,,,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,1,CA-0001-en2026.XLS,2,72,,,CCC,0,0,0,0,0,0,0,0,0,0,0,0,0.80832,2.986128183041161e-08,0.20208,5.9476517724613266e-08,0,0,0,0,0,0,0,0,0,0,0,0,1.289944,5.889571945923032e-08,0.646656,2.1466100847091948e-07,2.947,2.4951070821521594e-08
2026,1,CA-0001-en2026.XLS,2,73,,,E / V,0,0,0,0,0,0,0,0,0,0,0,0,19307.776309608,0.0007132756209171481,5563.657530392001,0.0016375048283849855,0,0,13.114028752,2.722272375880559e-06,15505.622664756,0.001189375472889489,719.637466492,0.0002022252913584605,0,0,0,0,0,0,0,0,41109.808,0.00034806030908284864
2026,1,CA-0001-en2026.XLS,2,74,,,4  (5),0,0,0,0,0,0,0,0,0,0,0,0,73465.7205632,0.0027140001318932856,18366.4301408,0.0054056379048256255,0,0,0,0,36995.237855039995,0.0028377595321283883,14955.52168608,0.004202650461110926,0,0,0,0,49326.98380672,0.002252150636035811,32272.44153312,0.010713014099178427,225382.33558496,0.0019082221299967029
2026,1,CA-0001-en2026.XLS,2,75,,Instrumentos sin Categoría de Riesgo Equivalente,,13482.601799932,0.05007241157455544,614100.559104387,0.3677484450083893,6830646.66540537,0.5207465601896242,2401948.481267191,0.48171595248385823,0,0,2654123.9817755595,0.3411477818917164,13643221.79317671,0.5040133747041561,1305713.5117981087,0.3842997467722053,0,0,1985509.3343168676,0.41216145816665867,5512338.048616872,0.42282982212656506,1483373.3892863747,0.41684268789409795,0,0,2349584.396810171,0.3459842903801935,10287791.39565998,0.46971564338752203,1240632.8508591931,0.4118348842469354,50322467.00987673,0.42606020979881853
2026,1,CA-0001-en2026.XLS,2,76,,,Títulos de Deuda del Gobierno (2),0,0,457333.9297850904,0.27387019769746607,3790337.6417572354,0.28896316638641345,495580.3823458773,0.09938971538145279,0,0,2196376.0216852245,0.2823111554482871,7178712.192258429,0.2651988667265946,0,0,0,0,1482503.4040529258,0.307745098041415,2654679.172712173,0.2036300227781987,137012.61863793002,0.038501909661410115,0,0,1929044.9201191852,0.28405842271724785,5049040.496874951,0.23052696290865338,149988.1455045,0.04978938813322535,25520608.925733525,0.21607279291290576
