escenario,variante_confianza,periodo,fecha_cartera,afp,factor_modelo,peso_exterior,peso_total_fondo,identificadores,error_cobertura_pct,factor_reescala,estado_cobertura,peso_exterior_pct,peso_total_fondo_pct
principal_5pct,todos_mapeados,2018-02,2018-02-28,Habitat,SPY,0.2324185003207052,0.1416670237086475,7,0.0186574434150599,1.000186609250666,estricto,23.24185003207052,14.166702370864751
principal_5pct,todos_mapeados,2018-02,2018-02-28,Habitat,VGK,0.135338293191272,0.08249331771679,9,0.0186574434150599,1.000186609250666,estricto,13.5338293191272,8.249331771679
principal_5pct,todos_mapeados,2018-02,2018-02-28,Habitat,XLF,0.0172295055006617,0.0105019727813511,2,0.0186574434150599,1.000186609250666,estricto,1.72295055006617,1.05019727813511
principal_5pct,todos_mapeados,2018-02,2018-02-28,Integra,ACWI,0.0015219400677488333,0.0009312163640172798,3,1.62776444762478,1.0165469905048374,estricto,0.15219400677488332,0.09312163640172798
principal_5pct,todos_mapeados,2018-02,2018-02-28,Integra,EEM,0.12419387832085291,0.07598943891017701,4,1.62776444762478,1.0165469905048374,estricto,12.41938783208529,7.598943891017701
principal_5pct,todos_mapeados,2018-02,2018-02-28,Integra,EWJ,0.2210944926713057,0.1352791834136788,6,1.62776444762478,1.0165469905048374,estricto,22.10944926713057,13.527918341367881
principal_5pct,todos_mapeados,2018-02,2018-02-28,Integra,GLD,9.709321143249064e-05,5.940758722165886e-05,1,1.62776444762478,1.0165469905048374,estricto,0.009709321143249064,0.005940758722165886
principal_5pct,todos_mapeados,2018-02,2018-02-28,Integra,LQD,2.2692316629646494e-07,1.388455237547232e-07,1,1.62776444762478,1.0165469905048374,estricto,2.2692316629646495e-05,1.388455237547232e-05
principal_5pct,todos_mapeados,2018-02,2018-02-28,Integra,MCHI,0.05274357573246631,0.03227175751506898,3,1.62776444762478,1.0165469905048374,estricto,5.274357573246631,3.227175751506898
principal_5pct,todos_mapeados,2018-02,2018-02-28,Integra,PRIVATE_ALTERNATIVES,0.09426534703998422,0.05767732618620333,17,1.62776444762478,1.0165469905048374,estricto,9.426534703998422,5.767732618620333
principal_5pct,todos_mapeados,2018-02,2018-02-28,Integra,RESIDUAL_NO_MAPEADO,0.2551703772818527,0.15612890150713923,33,1.62776444762478,1.0165469905048374,estricto,25.517037728185272,15.612890150713923
principal_5pct,todos_mapeados,2018-02,2018-02-28,Integra,SPY,0.020544082128989068,0.012570130629734494,12,1.62776444762478,1.0165469905048374,estricto,2.054408212898907,1.2570130629734495
principal_5pct,todos_mapeados,2018-02,2018-02-28,Integra,VGK,0.17735072227552595,0.1085140592937664,9,1.62776444762478,1.0165469905048374,estricto,17.735072227552596,10.85140592937664
principal_5pct,todos_mapeados,2018-02,2018-02-28,Integra,XLB,0.0002641207589476,0.0001616052944663,1,1.62776444762478,1.0165469905048374,estricto,0.02641207589476,0.01616052944663
principal_5pct,todos_mapeados,2018-02,2018-02-28,Integra,XLE,0.0045554888798976,0.0027873277541961253,3,1.62776444762478,1.0165469905048374,estricto,0.45554888798976,0.27873277541961256
principal_5pct,todos_mapeados,2018-02,2018-02-28,Integra,XLF,0.02989030377293586,0.018288722787866803,2,1.62776444762478,1.0165469905048374,estricto,2.9890303772935862,1.8288722787866802
principal_5pct,todos_mapeados,2018-02,2018-02-28,Integra,XLK,0.0011551285674197,0.000706778569879,1,1.62776444762478,1.0165469905048374,estricto,0.11551285674197001,0.07067785698790001
principal_5pct,todos_mapeados,2018-02,2018-02-28,Integra,XLV,0.015851707195906797,0.009699047584885,2,1.62776444762478,1.0165469905048374,estricto,1.5851707195906797,0.9699047584885
principal_5pct,todos_mapeados,2018-02,2018-02-28,Integra,XLY,0.001301515171564,0.00079634688084,1,1.62776444762478,1.0165469905048374,estricto,0.1301515171564,0.079634688084
principal_5pct,todos_mapeados,2018-02,2018-02-28,Prima,ACWI,0.0326685347903388,0.0208421190112916,1,0.9952240502712596,1.0100522832431498,estricto,3.26685347903388,2.08421190112916
principal_5pct,todos_mapeados,2018-02,2018-02-28,Prima,EEM,0.0881588523637298,0.056244251683033104,2,0.9952240502712596,1.0100522832431498,estricto,8.815885236372981,5.62442516830331
principal_5pct,todos_mapeados,2018-02,2018-02-28,Prima,EWJ,0.1594245729541717,0.1017108953358333,4,0.9952240502712596,1.0100522832431498,estricto,15.94245729541717,10.17108953358333
principal_5pct,todos_mapeados,2018-02,2018-02-28,Prima,HYG,2.233341249586253e-07,1.4248439489385684e-07,1,0.9952240502712596,1.0100522832431498,estricto,2.233341249586253e-05,1.4248439489385685e-05
principal_5pct,todos_mapeados,2018-02,2018-02-28,Prima,MCHI,0.0230789618237529,0.0147240906907758,1,0.9952240502712596,1.0100522832431498,estricto,2.30789618237529,1.47240906907758
principal_5pct,todos_mapeados,2018-02,2018-02-28,Prima,PRIVATE_ALTERNATIVES,0.0879365408496751,0.0561024197011812,8,0.9952240502712596,1.0100522832431498,estricto,8.79365408496751,5.610241970118119
principal_5pct,todos_mapeados,2018-02,2018-02-28,Prima,RESIDUAL_NO_MAPEADO,0.16125678074922778,0.1028798211282833,10,0.9952240502712596,1.0100522832431498,estricto,16.125678074922778,10.28798211282833
principal_5pct,todos_mapeados,2018-02,2018-02-28,Prima,SPY,0.1082716362565162,0.0690759577338907,6,0.9952240502712596,1.0100522832431498,estricto,10.82716362565162,6.907595773389071
principal_5pct,todos_mapeados,2018-02,2018-02-28,Prima,VGK,0.2888707825289029,0.184295967572223,10,0.9952240502712596,1.0100522832431498,estricto,28.88707825289029,18.4295967572223
principal_5pct,todos_mapeados,2018-02,2018-02-28,Prima,XLE,0.0092964536524797,0.0059310218426214,1,0.9952240502712596,1.0100522832431498,estricto,0.92964536524797,0.59310218426214
principal_5pct,todos_mapeados,2018-02,2018-02-28,Prima,XLF,0.0410366606970781,0.0261808792945141,1,0.9952240502712596,1.0100522832431498,estricto,4.10366606970781,2.61808792945141
principal_5pct,todos_mapeados,2018-02,2018-02-28,Profuturo,ACWI,0.0312616127963719,0.0199929231975914,1,3.798291200049264,1.0394825751790722,operativo,3.12616127963719,1.9992923197591401
principal_5pct,todos_mapeados,2018-02,2018-02-28,Profuturo,EEM,0.1508885608460104,0.0964986492552135,4,3.798291200049264,1.0394825751790722,operativo,15.08885608460104,9.64986492552135
principal_5pct,todos_mapeados,2018-02,2018-02-28,Profuturo,EWJ,0.2027103690886202,0.12964055523758972,4,3.798291200049264,1.0394825751790722,operativo,20.27103690886202,12.964055523758972
principal_5pct,todos_mapeados,2018-02,2018-02-28,Profuturo,ILF,0.0132246454754671,0.0084576353442991,1,3.798291200049264,1.0394825751790722,operativo,1.32246454754671,0.8457635344299099
principal_5pct,todos_mapeados,2018-02,2018-02-28,Profuturo,MCHI,0.0521985621479665,0.0333828536245613,2,3.798291200049264,1.0394825751790722,operativo,5.21985621479665,3.3382853624561304
principal_5pct,todos_mapeados,2018-02,2018-02-28,Profuturo,PRIVATE_ALTERNATIVES,0.1011239329908809,0.0646723839519787,18,3.798291200049264,1.0394825751790722,operativo,10.11239329908809,6.46723839519787
principal_5pct,todos_mapeados,2018-02,2018-02-28,Profuturo,QQQ,0.0125519445181177,0.0080274189423867,1,3.798291200049264,1.0394825751790722,operativo,1.2551944518117701,0.8027418942386699
principal_5pct,todos_mapeados,2018-02,2018-02-28,Profuturo,RESIDUAL_NO_MAPEADO,0.11911301563970887,0.0761770478391499,10,3.798291200049264,1.0394825751790722,operativo,11.911301563970888,7.61770478391499
principal_5pct,todos_mapeados,2018-02,2018-02-28,Profuturo,SPY,0.10312687190656529,0.06595333526346692,5,3.798291200049264,1.0394825751790722,operativo,10.31268719065653,6.595333526346692
principal_5pct,todos_mapeados,2018-02,2018-02-28,Profuturo,VGK,0.1118749459858544,0.0715480425593864,9,3.798291200049264,1.0394825751790722,operativo,11.18749459858544,7.1548042559386404
principal_5pct,todos_mapeados,2018-02,2018-02-28,Profuturo,XLB,7.682013892733409e-05,4.912923551342623e-05,1,3.798291200049264,1.0394825751790722,operativo,0.007682013892733409,0.004912923551342623
principal_5pct,todos_mapeados,2018-02,2018-02-28,Profuturo,XLE,0.0323884623422393,0.0207135839188573,2,3.798291200049264,1.0394825751790722,operativo,3.2388462342239297,2.07135839188573
principal_5pct,todos_mapeados,2018-02,2018-02-28,Profuturo,XLF,0.0692467024749727,0.0442857511314729,2,3.798291200049264,1.0394825751790722,operativo,6.92467024749727,4.42857511314729
principal_5pct,todos_mapeados,2018-02,2018-02-28,Profuturo,XLI,0.000213553648295,0.0001365752213981,1,3.798291200049264,1.0394825751790722,operativo,0.021355364829499998,0.013657522139809999
principal_5pct,todos_mapeados,2018-03,2018-03-30,Habitat,EEM,0.0914828842389599,0.0559099662718005,4,0.0207612122778533,1.0002076552345227,estricto,9.14828842389599,5.59099662718005
principal_5pct,todos_mapeados,2018-03,2018-03-30,Habitat,EWJ,0.180207121861647,0.1101339795857913,7,0.0207612122778533,1.0002076552345227,estricto,18.0207121861647,11.01339795857913
principal_5pct,todos_mapeados,2018-03,2018-03-30,Habitat,LQD,0.0422119979610379,0.025797955561854102,2,0.0207612122778533,1.0002076552345227,estricto,4.22119979610379,2.5797955561854105
principal_5pct,todos_mapeados,2018-03,2018-03-30,Habitat,MCHI,0.0323133422438355,0.019748370310045303,3,0.0207612122778533,1.0002076552345227,estricto,3.2313342243835503,1.9748370310045302
principal_5pct,todos_mapeados,2018-03,2018-03-30,Habitat,RESIDUAL_NO_MAPEADO,0.276633061892272,0.1690649052959679,30,0.0207612122778533,1.0002076552345227,estricto,27.6633061892272,16.90649052959679
principal_5pct,todos_mapeados,2018-03,2018-03-30,Habitat,SPY,0.1712789896443932,0.10467753190938239,8,0.0207612122778533,1.0002076552345227,estricto,17.12789896443932,10.46775319093824
principal_5pct,todos_mapeados,2018-03,2018-03-30,Habitat,VGK,0.1717530560260239,0.1049672586230521,9,0.0207612122778533,1.0002076552345227,estricto,17.17530560260239,10.49672586230521
principal_5pct,todos_mapeados,2018-03,2018-03-30,Habitat,XLF,0.0341195461318272,0.0208522357958976,2,0.0207612122778533,1.0002076552345227,estricto,3.4119546131827203,2.0852235795897602
principal_5pct,todos_mapeados,2018-03,2018-03-30,Integra,ACWI,0.008607360692912184,0.005189236357390482,3,1.0888750939747616,1.011008621072799,estricto,0.8607360692912184,0.5189236357390482
principal_5pct,todos_mapeados,2018-03,2018-03-30,Integra,EEM,0.1774479833500476,0.1069804739917478,4,1.0888750939747616,1.011008621072799,estricto,17.74479833500476,10.69804739917478
principal_5pct,todos_mapeados,2018-03,2018-03-30,Integra,EWJ,0.1530034489881463,0.09224326580727919,6,1.0888750939747616,1.011008621072799,estricto,15.30034489881463,9.224326580727919
principal_5pct,todos_mapeados,2018-03,2018-03-30,Integra,GLD,0.0001011969620197,6.100998590690415e-05,1,1.0888750939747616,1.011008621072799,estricto,0.010119696201969999,0.006100998590690415
principal_5pct,todos_mapeados,2018-03,2018-03-30,Integra,LQD,2.294595861638589e-07,1.3833741486560197e-07,1,1.0888750939747616,1.011008621072799,estricto,2.2945958616385888e-05,1.3833741486560197e-05
principal_5pct,todos_mapeados,2018-03,2018-03-30,Integra,MCHI,0.0611134318899353,0.03684428409620426,3,1.0888750939747616,1.011008621072799,estricto,6.11134318899353,3.6844284096204256
principal_5pct,todos_mapeados,2018-03,2018-03-30,Integra,PRIVATE_ALTERNATIVES,0.09713263141851122,0.058559667757504985,17,1.0888750939747616,1.011008621072799,estricto,9.713263141851122,5.855966775750499
principal_5pct,todos_mapeados,2018-03,2018-03-30,Integra,RESIDUAL_NO_MAPEADO,0.25659607358286896,0.1546975573239688,33,1.0888750939747616,1.011008621072799,estricto,25.659607358286895,15.46975573239688
principal_5pct,todos_mapeados,2018-03,2018-03-30,Integra,SPY,0.03576007448253941,0.021559161428031062,12,1.0888750939747616,1.011008621072799,estricto,3.576007448253941,2.155916142803106
principal_5pct,todos_mapeados,2018-03,2018-03-30,Integra,VGK,0.16387964703747251,0.09880034693369438,8,1.0888750939747616,1.011008621072799,estricto,16.38796470374725,9.880034693369439
principal_5pct,todos_mapeados,2018-03,2018-03-30,Integra,XLB,0.0002553312611323,0.0001539350226763,1,1.0888750939747616,1.011008621072799,estricto,0.02553312611323,0.01539350226763
principal_5pct,todos_mapeados,2018-03,2018-03-30,Integra,XLE,0.0046617663065398,0.002810502321283488,3,1.0888750939747616,1.011008621072799,estricto,0.46617663065398,0.2810502321283488
principal_5pct,todos_mapeados,2018-03,2018-03-30,Integra,XLF,0.028898128618210492,0.01742220699658245,2,1.0888750939747616,1.011008621072799,estricto,2.8898128618210492,1.7422206996582452
principal_5pct,todos_mapeados,2018-03,2018-03-30,Integra,XLK,0.0011222674594898,0.0006765966143717,1,1.0888750939747616,1.011008621072799,estricto,0.11222674594898001,0.06765966143717
principal_5pct,todos_mapeados,2018-03,2018-03-30,Integra,XLV,0.0101379825953074,0.0061120231568175,2,1.0888750939747616,1.011008621072799,estricto,1.01379825953074,0.61120231568175
principal_5pct,todos_mapeados,2018-03,2018-03-30,Integra,XLY,0.001282445895277,0.0007731655618472,1,1.0888750939747616,1.011008621072799,estricto,0.1282445895277,0.07731655618472
principal_5pct,todos_mapeados,2018-03,2018-03-30,Prima,ACWI,0.034786659134297,0.0211101536963518,1,1.1943824726067698,1.0120882041172976,estricto,3.4786659134297,2.11101536963518
principal_5pct,todos_mapeados,2018-03,2018-03-30,Prima,EEM,0.0942729359347811,0.0572091777858441,2,1.1943824726067698,1.0120882041172976,estricto,9.42729359347811,5.720917778584409
principal_5pct,todos_mapeados,2018-03,2018-03-30,Prima,EWJ,0.13063137733532648,0.0792731616585748,5,1.1943824726067698,1.0120882041172976,estricto,13.063137733532649,7.92731616585748
principal_5pct,todos_mapeados,2018-03,2018-03-30,Prima,HYG,2.352822583461583e-07,1.4278015651164458e-07,1,1.1943824726067698,1.0120882041172976,estricto,2.352822583461583e-05,1.4278015651164458e-05
principal_5pct,todos_mapeados,2018-03,2018-03-30,Prima,PRIVATE_ALTERNATIVES,0.0937126916444522,0.0568691956383579,8,1.1943824726067698,1.0120882041172976,estricto,9.37126916444522,5.68691956383579
principal_5pct,todos_mapeados,2018-03,2018-03-30,Prima,RESIDUAL_NO_MAPEADO,0.16776001477733607,0.10180453611195509,10,1.1943824726067698,1.0120882041172976,estricto,16.776001477733608,10.180453611195508
principal_5pct,todos_mapeados,2018-03,2018-03-30,Prima,SPY,0.0750175100899305,0.0455240947916931,5,1.1943824726067698,1.0120882041172976,estricto,7.50175100899305,4.55240947916931
principal_5pct,todos_mapeados,2018-03,2018-03-30,Prima,VGK,0.34188220759598087,0.2074699361193788,10,1.1943824726067698,1.0120882041172976,estricto,34.18822075959809,20.74699361193788
principal_5pct,todos_mapeados,2018-03,2018-03-30,Prima,XLE,0.0057875375120953,0.0035121454443803,1,1.1943824726067698,1.0120882041172976,estricto,0.57875375120953,0.35121454443802996
principal_5pct,todos_mapeados,2018-03,2018-03-30,Prima,XLF,0.0415456845707387,0.0252118429459573,1,1.1943824726067698,1.0120882041172976,estricto,4.15456845707387,2.52118429459573
principal_5pct,todos_mapeados,2018-03,2018-03-30,Prima,XLK,0.0146031461228013,0.0088618644840971,1,1.1943824726067698,1.0120882041172976,estricto,1.46031461228013,0.88618644840971
principal_5pct,todos_mapeados,2018-03,2018-03-30,Profuturo,ACWI,0.0306949905582432,0.0197592422296069,1,4.047648865218834,1.042183946691762,operativo,3.06949905582432,1.97592422296069
principal_5pct,todos_mapeados,2018-03,2018-03-30,Profuturo,EEM,0.1801983738768718,0.11599884065962629,4,4.047648865218834,1.042183946691762,operativo,18.01983738768718,11.599884065962629
principal_5pct,todos_mapeados,2018-03,2018-03-30,Profuturo,EWJ,0.2017676140925255,0.1298835767152047,4,4.047648865218834,1.042183946691762,operativo,20.17676140925255,12.98835767152047
principal_5pct,todos_mapeados,2018-03,2018-03-30,Profuturo,MCHI,0.02207742253548694,0.01421186753116353,2,4.047648865218834,1.042183946691762,operativo,2.2077422535486937,1.421186753116353
principal_5pct,todos_mapeados,2018-03,2018-03-30,Profuturo,PRIVATE_ALTERNATIVES,0.10891268825596549,0.0701102085385508,18,4.047648865218834,1.042183946691762,operativo,10.89126882559655,7.011020853855079
principal_5pct,todos_mapeados,2018-03,2018-03-30,Profuturo,QQQ,0.0122630318210325,0.0078940638786444,1,4.047648865218834,1.042183946691762,operativo,1.22630318210325,0.78940638786444
principal_5pct,todos_mapeados,2018-03,2018-03-30,Profuturo,RESIDUAL_NO_MAPEADO,0.13081279240791635,0.08420793116110468,10,4.047648865218834,1.042183946691762,operativo,13.081279240791636,8.420793116110469
principal_5pct,todos_mapeados,2018-03,2018-03-30,Profuturo,SPY,0.06518464392779941,0.0419612173060001,6,4.047648865218834,1.042183946691762,operativo,6.518464392779941,4.1961217306000105
principal_5pct,todos_mapeados,2018-03,2018-03-30,Profuturo,VGK,0.14114216083115688,0.0908572406751893,8,4.047648865218834,1.042183946691762,operativo,14.114216083115688,9.08572406751893
principal_5pct,todos_mapeados,2018-03,2018-03-30,Profuturo,XLB,7.367125779772286e-05,4.74242930755389e-05,1,4.047648865218834,1.042183946691762,operativo,0.007367125779772286,0.00474242930755389
principal_5pct,todos_mapeados,2018-03,2018-03-30,Profuturo,XLE,0.032511837417777203,0.020928798451607198,2,4.047648865218834,1.042183946691762,operativo,3.2511837417777203,2.09287984516072
principal_5pct,todos_mapeados,2018-03,2018-03-30,Profuturo,XLF,0.0741541787231282,0.047735163069935,2,4.047648865218834,1.042183946691762,operativo,7.41541787231282,4.7735163069935
principal_5pct,todos_mapeados,2018-03,2018-03-30,Profuturo,XLI,0.0002065942942955,0.0001329906486367,1,4.047648865218834,1.042183946691762,operativo,0.02065942942955,0.01329906486367
principal_5pct,todos_mapeados,2018-04,2018-04-30,Habitat,EEM,0.1144009291950268,0.0712413007175628,5,0.0370853773072554,1.000370991356617,estricto,11.44009291950268,7.124130071756279
principal_5pct,todos_mapeados,2018-04,2018-04-30,Habitat,EWJ,0.165557932978933,0.1030984850605828,7,0.0370853773072554,1.000370991356617,estricto,16.555793297893302,10.30984850605828
principal_5pct,todos_mapeados,2018-04,2018-04-30,Habitat,LQD,0.0438065417218525,0.0272798047547556,2,0.0370853773072554,1.000370991356617,estricto,4.38065417218525,2.72798047547556
principal_5pct,todos_mapeados,2018-04,2018-04-30,Habitat,MCHI,0.0350026660241565,0.0217973356832818,2,0.0370853773072554,1.000370991356617,estricto,3.5002666024156497,2.17973356832818
principal_5pct,todos_mapeados,2018-04,2018-04-30,Habitat,RESIDUAL_NO_MAPEADO,0.2520797963261544,0.156978555167839,29,0.0370853773072554,1.000370991356617,estricto,25.20797963261544,15.697855516783902
principal_5pct,todos_mapeados,2018-04,2018-04-30,Habitat,SPY,0.16239442807646198,0.1011284643128124,8,0.0370853773072554,1.000370991356617,estricto,16.2394428076462,10.11284643128124
principal_5pct,todos_mapeados,2018-04,2018-04-30,Habitat,VGK,0.21770236057179582,0.1355705713716599,9,0.0370853773072554,1.000370991356617,estricto,21.77023605717958,13.55705713716599
principal_5pct,todos_mapeados,2018-04,2018-04-30,Habitat,XLF,0.009055345105615599,0.0056390675172812,2,0.0370853773072554,1.000370991356617,estricto,0.9055345105615599,0.56390675172812
principal_5pct,todos_mapeados,2018-04,2018-04-30,Integra,ACWI,0.013725400407731292,0.00821246686134483,3,1.0114500571753116,1.0102178490114213,estricto,1.3725400407731292,0.821246686134483
principal_5pct,todos_mapeados,2018-04,2018-04-30,Integra,EEM,0.17813526792369622,0.1065855961357683,4,1.0114500571753116,1.0102178490114213,estricto,17.813526792369622,10.65855961357683
principal_5pct,todos_mapeados,2018-04,2018-04-30,Integra,EWJ,0.1532866217255536,0.0917176376508134,6,1.0114500571753116,1.0102178490114213,estricto,15.32866217255536,9.171763765081339
principal_5pct,todos_mapeados,2018-04,2018-04-30,Integra,GLD,0.0001020726587441,6.107423481167518e-05,1,1.0114500571753116,1.0102178490114213,estricto,0.01020726587441,0.006107423481167518
principal_5pct,todos_mapeados,2018-04,2018-04-30,Integra,LQD,2.2585024835455245e-07,1.3513541500716568e-07,1,1.0114500571753116,1.0102178490114213,estricto,2.2585024835455244e-05,1.3513541500716568e-05
principal_5pct,todos_mapeados,2018-04,2018-04-30,Integra,MCHI,0.059658734535534476,0.03569625408427955,3,1.0114500571753116,1.0102178490114213,estricto,5.9658734535534474,3.5696254084279553
principal_5pct,todos_mapeados,2018-04,2018-04-30,Integra,PRIVATE_ALTERNATIVES,0.09977467180468741,0.05969925550120971,17,1.0114500571753116,1.0102178490114213,estricto,9.977467180468741,5.969925550120971
principal_5pct,todos_mapeados,2018-04,2018-04-30,Integra,RESIDUAL_NO_MAPEADO,0.2459153129719796,0.1471411615315832,33,1.0114500571753116,1.0102178490114213,estricto,24.59153129719796,14.714116153158319
principal_5pct,todos_mapeados,2018-04,2018-04-30,Integra,SPY,0.06178843846897256,0.03697054280870774,12,1.0114500571753116,1.0102178490114213,estricto,6.178843846897256,3.6970542808707743
principal_5pct,todos_mapeados,2018-04,2018-04-30,Integra,VGK,0.13369852497110937,0.07999728045219368,8,1.0114500571753116,1.0102178490114213,estricto,13.369852497110937,7.999728045219367
principal_5pct,todos_mapeados,2018-04,2018-04-30,Integra,XLB,0.0002543853064072,0.0001522091040568,1,1.0114500571753116,1.0102178490114213,estricto,0.02543853064072,0.01522091040568
principal_5pct,todos_mapeados,2018-04,2018-04-30,Integra,XLE,0.006356545458671601,0.0038033804028456035,3,1.0114500571753116,1.0102178490114213,estricto,0.6356545458671601,0.38033804028456036
principal_5pct,todos_mapeados,2018-04,2018-04-30,Integra,XLF,0.03468589752935279,0.020753987173690147,2,1.0114500571753116,1.0102178490114213,estricto,3.468589752935279,2.0753987173690147
principal_5pct,todos_mapeados,2018-04,2018-04-30,Integra,XLK,0.0011174196021122,0.0006685977224675,1,1.0114500571753116,1.0102178490114213,estricto,0.11174196021122001,0.06685977224675001
principal_5pct,todos_mapeados,2018-04,2018-04-30,Integra,XLV,0.0101939919854925,0.0060994811720404005,2,1.0114500571753116,1.0102178490114213,estricto,1.0193991985492499,0.6099481172040401
principal_5pct,todos_mapeados,2018-04,2018-04-30,Integra,XLY,0.0013064887997026,0.0007817255346687,1,1.0114500571753116,1.0102178490114213,estricto,0.13064887997025998,0.07817255346686999
principal_5pct,todos_mapeados,2018-04,2018-04-30,Prima,ACWI,0.0339984927667436,0.0210037583281017,1,1.530183754309744,1.0155396223193087,estricto,3.3998492766743595,2.10037583281017
principal_5pct,todos_mapeados,2018-04,2018-04-30,Prima,EEM,0.09719840321509879,0.060047714027025606,3,1.530183754309744,1.0155396223193087,estricto,9.71984032150988,6.004771402702561
principal_5pct,todos_mapeados,2018-04,2018-04-30,Prima,EWJ,0.12964585626191388,0.0800932633057386,5,1.530183754309744,1.0155396223193087,estricto,12.964585626191388,8.00932633057386
principal_5pct,todos_mapeados,2018-04,2018-04-30,Prima,HYG,2.299750463277827e-07,1.4207513043894846e-07,1,1.530183754309744,1.0155396223193087,estricto,2.299750463277827e-05,1.4207513043894846e-05
principal_5pct,todos_mapeados,2018-04,2018-04-30,Prima,MCHI,0.023770450226788,0.0146850272257362,1,1.530183754309744,1.0155396223193087,estricto,2.3770450226788,1.46850272257362
principal_5pct,todos_mapeados,2018-04,2018-04-30,Prima,PRIVATE_ALTERNATIVES,0.0963916244665976,0.0595492982303598,8,1.530183754309744,1.0155396223193087,estricto,9.63916244665976,5.95492982303598
principal_5pct,todos_mapeados,2018-04,2018-04-30,Prima,RESIDUAL_NO_MAPEADO,0.1483129296138688,0.09162550092778196,9,1.530183754309744,1.0155396223193087,estricto,14.83129296138688,9.162550092778195
principal_5pct,todos_mapeados,2018-04,2018-04-30,Prima,SPY,0.0876318126620064,0.0541376180301348,6,1.530183754309744,1.0155396223193087,estricto,8.76318126620064,5.413761803013481
principal_5pct,todos_mapeados,2018-04,2018-04-30,Prima,VGK,0.33885695345397,0.2093407377489955,10,1.530183754309744,1.0155396223193087,estricto,33.885695345397,20.93407377489955
principal_5pct,todos_mapeados,2018-04,2018-04-30,Prima,XLF,0.0321165385001186,0.0198411152406,1,1.530183754309744,1.0155396223193087,estricto,3.21165385001186,1.98411152406
principal_5pct,todos_mapeados,2018-04,2018-04-30,Prima,XLK,0.0120767088578459,0.0074608093949729,1,1.530183754309744,1.0155396223193087,estricto,1.2076708857845901,0.74608093949729
principal_5pct,todos_mapeados,2018-04,2018-04-30,Profuturo,ACWI,6.339429424652981e-06,4.04445163208374e-06,1,4.4921032771227605,1.0470338415069165,operativo,0.000633942942465298,0.00040444516320837403
principal_5pct,todos_mapeados,2018-04,2018-04-30,Profuturo,EEM,0.1372824072290629,0.087583916277191,4,4.4921032771227605,1.0470338415069165,operativo,13.72824072290629,8.758391627719101
principal_5pct,todos_mapeados,2018-04,2018-04-30,Profuturo,EWJ,0.1742681679731378,0.1111802228822481,4,4.4921032771227605,1.0470338415069165,operativo,17.42681679731378,11.118022288224811
principal_5pct,todos_mapeados,2018-04,2018-04-30,Profuturo,ILF,0.0144702577997887,0.0092317863098904,1,4.4921032771227605,1.0470338415069165,operativo,1.4470257799788702,0.9231786309890401
principal_5pct,todos_mapeados,2018-04,2018-04-30,Profuturo,MCHI,0.021916473841519388,0.01398234958703802,2,4.4921032771227605,1.0470338415069165,operativo,2.191647384151939,1.398234958703802
principal_5pct,todos_mapeados,2018-04,2018-04-30,Profuturo,PRIVATE_ALTERNATIVES,0.1109475196127989,0.0707826914246607,18,4.4921032771227605,1.0470338415069165,operativo,11.09475196127989,7.078269142466071
principal_5pct,todos_mapeados,2018-04,2018-04-30,Profuturo,QQQ,0.0165955116464745,0.0105876632844639,1,4.4921032771227605,1.0470338415069165,operativo,1.65955116464745,1.05876632844639
principal_5pct,todos_mapeados,2018-04,2018-04-30,Profuturo,RESIDUAL_NO_MAPEADO,0.1310951025069929,0.08363651770153045,10,4.4921032771227605,1.0470338415069165,operativo,13.10951025069929,8.363651770153044
principal_5pct,todos_mapeados,2018-04,2018-04-30,Profuturo,SPY,0.08148898928999239,0.0519886339374785,6,4.4921032771227605,1.0470338415069165,operativo,8.14889892899924,5.19886339374785
principal_5pct,todos_mapeados,2018-04,2018-04-30,Profuturo,VGK,0.2118171189536524,0.13513583558859,8,4.4921032771227605,1.0470338415069165,operativo,21.18171189536524,13.513583558858999
principal_5pct,todos_mapeados,2018-04,2018-04-30,Profuturo,XLB,7.440161514529433e-05,4.746700588444896e-05,1,4.4921032771227605,1.0470338415069165,operativo,0.007440161514529433,0.004746700588444896
principal_5pct,todos_mapeados,2018-04,2018-04-30,Profuturo,XLE,0.024998036615108302,0.0159483359170605,2,4.4921032771227605,1.0470338415069165,operativo,2.49980366151083,1.59483359170605
principal_5pct,todos_mapeados,2018-04,2018-04-30,Profuturo,XLF,0.0748378155597504,0.0477452945694372,2,4.4921032771227605,1.0470338415069165,operativo,7.48378155597504,4.7745294569437196
principal_5pct,todos_mapeados,2018-04,2018-04-30,Profuturo,XLI,0.0002018579271487,0.0001287820351356,1,4.4921032771227605,1.0470338415069165,operativo,0.020185792714869998,0.01287820351356
principal_5pct,todos_mapeados,2018-05,2018-05-31,Habitat,EEM,0.0386374331281345,0.022993803851681,4,0.220337510065538,1.0022082406831931,estricto,3.86374331281345,2.2993803851681
principal_5pct,todos_mapeados,2018-05,2018-05-31,Habitat,EWJ,0.2330859558923924,0.1387134785221695,7,0.220337510065538,1.0022082406831931,estricto,23.30859558923924,13.87134785221695
principal_5pct,todos_mapeados,2018-05,2018-05-31,Habitat,LQD,0.0726549369158406,0.0432382079513096,2,0.220337510065538,1.0022082406831931,estricto,7.26549369158406,4.32382079513096
