periodo,afp,identificador_agregacion,fecha_cartera,archivo,estado_cobertura,factor_reescala,error_cobertura_pct,total_exterior_miles_soles,total_fondo_miles_soles,usar_modelo_principal,usar_analisis_ampliado,identificador_canonico,canonical_security_id,ticker,name,securityType,securityType2,marketSector,exchCode,estado_identidad_final,usar_en_enriquecimiento_automatico,tipo_identificador,entidad_administradora,moneda,valor,valor_reconciliado_miles_soles,peso_exterior_reconciliado,peso_total_fondo_reconciliado,peso_exterior_reconciliado_pct,peso_total_fondo_reconciliado_pct,identificador_final,isin_original,fue_corregido_checksum,vehiculo,tipo_activo,region_exposicion_preliminar,confianza_region,sector_tema_preliminar,confianza_sector,indice_referencia_preliminar,confianza_indice,factor_proxy_mercado,confianza_factor_proxy,razon_factor_proxy,regla_refinamiento
2022-12,Profuturo,PRIVATE::1F712FD10529C4AD,2022-12-30,CA-0001-di2022.XLS,ampliado,1.1635551675280815,14.05650304278626,1573311.8387783,3989539.2764808,False,True,Bridgepoint Europe V D LP,PRIVATE::1F712FD10529C4AD,,Bridgepoint Europe V D LP,,,,,fondo_privado_sin_isin,False,fondo_sin_isin,BridgeAdv,EUR,67535.2993709782,78581.0465736577,0.0499462628048849,0.0196967722656372,4.994626280488492,1.9696772265637288,Bridgepoint Europe V D LP,,False,fondo_privado,mercados_privados_y_alternativos,Europa,media,Mercado amplio o no determinado,baja,No determinado,baja,PRIVATE_ALTERNATIVES,alta,identificador privado o vehículo alternativo,privado_alternativo
2022-12,Profuturo,PRIVATE::246233368CD9684F,2022-12-30,CA-0001-di2022.XLS,ampliado,1.1635551675280815,14.05650304278626,1573311.8387783,3989539.2764808,False,True,Lexington Capital Partners VIII-A feeder LP,PRIVATE::246233368CD9684F,,Lexington Capital Partners VIII-A feeder LP,,,,,fondo_privado_sin_isin,False,fondo_sin_isin,Lexington GP 8,USD,101108.191302393,117644.95846931722,0.0747753595756771,0.0294883570047448,7.477535957567717,2.9488357004744827,Lexington Capital Partners VIII-A feeder LP,,False,fondo_privado,mercados_privados_y_alternativos,No determinado,baja,Mercado amplio o no determinado,baja,No determinado,baja,PRIVATE_ALTERNATIVES,alta,identificador privado o vehículo alternativo,privado_alternativo
2022-12,Profuturo,PRIVATE::2DB61FEDCB9F57BD,2022-12-30,CA-0001-di2022.XLS,ampliado,1.1635551675280815,14.05650304278626,1573311.8387783,3989539.2764808,False,True,"HIPEP VI- Cayman Fund, L.P",PRIVATE::2DB61FEDCB9F57BD,,"HIPEP VI- Cayman Fund, L.P",,,,,fondo_privado_sin_isin,False,fondo_sin_isin,HIPEP VI,EUR,7183.8772679053,8358.83751795873,0.005312893039977,0.0020951886768569,0.5312893039977052,0.2095188676856972,"HIPEP VI- Cayman Fund, L.P",,False,fondo_privado,mercados_privados_y_alternativos,No determinado,baja,Mercado amplio o no determinado,baja,No determinado,baja,PRIVATE_ALTERNATIVES,alta,identificador privado o vehículo alternativo,privado_alternativo
2022-12,Profuturo,PRIVATE::51AC00B95ABA8D5C,2022-12-30,CA-0001-di2022.XLS,ampliado,1.1635551675280815,14.05650304278626,1573311.8387783,3989539.2764808,False,True,Partners Group Direct Investment 2012,PRIVATE::51AC00B95ABA8D5C,,Partners Group Direct Investment 2012,,,,,fondo_privado_sin_isin,False,fondo_sin_isin,PGM X Ltd,USD,19731.6303578684,22958.84046665175,0.0145926827096652,0.0057547598546025,1.4592682709665257,0.5754759854602535,Partners Group Direct Investment 2012,,False,fondo_privado,mercados_privados_y_alternativos,No determinado,baja,Mercado amplio o no determinado,baja,No determinado,baja,PRIVATE_ALTERNATIVES,alta,identificador privado o vehículo alternativo,privado_alternativo
2022-12,Profuturo,PRIVATE::5377CFFF96F6B1CF,2022-12-30,CA-0001-di2022.XLS,ampliado,1.1635551675280815,14.05650304278626,1573311.8387783,3989539.2764808,False,True,"Starwood Opportunity Fund XI Investor KP, L.P.",PRIVATE::5377CFFF96F6B1CF,,"Starwood Opportunity Fund XI Investor KP, L.P.",,,,,fondo_privado_sin_isin,False,fondo_sin_isin,Starwood XI M,USD,32516.9288106392,37835.240549762006,0.0240481509241941,0.0094836114968986,2.404815092419417,0.9483611496898642,"Starwood Opportunity Fund XI Investor KP, L.P.",,False,fondo_privado,mercados_privados_y_alternativos,No determinado,baja,Mercado amplio o no determinado,baja,No determinado,baja,PRIVATE_ALTERNATIVES,alta,identificador privado o vehículo alternativo,privado_alternativo
2022-12,Profuturo,PRIVATE::6360247A7DC443CC,2022-12-30,CA-0001-di2022.XLS,ampliado,1.1635551675280815,14.05650304278626,1573311.8387783,3989539.2764808,False,True,"Pantheon Asia Fund VI, L.P.",PRIVATE::6360247A7DC443CC,,"Pantheon Asia Fund VI, L.P.",,,,,fondo_privado_sin_isin,False,fondo_sin_isin,PASIA VI,USD,2712.7253689618,3156.405621140025,0.0020062174219644,0.0007911704591424,0.2006217421964498,0.0791170459142418,"Pantheon Asia Fund VI, L.P.",,False,fondo_privado,mercados_privados_y_alternativos,No determinado,baja,Mercado amplio o no determinado,baja,No determinado,baja,PRIVATE_ALTERNATIVES,alta,identificador privado o vehículo alternativo,privado_alternativo
2022-12,Profuturo,PRIVATE::63FA9A9203381361,2022-12-30,CA-0001-di2022.XLS,ampliado,1.1635551675280815,14.05650304278626,1573311.8387783,3989539.2764808,False,True,"Carlyle South America Buyout Fund, L.P.",PRIVATE::63FA9A9203381361,,"Carlyle South America Buyout Fund, L.P.",,,,,fondo_privado_sin_isin,False,fondo_sin_isin,CSABF GenPartLP,USD,8392.205262655902,9764.793800319638,0.0062065215297064,0.002447599365141,0.6206521529706498,0.2447599365141036,"Carlyle South America Buyout Fund, L.P.",,False,fondo_privado,mercados_privados_y_alternativos,No determinado,baja,Mercado amplio o no determinado,baja,No determinado,baja,PRIVATE_ALTERNATIVES,alta,identificador privado o vehículo alternativo,privado_alternativo
2022-12,Profuturo,PRIVATE::65F5EB991AC3E800,2022-12-30,CA-0001-di2022.XLS,ampliado,1.1635551675280815,14.05650304278626,1573311.8387783,3989539.2764808,False,True,Partners Group Secondary 2011,PRIVATE::65F5EB991AC3E800,,Partners Group Secondary 2011,,,,,fondo_privado_sin_isin,False,fondo_sin_isin,PG SecPF,USD,1701.8318568244,1980.175251271941,0.0012586031595678,0.0004963418364986,0.1258603159567893,0.0496341836498641,Partners Group Secondary 2011,,False,fondo_privado,mercados_privados_y_alternativos,No determinado,baja,Mercado amplio o no determinado,baja,No determinado,baja,PRIVATE_ALTERNATIVES,alta,identificador privado o vehículo alternativo,privado_alternativo
2022-12,Profuturo,PRIVATE::6E34DA1BCF3A6BA0,2022-12-30,CA-0001-di2022.XLS,ampliado,1.1635551675280815,14.05650304278626,1573311.8387783,3989539.2764808,False,True,APAX VIII-A L.P.,PRIVATE::6E34DA1BCF3A6BA0,,APAX VIII-A L.P.,,,,,fondo_privado_sin_isin,False,fondo_sin_isin,APAX VIII GP,EUR,4800.255341174099,5585.361907677398,0.0035500666619368,0.0014000017346875,0.3550066661936844,0.1400001734687591,APAX VIII-A L.P.,,False,fondo_privado,mercados_privados_y_alternativos,No determinado,baja,Mercado amplio o no determinado,baja,No determinado,baja,PRIVATE_ALTERNATIVES,alta,identificador privado o vehículo alternativo,privado_alternativo
2022-12,Profuturo,PRIVATE::6EB758D75E3754C5,2022-12-30,CA-0001-di2022.XLS,ampliado,1.1635551675280815,14.05650304278626,1573311.8387783,3989539.2764808,False,True,"Partners Group Direct Investments 2009, L.P.",PRIVATE::6EB758D75E3754C5,,"Partners Group Direct Investments 2009, L.P.",,,,,fondo_privado_sin_isin,False,fondo_sin_isin,PARTNERS GROUP,EUR,799.7097162509999,930.5063728662668,0.0005914316220926,0.0002332365489799,0.059143162209268,0.0233236548979929,"Partners Group Direct Investments 2009, L.P.",,False,fondo_privado,mercados_privados_y_alternativos,No determinado,baja,Mercado amplio o no determinado,baja,No determinado,baja,PRIVATE_ALTERNATIVES,alta,identificador privado o vehículo alternativo,privado_alternativo
2022-12,Profuturo,PRIVATE::72288DFA606D5FDE,2022-12-30,CA-0001-di2022.XLS,ampliado,1.1635551675280815,14.05650304278626,1573311.8387783,3989539.2764808,False,True,"Partners Group Direct Equity 2016 (USD) C-G, L.P",PRIVATE::72288DFA606D5FDE,,"Partners Group Direct Equity 2016 (USD) C-G, L.P",,,,,fondo_privado_sin_isin,False,fondo_sin_isin,Partners GMVII,USD,43989.943622122,51184.72622078904,0.0325331094314619,0.0128297336292774,3.253310943146194,1.282973362927747,"Partners Group Direct Equity 2016 (USD) C-G, L.P",,False,fondo_privado,mercados_privados_y_alternativos,No determinado,baja,Mercado amplio o no determinado,baja,No determinado,baja,PRIVATE_ALTERNATIVES,alta,identificador privado o vehículo alternativo,privado_alternativo
2022-12,Profuturo,PRIVATE::B38C9B7BE94730F2,2022-12-30,CA-0001-di2022.XLS,ampliado,1.1635551675280815,14.05650304278626,1573311.8387783,3989539.2764808,False,True,Actis Global 4 L.P.,PRIVATE::B38C9B7BE94730F2,,Actis Global 4 L.P.,,,,,fondo_privado_sin_isin,False,fondo_sin_isin,Actis GP LLP,USD,28995.2148841163,33737.53211200067,0.021443639639932,0.0084564983006661,2.1443639639932006,0.8456498300666131,Actis Global 4 L.P.,,False,fondo_privado,mercados_privados_y_alternativos,Global,media,Mercado amplio o no determinado,baja,No determinado,baja,PRIVATE_ALTERNATIVES,alta,identificador privado o vehículo alternativo,privado_alternativo
2022-12,Profuturo,PRIVATE::B497F1BDEE98CF1C,2022-12-30,CA-0001-di2022.XLS,ampliado,1.1635551675280815,14.05650304278626,1573311.8387783,3989539.2764808,False,True,"Lexington Capital Partners VII (Offshore), L.P.",PRIVATE::B497F1BDEE98CF1C,,"Lexington Capital Partners VII (Offshore), L.P.",,,,,fondo_privado_sin_isin,False,fondo_sin_isin,Lexington Partn,USD,1807.7783493141,2103.449840089807,0.0013369567229108,0.0005272412913666,0.1336956722910804,0.0527241291366674,"Lexington Capital Partners VII (Offshore), L.P.",,False,fondo_privado,mercados_privados_y_alternativos,No determinado,baja,Mercado amplio o no determinado,baja,No determinado,baja,PRIVATE_ALTERNATIVES,alta,identificador privado o vehículo alternativo,privado_alternativo
2022-12,Profuturo,PRIVATE::B9C921B0FD8317A2,2022-12-30,CA-0001-di2022.XLS,ampliado,1.1635551675280815,14.05650304278626,1573311.8387783,3989539.2764808,False,True,"Vista Co-Invest Program International Feeder, L.P.",PRIVATE::B9C921B0FD8317A2,,"Vista Co-Invest Program International Feeder, L.P.",,,,,fondo_privado_sin_isin,False,fondo_sin_isin,VEPF VI Co-Inv,USD,16.304427089500003,18.97110039357257,1.2058067527352944e-05,4.755210834847855e-06,0.0012058067527352,0.0004755210834847,"Vista Co-Invest Program International Feeder, L.P.",,False,fondo_privado,mercados_privados_y_alternativos,No determinado,baja,Mercado amplio o no determinado,baja,No determinado,baja,PRIVATE_ALTERNATIVES,alta,identificador privado o vehículo alternativo,privado_alternativo
2022-12,Profuturo,PRIVATE::E1622BA4CFF53FCD,2022-12-30,CA-0001-di2022.XLS,ampliado,1.1635551675280815,14.05650304278626,1573311.8387783,3989539.2764808,False,True,"TRG Latin America Private Equity Fund I, L.P. (LAPEF)",PRIVATE::E1622BA4CFF53FCD,,"TRG Latin America Private Equity Fund I, L.P. (LAPEF)",,,,,fondo_privado_sin_isin,False,fondo_sin_isin,TRG MANAGEMENT,USD,19756.0851066785,22987.29491600034,0.0146107684118428,0.0057618921191014,1.4610768411842827,0.5761892119101429,"TRG Latin America Private Equity Fund I, L.P. (LAPEF)",,False,fondo_privado,mercados_privados_y_alternativos,América Latina,media,Mercado amplio o no determinado,baja,No determinado,baja,PRIVATE_ALTERNATIVES,alta,identificador privado o vehículo alternativo,privado_alternativo
2022-12,Profuturo,PRIVATE::E3E5DD621CB5E32E,2022-12-30,CA-0001-di2022.XLS,ampliado,1.1635551675280815,14.05650304278626,1573311.8387783,3989539.2764808,False,True,"Coller International Partners VI Parallel Fund (Latin America),L.P.",PRIVATE::E3E5DD621CB5E32E,,"Coller International Partners VI Parallel Fund (Latin America),L.P.",,,,,fondo_privado_sin_isin,False,fondo_sin_isin,Coller Int GP,USD,834.8854895518999,971.4353256623256,0.0006174461424104,0.0002434956164961,0.0617446142410432,0.0243495616496157,"Coller International Partners VI Parallel Fund (Latin America),L.P.",,False,fondo_privado,mercados_privados_y_alternativos,América Latina,media,Mercado amplio o no determinado,baja,No determinado,baja,PRIVATE_ALTERNATIVES,alta,identificador privado o vehículo alternativo,privado_alternativo
2022-12,Profuturo,PRIVATE::E6D6BF899101EF2E,2022-12-30,CA-0001-di2022.XLS,ampliado,1.1635551675280815,14.05650304278626,1573311.8387783,3989539.2764808,False,True,Fondo Arias Resource Capital Fund II L.P.,PRIVATE::E6D6BF899101EF2E,,Fondo Arias Resource Capital Fund II L.P.,,,,,fondo_privado_sin_isin,False,fondo_sin_isin,ARC GP II,USD,20261.2863885987,23575.1244782204,0.0149843940007003,0.0059092348375164,1.4984394000700354,0.590923483751642,Fondo Arias Resource Capital Fund II L.P.,,False,fondo_privado,mercados_privados_y_alternativos,No determinado,baja,Mercado amplio o no determinado,baja,No determinado,baja,PRIVATE_ALTERNATIVES,alta,identificador privado o vehículo alternativo,privado_alternativo
2023-01,Habitat,BBG001S56JK5,2023-01-31,CA-0001-en2023.XLS,operativo,1.0264437980281285,2.576253865913436,1427603.7294621,2950711.1122686,True,True,US4642891315,BBG001S56JK5,EWZSUSD,ISHARES MSCI BRAZIL SMALL-CA,ETP,Mutual Fund,Equity,X2,openfigi_validado,True,isin,BlackRock USA,USD,5468.2071225,5612.807287223363,0.0039316283443292,0.0019021880061,0.3931628344329267,0.1902188006100014,US4642891315,US4642891315,False,etf_etp,renta_variable,Estados Unidos,media,Mercado amplio o no determinado,baja,No determinado,baja,SPY,media,región Estados Unidos,sin_cambio
2023-01,Habitat,BBG001S72SM3,2023-01-31,CA-0001-en2023.XLS,operativo,1.0264437980281285,2.576253865913436,1427603.7294621,2950711.1122686,True,True,US78462F1030,BBG001S72SM3,SPY,SS SPDR S&P 500 ETF TRUST-US,ETP,Mutual Fund,Equity,US,openfigi_validado,True,isin,State Street GA,USD,768.9544751999999,789.2885520350143,0.0005528764990915,0.0002674909613324,0.0552876499091527,0.026749096133243,US78462F1030,US78462F1030,False,etf_etp,renta_variable,Estados Unidos,alta,Mercado amplio,alta,S&P 500,alta,SPY,alta,regla exacta de ticker SPY,ticker::SPY
2023-01,Habitat,BBG001S7RSN5,2023-01-31,CA-0001-en2023.XLS,operativo,1.0264437980281285,2.576253865913436,1427603.7294621,2950711.1122686,True,True,US4642873412,BBG001S7RSN5,IXCUSD,ISHARES GLOBAL ENERGY ETF,ETP,Mutual Fund,Equity,X2,openfigi_validado,True,isin,BlackRock USA,USD,46166.440527000006,47387.2565559736,0.0331935645571817,0.0160596055503179,3.319356455718171,1.6059605550317928,US4642873412,US4642873412,False,etf_etp,renta_variable,No determinado,media,Energía,media,No determinado,media,XLE,media,regla textual: \bENERGY\b|OIL SERVICE|OIL GAS|PETROLEUM,nombre::\bENERGY\b|OIL SERVICE|OIL GAS|PETROLEUM
2023-01,Habitat,BBG001S7T1S7,2023-01-31,CA-0001-en2023.XLS,operativo,1.0264437980281285,2.576253865913436,1427603.7294621,2950711.1122686,True,True,US81369Y5069,BBG001S7T1S7,XLE,SS ENERGY SELECT SECTOR,ETP,Mutual Fund,Equity,XH,openfigi_validado,True,isin,State Street GA,USD,97418.2219939,99994.32978056608,0.0700434775539865,0.0338882140528109,7.004347755398655,3.388821405281091,US81369Y5069,US81369Y5069,False,etf_etp,renta_variable,Estados Unidos,alta,Energía,alta,Energy Select Sector,alta,XLE,alta,regla exacta de ticker XLE,ticker::XLE
2023-01,Habitat,BBG001S88X71,2023-01-31,CA-0001-en2023.XLS,operativo,1.0264437980281285,2.576253865913436,1427603.7294621,2950711.1122686,True,True,LU0048575426,BBG001S88X71,FJ2Z,FIDELITY FUNDS-EMERGING M-A,Open-End Fund,Mutual Fund,Equity,GR,openfigi_validado,True,isin,FIDELITY,USD,1587.522960192,1629.503096716334,0.0011414253571124,0.0005522408106781,0.1141425357112443,0.0552240810678182,LU0048575426,LU0048575426,False,fondo_mutuo_o_abierto,renta_variable,Mercados emergentes,media,Mercado amplio o no determinado,baja,No determinado,baja,EEM,media,región Mercados emergentes,sin_cambio
2023-01,Habitat,BBG001S8SJC4,2023-01-31,CA-0001-en2023.XLS,operativo,1.0264437980281285,2.576253865913436,1427603.7294621,2950711.1122686,True,True,US4642868065,BBG001S8SJC4,EWG,ISHARES MSCI GERMANY ETF,ETP,Mutual Fund,Equity,US,openfigi_validado,True,isin,BlackRock USA,USD,27525.941278,28253.831709689555,0.0197910884698621,0.009575261906262,1.979108846986214,0.9575261906262018,US4642868065,US4642868065,False,etf_etp,renta_variable,Alemania,alta,Mercado amplio,alta,MSCI Germany,alta,VGK,alta,regla exacta de ticker EWG,ticker::EWG
2023-01,Habitat,BBG001S8SYR5,2023-01-31,CA-0001-en2023.XLS,operativo,1.0264437980281285,2.576253865913436,1427603.7294621,2950711.1122686,True,True,US4642868149,BBG001S8SYR5,EWN,ISHARES MSCI NETHERLANDS ETF,ETP,Mutual Fund,Equity,US,openfigi_validado,True,isin,BlackRock USA,USD,12633.48574,12967.563085299802,0.0090834471903388,0.0043947247263151,0.9083447190338868,0.4394724726315186,US4642868149,US4642868149,False,etf_etp,renta_variable,Estados Unidos,media,Mercado amplio o no determinado,baja,No determinado,baja,SPY,media,región Estados Unidos,sin_cambio
2023-01,Habitat,BBG001S9YR37,2023-01-31,CA-0001-en2023.XLS,operativo,1.0264437980281285,2.576253865913436,1427603.7294621,2950711.1122686,True,True,LU0050381036,BBG001S9YR37,WMPUSEA,WL MG LX IIISI-US RES EQ-SUA,Open-End Fund,Mutual Fund,Equity,LX,openfigi_validado,True,isin,Wellington Luxe,USD,186.9644577154,191.9085080736646,0.0001344270150835,6.503805380192548e-05,0.0134427015083501,0.0065038053801925,LU0050381036,LU0050381036,False,fondo_mutuo_o_abierto,renta_variable,Estados Unidos,media,Mercado amplio,media,S&P 500 o mercado amplio de EE. UU.,media,SPY,media,regla textual: S P 500|S&P 500|US EQUITY|US RES EQ|USA EQUITY|US CORE EQUITY|US SMALL CAP,nombre::S P 500|S&P 500|US EQUITY|US RES EQ|USA EQUITY|US CORE EQUITY|US SMALL CAP
2023-01,Habitat,BBG001SBGMX0,2023-01-31,CA-0001-en2023.XLS,operativo,1.0264437980281285,2.576253865913436,1427603.7294621,2950711.1122686,True,True,GB0033031153,BBG001SBGMX0,INVUKWA,INVESCO UK OPPORT-ACC SHR,Open-End Fund,Mutual Fund,Equity,LN,openfigi_validado,True,isin,Invesco Fund,GBP,7020.9731221837,7206.634317387644,0.0050480635267764,0.002442338149412,0.5048063526776437,0.2442338149412043,GB0033031153,GB0033031153,False,fondo_mutuo_o_abierto,renta_variable,No determinado,baja,Mercado amplio o no determinado,baja,No determinado,baja,RESIDUAL_NO_MAPEADO,baja,sin regla suficientemente específica,sin_cambio
2023-01,Habitat,BBG001SDBRZ8,2023-01-31,CA-0001-en2023.XLS,operativo,1.0264437980281285,2.576253865913436,1427603.7294621,2950711.1122686,True,True,LU0101689882,BBG001SDBRZ8,PIPTELI,PICTET-DIGITAL-IUSD,Open-End Fund,Mutual Fund,Equity,LX,openfigi_validado,True,isin,Pic Asset Ma Eu,USD,160.1440664397,164.3788837880346,0.0001151432154425,5.570822677441131e-05,0.0115143215442544,0.0055708226774411,LU0101689882,LU0101689882,False,fondo_mutuo_o_abierto,renta_variable,No determinado,baja,Internet y servicios digitales,media,No determinado,baja,QQQ,media,sector o tema Internet y servicios digitales,sin_cambio
2023-01,Habitat,BBG001SFDBD0,2023-01-31,CA-0001-en2023.XLS,operativo,1.0264437980281285,2.576253865913436,1427603.7294621,2950711.1122686,True,True,LU0102000758,BBG001SFDBD0,PARJSCI,BNP JAPAN SMALL CAP-I,Open-End Fund,Mutual Fund,Equity,LX,openfigi_validado,True,isin,BNP PARIBAS INV,JPY,1796.1552987855,1843.6524667337364,0.0012914315287116,0.0006248163227732,0.129143152871168,0.0624816322773217,LU0102000758,LU0102000758,False,fondo_mutuo_o_abierto,renta_variable,Japón,media,Mercado amplio,media,No determinado,media,EWJ,media,regla textual: \bJAPAN\b|\bJPN\b|JAPANESE,nombre::\bJAPAN\b|\bJPN\b|JAPANESE
2023-01,Habitat,BBG001SFN5N1,2023-01-31,CA-0001-en2023.XLS,operativo,1.0264437980281285,2.576253865913436,1427603.7294621,2950711.1122686,True,True,US4642864007,BBG001SFN5N1,EWZ,ISHARES MSCI BRAZIL ETF,ETP,Mutual Fund,Equity,US,openfigi_validado,True,isin,BlackRock USA,USD,17982.722795,18458.254284586805,0.012929536329764,0.0062555274245046,1.2929536329764004,0.6255527424504636,US4642864007,US4642864007,False,etf_etp,renta_variable,Estados Unidos,media,Mercado amplio o no determinado,baja,No determinado,baja,SPY,media,región Estados Unidos,sin_cambio
2023-01,Habitat,BBG001SFQPM5,2023-01-31,CA-0001-en2023.XLS,operativo,1.0264437980281285,2.576253865913436,1427603.7294621,2950711.1122686,True,True,US4642866085,BBG001SFQPM5,EZU,ISHARES MSCI EUROZONE ETF,ETP,Mutual Fund,Equity,US,openfigi_validado,True,isin,BlackRock USA,USD,15374.544714,15781.106069191446,0.0110542622882734,0.005348238261474,1.1054262288273464,0.5348238261474005,US4642866085,US4642866085,False,etf_etp,renta_variable,Eurozona,alta,Mercado amplio,alta,MSCI Eurozone,alta,VGK,alta,regla exacta de ticker EZU,ticker::EZU
2023-01,Habitat,BBG001SG3H28,2023-01-31,CA-0001-en2023.XLS,operativo,1.0264437980281285,2.576253865913436,1427603.7294621,2950711.1122686,True,True,GB00B0119487,BBG001SG3H28,SGESOCA,MN CNTNTL ERP GRWT FND-C PRF,Open-End Fund,Mutual Fund,Equity,LN,openfigi_validado,True,isin,Man Fund Manag,GBP,1885.6255764238,1935.4886783234244,0.001355760452554,0.0006559397395007,0.1355760452554076,0.0655939739500746,GB00B0119487,GB00B0119487,False,fondo_mutuo_o_abierto,renta_variable,No determinado,baja,Mercado amplio o no determinado,baja,No determinado,baja,RESIDUAL_NO_MAPEADO,baja,sin regla suficientemente específica,sin_cambio
2023-01,Habitat,BBG001SGXWT3,2023-01-31,CA-0001-en2023.XLS,operativo,1.0264437980281285,2.576253865913436,1427603.7294621,2950711.1122686,True,True,LU0113993397,BBG001SGXWT3,FGV2,JAN HND CONT EUR IEA,Open-End Fund,Mutual Fund,Equity,GR,openfigi_validado,True,isin,GARTMORE,EUR,7211.025006852399,7401.711895709388,0.0051847103947383,0.0025084502054214,0.5184710394738352,0.2508450205421403,LU0113993397,LU0113993397,False,fondo_mutuo_o_abierto,renta_variable,Europa,media,Mercado amplio,media,No determinado,media,VGK,media,regla textual: \bEUROPE\b|\bEURO\b|CONT EUR|EUROPEAN,nombre::\bEUROPE\b|\bEURO\b|CONT EUR|EUROPEAN
2023-01,Habitat,BBG001SGYST1,2023-01-31,CA-0001-en2023.XLS,operativo,1.0264437980281285,2.576253865913436,1427603.7294621,2950711.1122686,True,True,US92189H6071,BBG001SGYST1,OIH,VANECK OIL SERVICES ETF,ETP,Mutual Fund,Equity,US,openfigi_validado,True,isin,VAN ECK,USD,57738.8842905,59265.71968504746,0.0415141250067887,0.0200852328235826,4.151412500678876,2.008523282358268,US92189H6071,US92189H6071,False,etf_etp,renta_variable,Estados Unidos,alta,Servicios petroleros,alta,Oil Services Index,alta,XLE,alta,regla exacta de ticker OIH,ticker::OIH
2023-01,Habitat,BBG001SJ0DM2,2023-01-31,CA-0001-en2023.XLS,operativo,1.0264437980281285,2.576253865913436,1427603.7294621,2950711.1122686,True,True,LU0823411292,BBG001SJ0DM2,FOLESCI,BNP US SMALL CAP-I,Open-End Fund,Mutual Fund,Equity,LX,openfigi_validado,True,isin,BNP PARIBAS INV,USD,200.80455594,206.1145910604054,0.000144378013875,6.985251460348417e-05,0.0144378013875087,0.0069852514603484,LU0823411292,LU0823411292,False,fondo_mutuo_o_abierto,renta_variable,Estados Unidos,media,Mercado amplio,media,S&P 500 o mercado amplio de EE. UU.,media,SPY,media,regla textual: S P 500|S&P 500|US EQUITY|US RES EQ|USA EQUITY|US CORE EQUITY|US SMALL CAP,nombre::S P 500|S&P 500|US EQUITY|US RES EQ|USA EQUITY|US CORE EQUITY|US SMALL CAP
2023-01,Habitat,BBG001SJRVW2,2023-01-31,CA-0001-en2023.XLS,operativo,1.0264437980281285,2.576253865913436,1427603.7294621,2950711.1122686,True,True,US4642873909,BBG001SJRVW2,ILF,ISHARES LATIN AMERICA 40 ETF,ETP,Mutual Fund,Equity,US,openfigi_validado,True,isin,BlackRock USA,USD,26203.216676,26896.12924546744,0.0188400525232597,0.0091151346987637,1.8840052523259727,0.9115134698763796,US4642873909,US4642873909,False,etf_etp,renta_variable,América Latina,alta,Mercado amplio,alta,Latin America 40,alta,ILF,alta,regla exacta de ticker ILF,ticker::ILF
2023-01,Habitat,BBG001SK77D5,2023-01-31,CA-0001-en2023.XLS,operativo,1.0264437980281285,2.576253865913436,1427603.7294621,2950711.1122686,True,True,US4642872349,BBG001SK77D5,EEM,ISHARES MSCI EMERGING MARKET,ETP,Mutual Fund,Equity,US,openfigi_validado,True,isin,BlackRock USA,USD,4077.508688,4185.333504203411,0.0029317193684975,0.001418415203983,0.2931719368497575,0.1418415203983013,US4642872349,US4642872349,False,etf_etp,renta_variable,Mercados emergentes,alta,Mercado amplio,alta,MSCI Emerging Markets,alta,EEM,alta,regla exacta de ticker EEM,ticker::EEM
2023-01,Habitat,BBG001SMDNB1,2023-01-31,CA-0001-en2023.XLS,operativo,1.0264437980281285,2.576253865913436,1427603.7294621,2950711.1122686,True,True,US4642871846,BBG001SMDNB1,FXIGBP,ISHARES CHINA LARGE-CAP ETF,ETP,Mutual Fund,Equity,X2,openfigi_validado,True,isin,BlackRock USA,USD,47268.74589,48518.71105935809,0.0339861195779022,0.0164430570168746,3.3986119577902216,1.644305701687461,US4642871846,US4642871846,False,etf_etp,renta_variable,China,alta,Mercado amplio,alta,China Large Cap,alta,MCHI,alta,regla exacta de ticker FXI,ticker::FXI
2023-01,Habitat,BBG001SN8SW1,2023-01-31,CA-0001-en2023.XLS,operativo,1.0264437980281285,2.576253865913436,1427603.7294621,2950711.1122686,True,True,LU0206294794,BBG001SN8SW1,ALLDMCS,AB FCP I-EMER MRKT GRW-S1USD,Open-End Fund,Mutual Fund,Equity,LX,openfigi_validado,True,isin,ALLIANCE,USD,41645.1673907468,42746.42378607531,0.0299427795710379,0.0144868210270881,2.994277957103792,1.4486821027088113,LU0206294794,LU0206294794,False,fondo_mutuo_o_abierto,renta_variable,No determinado,baja,Mercado amplio o no determinado,baja,No determinado,baja,RESIDUAL_NO_MAPEADO,baja,sin regla suficientemente específica,sin_cambio
2023-01,Habitat,BBG001SQS9Y2,2023-01-31,CA-0001-en2023.XLS,operativo,1.0264437980281285,2.576253865913436,1427603.7294621,2950711.1122686,True,True,US4642882819,BBG001SQS9Y2,EMBGBX,ISHARES JP MORGAN USD EMERGI,ETP,Mutual Fund,Equity,X2,openfigi_validado,True,isin,BlackRock USA,USD,13520.558,13878.092904979598,0.0097212501050334,0.0047033045177742,0.972125010503346,0.4703304517774253,US4642882819,US4642882819,False,etf_etp,renta_variable,Estados Unidos,media,Mercado amplio o no determinado,baja,No determinado,baja,SPY,media,región Estados Unidos,sin_cambio
