fecha_cartera,archivo,hoja,fila_excel_aprox,afp,fondo,valor,tipo_valor,participacion_reportada,administrador,fondo_local
2022-09-30,CA-0001-se2022.XLS,9,13,Profuturo,3,29.2446599,unidades,,Carlyle Peru GP,Carlyle Peru Fund
2022-09-30,CA-0001-se2022.XLS,9,15,Integra,3,15406.0,unidades,,COMPASS GROUP,Fondo de Inversión Inmobiliario I
2022-09-30,CA-0001-se2022.XLS,9,15,Prima,3,21542.0,unidades,,COMPASS GROUP,Fondo de Inversión Inmobiliario I
2022-09-30,CA-0001-se2022.XLS,9,16,Habitat,3,15405355.0,unidades,,COMPASS GROUP,Compass - Fondo de Inversión Acreencias High Yield
2022-09-30,CA-0001-se2022.XLS,9,18,Integra,3,14635.0,unidades,,Credifondo SAF,Credicorp Capital Fondo de Inversión Inmobiliario Perú
2022-09-30,CA-0001-se2022.XLS,9,18,Prima,3,42749.0,unidades,,Credifondo SAF,Credicorp Capital Fondo de Inversión Inmobiliario Perú
2022-09-30,CA-0001-se2022.XLS,9,18,Profuturo,3,30000.0,unidades,,Credifondo SAF,Credicorp Capital Fondo de Inversión Inmobiliario Perú
2022-09-30,CA-0001-se2022.XLS,9,21,Integra,3,31150000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 1 Clase B
2022-09-30,CA-0001-se2022.XLS,9,21,Profuturo,3,4250000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 1 Clase B
2022-09-30,CA-0001-se2022.XLS,9,22,Integra,3,31150000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 2 Clase B
2022-09-30,CA-0001-se2022.XLS,9,22,Profuturo,3,4250000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 2 Clase B
2022-09-30,CA-0001-se2022.XLS,9,24,Prima,3,270.0,unidades,,Faro Capital,Faro Capital Fondo de Inversión Inmobiliario I
2022-09-30,CA-0001-se2022.XLS,9,24,Profuturo,3,100.0,unidades,,Faro Capital,Faro Capital Fondo de Inversión Inmobiliario I
2022-09-30,CA-0001-se2022.XLS,9,25,Integra,3,6000.0,unidades,,Faro Capital,Fondo de Inversión en Retail
2022-09-30,CA-0001-se2022.XLS,9,25,Prima,3,19200.0,unidades,,Faro Capital,Fondo de Inversión en Retail
2022-09-30,CA-0001-se2022.XLS,9,27,Habitat,3,6187510.0,unidades,,HMC AM SAF,Fondo HMC Crédito Perú II (PEN) FI
2022-09-30,CA-0001-se2022.XLS,9,28,Habitat,3,378879.0,unidades,,HMC AM SAF,Fondo HMC Crédito Perú II (USD) FI
2022-09-30,CA-0001-se2022.XLS,9,30,Integra,3,83.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers
2022-09-30,CA-0001-se2022.XLS,9,30,Profuturo,3,23.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers
2022-09-30,CA-0001-se2022.XLS,9,31,Integra,3,12493.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers II
2022-09-30,CA-0001-se2022.XLS,9,31,Profuturo,3,8052.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers II
2022-09-30,CA-0001-se2022.XLS,9,35,Integra,3,22.0,unidades,,Macrocapitales,Fortaleza Fondo de Inversión de Capital Privado I
2022-09-30,CA-0001-se2022.XLS,9,35,Profuturo,3,70.0,unidades,,Macrocapitales,Fortaleza Fondo de Inversión de Capital Privado I
2022-09-30,CA-0001-se2022.XLS,9,36,Integra,3,146.0,unidades,,Macrocapitales,Kandeo Fund II (Perú) Servicios Financieros
2022-09-30,CA-0001-se2022.XLS,9,36,Prima,3,583.0,unidades,,Macrocapitales,Kandeo Fund II (Perú) Servicios Financieros
2022-09-30,CA-0001-se2022.XLS,9,36,Profuturo,3,291.0,unidades,,Macrocapitales,Kandeo Fund II (Perú) Servicios Financieros
2022-09-30,CA-0001-se2022.XLS,9,37,Integra,3,300.0,unidades,,Macrocapitales,Macro-Infraestructura: Fondo de Inversión en Instrumentos de Deuda
2022-09-30,CA-0001-se2022.XLS,9,39,Integra,3,70.0,unidades,,SIGMA,Fondo de Inversión en Infraestructura -Sigma FI
2022-09-30,CA-0001-se2022.XLS,9,39,Prima,3,123.0,unidades,,SIGMA,Fondo de Inversión en Infraestructura -Sigma FI
2022-09-30,CA-0001-se2022.XLS,9,39,Profuturo,3,57.0,unidades,,SIGMA,Fondo de Inversión en Infraestructura -Sigma FI
2022-09-30,CA-0001-se2022.XLS,9,40,Prima,3,64.0,unidades,,SIGMA,Leasing Operativo
2022-09-30,CA-0001-se2022.XLS,9,42,Integra,3,11.0,unidades,,SUMMA,Mezzanine Summa
2022-09-30,CA-0001-se2022.XLS,9,42,Prima,3,20.0,unidades,,SUMMA,Mezzanine Summa
2022-09-30,CA-0001-se2022.XLS,9,46,Integra,3,7703051.0,unidades,,W Capital,Fondo de Desarrollo de Vivienda (FODEVI)
2022-09-30,CA-0001-se2022.XLS,9,46,Profuturo,3,11554577.0,unidades,,W Capital,Fondo de Desarrollo de Vivienda (FODEVI)
2022-10-31,CA-0001-oc2022.XLS,9,6,Integra,3,541346.0,unidades,,Fondo de Infraestructura II,"Fondo de Inversión en Infraestructura, Servicios Públicos y Recursos Naturales"
2022-10-31,CA-0001-oc2022.XLS,9,6,Profuturo,3,70021.0,unidades,,Fondo de Infraestructura II,"Fondo de Inversión en Infraestructura, Servicios Públicos y Recursos Naturales"
2022-10-31,CA-0001-oc2022.XLS,9,7,Integra,3,6909104.0,unidades,,Fondo de Infraestructura II,Fondo Inmobiliario II
2022-10-31,CA-0001-oc2022.XLS,9,7,Prima,3,9090929.0,unidades,,Fondo de Infraestructura II,Fondo Inmobiliario II
2022-10-31,CA-0001-oc2022.XLS,9,7,Profuturo,3,1515153.0,unidades,,Fondo de Infraestructura II,Fondo Inmobiliario II
2022-10-31,CA-0001-oc2022.XLS,9,11,Habitat,3,125705.0,unidades,,BlackRock ITC P,ETF - EPU
2022-10-31,CA-0001-oc2022.XLS,9,11,Prima,3,512.0,unidades,,BlackRock ITC P,ETF - EPU
2022-10-31,CA-0001-oc2022.XLS,9,11,Profuturo,3,790.0,unidades,,BlackRock ITC P,ETF - EPU
2022-10-31,CA-0001-oc2022.XLS,9,13,Integra,3,54.0860398,unidades,,Carlyle Peru GP,Carlyle Peru Fund
2022-10-31,CA-0001-oc2022.XLS,9,13,Prima,3,64.9881363,unidades,,Carlyle Peru GP,Carlyle Peru Fund
2022-10-31,CA-0001-oc2022.XLS,9,13,Profuturo,3,29.2446599,unidades,,Carlyle Peru GP,Carlyle Peru Fund
2022-10-31,CA-0001-oc2022.XLS,9,15,Habitat,3,15405355.0,unidades,,COMPASS GROUP,Compass - Fondo de Inversión Acreencias High Yield
2022-10-31,CA-0001-oc2022.XLS,9,16,Integra,3,15406.0,unidades,,COMPASS GROUP,Fondo de Inversión Inmobiliario I
2022-10-31,CA-0001-oc2022.XLS,9,16,Prima,3,21542.0,unidades,,COMPASS GROUP,Fondo de Inversión Inmobiliario I
2022-10-31,CA-0001-oc2022.XLS,9,18,Integra,3,14635.0,unidades,,Credifondo SAF,Credicorp Capital Fondo de Inversión Inmobiliario Perú
2022-10-31,CA-0001-oc2022.XLS,9,18,Prima,3,42749.0,unidades,,Credifondo SAF,Credicorp Capital Fondo de Inversión Inmobiliario Perú
2022-10-31,CA-0001-oc2022.XLS,9,18,Profuturo,3,30000.0,unidades,,Credifondo SAF,Credicorp Capital Fondo de Inversión Inmobiliario Perú
2022-10-31,CA-0001-oc2022.XLS,9,21,Integra,3,31150000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 1 Clase B
2022-10-31,CA-0001-oc2022.XLS,9,21,Profuturo,3,4250000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 1 Clase B
2022-10-31,CA-0001-oc2022.XLS,9,22,Integra,3,31150000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 2 Clase B
2022-10-31,CA-0001-oc2022.XLS,9,22,Profuturo,3,4250000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 2 Clase B
2022-10-31,CA-0001-oc2022.XLS,9,24,Prima,3,270.0,unidades,,Faro Capital,Faro Capital Fondo de Inversión Inmobiliario I
2022-10-31,CA-0001-oc2022.XLS,9,24,Profuturo,3,100.0,unidades,,Faro Capital,Faro Capital Fondo de Inversión Inmobiliario I
2022-10-31,CA-0001-oc2022.XLS,9,25,Integra,3,6000.0,unidades,,Faro Capital,Fondo de Inversión en Retail
2022-10-31,CA-0001-oc2022.XLS,9,25,Prima,3,19200.0,unidades,,Faro Capital,Fondo de Inversión en Retail
2022-10-31,CA-0001-oc2022.XLS,9,27,Habitat,3,6187510.0,unidades,,HMC AM SAF,Fondo HMC Crédito Perú II (PEN) FI
2022-10-31,CA-0001-oc2022.XLS,9,28,Habitat,3,378879.0,unidades,,HMC AM SAF,Fondo HMC Crédito Perú II (USD) FI
2022-10-31,CA-0001-oc2022.XLS,9,30,Integra,3,83.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers
2022-10-31,CA-0001-oc2022.XLS,9,30,Profuturo,3,23.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers
2022-10-31,CA-0001-oc2022.XLS,9,31,Integra,3,12493.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers II
2022-10-31,CA-0001-oc2022.XLS,9,31,Profuturo,3,8052.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers II
2022-10-31,CA-0001-oc2022.XLS,9,35,Integra,3,22.0,unidades,,Macrocapitales,Fortaleza Fondo de Inversión de Capital Privado I
2022-10-31,CA-0001-oc2022.XLS,9,35,Profuturo,3,70.0,unidades,,Macrocapitales,Fortaleza Fondo de Inversión de Capital Privado I
2022-10-31,CA-0001-oc2022.XLS,9,36,Integra,3,146.0,unidades,,Macrocapitales,Kandeo Fund II (Perú) Servicios Financieros
2022-10-31,CA-0001-oc2022.XLS,9,36,Prima,3,583.0,unidades,,Macrocapitales,Kandeo Fund II (Perú) Servicios Financieros
2022-10-31,CA-0001-oc2022.XLS,9,36,Profuturo,3,291.0,unidades,,Macrocapitales,Kandeo Fund II (Perú) Servicios Financieros
2022-10-31,CA-0001-oc2022.XLS,9,37,Integra,3,300.0,unidades,,Macrocapitales,Macro-Infraestructura: Fondo de Inversión en Instrumentos de Deuda
2022-10-31,CA-0001-oc2022.XLS,9,39,Integra,3,70.0,unidades,,SIGMA,Fondo de Inversión en Infraestructura -Sigma FI
2022-10-31,CA-0001-oc2022.XLS,9,39,Prima,3,123.0,unidades,,SIGMA,Fondo de Inversión en Infraestructura -Sigma FI
2022-10-31,CA-0001-oc2022.XLS,9,39,Profuturo,3,57.0,unidades,,SIGMA,Fondo de Inversión en Infraestructura -Sigma FI
2022-10-31,CA-0001-oc2022.XLS,9,40,Prima,3,64.0,unidades,,SIGMA,Leasing Operativo
2022-10-31,CA-0001-oc2022.XLS,9,42,Integra,3,11.0,unidades,,SUMMA,Mezzanine Summa
2022-10-31,CA-0001-oc2022.XLS,9,42,Prima,3,20.0,unidades,,SUMMA,Mezzanine Summa
2022-10-31,CA-0001-oc2022.XLS,9,46,Integra,3,7452598.0,unidades,,W Capital,Fondo de Desarrollo de Vivienda (FODEVI)
2022-10-31,CA-0001-oc2022.XLS,9,46,Profuturo,3,11178898.0,unidades,,W Capital,Fondo de Desarrollo de Vivienda (FODEVI)
2022-11-30,CA-0001-no2022.XLS,9,6,Integra,3,541346.0,unidades,,Fondo de Infraestructura II,"Fondo de Inversión en Infraestructura, Servicios Públicos y Recursos Naturales"
2022-11-30,CA-0001-no2022.XLS,9,6,Profuturo,3,70021.0,unidades,,Fondo de Infraestructura II,"Fondo de Inversión en Infraestructura, Servicios Públicos y Recursos Naturales"
2022-11-30,CA-0001-no2022.XLS,9,7,Integra,3,6590336.0,unidades,,Fondo de Infraestructura II,Fondo Inmobiliario II
2022-11-30,CA-0001-no2022.XLS,9,7,Prima,3,8671498.0,unidades,,Fondo de Infraestructura II,Fondo Inmobiliario II
2022-11-30,CA-0001-no2022.XLS,9,7,Profuturo,3,1445248.0,unidades,,Fondo de Infraestructura II,Fondo Inmobiliario II
2022-11-30,CA-0001-no2022.XLS,9,11,Habitat,3,125705.0,unidades,,BlackRock ITC P,ETF - EPU
2022-11-30,CA-0001-no2022.XLS,9,11,Prima,3,512.0,unidades,,BlackRock ITC P,ETF - EPU
2022-11-30,CA-0001-no2022.XLS,9,11,Profuturo,3,790.0,unidades,,BlackRock ITC P,ETF - EPU
2022-11-30,CA-0001-no2022.XLS,9,13,Integra,3,54.0159454,unidades,,Carlyle Peru GP,Carlyle Peru Fund
2022-11-30,CA-0001-no2022.XLS,9,13,Prima,3,64.9030708,unidades,,Carlyle Peru GP,Carlyle Peru Fund
2022-11-30,CA-0001-no2022.XLS,9,13,Profuturo,3,29.20638,unidades,,Carlyle Peru GP,Carlyle Peru Fund
2022-11-30,CA-0001-no2022.XLS,9,15,Habitat,3,20405355.0,unidades,,COMPASS GROUP,Compass - Fondo de Inversión Acreencias High Yield
2022-11-30,CA-0001-no2022.XLS,9,16,Integra,3,15406.0,unidades,,COMPASS GROUP,Fondo de Inversión Inmobiliario I
2022-11-30,CA-0001-no2022.XLS,9,16,Prima,3,21542.0,unidades,,COMPASS GROUP,Fondo de Inversión Inmobiliario I
2022-11-30,CA-0001-no2022.XLS,9,18,Integra,3,14635.0,unidades,,Credifondo SAF,Credicorp Capital Fondo de Inversión Inmobiliario Perú
2022-11-30,CA-0001-no2022.XLS,9,18,Prima,3,42749.0,unidades,,Credifondo SAF,Credicorp Capital Fondo de Inversión Inmobiliario Perú
2022-11-30,CA-0001-no2022.XLS,9,18,Profuturo,3,30000.0,unidades,,Credifondo SAF,Credicorp Capital Fondo de Inversión Inmobiliario Perú
2022-11-30,CA-0001-no2022.XLS,9,21,Integra,3,31150000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 1 Clase B
2022-11-30,CA-0001-no2022.XLS,9,21,Profuturo,3,4250000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 1 Clase B
2022-11-30,CA-0001-no2022.XLS,9,22,Integra,3,31150000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 2 Clase B
2022-11-30,CA-0001-no2022.XLS,9,22,Profuturo,3,4250000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 2 Clase B
2022-11-30,CA-0001-no2022.XLS,9,24,Prima,3,270.0,unidades,,Faro Capital,Faro Capital Fondo de Inversión Inmobiliario I
2022-11-30,CA-0001-no2022.XLS,9,24,Profuturo,3,100.0,unidades,,Faro Capital,Faro Capital Fondo de Inversión Inmobiliario I
2022-11-30,CA-0001-no2022.XLS,9,25,Integra,3,6000.0,unidades,,Faro Capital,Fondo de Inversión en Retail
2022-11-30,CA-0001-no2022.XLS,9,25,Prima,3,19200.0,unidades,,Faro Capital,Fondo de Inversión en Retail
2022-11-30,CA-0001-no2022.XLS,9,27,Habitat,3,6187510.0,unidades,,HMC AM SAF,Fondo HMC Crédito Perú II (PEN) FI
2022-11-30,CA-0001-no2022.XLS,9,28,Habitat,3,378879.0,unidades,,HMC AM SAF,Fondo HMC Crédito Perú II (USD) FI
2022-11-30,CA-0001-no2022.XLS,9,30,Integra,3,83.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers
2022-11-30,CA-0001-no2022.XLS,9,30,Profuturo,3,23.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers
2022-11-30,CA-0001-no2022.XLS,9,31,Integra,3,12493.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers II
2022-11-30,CA-0001-no2022.XLS,9,31,Profuturo,3,8052.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers II
2022-11-30,CA-0001-no2022.XLS,9,35,Integra,3,22.0,unidades,,Macrocapitales,Fortaleza Fondo de Inversión de Capital Privado I
2022-11-30,CA-0001-no2022.XLS,9,35,Profuturo,3,70.0,unidades,,Macrocapitales,Fortaleza Fondo de Inversión de Capital Privado I
2022-11-30,CA-0001-no2022.XLS,9,36,Integra,3,146.0,unidades,,Macrocapitales,Kandeo Fund II (Perú) Servicios Financieros
2022-11-30,CA-0001-no2022.XLS,9,36,Prima,3,583.0,unidades,,Macrocapitales,Kandeo Fund II (Perú) Servicios Financieros
2022-11-30,CA-0001-no2022.XLS,9,36,Profuturo,3,291.0,unidades,,Macrocapitales,Kandeo Fund II (Perú) Servicios Financieros
2022-11-30,CA-0001-no2022.XLS,9,37,Integra,3,300.0,unidades,,Macrocapitales,Macro-Infraestructura: Fondo de Inversión en Instrumentos de Deuda
2022-11-30,CA-0001-no2022.XLS,9,39,Integra,3,70.0,unidades,,SIGMA,Fondo de Inversión en Infraestructura -Sigma FI
2022-11-30,CA-0001-no2022.XLS,9,39,Prima,3,123.0,unidades,,SIGMA,Fondo de Inversión en Infraestructura -Sigma FI
2022-11-30,CA-0001-no2022.XLS,9,39,Profuturo,3,57.0,unidades,,SIGMA,Fondo de Inversión en Infraestructura -Sigma FI
2022-11-30,CA-0001-no2022.XLS,9,40,Prima,3,64.0,unidades,,SIGMA,Leasing Operativo
2022-11-30,CA-0001-no2022.XLS,9,42,Integra,3,11.0,unidades,,SUMMA,Mezzanine Summa
2022-11-30,CA-0001-no2022.XLS,9,42,Prima,3,20.0,unidades,,SUMMA,Mezzanine Summa
2022-11-30,CA-0001-no2022.XLS,9,46,Integra,3,1137498.0,unidades,,El Dorado AM,FONDO BURSATIL VANECK EL DORADO PERU ETF
2022-11-30,CA-0001-no2022.XLS,9,48,Integra,3,7452598.0,unidades,,W Capital,Fondo de Desarrollo de Vivienda (FODEVI)
2022-11-30,CA-0001-no2022.XLS,9,48,Profuturo,3,11178898.0,unidades,,W Capital,Fondo de Desarrollo de Vivienda (FODEVI)
2022-12-30,CA-0001-di2022.XLS,9,5,Integra,3,6590336.0,unidades,,ACCAPITALES,Fondo Inmobiliario II
2022-12-30,CA-0001-di2022.XLS,9,5,Prima,3,8671498.0,unidades,,ACCAPITALES,Fondo Inmobiliario II
2022-12-30,CA-0001-di2022.XLS,9,5,Profuturo,3,1445248.0,unidades,,ACCAPITALES,Fondo Inmobiliario II
2022-12-30,CA-0001-di2022.XLS,9,7,Integra,3,541346.0,unidades,,Fondo de Infraestructura II,"Fondo de Inversión en Infraestructura, Servicios Públicos y Recursos Naturales"
2022-12-30,CA-0001-di2022.XLS,9,7,Profuturo,3,70021.0,unidades,,Fondo de Infraestructura II,"Fondo de Inversión en Infraestructura, Servicios Públicos y Recursos Naturales"
2022-12-30,CA-0001-di2022.XLS,9,11,Habitat,3,125705.0,unidades,,BlackRock ITC P,ETF - EPU
2022-12-30,CA-0001-di2022.XLS,9,11,Prima,3,512.0,unidades,,BlackRock ITC P,ETF - EPU
2022-12-30,CA-0001-di2022.XLS,9,11,Profuturo,3,790.0,unidades,,BlackRock ITC P,ETF - EPU
2022-12-30,CA-0001-di2022.XLS,9,13,Integra,3,54.0159454,unidades,,Carlyle Peru GP,Carlyle Peru Fund
2022-12-30,CA-0001-di2022.XLS,9,13,Prima,3,64.9030708,unidades,,Carlyle Peru GP,Carlyle Peru Fund
2022-12-30,CA-0001-di2022.XLS,9,13,Profuturo,3,29.20638,unidades,,Carlyle Peru GP,Carlyle Peru Fund
2022-12-30,CA-0001-di2022.XLS,9,15,Integra,3,15406.0,unidades,,COMPASS GROUP,Fondo de Inversión Inmobiliario I
2022-12-30,CA-0001-di2022.XLS,9,15,Prima,3,21542.0,unidades,,COMPASS GROUP,Fondo de Inversión Inmobiliario I
2022-12-30,CA-0001-di2022.XLS,9,16,Habitat,3,20405355.0,unidades,,COMPASS GROUP,Compass - Fondo de Inversión Acreencias High Yield
2022-12-30,CA-0001-di2022.XLS,9,18,Integra,3,14635.0,unidades,,Credifondo SAF,Credicorp Capital Fondo de Inversión Inmobiliario Perú
2022-12-30,CA-0001-di2022.XLS,9,18,Prima,3,42749.0,unidades,,Credifondo SAF,Credicorp Capital Fondo de Inversión Inmobiliario Perú
2022-12-30,CA-0001-di2022.XLS,9,18,Profuturo,3,30000.0,unidades,,Credifondo SAF,Credicorp Capital Fondo de Inversión Inmobiliario Perú
2022-12-30,CA-0001-di2022.XLS,9,21,Integra,3,1137498.0,unidades,,El Dorado AM,FONDO BURSATIL VANECK EL DORADO PERU ETF
2022-12-30,CA-0001-di2022.XLS,9,23,Integra,3,31150000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 1 Clase B
2022-12-30,CA-0001-di2022.XLS,9,23,Profuturo,3,4250000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 1 Clase B
2022-12-30,CA-0001-di2022.XLS,9,24,Integra,3,31150000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 2 Clase B
2022-12-30,CA-0001-di2022.XLS,9,24,Profuturo,3,4250000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 2 Clase B
2022-12-30,CA-0001-di2022.XLS,9,26,Prima,3,270.0,unidades,,Faro Capital,Faro Capital Fondo de Inversión Inmobiliario I
2022-12-30,CA-0001-di2022.XLS,9,26,Profuturo,3,100.0,unidades,,Faro Capital,Faro Capital Fondo de Inversión Inmobiliario I
2022-12-30,CA-0001-di2022.XLS,9,27,Integra,3,6000.0,unidades,,Faro Capital,Fondo de Inversión en Retail
2022-12-30,CA-0001-di2022.XLS,9,27,Prima,3,19200.0,unidades,,Faro Capital,Fondo de Inversión en Retail
2022-12-30,CA-0001-di2022.XLS,9,29,Habitat,3,6187510.0,unidades,,HMC AM SAF,Fondo HMC Crédito Perú II (PEN) FI
2022-12-30,CA-0001-di2022.XLS,9,30,Habitat,3,606570.0,unidades,,HMC AM SAF,Fondo HMC Crédito Perú II (USD) FI
2022-12-30,CA-0001-di2022.XLS,9,32,Integra,3,83.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers
2022-12-30,CA-0001-di2022.XLS,9,32,Profuturo,3,23.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers
2022-12-30,CA-0001-di2022.XLS,9,33,Integra,3,12493.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers II
2022-12-30,CA-0001-di2022.XLS,9,33,Profuturo,3,8052.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers II
2022-12-30,CA-0001-di2022.XLS,9,37,Integra,3,22.0,unidades,,Macrocapitales,Fortaleza Fondo de Inversión de Capital Privado I
2022-12-30,CA-0001-di2022.XLS,9,37,Profuturo,3,70.0,unidades,,Macrocapitales,Fortaleza Fondo de Inversión de Capital Privado I
2022-12-30,CA-0001-di2022.XLS,9,38,Integra,3,146.0,unidades,,Macrocapitales,Kandeo Fund II (Perú) Servicios Financieros
2022-12-30,CA-0001-di2022.XLS,9,38,Prima,3,583.0,unidades,,Macrocapitales,Kandeo Fund II (Perú) Servicios Financieros
2022-12-30,CA-0001-di2022.XLS,9,38,Profuturo,3,291.0,unidades,,Macrocapitales,Kandeo Fund II (Perú) Servicios Financieros
2022-12-30,CA-0001-di2022.XLS,9,39,Integra,3,300.0,unidades,,Macrocapitales,Macro-Infraestructura: Fondo de Inversión en Instrumentos de Deuda
2022-12-30,CA-0001-di2022.XLS,9,41,Integra,3,70.0,unidades,,SIGMA,Fondo de Inversión en Infraestructura -Sigma FI
2022-12-30,CA-0001-di2022.XLS,9,41,Prima,3,123.0,unidades,,SIGMA,Fondo de Inversión en Infraestructura -Sigma FI
2022-12-30,CA-0001-di2022.XLS,9,41,Profuturo,3,57.0,unidades,,SIGMA,Fondo de Inversión en Infraestructura -Sigma FI
2022-12-30,CA-0001-di2022.XLS,9,42,Prima,3,64.0,unidades,,SIGMA,Leasing Operativo
2022-12-30,CA-0001-di2022.XLS,9,44,Integra,3,11.0,unidades,,SUMMA,Mezzanine Summa
2022-12-30,CA-0001-di2022.XLS,9,44,Prima,3,20.0,unidades,,SUMMA,Mezzanine Summa
2022-12-30,CA-0001-di2022.XLS,9,48,Integra,3,7202160.0,unidades,,W Capital,Fondo de Desarrollo de Vivienda (FODEVI)
2022-12-30,CA-0001-di2022.XLS,9,48,Profuturo,3,10803241.0,unidades,,W Capital,Fondo de Desarrollo de Vivienda (FODEVI)
2023-01-31,CA-0001-en2023.XLS,9,5,Integra,3,541346.0,unidades,,ACCAPITALES,"Fondo de Inversión en Infraestructura, Servicios Públicos y Recursos Naturales"
2023-01-31,CA-0001-en2023.XLS,9,5,Profuturo,3,70021.0,unidades,,ACCAPITALES,"Fondo de Inversión en Infraestructura, Servicios Públicos y Recursos Naturales"
2023-01-31,CA-0001-en2023.XLS,9,6,Integra,3,6590336.0,unidades,,ACCAPITALES,Fondo Inmobiliario II
2023-01-31,CA-0001-en2023.XLS,9,6,Prima,3,8671498.0,unidades,,ACCAPITALES,Fondo Inmobiliario II
2023-01-31,CA-0001-en2023.XLS,9,6,Profuturo,3,1445248.0,unidades,,ACCAPITALES,Fondo Inmobiliario II
2023-01-31,CA-0001-en2023.XLS,9,11,Habitat,3,145705.0,unidades,,BlackRock ITC P,ETF - EPU
2023-01-31,CA-0001-en2023.XLS,9,11,Prima,3,512.0,unidades,,BlackRock ITC P,ETF - EPU
2023-01-31,CA-0001-en2023.XLS,9,11,Profuturo,3,790.0,unidades,,BlackRock ITC P,ETF - EPU
2023-01-31,CA-0001-en2023.XLS,9,13,Integra,3,54.0159454,unidades,,Carlyle Peru GP,Carlyle Peru Fund
2023-01-31,CA-0001-en2023.XLS,9,13,Prima,3,64.9030708,unidades,,Carlyle Peru GP,Carlyle Peru Fund
2023-01-31,CA-0001-en2023.XLS,9,13,Profuturo,3,29.20638,unidades,,Carlyle Peru GP,Carlyle Peru Fund
2023-01-31,CA-0001-en2023.XLS,9,15,Integra,3,15406.0,unidades,,COMPASS GROUP,Fondo de Inversión Inmobiliario I
2023-01-31,CA-0001-en2023.XLS,9,15,Prima,3,21542.0,unidades,,COMPASS GROUP,Fondo de Inversión Inmobiliario I
2023-01-31,CA-0001-en2023.XLS,9,16,Habitat,3,20405355.0,unidades,,COMPASS GROUP,Compass - Fondo de Inversión Acreencias High Yield
2023-01-31,CA-0001-en2023.XLS,9,18,Integra,3,14635.0,unidades,,Credifondo SAF,Credicorp Capital Fondo de Inversión Inmobiliario Perú
2023-01-31,CA-0001-en2023.XLS,9,18,Prima,3,42749.0,unidades,,Credifondo SAF,Credicorp Capital Fondo de Inversión Inmobiliario Perú
2023-01-31,CA-0001-en2023.XLS,9,18,Profuturo,3,30000.0,unidades,,Credifondo SAF,Credicorp Capital Fondo de Inversión Inmobiliario Perú
2023-01-31,CA-0001-en2023.XLS,9,21,Integra,3,1137498.0,unidades,,El Dorado AM,FONDO BURSATIL VANECK EL DORADO PERU ETF
2023-01-31,CA-0001-en2023.XLS,9,23,Integra,3,31150000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 1 Clase B
2023-01-31,CA-0001-en2023.XLS,9,23,Profuturo,3,4250000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 1 Clase B
2023-01-31,CA-0001-en2023.XLS,9,24,Integra,3,31150000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 2 Clase B
2023-01-31,CA-0001-en2023.XLS,9,24,Profuturo,3,4250000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 2 Clase B
2023-01-31,CA-0001-en2023.XLS,9,26,Prima,3,270.0,unidades,,Faro Capital,Faro Capital Fondo de Inversión Inmobiliario I
2023-01-31,CA-0001-en2023.XLS,9,26,Profuturo,3,100.0,unidades,,Faro Capital,Faro Capital Fondo de Inversión Inmobiliario I
2023-01-31,CA-0001-en2023.XLS,9,27,Integra,3,6000.0,unidades,,Faro Capital,Fondo de Inversión en Retail
