escenario,periodo,fecha_cartera,afp,tipo_activo,peso_exterior,peso_total_fondo,identificadores,peso_exterior_pct,peso_total_fondo_pct
principal_5pct,2016-12,2016-12-30,Integra,renta_fija,2.624141747978621e-07,1.463327835695112e-07,1,2.624141747978621e-05,1.463327835695112e-05
principal_5pct,2016-12,2016-12-30,Integra,renta_variable,0.8651393215342725,0.48243676315529366,63,86.51393215342725,48.24367631552936
principal_5pct,2016-12,2016-12-30,Prima,materias_primas,0.0008948622876,0.0004914936981731,1,0.08948622876,0.04914936981731
principal_5pct,2016-12,2016-12-30,Prima,mercados_privados_y_alternativos,0.09944967375770529,0.0546216871742109,8,9.94496737577053,5.46216871742109
principal_5pct,2016-12,2016-12-30,Prima,no_determinado,0.0429350352705737,0.023581616477462763,5,4.29350352705737,2.358161647746276
principal_5pct,2016-12,2016-12-30,Prima,renta_fija,0.0024632127106543,0.0013528936701461,1,0.24632127106543,0.13528936701461
principal_5pct,2016-12,2016-12-30,Prima,renta_variable,0.8542572159734643,0.46919178971765885,35,85.42572159734642,46.91917897176589
principal_5pct,2016-12,2016-12-30,Profuturo,mercados_privados_y_alternativos,0.055835358529631104,0.0339141809088105,14,5.58353585296311,3.39141809088105
principal_5pct,2016-12,2016-12-30,Profuturo,no_determinado,0.0321889780370043,0.0195514608155934,8,3.2188978037004303,1.9551460815593402
principal_5pct,2016-12,2016-12-30,Profuturo,renta_fija,0.0256284712088204,0.0155666343313784,1,2.56284712088204,1.55666343313784
principal_5pct,2016-12,2016-12-30,Profuturo,renta_variable,0.8863471922245414,0.5383638578978076,40,88.63471922245414,53.83638578978076
principal_5pct,2017-01,2017-01-31,Habitat,no_determinado,0.0094440105517692,0.0058501081379525,1,0.9444010551769201,0.58501081379525
principal_5pct,2017-01,2017-01-31,Habitat,renta_fija,0.0113482587386303,0.0070296978634796,1,1.13482587386303,0.70296978634796
principal_5pct,2017-01,2017-01-31,Habitat,renta_variable,0.9792077307095989,0.6065718671922757,36,97.92077307095988,60.657186719227575
principal_5pct,2017-01,2017-01-31,Integra,mercados_privados_y_alternativos,0.0787923467213968,0.0446980796081824,15,7.87923467213968,4.46980796081824
principal_5pct,2017-01,2017-01-31,Integra,no_determinado,0.0571795674523021,0.0324373744950331,10,5.71795674523021,3.2437374495033104
principal_5pct,2017-01,2017-01-31,Integra,renta_fija,2.578790379695803e-07,1.4629209876440608e-07,1,2.578790379695803e-05,1.4629209876440608e-05
principal_5pct,2017-01,2017-01-31,Integra,renta_variable,0.8640278279472591,0.49015400916830554,64,86.40278279472591,49.01540091683055
principal_5pct,2017-01,2017-01-31,Prima,materias_primas,0.0008838930948722,0.0005113006554103,1,0.08838930948722,0.05113006554103001
principal_5pct,2017-01,2017-01-31,Prima,mercados_privados_y_alternativos,0.0947652059698065,0.054818294433512695,8,9.47652059698065,5.48182944335127
principal_5pct,2017-01,2017-01-31,Prima,no_determinado,0.042113606676727006,0.024361220627721697,5,4.2113606676727,2.43612206277217
principal_5pct,2017-01,2017-01-31,Prima,renta_fija,0.0023857240515454,0.0013800563419489,1,0.23857240515454,0.13800563419488998
principal_5pct,2017-01,2017-01-31,Prima,renta_variable,0.8598515702070467,0.49739349017767304,35,85.98515702070468,49.7393490177673
principal_5pct,2017-01,2017-01-31,Profuturo,mercados_privados_y_alternativos,0.0584252394178267,0.0353981568257137,14,5.84252394178267,3.53981568257137
principal_5pct,2017-01,2017-01-31,Profuturo,no_determinado,0.0330025482504081,0.019995286117042,8,3.3002548250408097,1.9995286117042
principal_5pct,2017-01,2017-01-31,Profuturo,renta_variable,0.9085722123317629,0.5504775329990751,42,90.85722123317629,55.04775329990751
principal_5pct,2017-02,2017-02-28,Habitat,no_determinado,0.008906410718037,0.0056679479227666,1,0.8906410718037,0.56679479227666
principal_5pct,2017-02,2017-02-28,Habitat,renta_fija,0.0331605078941574,0.0211030052157759,1,3.31605078941574,2.11030052157759
principal_5pct,2017-02,2017-02-28,Habitat,renta_variable,0.9579330813878035,0.6096187331453029,36,95.79330813878035,60.961873314530294
principal_5pct,2017-02,2017-02-28,Integra,mercados_privados_y_alternativos,0.0795442539271279,0.0451599681525039,15,7.95442539271279,4.51599681525039
principal_5pct,2017-02,2017-02-28,Integra,no_determinado,0.0644226299133149,0.0365749098338535,10,6.44226299133149,3.65749098338535
principal_5pct,2017-02,2017-02-28,Integra,renta_fija,2.612184299464008e-07,1.4830255354502014e-07,1,2.612184299464008e-05,1.4830255354502014e-05
principal_5pct,2017-02,2017-02-28,Integra,renta_variable,0.8560328549411235,0.4859988567125655,64,85.60328549411234,48.59988567125655
principal_5pct,2017-02,2017-02-28,Prima,mercados_privados_y_alternativos,0.0864003783094579,0.0542123659774088,8,8.64003783094579,5.421236597740879
principal_5pct,2017-02,2017-02-28,Prima,no_determinado,0.0390157533816999,0.0244806370365339,5,3.90157533816999,2.44806370365339
principal_5pct,2017-02,2017-02-28,Prima,renta_fija,0.002218078563651,0.0013917449114471,1,0.2218078563651,0.13917449114471
principal_5pct,2017-02,2017-02-28,Prima,renta_variable,0.8723657897451893,0.5473704442641392,36,87.23657897451893,54.73704442641392
principal_5pct,2017-02,2017-02-28,Profuturo,mercados_privados_y_alternativos,0.0576861233242131,0.0359831737712122,14,5.76861233242131,3.59831737712122
principal_5pct,2017-02,2017-02-28,Profuturo,no_determinado,0.0251415029866646,0.0156826463403353,8,2.51415029866646,1.56826463403353
principal_5pct,2017-02,2017-02-28,Profuturo,renta_variable,0.9171723736891192,0.5721093912850692,42,91.71723736891192,57.21093912850692
principal_5pct,2017-03,2017-03-31,Habitat,no_determinado,0.0084306367442525,0.0051851735480117,1,0.84306367442525,0.51851735480117
principal_5pct,2017-03,2017-03-31,Habitat,renta_fija,0.0360099581412651,0.0221475421232435,1,3.60099581412651,2.21475421232435
principal_5pct,2017-03,2017-03-31,Habitat,renta_variable,0.9555594051144808,0.5877066586140436,35,95.55594051144809,58.77066586140436
principal_5pct,2017-03,2017-03-31,Integra,mercados_privados_y_alternativos,0.0751907066701522,0.043549320644026,15,7.519070667015219,4.3549320644026
principal_5pct,2017-03,2017-03-31,Integra,no_determinado,0.0616590995625615,0.0357120183648683,9,6.16590995625615,3.57120183648683
principal_5pct,2017-03,2017-03-31,Integra,renta_fija,2.499426327667381e-07,1.44762994511018e-07,1,2.499426327667381e-05,1.44762994511018e-05
principal_5pct,2017-03,2017-03-31,Integra,renta_variable,0.8631499438246498,0.4999233992093143,64,86.31499438246499,49.99233992093143
principal_5pct,2017-03,2017-03-31,Prima,mercados_privados_y_alternativos,0.08630371600662351,0.054042991713471406,8,8.63037160066235,5.404299171347141
principal_5pct,2017-03,2017-03-31,Prima,no_determinado,0.0368749965346752,0.0230909539515634,5,3.68749965346752,2.3090953951563398
principal_5pct,2017-03,2017-03-31,Prima,renta_fija,0.0022223297131687,0.0013916126886606,1,0.22223297131687003,0.13916126886606
principal_5pct,2017-03,2017-03-31,Prima,renta_variable,0.8745989577455304,0.5476698618912883,34,87.45989577455305,54.76698618912883
principal_5pct,2017-03,2017-03-31,Profuturo,mercados_privados_y_alternativos,0.0631654050304653,0.0412901201210498,15,6.3165405030465305,4.1290120121049805
principal_5pct,2017-03,2017-03-31,Profuturo,no_determinado,0.0213762860077882,0.0139733041619505,7,2.13762860077882,1.3973304161950502
principal_5pct,2017-03,2017-03-31,Profuturo,renta_variable,0.9154583089617441,0.5984190796308951,42,91.54583089617441,59.84190796308951
principal_5pct,2017-04,2017-04-28,Habitat,no_determinado,0.0078675375953017,0.0049088319880318,1,0.7867537595301699,0.49088319880318004
principal_5pct,2017-04,2017-04-28,Habitat,renta_fija,0.0371590601385516,0.0231848378026497,1,3.71590601385516,2.31848378026497
principal_5pct,2017-04,2017-04-28,Habitat,renta_variable,0.9549734022661447,0.5958413198512124,39,95.49734022661447,59.58413198512124
principal_5pct,2017-04,2017-04-28,Integra,mercados_privados_y_alternativos,0.07353922240655471,0.0436898407401682,15,7.3539222406554705,4.3689840740168195
principal_5pct,2017-04,2017-04-28,Integra,no_determinado,0.0607323169555008,0.0360812253479954,9,6.07323169555008,3.6081225347995396
principal_5pct,2017-04,2017-04-28,Integra,renta_fija,2.43431086408135e-07,1.446230331017162e-07,1,2.4343108640813502e-05,1.4462303310171619e-05
principal_5pct,2017-04,2017-04-28,Integra,renta_variable,0.8657282172068542,0.5143313553811274,64,86.57282172068543,51.43313553811274
principal_5pct,2017-04,2017-04-28,Prima,mercados_privados_y_alternativos,0.0863458811485274,0.0537679905485696,8,8.63458811485274,5.37679905485696
principal_5pct,2017-04,2017-04-28,Prima,no_determinado,0.0330910835876888,0.020605975014884897,4,3.30910835876888,2.06059750148849
principal_5pct,2017-04,2017-04-28,Prima,renta_fija,0.0022272921737975,0.0013869454217932,1,0.22272921737975,0.13869454217932
principal_5pct,2017-04,2017-04-28,Prima,renta_variable,0.8783357430899839,0.5469438414983233,37,87.83357430899838,54.69438414983233
principal_5pct,2017-04,2017-04-28,Profuturo,mercados_privados_y_alternativos,0.0662296185088258,0.040330600162523,15,6.6229618508825805,4.033060016252301
principal_5pct,2017-04,2017-04-28,Profuturo,no_determinado,0.0227154447865639,0.0138325954735597,7,2.2715444786563896,1.38325954735597
principal_5pct,2017-04,2017-04-28,Profuturo,renta_variable,0.9110549367046079,0.5547879212595809,37,91.10549367046079,55.47879212595809
principal_5pct,2017-05,2017-05-31,Habitat,no_determinado,0.0073568496240945,0.0045389983909296,1,0.73568496240945,0.45389983909296
principal_5pct,2017-05,2017-05-31,Habitat,renta_fija,0.0376549956400697,0.0232322221268419,1,3.76549956400697,2.3232222126841897
principal_5pct,2017-05,2017-05-31,Habitat,renta_variable,0.954988154735834,0.5892046078400421,37,95.49881547358339,58.92046078400421
principal_5pct,2017-05,2017-05-31,Integra,mercados_privados_y_alternativos,0.0707497251167342,0.043380522684362,15,7.074972511673421,4.338052268436201
principal_5pct,2017-05,2017-05-31,Integra,no_determinado,0.060969576260885304,0.0373837789712585,9,6.09695762608853,3.73837789712585
principal_5pct,2017-05,2017-05-31,Integra,renta_fija,2.380657268886853e-07,1.459711065820257e-07,1,2.380657268886853e-05,1.4597110658202571e-05
principal_5pct,2017-05,2017-05-31,Integra,renta_variable,0.8682804605566501,0.5323901987381314,65,86.82804605566501,53.23901987381314
principal_5pct,2017-05,2017-05-31,Prima,mercados_privados_y_alternativos,0.0854426433282235,0.0523605556281986,8,8.544264332822351,5.23605556281986
principal_5pct,2017-05,2017-05-31,Prima,no_determinado,0.0262624884986722,0.0160940536997106,1,2.62624884986722,1.60940536997106
principal_5pct,2017-05,2017-05-31,Prima,renta_variable,0.8882948681731025,0.5443606499924065,33,88.82948681731025,54.43606499924065
principal_5pct,2017-05,2017-05-31,Profuturo,mercados_privados_y_alternativos,0.0669438492123535,0.0435972576484265,15,6.69438492123535,4.35972576484265
principal_5pct,2017-05,2017-05-31,Profuturo,no_determinado,0.0226061965142678,0.0147223110932441,7,2.2606196514267802,1.47223110932441
principal_5pct,2017-05,2017-05-31,Profuturo,renta_variable,0.9104499542733758,0.5929315642807387,39,91.04499542733758,59.29315642807387
principal_5pct,2017-06,2017-06-30,Habitat,no_determinado,0.00679047111733,0.0043032654724001,1,0.679047111733,0.43032654724000996
principal_5pct,2017-06,2017-06-30,Habitat,renta_fija,0.0371244188549979,0.0235265310876472,1,3.71244188549979,2.35265310876472
principal_5pct,2017-06,2017-06-30,Habitat,renta_variable,0.9560851100276699,0.6058913986332836,41,95.60851100276699,60.589139863328356
principal_5pct,2017-06,2017-06-30,Integra,mercados_privados_y_alternativos,0.07215820410809717,0.04444284329408001,16,7.215820410809718,4.444284329408001
principal_5pct,2017-06,2017-06-30,Integra,no_determinado,0.0604959200720357,0.0372599447134934,9,6.04959200720357,3.72599447134934
principal_5pct,2017-06,2017-06-30,Integra,renta_fija,2.40833070473134e-07,1.483311086156682e-07,1,2.40833070473134e-05,1.483311086156682e-05
principal_5pct,2017-06,2017-06-30,Integra,renta_variable,0.8673456349867926,0.5342054533366226,65,86.73456349867926,53.42054533366226
principal_5pct,2017-06,2017-06-30,Prima,mercados_privados_y_alternativos,0.083125571301339,0.0527991227475719,8,8.3125571301339,5.27991227475719
principal_5pct,2017-06,2017-06-30,Prima,no_determinado,0.0254827387806039,0.0161859489415592,1,2.5482738780603897,1.61859489415592
principal_5pct,2017-06,2017-06-30,Prima,renta_variable,0.8913916899180553,0.5661879794068954,32,89.13916899180553,56.61879794068953
principal_5pct,2017-06,2017-06-30,Profuturo,mercados_privados_y_alternativos,0.0669805800563869,0.044436351146260614,16,6.698058005638691,4.443635114626061
principal_5pct,2017-06,2017-06-30,Profuturo,no_determinado,0.0298519395249839,0.0198044159368642,8,2.98519395249839,1.98044159368642
principal_5pct,2017-06,2017-06-30,Profuturo,renta_variable,0.9031674804186263,0.5991806471365241,38,90.31674804186262,59.918064713652406
principal_5pct,2017-07,2017-07-31,Habitat,no_determinado,0.0063907911378962,0.0041275844898712,1,0.63907911378962,0.41275844898712
principal_5pct,2017-07,2017-07-31,Habitat,renta_fija,0.0386384227635403,0.0249551817718106,1,3.86384227635403,2.49551817718106
principal_5pct,2017-07,2017-07-31,Habitat,renta_variable,0.9549707860985615,0.6167816346878978,40,95.49707860985615,61.67816346878978
principal_5pct,2017-07,2017-07-31,Integra,mercados_privados_y_alternativos,0.06917215846725908,0.04280181038397155,16,6.917215846725908,4.2801810383971555
principal_5pct,2017-07,2017-07-31,Integra,no_determinado,0.0607704454446415,0.0376030637254465,9,6.077044544464149,3.76030637254465
principal_5pct,2017-07,2017-07-31,Integra,renta_fija,2.3422467837816643e-07,1.4493172532608198e-07,1,2.3422467837816644e-05,1.4493172532608199e-05
principal_5pct,2017-07,2017-07-31,Integra,renta_variable,0.8700571618634173,0.5383672056861004,66,87.00571618634173,53.83672056861004
principal_5pct,2017-07,2017-07-31,Prima,mercados_privados_y_alternativos,0.0805517623449542,0.0519476709530595,8,8.05517623449542,5.19476709530595
principal_5pct,2017-07,2017-07-31,Prima,no_determinado,0.025273410325888,0.0162987719355978,1,2.5273410325888,1.62987719355978
principal_5pct,2017-07,2017-07-31,Prima,renta_variable,0.8941748273291559,0.5766515635708316,31,89.41748273291559,57.665156357083156
principal_5pct,2017-07,2017-07-31,Profuturo,mercados_privados_y_alternativos,0.06485088478890341,0.043564376374438815,16,6.485088478890341,4.356437637443881
principal_5pct,2017-07,2017-07-31,Profuturo,no_determinado,0.0297893124627059,0.0200113356091501,8,2.97893124627059,2.00113356091501
principal_5pct,2017-07,2017-07-31,Profuturo,renta_variable,0.9053598027483877,0.608186539468267,38,90.53598027483876,60.81865394682669
principal_5pct,2017-08,2017-08-31,Habitat,no_determinado,0.0061934734450782,0.0038077152577807,1,0.6193473445078199,0.38077152577807
principal_5pct,2017-08,2017-08-31,Habitat,renta_fija,0.0378584224645933,0.0232751612051383,1,3.7858422464593295,2.32751612051383
principal_5pct,2017-08,2017-08-31,Habitat,renta_variable,0.9559481040903264,0.5877119218915584,39,95.59481040903263,58.77119218915584
principal_5pct,2017-08,2017-08-31,Integra,mercados_privados_y_alternativos,0.07137341570178259,0.044776323252502304,16,7.1373415701782585,4.47763232525023
principal_5pct,2017-08,2017-08-31,Integra,no_determinado,0.0641889747810766,0.040269143010517795,9,6.41889747810766,4.02691430105178
principal_5pct,2017-08,2017-08-31,Integra,renta_fija,2.3624302913559825e-07,1.4820776243810554e-07,1,2.3624302913559825e-05,1.4820776243810555e-05
principal_5pct,2017-08,2017-08-31,Integra,renta_variable,0.8644373732741077,0.5423073405788953,66,86.44373732741077,54.23073405788953
principal_5pct,2017-08,2017-08-31,Prima,mercados_privados_y_alternativos,0.0796117939028026,0.0510736212175398,8,7.961179390280259,5.1073621217539795
principal_5pct,2017-08,2017-08-31,Prima,no_determinado,0.0256207124795957,0.0164365416272865,1,2.56207124795957,1.6436541627286498
principal_5pct,2017-08,2017-08-31,Prima,renta_variable,0.8947674936175999,0.5740231918726313,33,89.47674936175999,57.40231918726313
principal_5pct,2017-08,2017-08-31,Profuturo,mercados_privados_y_alternativos,0.06719890847241124,0.04495444282353661,17,6.719890847241124,4.495444282353661
principal_5pct,2017-08,2017-08-31,Profuturo,no_determinado,0.0298543686528407,0.019971849828303502,8,2.98543686528407,1.9971849828303503
principal_5pct,2017-08,2017-08-31,Profuturo,renta_variable,0.9029467228747451,0.6040494964711782,38,90.29467228747451,60.404949647117824
principal_5pct,2017-09,2017-09-29,Habitat,no_determinado,0.0056153022662188,0.0034898657683816,1,0.56153022662188,0.34898657683816003
principal_5pct,2017-09,2017-09-29,Habitat,renta_fija,0.0365565061819438,0.0227195783036458,1,3.65565061819438,2.27195783036458
principal_5pct,2017-09,2017-09-29,Habitat,renta_variable,0.9578281915518352,0.595282615113528,41,95.78281915518352,59.528261511352795
principal_5pct,2017-09,2017-09-29,Integra,mercados_privados_y_alternativos,0.0735540912690345,0.0470237533998567,16,7.35540912690345,4.70237533998567
principal_5pct,2017-09,2017-09-29,Integra,no_determinado,0.0804190407388556,0.0514125737278874,10,8.04190407388556,5.14125737278874
principal_5pct,2017-09,2017-09-29,Integra,renta_fija,2.238091357310535e-07,1.4308307567498768e-07,1,2.238091357310535e-05,1.4308307567498768e-05
principal_5pct,2017-09,2017-09-29,Integra,renta_variable,0.8460266441829704,0.5408719977282485,66,84.60266441829704,54.087199772824846
principal_5pct,2017-09,2017-09-29,Prima,mercados_privados_y_alternativos,0.0800213159801277,0.0505429369119334,8,8.00213159801277,5.05429369119334
principal_5pct,2017-09,2017-09-29,Prima,renta_variable,0.9199786840198702,0.5810754799169668,36,91.99786840198702,58.107547991696684
principal_5pct,2017-09,2017-09-29,Profuturo,mercados_privados_y_alternativos,0.0770476688710853,0.0518462421835062,18,7.70476688710853,5.18462421835062
principal_5pct,2017-09,2017-09-29,Profuturo,no_determinado,0.0297193564190537,0.0199984888967673,8,2.97193564190537,1.9998488896767301
principal_5pct,2017-09,2017-09-29,Profuturo,renta_variable,0.893232974709858,0.6010665061208729,39,89.32329747098579,60.106650612087286
principal_5pct,2017-10,2017-10-31,Habitat,no_determinado,0.0053227329532621,0.0032344053347702,1,0.5322732953262099,0.32344053347702
principal_5pct,2017-10,2017-10-31,Habitat,renta_fija,0.0349113543551543,0.0212141904848265,1,3.49113543551543,2.12141904848265
principal_5pct,2017-10,2017-10-31,Habitat,renta_variable,0.9597659126915815,0.5832101695497962,43,95.97659126915815,58.32101695497962
principal_5pct,2017-10,2017-10-31,Integra,mercados_privados_y_alternativos,0.0775227215876393,0.0472289023600823,16,7.7522721587639305,4.72289023600823
principal_5pct,2017-10,2017-10-31,Integra,no_determinado,0.0812779781614215,0.0495167044705867,10,8.12779781614215,4.95167044705867
principal_5pct,2017-10,2017-10-31,Integra,renta_fija,2.262377901576713e-07,1.378300746244855e-07,1,2.262377901576713e-05,1.3783007462448552e-05
principal_5pct,2017-10,2017-10-31,Integra,renta_variable,0.8411990740131451,0.5124808329522498,66,84.1199074013145,51.24808329522498
principal_5pct,2017-10,2017-10-31,Prima,mercados_privados_y_alternativos,0.08989311498782711,0.0539530960133348,8,8.98931149878271,5.39530960133348
principal_5pct,2017-10,2017-10-31,Prima,renta_variable,0.9101068850121712,0.5462385429196444,35,91.01068850121712,54.623854291964435
principal_5pct,2017-10,2017-10-31,Profuturo,mercados_privados_y_alternativos,0.08092336101669119,0.0507272033994221,18,8.092336101669119,5.07272033994221
principal_5pct,2017-10,2017-10-31,Profuturo,no_determinado,0.0306708226453746,0.019226154712464298,7,3.06708226453746,1.9226154712464298
principal_5pct,2017-10,2017-10-31,Profuturo,renta_variable,0.8884058163379309,0.556901517440786,33,88.8405816337931,55.6901517440786
principal_5pct,2017-11,2017-11-30,Habitat,no_determinado,0.0073397866521716,0.0044567795827632,2,0.7339786652171599,0.44567795827631995
principal_5pct,2017-11,2017-11-30,Habitat,renta_fija,0.033895966732274,0.0205819132938595,1,3.3895966732273997,2.05819132938595
principal_5pct,2017-11,2017-11-30,Habitat,renta_variable,0.9587642466155522,0.5821696353715391,45,95.87642466155522,58.21696353715391
principal_5pct,2017-11,2017-11-30,Integra,mercados_privados_y_alternativos,0.08221291855791857,0.050777410500243335,17,8.221291855791858,5.077741050024334
principal_5pct,2017-11,2017-11-30,Integra,no_determinado,0.0807165815240664,0.0498532233877143,10,8.07165815240664,4.98532233877143
principal_5pct,2017-11,2017-11-30,Integra,renta_fija,2.2392198697329082e-07,1.3830160578185494e-07,1,2.2392198697329083e-05,1.3830160578185494e-05
principal_5pct,2017-11,2017-11-30,Integra,renta_variable,0.837070275996024,0.5170022153131357,68,83.7070275996024,51.700221531313574
principal_5pct,2017-11,2017-11-30,Prima,mercados_privados_y_alternativos,0.0915275307257247,0.0555221522656386,8,9.15275307257247,5.55221522656386
principal_5pct,2017-11,2017-11-30,Prima,renta_variable,0.9084724692742733,0.5510948057731252,36,90.84724692742732,55.10948057731252
principal_5pct,2017-11,2017-11-30,Profuturo,mercados_privados_y_alternativos,0.091860040529799,0.0567028750002535,18,9.1860040529799,5.67028750002535
principal_5pct,2017-11,2017-11-30,Profuturo,no_determinado,0.0308618167646091,0.0190502173544836,6,3.08618167646091,1.90502173544836
principal_5pct,2017-11,2017-11-30,Profuturo,renta_variable,0.877278142705589,0.5415215645387462,33,87.7278142705589,54.152156453874625
principal_5pct,2017-12,2017-12-29,Habitat,no_determinado,0.0123751137434338,0.0077320425941304,3,1.23751137434338,0.77320425941304
principal_5pct,2017-12,2017-12-29,Habitat,renta_fija,0.0383680197031517,0.0239725604748168,2,3.83680197031517,2.39725604748168
principal_5pct,2017-12,2017-12-29,Habitat,renta_variable,0.9492568665534122,0.5931011768563474,47,94.92568665534122,59.310117685634744
principal_5pct,2017-12,2017-12-29,Integra,mercados_privados_y_alternativos,0.09225364107083894,0.055834514001587225,17,9.225364107083895,5.583451400158722
principal_5pct,2017-12,2017-12-29,Integra,no_determinado,0.0624078272758977,0.0377709829704075,10,6.24078272758977,3.77709829704075
principal_5pct,2017-12,2017-12-29,Integra,renta_fija,2.322588725113394e-07,1.4056964168242934e-07,1,2.322588725113394e-05,1.4056964168242935e-05
principal_5pct,2017-12,2017-12-29,Integra,renta_variable,0.8453382993943866,0.5116226586370833,69,84.53382993943866,51.162265863708335
principal_5pct,2017-12,2017-12-29,Prima,mercados_privados_y_alternativos,0.0921332787273548,0.056088819107144,8,9.21332787273548,5.6088819107144
principal_5pct,2017-12,2017-12-29,Prima,renta_variable,0.9078667212726435,0.5526903308580371,36,90.78667212726434,55.26903308580371
principal_5pct,2017-12,2017-12-29,Profuturo,mercados_privados_y_alternativos,0.0995029007742903,0.0631229919961603,18,9.950290077429031,6.31229919961603
principal_5pct,2017-12,2017-12-29,Profuturo,no_determinado,0.035834049194554525,0.02273252722178257,6,3.5834049194554525,2.273252722178257
principal_5pct,2017-12,2017-12-29,Profuturo,renta_variable,0.8646630500311526,0.5485279158876015,34,86.46630500311527,54.852791588760155
principal_5pct,2018-01,2018-01-31,Habitat,no_determinado,0.0456152631813114,0.027491662703423198,5,4.56152631813114,2.74916627034232
principal_5pct,2018-01,2018-01-31,Habitat,renta_fija,0.0360999187397331,0.021756901536859698,2,3.60999187397331,2.1756901536859696
principal_5pct,2018-01,2018-01-31,Habitat,renta_variable,0.918284818078953,0.5534370454897216,49,91.8284818078953,55.34370454897216
principal_5pct,2018-01,2018-01-31,Integra,mercados_privados_y_alternativos,0.09014183441227158,0.05440762496893867,17,9.014183441227159,5.440762496893867
principal_5pct,2018-01,2018-01-31,Integra,no_determinado,0.0541433091159984,0.0326797083304032,10,5.41433091159984,3.26797083304032
principal_5pct,2018-01,2018-01-31,Integra,renta_fija,2.210947245168351e-07,1.3344790387896978e-07,1,2.210947245168351e-05,1.3344790387896977e-05
principal_5pct,2018-01,2018-01-31,Integra,renta_variable,0.8557146353770015,0.5164904981752393,71,85.57146353770015,51.64904981752393
principal_5pct,2018-01,2018-01-31,Prima,mercados_privados_y_alternativos,0.08870550269196109,0.0541241818477621,8,8.870550269196109,5.41241818477621
principal_5pct,2018-01,2018-01-31,Prima,renta_variable,0.9112944973080366,0.5560316732598267,38,91.12944973080366,55.603167325982675
principal_5pct,2018-01,2018-01-31,Profuturo,mercados_privados_y_alternativos,0.0996871949869417,0.062251325642882,18,9.96871949869417,6.2251325642882005
principal_5pct,2018-01,2018-01-31,Profuturo,no_determinado,0.03643058104633719,0.022749681785830245,6,3.643058104633719,2.2749681785830247
principal_5pct,2018-01,2018-01-31,Profuturo,renta_variable,0.8638822239667184,0.5394656118902121,38,86.38822239667185,53.94656118902121
principal_5pct,2018-02,2018-02-28,Habitat,no_determinado,0.0398522449846045,0.0242913061020806,5,3.98522449846045,2.42913061020806
principal_5pct,2018-02,2018-02-28,Habitat,renta_fija,0.0398754068152508,0.0243054240298996,2,3.98754068152508,2.43054240298996
principal_5pct,2018-02,2018-02-28,Habitat,renta_variable,0.9202723482001419,0.5609374657825712,53,92.02723482001419,56.09374657825712
principal_5pct,2018-02,2018-02-28,Integra,mercados_privados_y_alternativos,0.09426534703998422,0.05767732618620333,17,9.426534703998422,5.767732618620333
principal_5pct,2018-02,2018-02-28,Integra,no_determinado,0.0472667393455294,0.028920692795349,10,4.72667393455294,2.8920692795349
principal_5pct,2018-02,2018-02-28,Integra,renta_fija,2.2692316629646494e-07,1.388455237547232e-07,1,2.2692316629646495e-05,1.388455237547232e-05
principal_5pct,2018-02,2018-02-28,Integra,renta_variable,0.8584676866913161,0.5252632312975881,71,85.8467686691316,52.526323129758815
principal_5pct,2018-02,2018-02-28,Prima,mercados_privados_y_alternativos,0.0879365408496751,0.0561024197011812,8,8.79365408496751,5.610241970118119
principal_5pct,2018-02,2018-02-28,Prima,renta_variable,0.9120634591503228,0.5818851467768612,37,91.20634591503229,58.18851467768612
principal_5pct,2018-02,2018-02-28,Profuturo,mercados_privados_y_alternativos,0.1011239329908809,0.0646723839519787,18,10.11239329908809,6.46723839519787
principal_5pct,2018-02,2018-02-28,Profuturo,no_determinado,0.036209626118443375,0.023157355275142844,6,3.6209626118443374,2.3157355275142844
principal_5pct,2018-02,2018-02-28,Profuturo,renta_variable,0.8626664408906733,0.5517061454957438,37,86.26664408906734,55.17061454957438
principal_5pct,2018-03,2018-03-30,Habitat,no_determinado,0.0560609128625029,0.0342617504179436,6,5.60609128625029,3.4261750417943597
principal_5pct,2018-03,2018-03-30,Habitat,renta_fija,0.0422119979610379,0.025797955561854102,2,4.22119979610379,2.5797955561854105
principal_5pct,2018-03,2018-03-30,Habitat,renta_variable,0.9017270891764558,0.5510924973739935,57,90.17270891764558,55.109249737399345
principal_5pct,2018-03,2018-03-30,Integra,mercados_privados_y_alternativos,0.09713263141851122,0.058559667757504985,17,9.713263141851122,5.855966775750499
principal_5pct,2018-03,2018-03-30,Integra,no_determinado,0.0493550480090814,0.0297553476247807,9,4.93550480090814,2.97553476247807
principal_5pct,2018-03,2018-03-30,Integra,renta_fija,2.294595861638589e-07,1.3833741486560197e-07,1,2.2945958616385888e-05,1.3833741486560197e-05
principal_5pct,2018-03,2018-03-30,Integra,renta_variable,0.8535120911128173,0.5145684179730209,71,85.35120911128173,51.45684179730209
principal_5pct,2018-03,2018-03-30,Prima,mercados_privados_y_alternativos,0.0937126916444522,0.0568691956383579,8,9.37126916444522,5.68691956383579
principal_5pct,2018-03,2018-03-30,Prima,renta_variable,0.9062873083555457,0.5499770558183888,37,90.62873083555458,54.997705581838886
principal_5pct,2018-03,2018-03-30,Profuturo,mercados_privados_y_alternativos,0.10891268825596549,0.0701102085385508,18,10.89126882559655,7.011020853855079
principal_5pct,2018-03,2018-03-30,Profuturo,no_determinado,0.03544678345015056,0.02281810704984395,5,3.544678345015056,2.281810704984395
