periodo,afp,fecha_ca,monto_hojas_miles_soles,registros_hojas,identificadores_unicos,registros_isin,registros_fondo_sin_isin,total_fondo_miles_soles,total_exterior_miles_soles,total_exterior_pct_fp1356,ratio_cobertura_exterior,error_cobertura_pct,factor_reescala,estado_cobertura,elegible_modelo_principal,elegible_analisis_ampliado,cobertura_exterior_pct,exterior_sobre_fondo_pct
2020-10,Profuturo,2020-10-30,2395241.5723368186,60,60,39,21,4257238.9254634,2588448.6429252,60.801112839667745,0.9253579663956405,7.464203360435951,1.0806628746009477,ampliado,False,True,92.53579663956405,60.801112839666324
2020-11,Habitat,2020-11-30,711424.5199534935,69,69,66,3,1428301.05682,717892.6975230001,50.26200142439397,0.9909900496385822,0.9009950361417829,1.0090918676375245,estricto,True,True,99.09900496385822,50.26200142435879
2020-11,Integra,2020-11-30,2999730.676770578,70,70,49,21,5948027.646846999,3437008.134596,57.78399729559683,0.8727738077126136,12.72261922873864,1.1457722392252168,ampliado,False,True,87.27738077126136,57.78399729560655
2020-11,Prima,2020-11-30,2629667.995431264,36,36,28,8,5043450.84327,2678139.078915,53.10132213320148,0.9819012074968962,1.8098792503103756,1.0184323966249538,estricto,True,True,98.19012074968963,53.101322133212
2020-11,Profuturo,2020-11-30,2545161.4275458213,61,61,40,21,4582500.810642,2780212.797845,60.670208533045454,0.9154556189075269,8.45443810924731,1.0923522444412603,ampliado,False,True,91.5455618907527,60.670208533045454
2020-12,Habitat,2020-12-31,740451.705083927,70,70,67,3,1500936.373948,746775.194403,49.753954089220734,0.9915322718718206,0.8467728128179419,1.0085400428895712,estricto,True,True,99.15322718718205,49.75395408925389
2020-12,Integra,2020-12-31,3059241.8411477716,74,74,53,21,6066560.694536,3506359.982252,57.79815217887939,0.8724836744180894,12.751632558191062,1.146153251139007,ampliado,False,True,87.24836744180894,57.79815217887939
2020-12,Prima,2020-12-31,2686596.9911428066,39,39,31,8,5156815.459782,2751225.529539,53.35125041794377,0.9765091819255463,2.3490818074453745,1.0240559111058567,operativo,True,True,97.65091819255463,53.35125041793343
2020-12,Profuturo,2020-12-31,2527559.919694778,61,61,40,21,4704903.818119,2793580.952646,59.375941796877534,0.904774181432167,9.522581856783297,1.105248160836221,ampliado,False,True,90.47741814321671,59.37594179689015
2021-01,Habitat,2021-01-29,765716.9321676255,68,68,65,3,1565397.3931893,769746.386018,49.17258642227819,0.9947652188778445,0.5234781122155474,1.0052623282587831,estricto,True,True,99.47652188778446,49.1725864222719
2021-01,Integra,2021-01-29,2900408.2221059613,68,68,47,21,6124979.331925,3352145.3978241,54.72908913099247,0.865239384899186,13.476061510081404,1.1557495156285746,ampliado,False,True,86.52393848991859,54.72908913099247
2021-01,Prima,2021-01-29,2611702.07415795,36,36,28,8,5245041.5948744,2692150.3677078,51.327531326703756,0.9701174590710745,2.9882540928925505,1.0308030132325823,operativo,True,True,97.01174590710745,51.327531326703756
2021-01,Profuturo,2021-01-29,2372086.23585766,61,61,40,21,4728583.5309022,2597158.7678549,54.92466720492446,0.9133389399281366,8.666106007186336,1.0948837898871169,ampliado,False,True,91.33389399281367,54.92466720492446
2021-02,Habitat,2021-02-26,861661.8785417401,77,77,74,3,1650602.3491077002,866194.3450855,52.47746954642083,0.9947673792036676,0.5232620796332355,1.00526014514119,estricto,True,True,99.47673792036676,52.47746954642082
2021-02,Integra,2021-02-26,2787147.1594636757,67,67,46,21,6236385.3769173,3278722.2609631,52.574080381539886,0.8500711367497692,14.99288632502308,1.1763721373054508,ampliado,False,True,85.00711367497692,52.57408038153988
2021-02,Prima,2021-02-26,2550840.211742185,38,38,30,8,5308802.1919835,2612690.6403729,49.214315129656114,0.9763269222635991,2.3673077736400927,1.024247080764213,operativo,True,True,97.63269222635991,49.21431512965704
2021-02,Profuturo,2021-02-26,2385368.8262887876,60,60,39,21,4849404.0784394,2602736.7004521,53.6712688477322,0.9164848775807575,8.351512241924253,1.0911254778580712,ampliado,False,True,91.64848775807575,53.67126884773219
2021-03,Habitat,2021-03-31,831053.7106115593,73,73,70,3,1677537.274717,867988.753927,51.741846038797966,0.9574475554569836,4.255244454301643,1.0444436296280546,operativo,True,True,95.74475554569835,51.741846038767115
2021-03,Integra,2021-03-31,2816534.1401944514,70,70,49,21,6096394.707917,3270117.586012,53.6401880568085,0.8612944538270544,13.870554617294562,1.1610431201044251,ampliado,False,True,86.12944538270544,53.640188056808505
2021-03,Prima,2021-03-31,2592214.6699320325,38,38,30,8,5217807.908842,2703361.682224,51.810295232254475,0.9588856300572667,4.1114369942733315,1.0428772406780962,operativo,True,True,95.88856300572667,51.81029523227433
2021-03,Profuturo,2021-03-31,2401622.6124998606,61,61,40,21,4787658.081896001,2656517.125624,55.486776210479206,0.9040493619764388,9.595063802356119,1.1061342909570704,ampliado,False,True,90.40493619764388,55.48677621046762
2021-04,Habitat,2021-04-30,932977.7469280593,77,77,74,3,1708710.291977,938987.87737,54.9530181786158,0.9935993524657907,0.6400647534209325,1.0064418797358563,estricto,True,True,99.35993524657907,54.95301817861581
2021-04,Integra,2021-04-30,2915315.224464463,72,72,51,21,5990917.328679,3331690.657694,55.61236242977046,0.8750257824003003,12.497421759969974,1.1428234688775463,ampliado,False,True,87.50257824003003,55.61236242978901
2021-04,Prima,2021-04-30,2468876.2193402164,39,39,31,8,5074556.9405580005,2592389.748758,51.08603133485484,0.9523553395175405,4.764466048245952,1.0500282389413558,operativo,True,True,95.23553395175405,51.08603133484476
2021-04,Profuturo,2021-04-30,2471944.7855915125,62,62,41,21,4702258.222444,2705334.889402,57.53267390738702,0.9137296810369836,8.62703189630164,1.0944155812746599,ampliado,False,True,91.37296810369835,57.53267390738702
2021-05,Habitat,2021-05-31,903801.7707028507,78,78,75,3,1775337.95631,918365.768223,51.72906741265015,0.9841413976608361,1.5858602339163919,1.0161141502398512,estricto,True,True,98.41413976608361,51.72906741270843
2021-05,Integra,2021-05-31,2948822.822711406,71,71,50,21,6291975.053313,3400616.136991,54.04687889219184,0.8671436892376336,13.285631076236637,1.1532114139920335,ampliado,False,True,86.71436892376336,54.04687889219183
2021-05,Prima,2021-05-31,2661817.7972727655,43,43,35,8,5244128.270303,2738295.661555,52.21641272702562,0.9720709982651016,2.792900173489843,1.0287314422349239,operativo,True,True,97.20709982651016,52.21641272700571
2021-05,Profuturo,2021-05-31,2469750.6967064324,63,63,42,21,4904089.082256,2709064.189015,55.24092534979855,0.9116619335640103,8.833806643598974,1.0968978337075508,ampliado,False,True,91.16619335640102,55.24092534976476
2021-06,Habitat,2021-06-30,908291.106369298,79,79,76,3,1739792.6080409999,924523.260197,53.13985448173674,0.9824426766458604,1.755732335413962,1.0178710918932001,estricto,True,True,98.24426766458603,53.13985448173675
2021-06,Integra,2021-06-30,2766878.135172474,57,57,36,21,5964853.073146,3263796.955967,54.71713914732855,0.8477482430743617,15.22517569256383,1.1795954850622832,excluir,False,False,84.77482430743618,54.71713914732855
2021-06,Prima,2021-06-30,2533144.180826206,44,44,36,8,5026584.437759,2636099.576027,52.44315715109576,0.9609440416678178,3.905595833218223,1.0406433222317468,operativo,True,True,96.09440416678177,52.44315715110619
2021-06,Profuturo,2021-06-30,2383472.8794500455,64,64,43,21,4664655.430505,2656827.964573,56.95657491006212,0.8971122373115763,10.28877626884237,1.1146877262501211,ampliado,False,True,89.71122373115763,56.956574910086545
2021-07,Habitat,2021-07-30,925440.1773401169,75,75,72,3,1707588.933188,936981.773993,54.87162371350955,0.987682154580555,1.2317845419445028,1.0124714670223804,estricto,True,True,98.7682154580555,54.87162371354168
2021-07,Integra,2021-07-30,2659590.0606364375,59,59,38,21,5625879.094301,3128004.984371,55.60028809614434,0.8502512220808515,14.974877791914853,1.176122978750519,ampliado,False,True,85.02512220808515,55.60028809612457
2021-07,Prima,2021-07-30,2413345.2328650537,45,45,37,8,4721812.195441,2516731.15291,53.30011124414094,0.9589205545751658,4.107944542483422,1.0428392584024166,operativo,True,True,95.89205545751658,53.300111244152234
2021-07,Profuturo,2021-07-30,2279822.647064811,64,64,43,21,4430888.378592,2645065.996198,59.69606476610274,0.8619152226605358,13.808477733946422,1.1602069132892536,ampliado,False,True,86.19152226605358,59.696064766102744
2021-08,Habitat,2021-08-31,878556.2140758618,77,77,74,3,1663598.3321702,887863.4496552,53.37006129941333,0.9895172668917134,1.0482733108286624,1.0105937849282967,estricto,True,True,98.95172668917134,53.37006129941011
2021-08,Integra,2021-08-31,2452544.0365453064,59,59,38,21,5287451.6386087,2868743.8414655,54.25569891775511,0.8549191465252688,14.50808534747312,1.1697012566210472,ampliado,False,True,85.49191465252687,54.255698917756156
2021-08,Prima,2021-08-31,2052025.0156849918,44,44,36,8,4409343.5325375,2150595.9587149,48.7736086527447,0.9541657545526079,4.583424544739212,1.048035936344082,operativo,True,True,95.41657545526078,48.77360865274359
2021-08,Profuturo,2021-08-31,2116871.9278525487,64,64,43,21,4188530.1487901,2468659.7698994,58.93856990888412,0.8574984506426387,14.250154935736125,1.166182865112544,ampliado,False,True,85.74984506426388,58.93856990888552
2021-09,Habitat,2021-09-30,872237.2083023755,83,83,80,3,1709259.8430939,884376.3612295,51.740311152960984,0.9862737704677587,1.372622953224134,1.0139172610518998,estricto,True,True,98.62737704677586,51.74031115296703
2021-09,Integra,2021-09-30,2212933.102824205,58,58,37,21,5113690.6562802,2641485.5918263,51.65516980543796,0.8377608076575584,16.223919234244157,1.193658131127039,excluir,False,False,83.77608076575585,51.65516980543694
2021-09,Prima,2021-09-30,1906058.0099675946,44,44,36,8,4421299.728732,2035175.584163,46.03116072265747,0.9365570345870147,6.344296541298533,1.0677406319850677,ampliado,False,True,93.65570345870147,46.03116072265644
2021-09,Profuturo,2021-09-30,2020774.3143849792,64,64,43,21,4140104.5896183997,2330230.9460207,56.28434972062927,0.8671991580215793,13.280084197842069,1.1531376509651963,ampliado,False,True,86.71991580215793,56.284349720630644
2021-10,Habitat,2021-10-29,875006.3105917276,77,77,74,3,1850103.9227614,902481.6169545,48.78004991241182,0.9695558271253324,3.0444172874667608,1.0314001236678991,operativo,True,True,96.95558271253324,48.78004991241182
2021-10,Integra,2021-10-29,2121381.0569266113,57,57,36,21,5332214.279886,2545797.7425007997,47.74372538073011,0.8332873509592819,16.671264904071815,1.2000662182724822,excluir,False,False,83.32873509592818,47.74372538072922
2021-10,Prima,2021-10-29,2012059.9100460464,44,44,36,8,4647624.3249525,2134897.4098471,45.93524047081665,0.9424621065000726,5.7537893499927435,1.0610506174233363,ampliado,False,True,94.24621065000726,45.935240470816645
2021-10,Profuturo,2021-10-29,2134637.371894699,67,67,46,21,4408463.8718389,2402370.1995963003,54.49449670989943,0.8885547166100414,11.144528338995862,1.1254230958506841,ampliado,False,True,88.85547166100413,54.4944967098982
2021-11,Habitat,2021-11-30,942725.1655238615,81,81,78,3,1953923.188167,962440.893085,49.256843816254516,0.9795148692217952,2.0485130778204796,1.0209135475344848,operativo,True,True,97.95148692217953,49.256843816254516
2021-11,Integra,2021-11-30,2081694.8305662884,60,60,40,20,5438724.32982,2553916.963246,46.95801457048762,0.8150988699023627,18.490113009763732,1.2268450330691612,excluir,False,False,81.50988699023627,46.958014570496246
2021-11,Prima,2021-11-30,1772360.9567255946,38,38,31,7,4706515.482027,1987897.718672,42.23714393935985,0.8915755272910152,10.84244727089848,1.1216099695316049,ampliado,False,True,89.15755272910152,42.237143939359854
2021-11,Profuturo,2021-11-30,1934207.4403958612,73,73,52,21,4532828.154711,2277758.222592,50.25026638668653,0.849171532435435,15.082846756456503,1.1776183748552982,excluir,False,False,84.9171532435435,50.250266386664364
2021-12,Habitat,2021-12-31,956755.954625715,80,80,77,3,2026764.7981602,970934.446081,47.905630044611776,0.9853970661845257,1.4602933815474284,1.0148193396515954,estricto,True,True,98.53970661845257,47.90563004460941
2021-12,Integra,2021-12-31,1976399.3687418208,60,60,40,20,5447923.8908397,2478807.544241,45.50003990343891,0.7973186031862695,20.268139681373054,1.2542037724991852,excluir,False,False,79.73186031862694,45.500039903438086
2021-12,Prima,2021-12-31,1725674.39953856,38,38,31,7,4725269.3470609,1871322.1915751002,39.60244494293421,0.9221685112845546,7.783148871544543,1.0844005057243047,ampliado,False,True,92.21685112845546,39.602444942933374
2021-12,Profuturo,2021-12-31,1966537.500543536,73,73,52,21,4643119.0106575005,2254318.7500656,48.55181925966658,0.8723422543889635,12.76577456110365,1.1463390601209098,ampliado,False,True,87.23422543889635,48.55181925966553
2022-01,Habitat,2022-01-31,719028.8777887695,81,81,78,3,2090523.99188,796876.480983,38.118504455239034,0.902309071666665,9.769092833333504,1.1082677005040955,ampliado,False,True,90.2309071666665,38.11850445525727
2022-01,Integra,2022-01-31,1843067.31827907,61,61,41,20,5504533.025365,2335918.772901,42.43627501436752,0.7890117326255086,21.098826737449137,1.267408276265308,excluir,False,False,78.90117326255086,42.43627501437523
2022-01,Prima,2022-01-31,1804199.816796032,45,45,38,7,4830702.35396,1952946.577368,40.42779774596262,0.9238347007052108,7.616529929478921,1.0824447265692103,ampliado,False,True,92.38347007052108,40.42779774595426
2022-01,Profuturo,2022-01-31,1964760.8514539108,76,76,55,21,4808992.360814,2285185.460347,47.5190079104164,0.8597817925708168,14.021820742918322,1.16308580693471,ampliado,False,True,85.97817925708168,47.51900791042628
2022-02,Habitat,2022-02-28,816255.9442264193,81,81,78,3,2205648.099688,834885.938476,37.85218224944141,0.9776855814776473,2.231441852235272,1.022823716484217,operativo,True,True,97.76855814776472,37.85218224947574
2022-02,Integra,2022-02-28,1904585.5847425633,65,65,45,20,5598970.570650999,2359985.601486,42.15034838470356,0.8070327139044037,19.296728609559633,1.2391071424626958,excluir,False,False,80.70327139044036,42.15034838469604
2022-02,Prima,2022-02-28,1801177.247394592,44,44,37,7,4889778.6486720005,1885705.818826,38.5642368359018,0.9551740411534427,4.482595884655726,1.0469296242519601,operativo,True,True,95.51740411534428,38.56423683591757
2022-02,Profuturo,2022-02-28,1839028.6059824622,81,81,60,21,4923893.348738,2208611.2201449997,44.854976818536635,0.8326628920511082,16.733710794889177,1.2009662127931369,excluir,False,False,83.26628920511082,44.85497681851841
2022-03,Habitat,2022-03-31,928677.9073516433,83,83,80,3,2328364.5839074,1047418.7562890999,44.985169570454225,0.8866347884029272,11.33652115970728,1.127860098746266,ampliado,False,True,88.66347884029273,44.9851695704523
2022-03,Integra,2022-03-31,1934781.8779024833,63,63,43,20,5724109.8017264,2414693.6365791,42.18461420587748,0.8012535621883244,19.874643781167556,1.248044373455107,excluir,False,False,80.12535621883245,42.18461420587748
2022-03,Prima,2022-03-31,1637571.0565844667,39,39,32,7,4923508.9926039,1875298.9756371,38.088667624131,0.8732319901300701,12.676800986992987,1.145171055690536,ampliado,False,True,87.32319901300701,38.088667624131
2022-03,Profuturo,2022-03-31,1763325.8110647558,87,87,66,21,5025192.418476501,2059463.0345008,40.9827696732292,0.856206584689768,14.379341531023204,1.1679424310458126,ampliado,False,True,85.6206584689768,40.9827696732292
