fecha_cartera,afp,participacion_no_mapeada_pct,estado_general_v1,participacion_no_mapeada_abs_pct,estado_general_v2
2024-04-30,Habitat,0.0,correcto,0.0,correcto
2024-04-30,Integra,0.0,correcto,0.0,correcto
2024-04-30,Prima,0.0,correcto,0.0,correcto
2024-04-30,Profuturo,0.0,correcto,0.0,correcto
2024-05-31,Habitat,0.0,correcto,0.0,correcto
2024-05-31,Integra,0.0,correcto,0.0,correcto
2024-05-31,Prima,0.0,correcto,0.0,correcto
2024-05-31,Profuturo,0.0,correcto,0.0,correcto
2024-06-30,Habitat,0.0,correcto,0.0,correcto
2024-06-30,Integra,0.0,correcto,0.0,correcto
2024-06-30,Prima,0.0,correcto,0.0,correcto
2024-06-30,Profuturo,0.0,correcto,0.0,correcto
2024-07-31,Habitat,0.0,correcto,0.0,correcto
2024-07-31,Integra,0.0,correcto,0.0,correcto
2024-07-31,Prima,0.0,correcto,0.0,correcto
2024-07-31,Profuturo,0.0,correcto,0.0,correcto
2024-08-31,Habitat,0.0,correcto,0.0,correcto
2024-08-31,Integra,0.0,correcto,0.0,correcto
2024-08-31,Prima,0.0,correcto,0.0,correcto
2024-08-31,Profuturo,0.0,correcto,0.0,correcto
2024-09-30,Habitat,0.0,correcto,0.0,correcto
2024-09-30,Integra,0.0,correcto,0.0,correcto
2024-09-30,Prima,0.0,correcto,0.0,correcto
2024-09-30,Profuturo,0.0,correcto,0.0,correcto
2024-10-31,Habitat,0.0,correcto,0.0,correcto
2024-10-31,Integra,0.0,correcto,0.0,correcto
2024-10-31,Prima,0.0,correcto,0.0,correcto
2024-10-31,Profuturo,0.0,correcto,0.0,correcto
2024-11-30,Habitat,0.0,correcto,0.0,correcto
2024-11-30,Integra,0.0,correcto,0.0,correcto
2024-11-30,Prima,0.0,correcto,0.0,correcto
2024-11-30,Profuturo,0.0,correcto,0.0,correcto
2024-12-31,Habitat,0.0,correcto,0.0,correcto
2024-12-31,Integra,0.0,correcto,0.0,correcto
2024-12-31,Prima,0.2145045295695595,correcto,0.0,correcto
2024-12-31,Profuturo,0.0,correcto,0.0,correcto
2025-01-31,Habitat,0.0,correcto,0.0,correcto
2025-01-31,Integra,0.0,correcto,0.0,correcto
2025-01-31,Prima,0.118617321088959,correcto,0.0,correcto
2025-01-31,Profuturo,0.0,correcto,0.0,correcto
2025-02-28,Habitat,0.0,correcto,0.0,correcto
2025-02-28,Integra,0.0,correcto,0.0,correcto
2025-02-28,Prima,0.0,correcto,0.0,correcto
2025-02-28,Profuturo,0.0,correcto,0.0,correcto
2025-03-31,Habitat,0.0,correcto,0.0,correcto
2025-03-31,Integra,0.0,correcto,0.0,correcto
2025-03-31,Prima,1.268043665824656,revisar,0.0,correcto
2025-03-31,Profuturo,0.0,correcto,0.0,correcto
2025-04-30,Habitat,0.0,correcto,0.0,correcto
2025-04-30,Integra,0.0,correcto,0.0,correcto
2025-04-30,Prima,0.577723058666505,correcto,0.0,correcto
2025-04-30,Profuturo,0.0,correcto,0.0,correcto
2025-05-31,Habitat,0.0,correcto,0.0,correcto
2025-05-31,Integra,0.0,correcto,0.0,correcto
2025-05-31,Prima,0.2785653366509154,correcto,0.0,correcto
2025-05-31,Profuturo,0.0,correcto,0.0,correcto
2025-06-30,Habitat,0.0,correcto,0.0,correcto
2025-06-30,Integra,0.0,correcto,0.0,correcto
2025-06-30,Prima,0.0,correcto,0.0,correcto
2025-06-30,Profuturo,0.0,correcto,0.0,correcto
2025-07-31,Habitat,0.0,correcto,0.0,correcto
2025-07-31,Integra,0.0,correcto,0.0,correcto
2025-07-31,Prima,0.0,correcto,0.0,correcto
2025-07-31,Profuturo,0.0,correcto,0.0,correcto
2025-08-31,Habitat,0.0,correcto,0.0,correcto
2025-08-31,Integra,0.0,correcto,0.0,correcto
2025-08-31,Prima,0.0,correcto,0.0,correcto
2025-08-31,Profuturo,0.0,correcto,0.0,correcto
2025-09-30,Habitat,0.0,correcto,0.0,correcto
2025-09-30,Integra,0.0,correcto,0.0,correcto
2025-09-30,Prima,0.0,correcto,0.0,correcto
2025-09-30,Profuturo,0.0,correcto,0.0,correcto
2025-10-31,Habitat,0.0,correcto,0.0,correcto
2025-10-31,Integra,0.0,correcto,0.0,correcto
2025-10-31,Prima,0.0,correcto,0.0,correcto
2025-10-31,Profuturo,0.0,correcto,0.0,correcto
2025-11-30,Habitat,0.0,correcto,0.0,correcto
2025-11-30,Integra,0.0,correcto,0.0,correcto
2025-11-30,Prima,0.0,correcto,0.0,correcto
2025-11-30,Profuturo,0.0,correcto,0.0,correcto
2025-12-31,Habitat,0.0,correcto,0.0,correcto
2025-12-31,Integra,0.0,correcto,0.0,correcto
2025-12-31,Prima,0.0,correcto,0.0,correcto
2025-12-31,Profuturo,0.0,correcto,0.0,correcto
2026-01-31,Habitat,0.0,correcto,0.0,correcto
2026-01-31,Integra,0.0,correcto,0.0,correcto
2026-01-31,Prima,0.0,correcto,0.0,correcto
2026-01-31,Profuturo,0.0,correcto,0.0,correcto
2026-02-28,Habitat,0.0,correcto,0.0,correcto
2026-02-28,Integra,0.0,correcto,0.0,correcto
2026-02-28,Prima,0.0,correcto,0.0,correcto
2026-02-28,Profuturo,0.0,correcto,0.0,correcto
2026-03-31,Habitat,0.0,correcto,0.0,correcto
2026-03-31,Integra,0.0,correcto,0.0,correcto
2026-03-31,Prima,0.0,correcto,0.0,correcto
2026-03-31,Profuturo,0.0,correcto,0.0,correcto
2026-04-30,Habitat,0.0,correcto,0.0,correcto
2026-04-30,Integra,0.0,correcto,0.0,correcto
2026-04-30,Prima,0.0,correcto,0.0,correcto
2026-04-30,Profuturo,0.0,correcto,0.0,correcto
2026-05-31,Habitat,0.0,correcto,0.0,correcto
2026-05-31,Integra,0.0,correcto,0.0,correcto
2026-05-31,Prima,0.0,correcto,0.0,correcto
2026-05-31,Profuturo,0.0,correcto,0.0,correcto
