periodo,afp,monto_ca_miles_soles,registros,suma_pct_reportada,total_fp_miles_soles,objetivo_monto_miles_soles,objetivo_pct,objetivo,escenario,ratio_ca_objetivo,error_abs_pct,pct_ca_sobre_fondo,diferencia_pct_interno_pp
2017-07,Habitat,715851.7312964532,47,127.8969899192223,559709.6004750174,361496.5058165268,64.58644009495818,total_exterior,original,1.9802452299767872,98.02452299767872,127.89698991922242,1.1368683772161603e-13
2017-07,Habitat,715851.7312964532,47,127.8969899192223,559709.6004750174,355453.3373210303,63.50674296445198,rv_y_fondos_exterior,original,2.0139119713762215,101.39119713762214,127.89698991922242,1.1368683772161603e-13
2017-07,Habitat,715851.7312964532,47,127.8969899192223,559709.6004750174,355453.3373210303,63.50674296445198,fondos_exterior_amplio,original,2.0139119713762215,101.39119713762214,127.89698991922242,1.1368683772161603e-13
2017-07,Habitat,715851.7312964532,47,127.8969899192223,559709.6004750174,355453.3373210303,63.50674296445198,administradoras_fondos_exterior,original,2.0139119713762215,101.39119713762214,127.89698991922242,1.1368683772161603e-13
2017-07,Habitat,715851.7312964532,47,127.8969899192223,559709.6004750174,355453.3373210303,63.50674296445198,fondos_mutuos_mas_etf,original,2.0139119713762215,101.39119713762214,127.89698991922242,1.1368683772161603e-13
2017-07,Habitat,715851.7312964532,47,127.8969899192223,559709.6004750174,355453.3373210303,63.50674296445198,fondos_mutuos_exterior,original,2.0139119713762215,101.39119713762214,127.89698991922242,1.1368683772161603e-13
2017-07,Integra,10065023.746356294,116,123.3739190627485,8158145.435290243,5048033.800642981,61.87722247272473,total_exterior,original,1.993850307633496,99.38503076334959,123.37391906274848,1.4210854715202004e-14
2017-07,Integra,10065023.746356294,116,123.3739190627485,8158145.435290243,4962490.666864398,60.82866144305072,rv_y_fondos_exterior,original,2.028220186601577,102.8220186601577,123.37391906274848,1.4210854715202004e-14
2017-07,Integra,10065023.746356294,116,123.3739190627485,8158145.435290243,4882918.021466903,59.8532847961319,fondos_exterior_amplio,original,2.061272317517345,106.12723175173451,123.37391906274848,1.4210854715202004e-14
2017-07,Integra,10065023.746356294,116,123.3739190627485,8158145.435290243,4882918.021466903,59.8532847961319,administradoras_fondos_exterior,original,2.061272317517345,106.12723175173451,123.37391906274848,1.4210854715202004e-14
2017-07,Integra,10065023.746356294,116,123.3739190627485,8158145.435290243,4882918.021466903,59.8532847961319,fondos_mutuos_mas_etf,original,2.061272317517345,106.12723175173451,123.37391906274848,1.4210854715202004e-14
2017-07,Integra,10065023.746356294,116,123.3739190627485,8158145.435290243,4882918.021466903,59.8532847961319,fondos_mutuos_exterior,original,2.061272317517345,106.12723175173451,123.37391906274848,1.4210854715202004e-14
2017-07,Prima,9863876.289419923,56,129.94097361380187,7591043.852523681,4895449.047439092,64.48980064594903,total_exterior,original,2.014907354531637,101.4907354531637,129.94097361380184,2.842170943040401e-14
2017-07,Prima,9863876.289419923,56,129.94097361380187,7591043.852523681,4830166.08639119,63.62980085782769,rv_y_fondos_exterior,original,2.0421401900052714,104.21401900052713,129.94097361380184,2.842170943040401e-14
2017-07,Prima,9863876.289419923,56,129.94097361380187,7591043.852523681,4830166.08639119,63.62980085782769,fondos_exterior_amplio,original,2.0421401900052714,104.21401900052713,129.94097361380184,2.842170943040401e-14
2017-07,Prima,9863876.289419923,56,129.94097361380187,7591043.852523681,4830166.08639119,63.62980085782769,administradoras_fondos_exterior,original,2.0421401900052714,104.21401900052713,129.94097361380184,2.842170943040401e-14
2017-07,Prima,9863876.289419923,56,129.94097361380187,7591043.852523681,4830166.08639119,63.62980085782769,fondos_mutuos_mas_etf,original,2.0421401900052714,104.21401900052713,129.94097361380184,2.842170943040401e-14
2017-07,Prima,9863876.289419923,56,129.94097361380187,7591043.852523681,4830166.08639119,63.62980085782769,fondos_mutuos_exterior,original,2.0421401900052714,104.21401900052713,129.94097361380184,2.842170943040401e-14
2017-07,Profuturo,7942552.716704584,85,135.78578785212036,5849325.501837156,3929356.068588901,67.17622514518587,total_exterior,original,2.0213369768642244,102.13369768642244,135.7857878521205,1.4210854715202004e-13
2017-07,Profuturo,7942552.716704584,85,135.78578785212036,5849325.501837156,3875186.122812688,66.2501363891541,rv_y_fondos_exterior,original,2.0495925782629816,104.95925782629816,135.7857878521205,1.4210854715202004e-13
2017-07,Profuturo,7942552.716704584,85,135.78578785212036,5849325.501837156,3875186.122812688,66.2501363891541,fondos_exterior_amplio,original,2.0495925782629816,104.95925782629816,135.7857878521205,1.4210854715202004e-13
2017-07,Profuturo,7942552.716704584,85,135.78578785212036,5849325.501837156,3875186.122812688,66.2501363891541,administradoras_fondos_exterior,original,2.0495925782629816,104.95925782629816,135.7857878521205,1.4210854715202004e-13
2017-07,Profuturo,7942552.716704584,85,135.78578785212036,5849325.501837156,3875186.122812688,66.2501363891541,fondos_mutuos_mas_etf,original,2.0495925782629816,104.95925782629816,135.7857878521205,1.4210854715202004e-13
2017-07,Profuturo,7942552.716704584,85,135.78578785212036,5849325.501837156,3875186.122812688,66.2501363891541,fondos_mutuos_exterior,original,2.0495925782629816,104.95925782629816,135.7857878521205,1.4210854715202004e-13
2017-08,Habitat,729396.9542047196,45,121.50208272071625,600316.4208150292,369071.41288385855,61.47947983544791,total_exterior,original,1.976303037142165,97.63030371421651,121.5020827207162,4.263256414560601e-14
2017-08,Habitat,729396.9542047196,45,121.50208272071625,600316.4208150292,364510.9661335708,60.7198060047544,rv_y_fondos_exterior,original,2.0010288358168093,100.10288358168094,121.5020827207162,4.263256414560601e-14
2017-08,Habitat,729396.9542047196,45,121.50208272071625,600316.4208150292,364510.9661335708,60.7198060047544,fondos_exterior_amplio,original,2.0010288358168093,100.10288358168094,121.5020827207162,4.263256414560601e-14
2017-08,Habitat,729396.9542047196,45,121.50208272071625,600316.4208150292,364510.9661335708,60.7198060047544,administradoras_fondos_exterior,original,2.0010288358168093,100.10288358168094,121.5020827207162,4.263256414560601e-14
2017-08,Habitat,729396.9542047196,45,121.50208272071625,600316.4208150292,364510.9661335708,60.7198060047544,fondos_mutuos_mas_etf,original,2.0010288358168093,100.10288358168094,121.5020827207162,4.263256414560601e-14
2017-08,Habitat,729396.9542047196,45,121.50208272071625,600316.4208150292,364510.9661335708,60.7198060047544,fondos_mutuos_exterior,original,2.0010288358168093,100.10288358168094,121.5020827207162,4.263256414560601e-14
2017-08,Integra,10224428.30587482,117,125.53838758607434,8144463.619834632,5109453.319197881,62.73529550496813,total_exterior,original,2.0010806767640505,100.10806767640506,125.53838758607434,0.0
2017-08,Integra,10224428.30587482,117,125.53838758607434,8144463.619834632,4986077.919915319,61.22045787978556,rv_y_fondos_exterior,original,2.050595371772382,105.05953717723821,125.53838758607434,0.0
2017-08,Integra,10224428.30587482,117,125.53838758607434,8144463.619834632,4902263.252315586,60.19135797201981,fondos_exterior_amplio,original,2.085654682262383,108.5654682262383,125.53838758607434,0.0
2017-08,Integra,10224428.30587482,117,125.53838758607434,8144463.619834632,4902263.252315586,60.19135797201981,administradoras_fondos_exterior,original,2.085654682262383,108.5654682262383,125.53838758607434,0.0
2017-08,Integra,10224428.30587482,117,125.53838758607434,8144463.619834632,4902263.252315586,60.19135797201981,fondos_mutuos_mas_etf,original,2.085654682262383,108.5654682262383,125.53838758607434,0.0
2017-08,Integra,10224428.30587482,117,125.53838758607434,8144463.619834632,4902263.252315586,60.19135797201981,fondos_mutuos_exterior,original,2.085654682262383,108.5654682262383,125.53838758607434,0.0
2017-08,Prima,9749048.151010484,57,128.84985559091714,7566208.053785133,4853974.835235037,64.15333547174595,total_exterior,original,2.008466974373677,100.84669743736771,128.84985559091712,2.842170943040401e-14
2017-08,Prima,9749048.151010484,57,128.84985559091714,7566208.053785133,4820625.231998106,63.712565101702445,rv_y_fondos_exterior,original,2.0223617646729175,102.23617646729176,128.84985559091712,2.842170943040401e-14
2017-08,Prima,9749048.151010484,57,128.84985559091714,7566208.053785133,4820625.231998106,63.712565101702445,fondos_exterior_amplio,original,2.0223617646729175,102.23617646729176,128.84985559091712,2.842170943040401e-14
2017-08,Prima,9749048.151010484,57,128.84985559091714,7566208.053785133,4820625.231998106,63.712565101702445,administradoras_fondos_exterior,original,2.0223617646729175,102.23617646729176,128.84985559091712,2.842170943040401e-14
2017-08,Prima,9749048.151010484,57,128.84985559091714,7566208.053785133,4820625.231998106,63.712565101702445,fondos_mutuos_mas_etf,original,2.0223617646729175,102.23617646729176,128.84985559091712,2.842170943040401e-14
2017-08,Prima,9749048.151010484,57,128.84985559091714,7566208.053785133,4820625.231998106,63.712565101702445,fondos_mutuos_exterior,original,2.0223617646729175,102.23617646729176,128.84985559091712,2.842170943040401e-14
2017-08,Profuturo,7931806.8734759595,86,135.0554980923847,5872998.127073809,3928893.5565772275,66.89757891230214,total_exterior,original,2.0188398487400074,101.88398487400075,135.05549809238474,2.842170943040401e-14
2017-08,Profuturo,7931806.8734759595,86,135.0554980923847,5872998.127073809,3888306.499930557,66.20649991366311,rv_y_fondos_exterior,original,2.03991297332595,103.99129733259498,135.05549809238474,2.842170943040401e-14
2017-08,Profuturo,7931806.8734759595,86,135.0554980923847,5872998.127073809,3888306.499930557,66.20649991366311,fondos_exterior_amplio,original,2.03991297332595,103.99129733259498,135.05549809238474,2.842170943040401e-14
2017-08,Profuturo,7931806.8734759595,86,135.0554980923847,5872998.127073809,3888306.499930557,66.20649991366311,administradoras_fondos_exterior,original,2.03991297332595,103.99129733259498,135.05549809238474,2.842170943040401e-14
2017-08,Profuturo,7931806.8734759595,86,135.0554980923847,5872998.127073809,3888306.499930557,66.20649991366311,fondos_mutuos_mas_etf,original,2.03991297332595,103.99129733259498,135.05549809238474,2.842170943040401e-14
2017-08,Profuturo,7931806.8734759595,86,135.0554980923847,5872998.127073809,3888306.499930557,66.20649991366311,fondos_mutuos_exterior,original,2.03991297332595,103.99129733259498,135.05549809238474,2.842170943040401e-14
2017-09,Habitat,818773.1716942592,47,123.49050489724561,663025.2037397914,412064.899164167,62.14920591855577,total_exterior,original,1.9870005267496935,98.70005267496936,123.49050489724551,9.947598300641403e-14
2017-09,Habitat,818773.1716942592,47,123.49050489724561,663025.2037397914,409236.0771104656,61.72255214465013,rv_y_fondos_exterior,original,2.0007355594732834,100.07355594732834,123.49050489724551,9.947598300641403e-14
2017-09,Habitat,818773.1716942592,47,123.49050489724561,663025.2037397914,409236.0771104656,61.72255214465013,fondos_exterior_amplio,original,2.0007355594732834,100.07355594732834,123.49050489724551,9.947598300641403e-14
2017-09,Habitat,818773.1716942592,47,123.49050489724561,663025.2037397914,409236.0771104656,61.72255214465013,administradoras_fondos_exterior,original,2.0007355594732834,100.07355594732834,123.49050489724551,9.947598300641403e-14
2017-09,Habitat,818773.1716942592,47,123.49050489724561,663025.2037397914,409236.0771104656,61.72255214465013,fondos_mutuos_mas_etf,original,2.0007355594732834,100.07355594732834,123.49050489724551,9.947598300641403e-14
2017-09,Habitat,818773.1716942592,47,123.49050489724561,663025.2037397914,409236.0771104656,61.72255214465013,fondos_mutuos_exterior,original,2.0007355594732834,100.07355594732834,123.49050489724551,9.947598300641403e-14
2017-09,Integra,10805853.166244976,117,127.63863774882815,8465973.436279638,5412368.507160817,63.93084679390723,total_exterior,original,1.9965109825667497,99.65109825667497,127.63863774882805,9.947598300641403e-14
2017-09,Integra,10805853.166244976,117,127.63863774882815,8465973.436279638,5190091.7650708575,61.305315970275934,rv_y_fondos_exterior,original,2.082015820792997,108.20158207929968,127.63863774882805,9.947598300641403e-14
2017-09,Integra,10805853.166244976,117,127.63863774882815,8465973.436279638,5106378.35272754,60.31649391722558,fondos_exterior_amplio,original,2.116148162126118,111.61481621261177,127.63863774882805,9.947598300641403e-14
2017-09,Integra,10805853.166244976,117,127.63863774882815,8465973.436279638,5106378.35272754,60.31649391722558,administradoras_fondos_exterior,original,2.116148162126118,111.61481621261177,127.63863774882805,9.947598300641403e-14
2017-09,Integra,10805853.166244976,117,127.63863774882815,8465973.436279638,5106378.35272754,60.31649391722558,fondos_mutuos_mas_etf,original,2.116148162126118,111.61481621261177,127.63863774882805,9.947598300641403e-14
2017-09,Integra,10805853.166244976,117,127.63863774882815,8465973.436279638,5106378.35272754,60.31649391722558,fondos_mutuos_exterior,original,2.116148162126118,111.61481621261177,127.63863774882805,9.947598300641403e-14
2017-09,Prima,9972594.373091199,59,126.90675113400414,7858206.347557408,4963387.852359039,63.161841682890206,total_exterior,original,2.009231329433855,100.92313294338551,126.90675113400418,4.263256414560601e-14
2017-09,Prima,9972594.373091199,59,126.90675113400414,7858206.347557408,4925216.855115107,62.67609473815903,rv_y_fondos_exterior,original,2.0248031033870344,102.48031033870345,126.90675113400418,4.263256414560601e-14
2017-09,Prima,9972594.373091199,59,126.90675113400414,7858206.347557408,4925216.855115107,62.67609473815903,fondos_exterior_amplio,original,2.0248031033870344,102.48031033870345,126.90675113400418,4.263256414560601e-14
2017-09,Prima,9972594.373091199,59,126.90675113400414,7858206.347557408,4925216.855115107,62.67609473815903,administradoras_fondos_exterior,original,2.0248031033870344,102.48031033870345,126.90675113400418,4.263256414560601e-14
2017-09,Prima,9972594.373091199,59,126.90675113400414,7858206.347557408,4925216.855115107,62.67609473815903,fondos_mutuos_mas_etf,original,2.0248031033870344,102.48031033870345,126.90675113400418,4.263256414560601e-14
2017-09,Prima,9972594.373091199,59,126.90675113400414,7858206.347557408,4925216.855115107,62.67609473815903,fondos_mutuos_exterior,original,2.0248031033870344,102.48031033870345,126.90675113400418,4.263256414560601e-14
2017-09,Profuturo,8337838.216514564,88,136.8976955473489,6090561.410239922,4098407.2138141217,67.29112372011492,total_exterior,original,2.034409413591452,103.44094135914519,136.89769554734883,5.684341886080802e-14
2017-09,Profuturo,8337838.216514564,88,136.8976955473489,6090561.410239922,3991061.065106275,65.52862365686347,rv_y_fondos_exterior,original,2.0891281993683406,108.91281993683405,136.89769554734883,5.684341886080802e-14
2017-09,Profuturo,8337838.216514564,88,136.8976955473489,6090561.410239922,3991061.065106275,65.52862365686347,fondos_exterior_amplio,original,2.0891281993683406,108.91281993683405,136.89769554734883,5.684341886080802e-14
2017-09,Profuturo,8337838.216514564,88,136.8976955473489,6090561.410239922,3991061.065106275,65.52862365686347,administradoras_fondos_exterior,original,2.0891281993683406,108.91281993683405,136.89769554734883,5.684341886080802e-14
2017-09,Profuturo,8337838.216514564,88,136.8976955473489,6090561.410239922,3991061.065106275,65.52862365686347,fondos_mutuos_mas_etf,original,2.0891281993683406,108.91281993683405,136.89769554734883,5.684341886080802e-14
2017-09,Profuturo,8337838.216514564,88,136.8976955473489,6090561.410239922,3991061.065106275,65.52862365686347,fondos_mutuos_exterior,original,2.0891281993683406,108.91281993683405,136.89769554734883,5.684341886080802e-14
2017-10,Habitat,865141.3986753243,49,120.98672481771784,715071.3435534118,434519.3697747007,60.765876536939494,total_exterior,original,1.9910306855224935,99.10306855224935,120.98672481771789,4.263256414560601e-14
2017-10,Habitat,865141.3986753243,49,120.98672481771784,715071.3435534118,431937.7668920552,60.40484922044591,rv_y_fondos_exterior,original,2.002930664989825,100.29306649898251,120.98672481771789,4.263256414560601e-14
2017-10,Habitat,865141.3986753243,49,120.98672481771784,715071.3435534118,431937.7668920552,60.40484922044591,fondos_exterior_amplio,original,2.002930664989825,100.29306649898251,120.98672481771789,4.263256414560601e-14
2017-10,Habitat,865141.3986753243,49,120.98672481771784,715071.3435534118,431937.7668920552,60.40484922044591,administradoras_fondos_exterior,original,2.002930664989825,100.29306649898251,120.98672481771789,4.263256414560601e-14
2017-10,Habitat,865141.3986753243,49,120.98672481771784,715071.3435534118,431937.7668920552,60.40484922044591,fondos_mutuos_mas_etf,original,2.002930664989825,100.29306649898251,120.98672481771789,4.263256414560601e-14
2017-10,Habitat,865141.3986753243,49,120.98672481771784,715071.3435534118,431937.7668920552,60.40484922044591,fondos_mutuos_exterior,original,2.002930664989825,100.29306649898251,120.98672481771789,4.263256414560601e-14
2017-10,Integra,10651157.982188467,115,121.51169091748437,8765541.73657365,5340200.993096652,60.92265776129972,total_exterior,original,1.9945238008751651,99.45238008751652,121.5116909174844,2.842170943040401e-14
2017-10,Integra,10651157.982188467,115,121.51169091748437,8765541.73657365,5141411.866479911,58.6548101759382,rv_y_fondos_exterior,original,2.071640681352538,107.16406813525379,121.5116909174844,2.842170943040401e-14
2017-10,Integra,10651157.982188467,115,121.51169091748437,8765541.73657365,5060704.225593294,57.7340725499924,fondos_exterior_amplio,original,2.1046790144981795,110.46790144981796,121.5116909174844,2.842170943040401e-14
2017-10,Integra,10651157.982188467,115,121.51169091748437,8765541.73657365,5060704.225593294,57.7340725499924,administradoras_fondos_exterior,original,2.1046790144981795,110.46790144981796,121.5116909174844,2.842170943040401e-14
2017-10,Integra,10651157.982188467,115,121.51169091748437,8765541.73657365,5060704.225593294,57.7340725499924,fondos_mutuos_mas_etf,original,2.1046790144981795,110.46790144981796,121.5116909174844,2.842170943040401e-14
2017-10,Integra,10651157.982188467,115,121.51169091748437,8765541.73657365,5060704.225593294,57.7340725499924,fondos_mutuos_exterior,original,2.1046790144981795,110.46790144981796,121.5116909174844,2.842170943040401e-14
2017-10,Prima,9726274.348314501,57,120.68707525547289,8059085.306132185,4836995.618188183,60.019163893298106,total_exterior,original,2.010809005437495,101.0809005437495,120.68707525547279,9.947598300641403e-14
2017-10,Prima,9726274.348314501,57,120.68707525547289,8059085.306132185,4791446.6459121965,59.453976027110265,rv_y_fondos_exterior,original,2.02992437714243,102.992437714243,120.68707525547279,9.947598300641403e-14
2017-10,Prima,9726274.348314501,57,120.68707525547289,8059085.306132185,4791446.6459121965,59.453976027110265,fondos_exterior_amplio,original,2.02992437714243,102.992437714243,120.68707525547279,9.947598300641403e-14
2017-10,Prima,9726274.348314501,57,120.68707525547289,8059085.306132185,4791446.6459121965,59.453976027110265,administradoras_fondos_exterior,original,2.02992437714243,102.992437714243,120.68707525547279,9.947598300641403e-14
2017-10,Prima,9726274.348314501,57,120.68707525547289,8059085.306132185,4791446.6459121965,59.453976027110265,fondos_mutuos_mas_etf,original,2.02992437714243,102.992437714243,120.68707525547279,9.947598300641403e-14
2017-10,Prima,9726274.348314501,57,120.68707525547289,8059085.306132185,4791446.6459121965,59.453976027110265,fondos_mutuos_exterior,original,2.02992437714243,102.992437714243,120.68707525547279,9.947598300641403e-14
2017-10,Profuturo,7937207.977273463,81,126.7246971369739,6263347.363690533,3926209.832209405,62.68548755526752,total_exterior,original,2.0215954613936007,102.15954613936007,126.72469713697384,5.684341886080802e-14
2017-10,Profuturo,7937207.977273463,81,126.7246971369739,6263347.363690533,3876018.6161037968,61.884139439137584,rv_y_fondos_exterior,original,2.047773440585795,104.77734405857947,126.72469713697384,5.684341886080802e-14
2017-10,Profuturo,7937207.977273463,81,126.7246971369739,6263347.363690533,3876018.6161037968,61.884139439137584,fondos_exterior_amplio,original,2.047773440585795,104.77734405857947,126.72469713697384,5.684341886080802e-14
2017-10,Profuturo,7937207.977273463,81,126.7246971369739,6263347.363690533,3876018.6161037968,61.884139439137584,administradoras_fondos_exterior,original,2.047773440585795,104.77734405857947,126.72469713697384,5.684341886080802e-14
2017-10,Profuturo,7937207.977273463,81,126.7246971369739,6263347.363690533,3876018.6161037968,61.884139439137584,fondos_mutuos_mas_etf,original,2.047773440585795,104.77734405857947,126.72469713697384,5.684341886080802e-14
2017-10,Profuturo,7937207.977273463,81,126.7246971369739,6263347.363690533,3876018.6161037968,61.884139439137584,fondos_mutuos_exterior,original,2.047773440585795,104.77734405857947,126.72469713697384,5.684341886080802e-14
2017-11,Habitat,891612.604969302,52,121.49483544357132,733868.729246038,445611.20423909137,60.72083282481642,total_exterior,original,2.0008756433577237,100.08756433577237,121.49483544357133,1.4210854715202004e-14
2017-11,Habitat,891612.604969302,52,121.49483544357132,733868.729246038,445221.0077479724,60.66766303087795,rv_y_fondos_exterior,original,2.0026292323430073,100.26292323430073,121.49483544357133,1.4210854715202004e-14
2017-11,Habitat,891612.604969302,52,121.49483544357132,733868.729246038,445221.0077479724,60.66766303087795,fondos_exterior_amplio,original,2.0026292323430073,100.26292323430073,121.49483544357133,1.4210854715202004e-14
2017-11,Habitat,891612.604969302,52,121.49483544357132,733868.729246038,445221.0077479724,60.66766303087795,administradoras_fondos_exterior,original,2.0026292323430073,100.26292323430073,121.49483544357133,1.4210854715202004e-14
2017-11,Habitat,891612.604969302,52,121.49483544357132,733868.729246038,445221.0077479724,60.66766303087795,fondos_mutuos_mas_etf,original,2.0026292323430073,100.26292323430073,121.49483544357133,1.4210854715202004e-14
2017-11,Habitat,891612.604969302,52,121.49483544357132,733868.729246038,445221.0077479724,60.66766303087795,fondos_mutuos_exterior,original,2.0026292323430073,100.26292323430073,121.49483544357133,1.4210854715202004e-14
2017-11,Integra,10748197.275041787,121,124.06247791461267,8663535.869756972,5350885.541574829,61.76329875027031,total_exterior,original,2.008676356750936,100.86763567509358,124.06247791461263,4.263256414560601e-14
2017-11,Integra,10748197.275041787,121,124.06247791461267,8663535.869756972,5182017.573115901,59.81411805779555,rv_y_fondos_exterior,original,2.074133698581611,107.4133698581611,124.06247791461263,4.263256414560601e-14
2017-11,Integra,10748197.275041787,121,124.06247791461267,8663535.869756972,5106293.7730698455,58.940066155841805,fondos_exterior_amplio,original,2.1048920709824523,110.48920709824523,124.06247791461263,4.263256414560601e-14
2017-11,Integra,10748197.275041787,121,124.06247791461267,8663535.869756972,5106293.7730698455,58.940066155841805,administradoras_fondos_exterior,original,2.1048920709824523,110.48920709824523,124.06247791461263,4.263256414560601e-14
2017-11,Integra,10748197.275041787,121,124.06247791461267,8663535.869756972,5106293.7730698455,58.940066155841805,fondos_mutuos_mas_etf,original,2.1048920709824523,110.48920709824523,124.06247791461263,4.263256414560601e-14
2017-11,Integra,10748197.275041787,121,124.06247791461267,8663535.869756972,5106293.7730698455,58.940066155841805,fondos_mutuos_exterior,original,2.1048920709824523,110.48920709824523,124.06247791461263,4.263256414560601e-14
2017-11,Prima,9667563.600007186,59,121.80693968519806,7936792.127765763,4814592.697131294,60.66169580387661,total_exterior,original,2.007971225845847,100.79712258458468,121.806939685198,5.684341886080802e-14
2017-11,Prima,9667563.600007186,59,121.80693968519806,7936792.127765763,4783061.238649493,60.26441365292432,rv_y_fondos_exterior,original,2.021208409770819,102.12084097708191,121.806939685198,5.684341886080802e-14
2017-11,Prima,9667563.600007186,59,121.80693968519806,7936792.127765763,4783061.238649493,60.26441365292432,fondos_exterior_amplio,original,2.021208409770819,102.12084097708191,121.806939685198,5.684341886080802e-14
2017-11,Prima,9667563.600007186,59,121.80693968519806,7936792.127765763,4783061.238649493,60.26441365292432,administradoras_fondos_exterior,original,2.021208409770819,102.12084097708191,121.806939685198,5.684341886080802e-14
2017-11,Prima,9667563.600007186,59,121.80693968519806,7936792.127765763,4783061.238649493,60.26441365292432,fondos_mutuos_mas_etf,original,2.021208409770819,102.12084097708191,121.806939685198,5.684341886080802e-14
2017-11,Prima,9667563.600007186,59,121.80693968519806,7936792.127765763,4783061.238649493,60.26441365292432,fondos_mutuos_exterior,original,2.021208409770819,102.12084097708191,121.806939685198,5.684341886080802e-14
2017-11,Profuturo,7733083.522457164,79,124.86108028350134,6193349.84520311,3822997.900719073,61.72746568934859,total_exterior,original,2.0227799552290198,102.27799552290197,124.86108028350138,4.263256414560601e-14
2017-11,Profuturo,7733083.522457164,79,124.86108028350134,6193349.84520311,3782916.16466398,61.08029191333241,rv_y_fondos_exterior,original,2.0442122388784316,104.42122388784315,124.86108028350138,4.263256414560601e-14
2017-11,Profuturo,7733083.522457164,79,124.86108028350134,6193349.84520311,3782916.16466398,61.08029191333241,fondos_exterior_amplio,original,2.0442122388784316,104.42122388784315,124.86108028350138,4.263256414560601e-14
2017-11,Profuturo,7733083.522457164,79,124.86108028350134,6193349.84520311,3782916.16466398,61.08029191333241,administradoras_fondos_exterior,original,2.0442122388784316,104.42122388784315,124.86108028350138,4.263256414560601e-14
2017-11,Profuturo,7733083.522457164,79,124.86108028350134,6193349.84520311,3782916.16466398,61.08029191333241,fondos_mutuos_mas_etf,original,2.0442122388784316,104.42122388784315,124.86108028350138,4.263256414560601e-14
2017-11,Profuturo,7733083.522457164,79,124.86108028350134,6193349.84520311,3782916.16466398,61.08029191333241,fondos_mutuos_exterior,original,2.0442122388784316,104.42122388784315,124.86108028350138,4.263256414560601e-14
2017-12,Habitat,959038.7241066832,57,124.99823727560273,767241.75,479377.07999999996,62.480574735117074,total_exterior,original,2.00059361224922,100.059361224922,124.99824522149416,7.94589142572022e-06
2017-12,Habitat,959038.7241066832,57,124.99823727560273,767241.75,476458.73,62.10020572523819,rv_y_fondos_exterior,original,2.012847417249933,101.28474172499331,124.99824522149416,7.94589142572022e-06
2017-12,Habitat,959038.7241066832,57,124.99823727560273,767241.75,476458.73,62.10020572523819,fondos_exterior_amplio,original,2.012847417249933,101.28474172499331,124.99824522149416,7.94589142572022e-06
2017-12,Habitat,959038.7241066832,57,124.99823727560273,767241.75,476458.73,62.10020572523819,administradoras_fondos_exterior,original,2.012847417249933,101.28474172499331,124.99824522149416,7.94589142572022e-06
2017-12,Habitat,959038.7241066832,57,124.99823727560273,767241.75,476458.73,62.10020572523819,fondos_mutuos_mas_etf,original,2.012847417249933,101.28474172499331,124.99824522149416,7.94589142572022e-06
2017-12,Habitat,959038.7241066832,57,124.99823727560273,767241.75,476458.73,62.10020572523819,fondos_mutuos_exterior,original,2.012847417249933,101.28474172499331,124.99824522149416,7.94589142572022e-06
2017-12,Integra,10584198.110673064,122,122.15733583049875,8664398.2,5243938.96,60.52282905905383,total_exterior,original,2.018367908438252,101.83679084382521,122.15733702858978,1.1980910272768597e-06
2017-12,Integra,10584198.110673064,122,122.15733583049875,8664398.2,5136765.56,59.285889152362465,rv_y_fondos_exterior,original,2.0604791063645633,106.04791063645634,122.15733702858978,1.1980910272768597e-06
2017-12,Integra,10584198.110673064,122,122.15733583049875,8664398.2,5054657.77,58.33824354159306,fondos_exterior_amplio,original,2.0939495001009862,109.39495001009863,122.15733702858978,1.1980910272768597e-06
2017-12,Integra,10584198.110673064,122,122.15733583049875,8664398.2,5054657.77,58.33824354159306,administradoras_fondos_exterior,original,2.0939495001009862,109.39495001009863,122.15733702858978,1.1980910272768597e-06
2017-12,Integra,10584198.110673064,122,122.15733583049875,8664398.2,5054657.77,58.33824354159306,fondos_mutuos_mas_etf,original,2.0939495001009862,109.39495001009863,122.15733702858978,1.1980910272768597e-06
2017-12,Integra,10584198.110673064,122,122.15733583049875,8664398.2,5054657.77,58.33824354159306,fondos_mutuos_exterior,original,2.0939495001009862,109.39495001009863,122.15733702858978,1.1980910272768597e-06
2017-12,Prima,9726949.870096657,58,122.3854866526648,7947796.8,4838452.98,60.87791453693496,total_exterior,original,2.0103429567887745,101.03429567887746,122.38548763723625,9.845714572520592e-07
2017-12,Prima,9726949.870096657,58,122.3854866526648,7947796.8,4795327.7,60.33530781510186,rv_y_fondos_exterior,original,2.0284223474647325,102.84223474647325,122.38548763723625,9.845714572520592e-07
2017-12,Prima,9726949.870096657,58,122.3854866526648,7947796.8,4795327.7,60.33530781510186,fondos_exterior_amplio,original,2.0284223474647325,102.84223474647325,122.38548763723625,9.845714572520592e-07
2017-12,Prima,9726949.870096657,58,122.3854866526648,7947796.8,4795327.7,60.33530781510186,administradoras_fondos_exterior,original,2.0284223474647325,102.84223474647325,122.38548763723625,9.845714572520592e-07
2017-12,Prima,9726949.870096657,58,122.3854866526648,7947796.8,4795327.7,60.33530781510186,fondos_mutuos_mas_etf,original,2.0284223474647325,102.84223474647325,122.38548763723625,9.845714572520592e-07
