fecha_cartera,anio,mes,afp,fondo,monto_miles_soles,participacion_pct,archivo_fuente,hoja_fuente,fila_excel_aprox,nivel_profundidad,descripcion,ruta_jerarquica,nivel_1,nivel_2,nivel_3,tipo_fila,es_hoja
2017-04-30,2017,4,Profuturo,3,2058210.4871638636,36.191289400834435,FP-1356-ab2017.XLS,Fondo3xIntru,6,1,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,,,categoria_nivel_1,False
2017-04-30,2017,4,Profuturo,3,3448645.715453969,60.64051072877734,FP-1356-ab2017.XLS,Fondo3xIntru,42,1,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,,,categoria_nivel_1,False
2017-04-30,2017,4,Profuturo,3,180176.56476516367,3.1681998703882197,FP-1356-ab2017.XLS,Fondo3xIntru,60,1,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,,,categoria_nivel_1,True
2017-05-31,2017,5,Habitat,3,197114.915996296,38.98296442447111,FP-1356-my2017.XLS,Fondo3xIntru,6,1,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,,,categoria_nivel_1,False
2017-05-31,2017,5,Habitat,3,307569.7693228062,60.827367198223826,FP-1356-my2017.XLS,Fondo3xIntru,42,1,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,,,categoria_nivel_1,False
2017-05-31,2017,5,Habitat,3,959.0462606320009,0.1896683773050532,FP-1356-my2017.XLS,Fondo3xIntru,60,1,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,,,categoria_nivel_1,True
2017-05-31,2017,5,Integra,3,3157109.635645429,38.967583394544725,FP-1356-my2017.XLS,Fondo3xIntru,6,1,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,,,categoria_nivel_1,False
2017-05-31,2017,5,Integra,3,4933848.913102518,60.89752690457364,FP-1356-my2017.XLS,Fondo3xIntru,42,1,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,,,categoria_nivel_1,False
2017-05-31,2017,5,Integra,3,10928.611356030897,0.13488970088162325,FP-1356-my2017.XLS,Fondo3xIntru,60,1,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,,,categoria_nivel_1,True
2017-05-31,2017,5,Prima,3,2851169.1238442687,37.860048546508565,FP-1356-my2017.XLS,Fondo3xIntru,6,1,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,,,categoria_nivel_1,False
2017-05-31,2017,5,Prima,3,4614996.581022182,61.281525932031755,FP-1356-my2017.XLS,Fondo3xIntru,42,1,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,,,categoria_nivel_1,False
2017-05-31,2017,5,Prima,3,64646.4131946144,0.8584255214596791,FP-1356-my2017.XLS,Fondo3xIntru,60,1,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,,,categoria_nivel_1,True
2017-05-31,2017,5,Profuturo,3,2026886.557368961,34.87702676392892,FP-1356-my2017.XLS,Fondo3xIntru,6,1,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,,,categoria_nivel_1,False
2017-05-31,2017,5,Profuturo,3,3770559.5792946694,64.88074376138373,FP-1356-my2017.XLS,Fondo3xIntru,42,1,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,,,categoria_nivel_1,False
2017-05-31,2017,5,Profuturo,3,14077.2225042447,0.24222947468734518,FP-1356-my2017.XLS,Fondo3xIntru,60,1,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,,,categoria_nivel_1,True
2017-06-30,2017,6,Habitat,3,200598.92585114457,37.73651277462582,FP-1356-jn2017.XLS,Fondo3xIntru,6,1,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,,,categoria_nivel_1,False
2017-06-30,2017,6,Habitat,3,332481.36473222787,62.546133855437866,FP-1356-jn2017.XLS,Fondo3xIntru,42,1,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,,,categoria_nivel_1,False
2017-06-30,2017,6,Habitat,3,-1502.4867487053004,-0.28264663006369767,FP-1356-jn2017.XLS,Fondo3xIntru,60,1,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,,,categoria_nivel_1,True
2017-06-30,2017,6,Integra,3,3094634.738269271,38.36647267025094,FP-1356-jn2017.XLS,Fondo3xIntru,6,1,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,,,categoria_nivel_1,False
2017-06-30,2017,6,Integra,3,4934120.88604167,61.171941161593814,FP-1356-jn2017.XLS,Fondo3xIntru,42,1,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,,,categoria_nivel_1,False
2017-06-30,2017,6,Integra,3,37231.480802389684,0.461586168155256,FP-1356-jn2017.XLS,Fondo3xIntru,60,1,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,,,categoria_nivel_1,True
2017-06-30,2017,6,Prima,3,2712651.9240929685,36.08917167841994,FP-1356-jn2017.XLS,Fondo3xIntru,6,1,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,,,categoria_nivel_1,False
2017-06-30,2017,6,Prima,3,4774294.668053958,63.517305109602816,FP-1356-jn2017.XLS,Fondo3xIntru,42,1,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,,,categoria_nivel_1,False
2017-06-30,2017,6,Prima,3,29579.2740176316,0.3935232119772503,FP-1356-jn2017.XLS,Fondo3xIntru,60,1,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,,,categoria_nivel_1,True
2017-06-30,2017,6,Profuturo,3,1932663.048648948,33.37436977403471,FP-1356-jn2017.XLS,Fondo3xIntru,6,1,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,,,categoria_nivel_1,False
2017-06-30,2017,6,Profuturo,3,3827519.620162949,66.0958749172496,FP-1356-jn2017.XLS,Fondo3xIntru,42,1,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,,,categoria_nivel_1,False
2017-06-30,2017,6,Profuturo,3,30677.38857430047,0.529755308715701,FP-1356-jn2017.XLS,Fondo3xIntru,60,1,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,,,categoria_nivel_1,True
2017-07-31,2017,7,Habitat,3,205256.22183406627,36.671913731668766,FP-1356-jl2017.XLS,Fondo3xIntru,6,1,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,,,categoria_nivel_1,False
2017-07-31,2017,7,Habitat,3,357101.68953916116,63.801244294558145,FP-1356-jl2017.XLS,Fondo3xIntru,42,1,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,,,categoria_nivel_1,False
2017-07-31,2017,7,Habitat,3,-2648.3108982100002,-0.4731580262268894,FP-1356-jl2017.XLS,Fondo3xIntru,60,1,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,,,categoria_nivel_1,True
2017-07-31,2017,7,Integra,3,3108844.161904649,38.10724124206601,FP-1356-jl2017.XLS,Fondo3xIntru,6,1,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,,,categoria_nivel_1,False
2017-07-31,2017,7,Integra,3,5014214.316008565,61.46267378757724,FP-1356-jl2017.XLS,Fondo3xIntru,42,1,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,,,categoria_nivel_1,False
2017-07-31,2017,7,Integra,3,35086.957377028586,0.4300849703567499,FP-1356-jl2017.XLS,Fondo3xIntru,60,1,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,,,categoria_nivel_1,True
2017-07-31,2017,7,Prima,3,2661693.044703346,35.06359726559151,FP-1356-jl2017.XLS,Fondo3xIntru,6,1,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,,,categoria_nivel_1,False
2017-07-31,2017,7,Prima,3,4895449.047439093,64.48980064594905,FP-1356-jl2017.XLS,Fondo3xIntru,42,1,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,,,categoria_nivel_1,False
2017-07-31,2017,7,Prima,3,33901.7603812429,0.44660208845944277,FP-1356-jl2017.XLS,Fondo3xIntru,60,1,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,,,categoria_nivel_1,True
2017-07-31,2017,7,Profuturo,3,1856952.7303143581,31.746442042439366,FP-1356-jl2017.XLS,Fondo3xIntru,6,1,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,,,categoria_nivel_1,False
2017-07-31,2017,7,Profuturo,3,3915042.53144906,66.93152108254915,FP-1356-jl2017.XLS,Fondo3xIntru,42,1,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,,,categoria_nivel_1,False
2017-07-31,2017,7,Profuturo,3,77330.24007373724,1.3220368750114755,FP-1356-jl2017.XLS,Fondo3xIntru,60,1,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,,,categoria_nivel_1,True
2017-08-31,2017,8,Habitat,3,244031.84091212723,40.65053569262914,FP-1356-ag2017.XLS,Fondo3xIntru,6,1,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,,,categoria_nivel_1,False
2017-08-31,2017,8,Habitat,3,364635.9734460968,60.740629575156866,FP-1356-ag2017.XLS,Fondo3xIntru,42,1,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,,,categoria_nivel_1,False
2017-08-31,2017,8,Habitat,3,-8351.3935431948,-1.391165267786011,FP-1356-ag2017.XLS,Fondo3xIntru,60,1,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,,,categoria_nivel_1,True
2017-08-31,2017,8,Integra,3,3006104.5139488345,36.909791169401416,FP-1356-ag2017.XLS,Fondo3xIntru,6,1,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,,,categoria_nivel_1,False
2017-08-31,2017,8,Integra,3,5075321.22664948,62.316212135680594,FP-1356-ag2017.XLS,Fondo3xIntru,42,1,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,,,categoria_nivel_1,False
2017-08-31,2017,8,Integra,3,63037.8792363179,0.7739966949179871,FP-1356-ag2017.XLS,Fondo3xIntru,60,1,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,,,categoria_nivel_1,True
2017-08-31,2017,8,Prima,3,2733093.136073483,36.12236296761895,FP-1356-ag2017.XLS,Fondo3xIntru,6,1,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,,,categoria_nivel_1,False
2017-08-31,2017,8,Prima,3,4853974.835235037,64.15333547174595,FP-1356-ag2017.XLS,Fondo3xIntru,42,1,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,,,categoria_nivel_1,False
2017-08-31,2017,8,Prima,3,-20859.917523386805,-0.2756984393648976,FP-1356-ag2017.XLS,Fondo3xIntru,60,1,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,,,categoria_nivel_1,True
2017-08-31,2017,8,Profuturo,3,1863727.1990143924,31.733829275763537,FP-1356-ag2017.XLS,Fondo3xIntru,6,1,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,,,categoria_nivel_1,False
2017-08-31,2017,8,Profuturo,3,3914504.892150892,66.65258199394786,FP-1356-ag2017.XLS,Fondo3xIntru,42,1,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,,,categoria_nivel_1,False
2017-08-31,2017,8,Profuturo,3,94766.03590852437,1.6135887302886145,FP-1356-ag2017.XLS,Fondo3xIntru,60,1,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,,,categoria_nivel_1,True
2017-09-30,2017,9,Habitat,3,252623.9128254558,38.101705847761366,FP-1356-se2017.XLS,Fondo3xIntru,6,1,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,,,categoria_nivel_1,False
2017-09-30,2017,9,Habitat,3,409336.4162682416,61.737685680631884,FP-1356-se2017.XLS,Fondo3xIntru,42,1,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,,,categoria_nivel_1,False
2017-09-30,2017,9,Habitat,3,1064.874646094,0.16060847160674707,FP-1356-se2017.XLS,Fondo3xIntru,60,1,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,,,categoria_nivel_1,True
2017-09-30,2017,9,Integra,3,3024903.348020227,35.7301303953715,FP-1356-se2017.XLS,Fondo3xIntru,6,1,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,,,categoria_nivel_1,False
2017-09-30,2017,9,Integra,3,5377912.665462271,63.523854710151205,FP-1356-se2017.XLS,Fondo3xIntru,42,1,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,,,categoria_nivel_1,False
2017-09-30,2017,9,Integra,3,63157.4227971384,0.7460148944773074,FP-1356-se2017.XLS,Fondo3xIntru,60,1,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,,,categoria_nivel_1,True
2017-09-30,2017,9,Prima,3,2865214.009135081,36.461424941146845,FP-1356-se2017.XLS,Fondo3xIntru,6,1,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,,,categoria_nivel_1,False
2017-09-30,2017,9,Prima,3,4963387.85235904,63.16184168289022,FP-1356-se2017.XLS,Fondo3xIntru,42,1,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,,,categoria_nivel_1,False
2017-09-30,2017,9,Prima,3,29604.486063287408,0.3767333759629444,FP-1356-se2017.XLS,Fondo3xIntru,60,1,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,,,categoria_nivel_1,True
2017-09-30,2017,9,Profuturo,3,2009140.8774874515,32.9877780086008,FP-1356-se2017.XLS,Fondo3xIntru,6,1,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,,,categoria_nivel_1,False
2017-09-30,2017,9,Profuturo,3,4083943.3440922196,67.0536436464786,FP-1356-se2017.XLS,Fondo3xIntru,42,1,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,,,categoria_nivel_1,False
2017-09-30,2017,9,Profuturo,3,-2522.8113397494853,-0.04142165507941419,FP-1356-se2017.XLS,Fondo3xIntru,60,1,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,,,categoria_nivel_1,True
2017-10-31,2017,10,Habitat,3,278907.5848496156,39.004161943287656,FP-1356-oc2017.XLS,Fondo3xIntru,6,1,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,,,categoria_nivel_1,False
2017-10-31,2017,10,Habitat,3,432359.7218557932,60.463858012721275,FP-1356-oc2017.XLS,Fondo3xIntru,42,1,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,,,categoria_nivel_1,False
2017-10-31,2017,10,Habitat,3,3804.036848003,0.5319800439910735,FP-1356-oc2017.XLS,Fondo3xIntru,60,1,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,,,categoria_nivel_1,True
2017-10-31,2017,10,Integra,3,3345903.5972642917,38.17109880731876,FP-1356-oc2017.XLS,Fondo3xIntru,6,1,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,,,categoria_nivel_1,False
2017-10-31,2017,10,Integra,3,5307014.515715624,60.54405620559028,FP-1356-oc2017.XLS,Fondo3xIntru,42,1,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,,,categoria_nivel_1,False
2017-10-31,2017,10,Integra,3,112623.62359373429,1.2848449870909813,FP-1356-oc2017.XLS,Fondo3xIntru,60,1,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,,,categoria_nivel_1,True
2017-10-31,2017,10,Prima,3,3216962.6981350393,39.91721859163398,FP-1356-oc2017.XLS,Fondo3xIntru,6,1,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,,,categoria_nivel_1,False
2017-10-31,2017,10,Prima,3,4836995.618188183,60.01916389329811,FP-1356-oc2017.XLS,Fondo3xIntru,42,1,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,,,categoria_nivel_1,False
2017-10-31,2017,10,Prima,3,5126.989808963299,0.06361751506789678,FP-1356-oc2017.XLS,Fondo3xIntru,60,1,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,,,categoria_nivel_1,True
2017-10-31,2017,10,Profuturo,3,2281978.048897666,36.43384146513412,FP-1356-oc2017.XLS,Fondo3xIntru,6,1,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,,,categoria_nivel_1,False
2017-10-31,2017,10,Profuturo,3,3911809.7305540764,62.455576920918745,FP-1356-oc2017.XLS,Fondo3xIntru,42,1,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,,,categoria_nivel_1,False
2017-10-31,2017,10,Profuturo,3,69559.5842387895,1.1105816139471327,FP-1356-oc2017.XLS,Fondo3xIntru,60,1,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,,,categoria_nivel_1,True
2017-11-30,2017,11,Habitat,3,289964.63572392653,39.51178516924006,FP-1356-no2017.XLS,Fondo3xIntru,6,1,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,,,categoria_nivel_1,False
2017-11-30,2017,11,Habitat,3,445611.20423909137,60.72083282481642,FP-1356-no2017.XLS,Fondo3xIntru,42,1,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,,,categoria_nivel_1,False
2017-11-30,2017,11,Habitat,3,-1707.11071698,-0.2326179940564917,FP-1356-no2017.XLS,Fondo3xIntru,60,1,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,,,categoria_nivel_1,True
2017-11-30,2017,11,Integra,3,3264403.829124255,37.67980970125338,FP-1356-no2017.XLS,Fondo3xIntru,6,1,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,,,categoria_nivel_1,False
2017-11-30,2017,11,Integra,3,5350885.541574829,61.76329875027031,FP-1356-no2017.XLS,Fondo3xIntru,42,1,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,,,categoria_nivel_1,False
2017-11-30,2017,11,Integra,3,48246.499057889014,0.5568915484762967,FP-1356-no2017.XLS,Fondo3xIntru,60,1,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,,,categoria_nivel_1,True
2017-11-30,2017,11,Prima,3,3191193.316673552,40.20759603252813,FP-1356-no2017.XLS,Fondo3xIntru,6,1,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,,,categoria_nivel_1,False
2017-11-30,2017,11,Prima,3,4814592.697131293,60.661695803876604,FP-1356-no2017.XLS,Fondo3xIntru,42,1,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,,,categoria_nivel_1,False
2017-11-30,2017,11,Prima,3,-68993.8860390824,-0.869291836404747,FP-1356-no2017.XLS,Fondo3xIntru,60,1,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,,,categoria_nivel_1,True
2017-11-30,2017,11,Profuturo,3,2323628.4530747538,37.51812042193058,FP-1356-no2017.XLS,Fondo3xIntru,6,1,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,,,categoria_nivel_1,False
2017-11-30,2017,11,Profuturo,3,3811808.645385621,61.54680004614875,FP-1356-no2017.XLS,Fondo3xIntru,42,1,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,,,categoria_nivel_1,False
2017-11-30,2017,11,Profuturo,3,57912.74674273479,0.9350795319206703,FP-1356-no2017.XLS,Fondo3xIntru,60,1,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,,,categoria_nivel_1,True
2018-02-28,2018,2,Habitat,3,341590.6691391,38.04658558141004,FP-1356-fe2018.XLS,Fondo3xIntru,6,1,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,,,categoria_nivel_1,False
2018-02-28,2018,2,Habitat,3,547253.29662,60.953419591455486,FP-1356-fe2018.XLS,Fondo3xIntru,42,1,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,,,categoria_nivel_1,False
2018-02-28,2018,2,Habitat,3,8978.1749642,0.9999948271456122,FP-1356-fe2018.XLS,Fondo3xIntru,59,1,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,,,categoria_nivel_1,True
2018-02-28,2018,2,Integra,3,3213288.5628408,36.89835931433445,FP-1356-fe2018.XLS,Fondo3xIntru,6,1,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,,,categoria_nivel_1,False
2018-02-28,2018,2,Integra,3,5328386.5197616,61.18613891246729,FP-1356-fe2018.XLS,Fondo3xIntru,42,1,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,,,categoria_nivel_1,False
2018-02-28,2018,2,Integra,3,166811.2093409,1.915501773198245,FP-1356-fe2018.XLS,Fondo3xIntru,59,1,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,,,categoria_nivel_1,True
2018-02-28,2018,2,Prima,3,2877294.9598365,36.05827637353462,FP-1356-fe2018.XLS,Fondo3xIntru,6,1,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,,,categoria_nivel_1,False
2018-02-28,2018,2,Prima,3,5090865.6599375,63.798756647804424,FP-1356-fe2018.XLS,Fondo3xIntru,42,1,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,,,categoria_nivel_1,False
2018-02-28,2018,2,Prima,3,11408.1483781,0.14296697866220695,FP-1356-fe2018.XLS,Fondo3xIntru,59,1,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,,,categoria_nivel_1,True
2018-02-28,2018,2,Profuturo,3,2181971.9285281,35.13481821618834,FP-1356-fe2018.XLS,Fondo3xIntru,6,1,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,,,categoria_nivel_1,False
2018-02-28,2018,2,Profuturo,3,3960377.7222928,63.77128391109254,FP-1356-fe2018.XLS,Fondo3xIntru,42,1,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,,,categoria_nivel_1,False
2018-02-28,2018,2,Profuturo,3,67934.162524,1.0938978727191249,FP-1356-fe2018.XLS,Fondo3xIntru,59,1,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,,,categoria_nivel_1,True
2018-03-31,2018,3,Habitat,3,366885.4661108,39.37666348826553,FP-1356-ma2018.XLS,Fondo3xIntru,6,1,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,,,categoria_nivel_1,False
2018-03-31,2018,3,Habitat,3,569430.8281323,61.11522033537948,FP-1356-ma2018.XLS,Fondo3xIntru,42,1,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,II. INVERSIONES EN EL EXTERIOR,,,categoria_nivel_1,False
2018-03-31,2018,3,Habitat,3,-4583.0451318,-0.4918838236342712,FP-1356-ma2018.XLS,Fondo3xIntru,59,1,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,III. OPERACIONES EN TRÁNSITO,,,categoria_nivel_1,True
2018-03-31,2018,3,Integra,3,3201481.0485796,37.30613022819142,FP-1356-ma2018.XLS,Fondo3xIntru,6,1,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,I. INVERSIONES LOCALES,,,categoria_nivel_1,False
