id_relacion_padre,periodo,archivo,iteracion,fila_padre,nombre_padre,estado_padre,numero_hijos_activos,filas_hijas,nombres_hijos,error_relativo_vector,monto_vector_padre,monto_vector_hijos
H10J_0000741,2023-06,CA-0001-jn2023.XLS,1,57,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,11,74 | 75 | 84 | 89 | 96 | 97 | 98 | 99 | 102 | 105 | 106,COL17CT03813 | US195325EG61 | MX0MGO0000J5 | MX0MGO0000R8 | US912810TP30 | US912810TN81 | US91282CHC82 | US912810TR95 | BRSTNCNTF1Q6 | BRSTNCNTF204 | BRSTNCNTF212,0.0,225567.279329782,225567.279329782
H10J_0000742,2023-06,CA-0001-jn2023.XLS,1,54,ACC EXTRANJERO,entidad_sin_isin_pendiente,1,56,CA00461M1032,0.0,851.0910641462999,851.0910641462999
H10J_0000743,2023-06,CA-0001-jn2023.XLS,1,39,STATE STREET BA,entidad_sin_isin_pendiente,4,42 | 45 | 49 | 50,CAD | EUR | PEN | USD,1.2852268214610762e-10,71973.2987737128,71973.2987644626
H10J_0000744,2023-06,CA-0001-jn2023.XLS,1,23,JPMC&CO,entidad_sin_isin_pendiente,4,25 | 27 | 28 | 32,CAD | EUR | GBP | USD,8.779174759581925e-10,28612.5999347208,28612.5999096013
H10J_0000745,2023-06,CA-0001-jn2023.XLS,1,7,BROWN BROTHERS,entidad_sin_isin_pendiente,6,9 | 13 | 14 | 15 | 16 | 19,BRL | EUR | GBP | JPY | MXN | USD,0.0,66908.20292361711,66908.20292361711
H10J_0000746,2023-07,CA-0001-jl2023.XLS,1,571,PAI Europe VII,entidad_sin_isin_pendiente,2,572 | 573,PAI Europe VII-1 SCSp | PAI Europe VII-1 S.L.P.,1.1423412658131601e-16,31846.6899162753,31846.689916275296
H10J_0000747,2023-07,CA-0001-jl2023.XLS,1,516,PAI Europe,entidad_sin_isin_pendiente,2,517 | 518,PAI Europe VI -1 FPCI | PAI Europe VI -1 SCSP,0.0,79120.2821190428,79120.2821190428
H10J_0000748,2023-07,CA-0001-jl2023.XLS,1,474,Altamar,entidad_sin_isin_pendiente,2,475 | 476,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",0.0,80740.20331601369,80740.20331601369
H10J_0000749,2023-07,CA-0001-jl2023.XLS,1,134,BON EMP PRI EXT,entidad_sin_isin_pendiente,2,156 | 161,USP0592VAA63 | US71647NBK46,0.0,20665.5906040064,20665.5906040064
H10J_0000750,2023-07,CA-0001-jl2023.XLS,1,106,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,3,114 | 115 | 117,US279158AE95 | US279158AJ82 | US279158AT64,0.0,26318.4106360544,26318.4106360544
H10J_0000751,2023-07,CA-0001-jl2023.XLS,1,57,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,10,71 | 72 | 74 | 80 | 84 | 88 | 89 | 90 | 93 | 97,COL17CT03722 | COL17CT03813 | COL17CT03862 | MX0MGO0000J5 | MX0MGO0000R8 | US912810TP30 | US912810TN81 | US912810TR95 | BRSTNCNTF1Q6 | BRSTNCNTF212,1.5183770901103286e-17,239596.5291354185,239596.5291354185
H10J_0000752,2023-07,CA-0001-jl2023.XLS,1,54,ACC EXTRANJERO,entidad_sin_isin_pendiente,1,56,CA00461M1032,0.0,585.1693931168,585.1693931168
H10J_0000753,2023-07,CA-0001-jl2023.XLS,1,39,STATE STREET BA,entidad_sin_isin_pendiente,3,41 | 42 | 50,BRL | CAD | USD,1.7669379679360262e-10,52436.54202915541,52436.5420198902
H10J_0000754,2023-07,CA-0001-jl2023.XLS,1,23,JPMC&CO,entidad_sin_isin_pendiente,4,25 | 27 | 28 | 32,CAD | EUR | GBP | USD,5.069231023865541e-10,50108.38035845949,50108.3803330584
H10J_0000755,2023-07,CA-0001-jl2023.XLS,1,7,BROWN BROTHERS,entidad_sin_isin_pendiente,4,13 | 14 | 15 | 19,EUR | GBP | JPY | USD,1.4528819774406791e-16,50079.4815212752,50079.48152127519
H10J_0000756,2023-08,CA-0001-ag2023.XLS,1,577,PAI Europe VII,entidad_sin_isin_pendiente,2,578 | 579,PAI Europe VII-1 SCSp | PAI Europe VII-1 S.L.P.,0.0,33210.8031731098,33210.8031731098
H10J_0000757,2023-08,CA-0001-ag2023.XLS,1,522,PAI Europe,entidad_sin_isin_pendiente,2,523 | 524,PAI Europe VI -1 FPCI | PAI Europe VI -1 SCSP,1.9164201986429596e-16,75932.8003256866,75932.80032568659
H10J_0000758,2023-08,CA-0001-ag2023.XLS,1,480,Altamar,entidad_sin_isin_pendiente,2,481 | 482,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",0.0,81274.27521415609,81274.27521415609
H10J_0000759,2023-08,CA-0001-ag2023.XLS,1,140,BON EMP PRI EXT,entidad_sin_isin_pendiente,2,164 | 169,USP0592VAA63 | US71647NBK46,0.0,21273.875807158198,21273.875807158198
H10J_0000760,2023-08,CA-0001-ag2023.XLS,1,126,BON SIS FIN EXT,entidad_sin_isin_pendiente,2,130 | 138,USP16259AM84 | US05968LAL62,1.3465709748839779e-16,13508.3069327451,13508.306932745101
H10J_0000761,2023-08,CA-0001-ag2023.XLS,1,112,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,3,120 | 121 | 123,US279158AE95 | US279158AJ82 | US279158AT64,1.3659473590302385e-16,26633.374873791003,26633.374873791
H10J_0000762,2023-08,CA-0001-ag2023.XLS,1,59,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,14,71 | 72 | 73 | 75 | 82 | 86 | 87 | 93 | 94 | 95 | 98 | 101 | 105 | 107,US195325CU73 | COL17CT03722 | COL17CT03813 | COL17CT03862 | MX0MGO0000J5 | MX0MGO0000R8 | MX0MGO0000U2 | US912810TP30 | US912810TN81 | US912810TR95 | US912810TT51 | BRSTNCNTF1Q6 | BRSTNCNTF212 | AU0000097495,8.941462580724139e-17,284806.33251813706,284806.33251813706
H10J_0000763,2023-08,CA-0001-ag2023.XLS,1,54,ACC EXTRANJERO,entidad_sin_isin_pendiente,2,56 | 58,CA00461M1032 | IL0011684185,0.0,594.7976123147,594.7976123147
H10J_0000764,2023-08,CA-0001-ag2023.XLS,1,39,STATE STREET BA,entidad_sin_isin_pendiente,4,41 | 42 | 45 | 50,BRL | CAD | EUR | USD,5.070210031460517e-10,18553.2677465238,18553.267737116905
H10J_0000765,2023-08,CA-0001-ag2023.XLS,1,23,JPMC&CO,entidad_sin_isin_pendiente,4,25 | 27 | 28 | 32,CAD | EUR | GBP | USD,1.1289851549064726e-09,22468.1432026974,22468.1431773312
H10J_0000766,2023-08,CA-0001-ag2023.XLS,1,7,BROWN BROTHERS,entidad_sin_isin_pendiente,6,9 | 13 | 14 | 15 | 16 | 19,BRL | EUR | GBP | JPY | MXN | USD,1.293382276647434e-16,28127.637689003204,28127.637689003197
H10J_0000767,2023-09,CA-0001-se2023.XLS,1,552,PAI Europe VII,entidad_sin_isin_pendiente,2,553 | 554,PAI Europe VII-1 SCSp | PAI Europe VII-1 S.L.P.,0.0,33193.4784316415,33193.4784316415
H10J_0000768,2023-09,CA-0001-se2023.XLS,1,499,PAI Europe,entidad_sin_isin_pendiente,2,500 | 501,PAI Europe VI -1 FPCI | PAI Europe VI -1 SCSP,0.0,75893.1892350501,75893.1892350501
H10J_0000769,2023-09,CA-0001-se2023.XLS,1,457,Altamar,entidad_sin_isin_pendiente,2,458 | 459,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",0.0,81231.8776907127,81231.8776907127
H10J_0000770,2023-09,CA-0001-se2023.XLS,1,136,BON EMP PRI EXT,entidad_sin_isin_pendiente,2,162 | 167,USP0592VAA63 | US71647NBK46,0.0,21718.527469355,21718.527469355
H10J_0000771,2023-09,CA-0001-se2023.XLS,1,124,BON SIS FIN EXT,entidad_sin_isin_pendiente,2,126 | 134,USP16259AM84 | US05968LAL62,0.0,13677.504212255,13677.504212255
H10J_0000772,2023-09,CA-0001-se2023.XLS,1,110,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,4,118 | 119 | 120 | 121,US279158AE95 | US279158AJ82 | US279158AS81 | US279158AT64,0.0,33726.3873021847,33726.3873021847
H10J_0000773,2023-09,CA-0001-se2023.XLS,1,58,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,15,62 | 69 | 70 | 71 | 73 | 76 | 78 | 82 | 92 | 93 | 94 | 97 | 101 | 105 | 107,CL0002454248 | US195325CU73 | COL17CT03722 | COL17CT03813 | COL17CT03862 | US195325DX04 | MX0MGO0000J5 | MX0MGO0000R8 | US912810TP30 | US912810TN81 | US912810TR95 | US912810TT51 | BRSTNCNTF1Q6 | BRSTNCNTF212 | AU0000097495,6.411132029383239e-17,226978.8730238764,226978.87302387637
H10J_0000774,2023-09,CA-0001-se2023.XLS,1,55,ACC EXTRANJERO,entidad_sin_isin_pendiente,1,57,CA00461M1032,0.0,598.235738796,598.235738796
H10J_0000775,2023-09,CA-0001-se2023.XLS,1,40,STATE STREET BA,entidad_sin_isin_pendiente,5,42 | 43 | 44 | 46 | 51,BRL | CAD | CLP | EUR | USD,1.7041229215517045e-09,5670.717389486499,5670.7173798229
H10J_0000776,2023-09,CA-0001-se2023.XLS,1,24,JPMC&CO,entidad_sin_isin_pendiente,4,26 | 28 | 29 | 33,CAD | EUR | GBP | USD,4.1290419297648183e-10,61311.5584835115,61311.5584581957
H10J_0000777,2023-09,CA-0001-se2023.XLS,1,7,BROWN BROTHERS,entidad_sin_isin_pendiente,6,9 | 11 | 13 | 14 | 16 | 19,BRL | CLP | EUR | GBP | MXN | USD,1.2646104621916675e-16,57535.168589176705,57535.1685891767
H10J_0000778,2023-10,CA-0001-oc2023.XLS,1,552,PAI Europe VII GP S.à r.l.,entidad_sin_isin_pendiente,2,553 | 554,PAI Europe VII-1 SCSp | PAI Europe VII-1 S.L.P.,0.0,33681.3781428174,33681.3781428174
H10J_0000779,2023-10,CA-0001-oc2023.XLS,1,499,PAI Europe VI General Partner S.A.R.L.,entidad_sin_isin_pendiente,2,500 | 501,PAI Europe VI -1 FPCI | PAI Europe VI -1 SCSP,0.0,77008.7175513805,77008.7175513805
H10J_0000780,2023-10,CA-0001-oc2023.XLS,1,457,"Altamar Capital Privado, S.G.E.C.R.",entidad_sin_isin_pendiente,2,458 | 459,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",0.0,80393.0704339349,80393.0704339349
H10J_0000781,2023-10,CA-0001-oc2023.XLS,1,135,BON EMP PRI EXT,entidad_sin_isin_pendiente,2,161 | 166,USP0592VAA63 | US71647NBK46,0.0,21832.1847481,21832.1847481
H10J_0000782,2023-10,CA-0001-oc2023.XLS,1,122,BON SIS FIN EXT,entidad_sin_isin_pendiente,2,124 | 133,USP16259AM84 | US05968LAL62,1.3096025496987413e-16,13889.6293685767,13889.629368576701
H10J_0000783,2023-10,CA-0001-oc2023.XLS,1,107,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,4,115 | 116 | 117 | 118,US279158AE95 | US279158AJ82 | US279158AS81 | US279158AT64,0.0,33880.9726101,33880.9726101
H10J_0000784,2023-10,CA-0001-oc2023.XLS,1,59,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,14,67 | 68 | 69 | 71 | 73 | 76 | 79 | 90 | 91 | 92 | 97 | 101 | 103 | 106,US195325CU73 | COL17CT03722 | COL17CT03813 | COL17CT03862 | US195325DX04 | MX0MGO0000J5 | MX0MGO0000R8 | US912810TP30 | US912810TN81 | US912810TR95 | BRSTNCNTF1Q6 | BRSTNCNTF212 | AU0000097495 | GB00BPCJD997,1.2951851761065318e-16,196619.3878638661,196619.3878638661
H10J_0000785,2023-10,CA-0001-oc2023.XLS,1,56,ACC EXTRANJERO,entidad_sin_isin_pendiente,1,58,CA00461M1032,0.0,641.5401953728,641.5401953728
H10J_0000786,2023-10,CA-0001-oc2023.XLS,1,41,STATE STREET BANK AND TRUST COMPANY,entidad_sin_isin_pendiente,5,43 | 44 | 45 | 47 | 52,BRL | CAD | CLP | EUR | USD,1.0157572656038893e-10,96554.5440265915,96554.5440167839
H10J_0000787,2023-10,CA-0001-oc2023.XLS,1,25,JP MORGAN CHASE & CO,entidad_sin_isin_pendiente,3,27 | 30 | 34,CAD | GBP | USD,7.406732037439388e-10,34187.4027215196,34187.4026961979
H10J_0000788,2023-10,CA-0001-oc2023.XLS,1,7,BROWN BROTHERS HARRIMAN & CO.,entidad_sin_isin_pendiente,6,9 | 12 | 13 | 14 | 16 | 19,BRL | COP | EUR | GBP | MXN | USD,1.676617960928392e-16,86793.2681593667,86793.26815936671
H10J_0000789,2023-11,CA-0001-no2023.XLS,1,540,PAI Europe VII,entidad_sin_isin_pendiente,2,541 | 542,PAI Europe VII-1 SCSp | PAI Europe VII-1 S.L.P.,0.0,34794.0039748591,34794.0039748591
H10J_0000790,2023-11,CA-0001-no2023.XLS,1,487,PAI Europe,entidad_sin_isin_pendiente,2,488 | 489,PAI Europe VI -1 FPCI | PAI Europe VI -1 SCSP,1.8853298594443247e-16,77184.9825401685,77184.98254016851
H10J_0000791,2023-11,CA-0001-no2023.XLS,1,445,Altamar,entidad_sin_isin_pendiente,2,446 | 447,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",0.0,80577.0818563978,80577.0818563978
H10J_0000792,2023-11,CA-0001-no2023.XLS,1,118,BON SIS FIN EXT,entidad_sin_isin_pendiente,2,121 | 129,USP1S81BAA64 | US05968LAL62,0.0,14849.001278108,14849.001278108
H10J_0000793,2023-11,CA-0001-no2023.XLS,1,104,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,2,112 | 113,US279158AE95 | US279158AJ82,1.2040111222947055e-16,15107.7458493828,15107.745849382798
H10J_0000794,2023-11,CA-0001-no2023.XLS,1,59,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,9,68 | 69 | 71 | 73 | 74 | 76 | 78 | 94 | 100,COL17CT03722 | COL17CT03813 | COL17CT03862 | US195325EM30 | US195325EL56 | MX0MGO0000J5 | MX0MGO0000R8 | BRSTNCNTF1Q6 | AU0000097495,1.8237753137445873e-17,199475.16449393053,199475.16449393053
H10J_0000795,2023-11,CA-0001-no2023.XLS,1,56,ACC EXTRANJERO,entidad_sin_isin_pendiente,1,58,CA00461M1032,0.0,652.4432261426,652.4432261426
H10J_0000796,2023-11,CA-0001-no2023.XLS,1,41,STATE STREET BA,entidad_sin_isin_pendiente,5,43 | 44 | 45 | 47 | 52,BRL | CAD | CLP | EUR | USD,1.4055003796696857e-09,6807.3980822312005,6807.3980726634
H10J_0000797,2023-11,CA-0001-no2023.XLS,1,25,JPMC&CO,entidad_sin_isin_pendiente,2,27 | 34,CAD | USD,2.0570891513299896e-08,1225.3625372867998,1225.36251208
H10J_0000798,2023-11,CA-0001-no2023.XLS,1,7,BROWN BROTHERS,entidad_sin_isin_pendiente,6,9 | 12 | 13 | 15 | 16 | 19,BRL | COP | EUR | JPY | MXN | USD,1.7028983891549957e-16,85453.80817224059,85453.80817224059
H10J_0000799,2023-12,CA-0001-di2023.XLS,1,544,PAI Europe VII,entidad_sin_isin_pendiente,2,545 | 546,PAI Europe VII-1 SCSp | PAI Europe VII-1 S.L.P.,2.0784176117455563e-16,35007.1976539533,35007.197653953306
H10J_0000800,2023-12,CA-0001-di2023.XLS,1,491,PAI Europe,entidad_sin_isin_pendiente,2,492 | 493,PAI Europe VI -1 FPCI | PAI Europe VI -1 SCSP,0.0,60604.1978096222,60604.1978096222
H10J_0000801,2023-12,CA-0001-di2023.XLS,1,449,Altamar,entidad_sin_isin_pendiente,2,450 | 451,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",0.0,81070.80268668951,81070.80268668951
H10J_0000802,2023-12,CA-0001-di2023.XLS,1,117,BON SIS FIN EXT,entidad_sin_isin_pendiente,2,120 | 127,USP1S81BAA64 | US05968LAL62,0.0,15014.5186122882,15014.5186122882
H10J_0000803,2023-12,CA-0001-di2023.XLS,1,61,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,7,68 | 69 | 73 | 77 | 79 | 99 | 102,COL17CT03722 | COL17CT03813 | US195325EM30 | MX0MGO0000J5 | MX0MGO0000R8 | AU0000097495 | GB00BPCJD997,1.0805804037418464e-16,134667.58399445622,134667.58399445622
H10J_0000804,2023-12,CA-0001-di2023.XLS,1,56,ACC EXTRANJERO,entidad_sin_isin_pendiente,2,58 | 60,CA00461M1032 | US9026851066,0.0,754.8521211892,754.8521211892
H10J_0000805,2023-12,CA-0001-di2023.XLS,1,41,STATE STREET BA,entidad_sin_isin_pendiente,5,43 | 44 | 47 | 48 | 52,BRL | CAD | EUR | GBP | USD,7.145535738251361e-09,28259.7009432527,28259.700741321998
H10J_0000806,2023-12,CA-0001-di2023.XLS,1,39,INTL FCStone,entidad_sin_isin_pendiente,2,40 | 43,USD | BRL,2.2667482345716724e-07,16291.594468574998,16291.598161469297
H10J_0000807,2023-12,CA-0001-di2023.XLS,1,25,JPMC&CO,entidad_sin_isin_pendiente,2,27 | 34,CAD | USD,7.744041827773297e-09,11378.2314363435,11378.23134823
H10J_0000808,2023-12,CA-0001-di2023.XLS,1,7,BROWN BROTHERS,entidad_sin_isin_pendiente,7,8 | 9 | 12 | 13 | 15 | 16 | 19,AUD | BRL | COP | EUR | JPY | MXN | USD,1.5454812075255137e-16,94525.631085595,94525.63108559499
H10J_0000809,2024-01,CA-0001-en2024.XLS,1,560,PAI Europe VII,entidad_sin_isin_pendiente,2,561 | 562,PAI Europe VII-1 SCSp | PAI Europe VII-1 S.L.P.,0.0,35330.4573549221,35330.4573549221
H10J_0000810,2024-01,CA-0001-en2024.XLS,1,507,PAI Europe,entidad_sin_isin_pendiente,2,508 | 509,PAI Europe VI -1 FPCI | PAI Europe VI -1 SCSP,0.0,61163.8225775071,61163.8225775071
H10J_0000811,2024-01,CA-0001-en2024.XLS,1,465,Altamar,entidad_sin_isin_pendiente,2,466 | 467,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",1.8072689281509109e-16,80518.8148907949,80518.81489079489
H10J_0000812,2024-01,CA-0001-en2024.XLS,1,122,BON SIS FIN EXT,entidad_sin_isin_pendiente,1,125,USP1S81BAA64,0.0,9398.439910350398,9398.439910350398
H10J_0000813,2024-01,CA-0001-en2024.XLS,1,59,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,8,66 | 67 | 71 | 75 | 77 | 89 | 103 | 106,COL17CT03722 | COL17CT03813 | US195325EM30 | MX0MGO0000J5 | MX0MGO0000R8 | US912810TT51 | AU0000097495 | GB00BPCJD997,1.2912794953813472e-16,140867.2103949628,140867.2103949628
H10J_0000814,2024-01,CA-0001-en2024.XLS,1,56,ACC EXTRANJERO,entidad_sin_isin_pendiente,1,58,CA00461M1032,0.0,726.4903779455,726.4903779455
H10J_0000815,2024-01,CA-0001-en2024.XLS,1,41,STATE STREET BA,entidad_sin_isin_pendiente,4,44 | 47 | 48 | 52,CAD | EUR | GBP | USD,4.285918914881961e-10,22729.3179878951,22729.3179781535
H10J_0000816,2024-01,CA-0001-en2024.XLS,1,25,JPMC&CO,entidad_sin_isin_pendiente,2,27 | 34,CAD | USD,1.4813889348338373e-08,6056.4918339237,6056.4917442035
H10J_0000817,2024-01,CA-0001-en2024.XLS,1,7,BROWN BROTHERS,entidad_sin_isin_pendiente,7,9 | 11 | 13 | 14 | 15 | 16 | 19,BRL | CLP | EUR | GBP | JPY | MXN | USD,1.659127948030856e-16,87708.21590726539,87708.2159072654
H10J_0000818,2024-02,CA-0001-fe2024.XLS,1,563,PAI Europe VII,entidad_sin_isin_pendiente,2,564 | 565,PAI Europe VII-1 SCSp | PAI Europe VII-1 S.L.P.,0.0,34920.5438010149,34920.5438010149
H10J_0000819,2024-02,CA-0001-fe2024.XLS,1,510,PAI Europe,entidad_sin_isin_pendiente,2,511 | 512,PAI Europe VI -1 FPCI | PAI Europe VI -1 SCSP,0.0,60454.1833098512,60454.1833098512
H10J_0000820,2024-02,CA-0001-fe2024.XLS,1,468,Altamar,entidad_sin_isin_pendiente,2,469 | 470,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",1.828483489797654e-16,79584.61374992899,79584.613749929
H10J_0000821,2024-02,CA-0001-fe2024.XLS,1,59,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,8,66 | 67 | 71 | 77 | 79 | 103 | 105 | 108,COL17CT03722 | COL17CT03813 | US195325EM30 | MX0MGO0000J5 | MX0MGO0000R8 | BRSTNCNTF238 | AU0000097495 | GB00BPCJD997,0.0,115180.19368204298,115180.19368204298
H10J_0000822,2024-02,CA-0001-fe2024.XLS,1,56,ACC EXTRANJERO,entidad_sin_isin_pendiente,1,58,CA00461M1032,0.0,659.361012779,659.361012779
H10J_0000823,2024-02,CA-0001-fe2024.XLS,1,41,STATE STREET BA,entidad_sin_isin_pendiente,3,47 | 48 | 52,EUR | GBP | USD,1.7690249772290635e-09,21191.2769509806,21191.2769134927
H10J_0000824,2024-02,CA-0001-fe2024.XLS,1,7,BROWN BROTHERS,entidad_sin_isin_pendiente,7,10 | 11 | 13 | 14 | 15 | 16 | 19,CAD | CLP | EUR | GBP | JPY | MXN | USD,1.198115183393065e-16,121516.03499834858,121516.0349983486
H10J_0000825,2024-03,CA-0001-ma2024.XLS,1,619,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,7,629 | 635 | 636 | 643 | 647 | 648 | 664,BRSTNCNTF238 | COL17CT03722 | COL17CT03813 | US195325EM30 | MX0MGO0000J5 | MX0MGO0000R8 | US91282CJJ18,2.0010155196091938e-16,109083.9757545376,109083.9757545376
H10J_0000826,2024-03,CA-0001-ma2024.XLS,1,259,PAI Europe VII,entidad_sin_isin_pendiente,2,260 | 261,PAI Europe VII-1 S.L.P. | PAI Europe VII-1 SCSp,0.0,34709.465395168794,34709.465395168794
H10J_0000827,2024-03,CA-0001-ma2024.XLS,1,256,PAI Europe,entidad_sin_isin_pendiente,2,257 | 258,PAI Europe VI -1 FPCI | PAI Europe VI -1 SCSP,0.0,58496.4977702724,58496.4977702724
H10J_0000828,2024-03,CA-0001-ma2024.XLS,1,117,Altamar,entidad_sin_isin_pendiente,2,118 | 119,"Altamar Global Private Equity Program VIII, FCR | Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado)",0.0,78181.60619629921,78181.60619629921
H10J_0000829,2024-03,CA-0001-ma2024.XLS,1,56,ACC EXTRANJERO,entidad_sin_isin_pendiente,1,58,CA00461M1032,0.0,723.0430679124,723.0430679124
H10J_0000830,2024-03,CA-0001-ma2024.XLS,1,41,STATE STREET BA,entidad_sin_isin_pendiente,3,48 | 49 | 55,EUR | GBP | USD,3.6604255648845015e-09,10092.050360435,10092.0503234938
H10J_0000831,2024-03,CA-0001-ma2024.XLS,1,29,JPMC&CO,entidad_sin_isin_pendiente,2,33 | 38,EUR | USD,3.5255407838768603e-09,13302.1581914507,13302.1581445534
H10J_0000832,2024-03,CA-0001-ma2024.XLS,1,9,BROWN BROTHERS,entidad_sin_isin_pendiente,6,11 | 13 | 15 | 16 | 19 | 25,BRL | CLP | EUR | GBP | MXN | USD,1.823541825922826e-19,38964.981535343795,38964.981535343795
H10J_0000833,2024-04,CA-0001-ab2024.XLS,1,254,PAI Europe VI General Partner S.A.R.L.,entidad_sin_isin_pendiente,2,255 | 256,PAI Europe VI -1 FPCI | PAI Europe VI -1 SCSP,1.241132598930381e-16,58623.531606968594,58623.5316069686
H10J_0000834,2024-04,CA-0001-ab2024.XLS,1,114,"Altamar Capital Privado, S.G.E.C.R.",entidad_sin_isin_pendiente,2,115 | 116,"Altamar Global Private Equity Program VIII, FCR | Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado)",0.0,74925.394218082,74925.394218082
H10J_0000835,2024-04,CA-0001-ab2024.XLS,1,41,STATE STREET BANK AND TRUST COMPANY,entidad_sin_isin_pendiente,3,48 | 49 | 55,EUR | GBP | USD,2.479132084494525e-09,14912.839792462,14912.8397554911
H10J_0000836,2024-04,CA-0001-ab2024.XLS,1,29,JP Morgan Chase & Co.,entidad_sin_isin_pendiente,2,33 | 38,EUR | USD,1.3708073905164433e-09,34324.59615222351,34324.5961051711
H10J_0000837,2024-04,CA-0001-ab2024.XLS,1,9,Brown Brothers Harriman & Co.,entidad_sin_isin_pendiente,5,11 | 15 | 16 | 19 | 25,BRL | EUR | GBP | MXN | USD,8.66500265737241e-09,30972.281750059803,30972.2814816849
H10J_0000838,2024-05,CA-0001-my2024.XLS,1,259,PAI Europe VI General Partner S.A.R.L.,entidad_sin_isin_pendiente,2,260 | 261,PAI Europe VI -1 FPCI | PAI Europe VI -1 SCSP,1.258286521972991e-16,57824.330842984295,57824.3308429843
H10J_0000839,2024-05,CA-0001-my2024.XLS,1,119,"Altamar Capital Privado, S.G.E.C.R.",entidad_sin_isin_pendiente,2,120 | 121,"Altamar Global Private Equity Program VIII, FCR | Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado)",1.9332338617738218e-16,75272.3998689681,75272.39986896809
H10J_0000840,2024-05,CA-0001-my2024.XLS,1,41,STATE STREET BANK AND TRUST COMPANY,entidad_sin_isin_pendiente,3,48 | 49 | 55,EUR | GBP | USD,3.7034229003755447e-09,9946.473540882598,9946.4735040466
H10J_0000841,2024-05,CA-0001-my2024.XLS,1,29,JP Morgan Chase & Co.,entidad_sin_isin_pendiente,2,33 | 38,EUR | USD,7.3050770656114124e-09,6487.7754693233,6487.7754219296
H10J_0000842,2024-06,CA-0001-jn2024.XLS,1,257,PAI Europe VI General Partner S.A.R.L.,entidad_sin_isin_pendiente,2,258 | 259,PAI Europe VI -1 FPCI | PAI Europe VI -1 SCSP,0.0,58753.3941551889,58753.3941551889
H10J_0000843,2024-06,CA-0001-jn2024.XLS,1,117,"Altamar Capital Privado, S.G.E.C.R.",entidad_sin_isin_pendiente,2,118 | 119,"Altamar Global Private Equity Program VIII, FCR | Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado)",0.0,76866.8402286966,76866.8402286966
H10J_0000844,2024-06,CA-0001-jn2024.XLS,1,41,STATE STREET BANK AND TRUST COMPANY,entidad_sin_isin_pendiente,3,48 | 49 | 55,EUR | GBP | USD,1.6031252227611167e-08,13834.502523662,13834.502301877601
H10J_0000845,2024-06,CA-0001-jn2024.XLS,1,29,JP Morgan Chase & Co.,entidad_sin_isin_pendiente,2,33 | 38,EUR | USD,2.2132072374703433e-09,21866.2308989091,21866.2308505146
H10J_0000846,2024-06,CA-0001-jn2024.XLS,1,9,Brown Brothers Harriman & Co.,entidad_sin_isin_pendiente,8,11 | 13 | 14 | 15 | 16 | 18 | 19 | 25,BRL | CLP | COP | EUR | GBP | JPY | MXN | USD,9.577724869782612e-09,29325.8789247169,29325.8786438417
H10J_0000847,2024-07,CA-0001-jl2024.XLS,1,259,PAI Europe VI General Partner S.A.R.L.,entidad_sin_isin_pendiente,2,260 | 261,PAI Europe VI -1 FPCI | PAI Europe VI -1 SCSP,1.259461107973807e-16,57770.403294857,57770.40329485701
H10J_0000848,2024-07,CA-0001-jl2024.XLS,1,119,"Altamar Capital Privado, S.G.E.C.R.",entidad_sin_isin_pendiente,2,120 | 121,"Altamar Global Private Equity Program VIII, FCR | Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado)",0.0,74701.06631976328,74701.06631976328
