model,fecha,prev_sbs_date,prev_vc,vc_sbs,target_ret,base_ret,base_vc,ret_EPU,ret_SPBLSCUP,D_PE,z_PE,shock_active,correction_ret,corrected_ret,corrected_vc
retornos,2026-02-27,2026-02-26,71.9823344,72.1394286,0.0021823993526945973,0.005068286797229544,72.34716151507328,0.0040658812020157,0.014721137080933255,-0.010655255878917556,-1.493035919054394,False,0.0,0.005068286797229544,72.34716151507328
retornos,2026-03-02,2026-02-27,72.1394286,72.0701188,-0.0009607755612303093,-0.006964506337304244,71.6370130923458,-0.0049019512193535,0.0004567600487210832,-0.005358711268074583,-0.6722893431308785,False,0.0,-0.006964506337304244,71.6370130923458
retornos,2026-03-03,2026-03-02,72.0701188,69.2514343,-0.03911030739136234,-0.03926142436990024,69.24054328140409,-0.0624330089220126,-0.0600256538469901,-0.002407355075022502,-0.2539516669369051,False,0.0,-0.03926142436990024,69.24054328140409
retornos,2026-03-04,2026-03-03,69.2514343,69.74213900000001,0.007085841686314431,0.012696605228626888,70.13069242282329,0.0127926336738719,0.010037931353501728,0.0027547023203701726,0.42217557889752044,False,0.0,0.012696605228626888,70.13069242282329
retornos,2026-03-05,2026-03-04,69.74213900000001,67.8341914,-0.027357170676970743,-0.01958875326790224,68.37597744675327,-0.0445471639766604,-0.0433249370277079,-0.0012222269489524998,-0.14584958212801244,False,0.0,-0.01958875326790224,68.37597744675327
retornos,2026-03-06,2026-03-05,67.8341914,67.3626335,-0.006951625578011877,-0.010438665106722493,67.12609299319007,-0.0180594754160955,-0.016587677725118377,-0.0014717976909771231,-0.15584487214297324,False,0.0,-0.010438665106722493,67.12609299319007
retornos,2026-03-09,2026-03-06,67.3626335,67.96706710000001,0.00897283209689248,0.012139610728499227,68.18038964833656,0.0093761119894937,0.007594012413289608,0.001782099576204092,0.5110289836111344,False,0.0,0.012139610728499227,68.18038964833656
retornos,2026-03-10,2026-03-09,67.96706710000001,68.4964052,0.007788155684593123,0.007205801582462316,68.4568242996645,0.0345361615305526,0.032055462956252834,0.002480698574299764,0.6450008561356149,False,0.0,0.007205801582462316,68.4568242996645
retornos,2026-03-11,2026-03-10,68.4964052,67.9244297,-0.008350445520898586,0.0016551056571250354,68.60977398773925,-0.0253252504671214,-0.012194551071997073,-0.013130699395124328,-2.144003686267577,True,-0.0036779132353179644,-0.002022807578192929,68.35785015248246
retornos,2026-03-12,2026-03-11,67.9244297,66.5923372,-0.019611390274212326,-0.02780325075071964,66.03590974895127,-0.0321247346111405,-0.04184536644314374,0.009720631832003238,1.834569454814541,True,0.0031470968647067765,-0.024656153886012864,66.24967450869714
retornos,2026-03-13,2026-03-12,66.5923372,65.5049918,-0.01632838620357069,-0.007030417177167135,66.12416528868141,-0.0229407849106489,-0.021242921087123223,-0.0016978638235256756,-0.12360340207843656,False,0.0,-0.007030417177167135,66.12416528868141
retornos,2026-03-16,2026-03-13,65.5049918,66.1903339,0.010462440818136187,0.01909017652013545,66.75549365641203,0.0173598026095445,0.020238516347465874,-0.002878713737921375,-0.35605184524019373,False,0.0,0.01909017652013545,66.75549365641203
retornos,2026-03-17,2026-03-16,66.1903339,66.2901412,0.0015078833134576364,0.008450031894309783,66.74964433255,0.0042965685987566,0.005374080586443286,-0.0010775119876866865,-0.04221910541682076,False,0.0,0.008450031894309783,66.74964433255
retornos,2026-03-18,2026-03-17,66.2901412,64.8530784,-0.021678378926125896,-0.01755859460790914,65.12617948416815,-0.0435154341135876,-0.045644891122277986,0.002129457008690383,0.5052318992580984,False,0.0,-0.01755859460790914,65.12617948416815
retornos,2026-03-19,2026-03-18,64.8530784,63.7072561,-0.017667970869984173,-0.005333141519812281,64.50720775489732,-0.0207029104994508,-0.032625248431974785,0.011922337932523983,2.1044429082937537,True,0.0036100490288143374,-0.001723092490997944,64.74133054759086
retornos,2026-03-20,2026-03-19,63.7072561,62.2845025,-0.022332677423223646,-0.020704901767908332,62.38820362054653,-0.0307973469259951,-0.029883401371434748,-0.0009139455545603518,-0.11808061528593747,False,0.0,-0.020704901767908332,62.38820362054653
retornos,2026-03-23,2026-03-20,62.2845025,63.7514175,0.023551845822321615,0.02567058355466359,63.883382025586904,0.0360845620884511,0.03220660634230876,0.003877955746142338,0.6233942464855472,False,0.0,0.02567058355466359,63.883382025586904
retornos,2026-03-24,2026-03-23,63.7514175,63.8695262,0.0018526442961053213,-0.007366241733381425,63.28180914784928,0.0011696422463238,0.009325872635225219,-0.008156230388901418,-1.4793944460065451,False,0.0,-0.007366241733381425,63.28180914784928
retornos,2026-03-25,2026-03-24,63.8695262,64.86870640000001,0.015644083484683824,0.011408289907183036,64.59816827112402,0.0250519247435105,0.021620908130939753,0.003431016612570746,0.6154221207661226,False,0.0,0.011408289907183036,64.59816827112402
retornos,2026-03-26,2026-03-25,64.86870640000001,63.382884700000005,-0.02290506135328152,-0.01999950713004444,63.57136424383645,-0.0286184893161427,-0.020284761880152047,-0.008333727435990652,-1.456255902056778,False,0.0,-0.01999950713004444,63.57136424383645
retornos,2026-03-27,2026-03-26,63.382884700000005,63.6131059,0.0036322297587063623,-0.0018884959532096115,63.2631863787413,-0.0003910673921901,-0.0002110038508202905,-0.0001800635413698095,-0.0507100753857563,False,0.0,-0.0018884959532096115,63.2631863787413
retornos,2026-03-30,2026-03-27,63.6131059,63.1341003,-0.007529982905613797,-0.007495406546797734,63.13629980957501,-0.0069118254719294,-0.0014773386798924149,-0.005434486792036985,-0.945246130331771,False,0.0,-0.007495406546797734,63.13629980957501
retornos,2026-03-31,2026-03-30,63.1341003,65.1797399,0.032401500778177716,0.03126411726707535,65.1079322153305,0.0598817789523493,0.046420079260237834,0.013461699692111466,2.3454359751446683,True,0.004023458574641129,0.035287575841716476,65.36194965253478
retornos,2026-04-01,2026-03-31,65.1797399,66.4258527,0.019118100224269075,0.013816949518404849,66.08032507582107,0.0241606318889411,0.019592496275910865,0.004568135613030235,0.6736654403518811,False,0.0,0.013816949518404849,66.08032507582107
