fecha,fase,SPY,EEM,MCHI,QQQ,SPBLSCUP,source,vc_sbs,vc_niveles,ret_vc_estimado,vc_retornos,error_niveles_pct,error_retornos_pct
2026-04-23,RETROSPECTIVO,708.4500122070312,62.349998474121094,57.27000045776367,651.4199829101562,386.07,GOOGLE FINANCE · ARCHIVO HISTÓRICO,68.5443047,63.318094778773116,-0.0077644041073288705,68.83716762370442,-7.624572083852332,0.4272607694923769
2026-04-24,RETROSPECTIVO,713.9400024414062,63.7400016784668,57.810001373291016,663.8800048828125,386.41,GOOGLE FINANCE · ARCHIVO HISTÓRICO,69.29837309999999,64.33828172699538,0.01746262721886575,69.74126834095244,-7.157587041541403,0.6391134757425476
2026-04-27,RETROSPECTIVO,715.1699829101562,63.63999938964844,57.119998931884766,664.22998046875,382.43,GOOGLE FINANCE · ARCHIVO HISTÓRICO,68.8970772,64.23833232572521,-9.091894582813256e-05,69.29207256497014,-6.761890436587037,0.573312223134681
2026-04-28,RETROSPECTIVO,711.6900024414062,62.9900016784668,56.7599983215332,657.5499877929688,375.16,GOOGLE FINANCE · ARCHIVO HISTÓRICO,67.7320239,63.394550776377045,-0.011239762245384494,68.1226904328701,-6.4038734912555295,0.5767826064770887
2026-04-29,RETROSPECTIVO,711.5800170898438,62.689998626708984,56.83000183105469,661.5700073242188,370.33,GOOGLE FINANCE · ARCHIVO HISTÓRICO,67.05704010000001,62.931573791859485,-0.003043731171234862,67.52586582756474,-6.152174778350417,0.699144678717678
2026-04-30,RETROSPECTIVO,718.6599731445312,63.9900016784668,57.56999969482422,667.739990234375,380.05,GOOGLE FINANCE · ARCHIVO HISTÓRICO,68.2211164,64.2084034180309,0.0162727206858892,68.14824058356979,-5.881922187320143,-0.1068229608013449
2026-05-05,RETROSPECTIVO,723.77001953125,65.4000015258789,57.220001220703125,681.6099853515625,377.65,GOOGLE FINANCE · ARCHIVO HISTÓRICO,67.9996896,65.41481201461977,0.021116554719508032,69.66171133748652,-3.801307918588248,2.4441607708258317
2026-05-06,RETROSPECTIVO,733.8300170898438,67.48999786376953,58.709999084472656,695.77001953125,391.39,GOOGLE FINANCE · ARCHIVO HISTÓRICO,69.8290569,67.36328501165691,0.025662235069312117,69.74471361915545,-3.531154504741829,-0.1207853644154655
2026-05-07,RETROSPECTIVO,731.5800170898438,66.58999633789062,58.33000183105469,694.9400024414062,389.28,GOOGLE FINANCE · ARCHIVO HISTÓRICO,69.5037787,66.70030798405557,-0.006218475224629497,69.3948266397081,-4.033551510983424,-0.15675703153086307
2026-05-08,RETROSPECTIVO,737.6199951171875,67.94000244140625,58.31999969482422,711.22998046875,395.92,GOOGLE FINANCE · ARCHIVO HISTÓRICO,70.3897559,68.28698650884292,0.02512651609819769,71.25016651439113,-2.987323033403333,1.222352036017127
2026-05-11,RETROSPECTIVO,739.2999877929688,67.88999938964844,58.70000076293945,713.2899780273438,401.15,GOOGLE FINANCE · ARCHIVO HISTÓRICO,71.3705229,68.41989202911881,0.0020319605278830903,70.53278510555613,-4.1342430333814795,-1.1737868245937588
2026-05-12,RETROSPECTIVO,738.1799926757812,65.81999969482422,58.209999084472656,707.239990234375,405.69,GOOGLE FINANCE · ARCHIVO HISTÓRICO,70.812851,67.14337699851465,-0.016387068892670057,70.20096922433181,-5.181932304187753,-0.8640829553214546
2026-05-13,RETROSPECTIVO,742.3099975585938,67.20999908447266,59.790000915527344,714.7100219726562,406.85,GOOGLE FINANCE · ARCHIVO HISTÓRICO,71.0845734,67.81039195587498,0.008971000497717272,71.44811312156577,-4.606036566753902,0.5114185879967259
2026-05-14,RETROSPECTIVO,748.1699829101562,67.37999725341797,58.099998474121094,719.7899780273438,404.98,GOOGLE FINANCE · ARCHIVO HISTÓRICO,70.8470989,68.3512719412612,0.008851375846413089,71.71376967604533,-3.522835793546941,1.2232974807742325
2026-05-15,RETROSPECTIVO,739.1699829101562,65.06999969482422,56.63999938964844,708.9299926757812,390.01,GOOGLE FINANCE · ARCHIVO HISTÓRICO,68.478899,66.18333991367263,-0.02435335805611053,69.12173413325164,-3.3522137765786386,0.9387346213782344
2026-05-18,RETROSPECTIVO,738.6500244140625,64.97000122070312,56.36000061035156,705.8800048828125,385.55,GOOGLE FINANCE · ARCHIVO HISTÓRICO,67.9831173,65.90068690988804,-0.0035248323938032082,68.23752235851282,-3.0631581381043382,0.37421799502097564
2026-05-19,RETROSPECTIVO,733.72998046875,64.26000213623047,56.58000183105469,701.530029296875,384.08,GOOGLE FINANCE · ARCHIVO HISTÓRICO,67.128032,65.2237996365304,-0.007906317358920396,67.44562119957749,-2.8367171012396164,0.47310965347155953
2026-05-20,RETROSPECTIVO,741.25,65.45999908447266,56.619998931884766,713.1500244140625,394.94,GOOGLE FINANCE · ARCHIVO HISTÓRICO,68.4622573,66.80424254177724,0.022488607935822625,68.63764799315136,-2.4217938811999407,0.2561859629938823
2026-05-21,RETROSPECTIVO,742.719970703125,66.02999877929688,55.959999084472656,714.510009765625,400.16,GOOGLE FINANCE · ARCHIVO HISTÓRICO,68.9077609,67.75883690361074,0.013065439221113391,69.35674676169337,-1.6673361336709158,0.6515751721274832
2026-05-22,RETROSPECTIVO,745.6400146484375,65.87999725341797,55.540000915527344,717.5399780273438,396.45,GOOGLE FINANCE · ARCHIVO HISTÓRICO,68.6568631,67.55404274370352,-0.0009229852889295195,68.84416005039623,-1.6062783915574474,0.2728014970964088
