afp,variante,modelo_codigo,cobertura_objetivo,umbral_validacion,n,prevalencia_pct,auc,brier,n_alertas,cobertura_dias_pct,precision_alerta_pct,mejora_precision_pp,cobertura_caidas_pct,falsas_alarmas_pct,perdida_evitada_suma_pct,ganancia_sacrificada_suma_pct,proteccion_neta_suma_pct,puntaje_validacion
Habitat,base_sin_rebote,logistica_C1.0_bal,0.05,0.7068450703685855,304,15.460526315789474,0.5698319397301101,0.23317252466168742,16,5.263157894736842,18.75,3.2894736842105257,6.382978723404255,5.058365758754864,2.7456794812929797,4.81938320671125,-2.0737037254182704,0.01923828938796438
Habitat,base_sin_rebote,logistica_C1.0_bal,0.1,0.6576632593969646,304,15.460526315789474,0.5698319397301101,0.23317252466168742,31,10.197368421052632,22.58064516129032,7.120118845500848,14.893617021276595,9.33852140077821,5.055680629404431,6.886912806871001,-1.8312321774665699,0.049271719648780576
Habitat,base_sin_rebote,logistica_C1.0_bal,0.15,0.616322727751425,304,15.460526315789474,0.5698319397301101,0.23317252466168742,46,15.131578947368421,23.91304347826087,8.452517162471395,23.404255319148938,13.618677042801556,7.192664764538821,9.3518824650992,-2.1592177005603785,0.0661571394548863
Habitat,base_sin_rebote,logistica_C1.0_bal,0.2,0.5935855119136758,304,15.460526315789474,0.5698319397301101,0.23317252466168742,61,20.065789473684212,21.311475409836063,5.85094909404659,27.659574468085108,18.67704280155642,9.59602410154852,11.09957967415516,-1.5035555726066407,0.05482726293297537
Habitat,base_sin_rebote,logistica_C1.0_bal,0.25,0.5660931330674429,304,15.460526315789474,0.5698319397301101,0.23317252466168742,76,25.0,19.736842105263158,4.276315789473683,31.914893617021278,23.73540856031128,11.58464750810045,14.611274748529151,-3.026627240428703,0.046123649610187334
Habitat,base_sin_rebote,logistica_C1.0_bal,0.3,0.5424792241547126,304,15.460526315789474,0.5698319397301101,0.23317252466168742,91,29.93421052631579,19.78021978021978,4.319693464430305,38.297872340425535,28.404669260700388,14.838472895402136,17.527265894969453,-2.688792999567316,0.052491558276923866
Habitat,base_sin_rebote,gb_d1_n80,0.05,0.18870674085483902,304,15.460526315789474,0.579973507740707,0.13056761859791793,21,6.907894736842106,19.047619047619047,3.5870927318295722,8.51063829787234,6.614785992217899,3.3603608182202294,6.13349577510043,-2.7731349568802,0.02184180720436809
Habitat,base_sin_rebote,gb_d1_n80,0.1,0.1643713202503206,304,15.460526315789474,0.579973507740707,0.13056761859791793,38,12.5,18.421052631578945,2.9605263157894717,14.893617021276595,12.062256809338521,6.51655658673575,10.019373233846899,-3.5028166471111497,0.022463632294042434
Habitat,base_sin_rebote,gb_d1_n80,0.15,0.15563919868868145,304,15.460526315789474,0.579973507740707,0.13056761859791793,61,20.065789473684212,19.672131147540984,4.211604831751509,25.53191489361702,19.06614785992218,10.91664330013476,12.230137355687381,-1.3134940555526193,0.04201038571057076
Habitat,base_sin_rebote,gb_d1_n80,0.2,0.15444797586077996,304,15.460526315789474,0.579973507740707,0.13056761859791793,61,20.065789473684212,19.672131147540984,4.211604831751509,25.53191489361702,19.06614785992218,10.91664330013476,12.230137355687381,-1.3134940555526193,0.04201038571057076
Habitat,base_sin_rebote,gb_d1_n80,0.25,0.14697761169613693,304,15.460526315789474,0.579973507740707,0.13056761859791793,79,25.986842105263158,20.253164556962027,4.7926382411725506,34.04255319148936,24.5136186770428,13.69692746394821,14.65781859495016,-0.960891131001948,0.05417158044218951
